bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Cardiobacteriales	0.000137885100383928	3.94440433221516e-05	0.352066856659707	0.00296252576887795	0.471921229729137	0.107470458925603	0.443873054881674	0.0191660289533659	0.00548272202177908	0.696168708888769	0.102947770468509
Thiotrichales	0.000481706641908053	0.000103972449426846	0.0704725524125055	0.00286774580422945	0.718630324642184	0.348730023603318	0.736195994132869	0.0328128851677278	0.00722608523516578	0.515562357123067	0.102947770468509
Pasteurellales	0.000708191766209953	0.00125741946001486	0.0230276735501798	0.000337097847118976	0.598855374227749	0.460309498486754	0.944830839746061	0.0328128851677278	0.0178627160541429	0.314458170265664	0.0468566007495376
Fusobacteriales	0.00125641793380993	0.000389689172962082	0.00776801932248002	0.00545366894788436	0.864944589692444	0.706473734218973	0.915174461175091	0.0397743136235911	0.0108333590083459	0.215950937164944	0.151611996751185
Alteromonadales	0.00155578807525991	0.000286834061882469	0.158505180060918	0.00873085545816156	0.701552168395636	0.28380386063915	0.66930580407273	0.0397743136235911	0.00996748365041582	0.575416145618527	0.17336984409778
Candidatus Nanosynbacterales	0.00192591041184742	0.000277460788625187	0.620677910242557	0.603538010957706	0.514921531037206	0.0728890663543979	0.0947535515524255	0.0397743136235911	0.00996748365041582	0.871456863875913	0.830611718050704
Elusimicrobiales	0.0020030229882384	0.849457325256473	0.000339188045290574	0.396738167858086	0.0381190245600347	0.878513567690221	0.235267017373636	0.0397743136235911	0.922457564145701	0.0379009601161404	0.736765514350476
Lactobacillales	0.00356970668116685	0.000495913218984603	0.0316720459260381	0.0262267124133512	0.502787477401822	0.332768685917413	0.426026938370035	0.0547783039848614	0.01148865623981	0.314458170265664	0.317654907792395
Verrucomicrobiales	0.00370146117576331	0.00134018321289775	0.00460888974819102	0.0245654227445527	0.859545586429818	0.844053572615427	0.810953396076162	0.0547783039848614	0.0178627160541429	0.160158918749638	0.317654907792395
Immundisolibacterales	0.00394088517876701	0.00253285005790929	0.728321909371414	0.00857723378326452	0.295265868928325	0.0357635479954838	0.346155656488503	0.0547783039848614	0.0293388465041159	0.888867985387686	0.17336984409778
Fimbriimonadales	0.00661351722657022	0.00122344776927189	0.0836514482019939	0.0177900378745483	0.569190200198588	0.323343119356032	0.550538310965436	0.0817169308170679	0.0178627160541429	0.515844123199125	0.309101908070278
Gemmatimonadales	0.00705469906334399	0.16112449436911	0.000748451408214525	0.0653563870876377	-0.173036774693415	-0.503386631991785	-0.323453046225935	0.0817169308170679	0.412673566883322	0.0379009601161404	0.471076704205617
Ktedonobacterales	0.00834583399511335	0.00101766469021579	0.370284330162721	0.086796205127665	0.306511991749957	0.087338804027803	0.206923646775382	0.0837239541222105	0.0178627160541429	0.696168708888769	0.50269468803106
Nevskiales	0.00872112933724822	0.0263880606149822	0.0229611191417864	0.00248365186569119	-0.231292231644443	-0.265276118775513	-0.443682501126204	0.0837239541222105	0.141074631749328	0.314458170265664	0.102947770468509
Sphingobacteriales	0.00903495907793639	0.177154016017951	0.000818006333441879	0.170394342900315	0.15781603834779	0.468223542201599	0.221867212975841	0.0837239541222105	0.431970384560071	0.0379009601161404	0.592120341578595
Enterobacterales	0.0118479638542555	0.00141359623450052	0.257863832226857	0.0767826434292848	0.466583316492088	0.173787294159631	0.335603221489762	0.102929185983844	0.0178627160541429	0.649764332392542	0.50269468803106
Oscillatoriales	0.015335712694508	0.00594324249081798	0.853673657829419	0.0441896058981978	0.422794989928023	0.0304582661512295	0.4214608542467	0.125392003796271	0.0516319191389812	0.914187715436379	0.438739658560678
Synergistales	0.0232740295905955	0.00412631648145428	0.0822293023728893	0.0510515748092544	0.512373720743746	0.334189116725584	0.459804463610609	0.174437950272929	0.0409684279230103	0.515844123199125	0.455170295288476
Oceanospirillales	0.0238440363682421	0.00305225598559169	0.217669838985616	0.0923463856466125	0.360133096665475	0.161502905275484	0.275031312797289	0.174437950272929	0.0326356601536342	0.604441621178588	0.513445904195166
