SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Methanobacteria	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrospira	Oligoflexia	Opitutae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR31418701	0.0	0.0	0.0	2.61650828801875	1.727869761506171	0.4390188753499652	0.5589508893176887	0.27277116068642066	3.837718169203232	4.77571381949648	3.174547528433635	0.0	0.27277116068642066	0.0	1.3588894318924554	0.4390188753499652	1.4486168331437135	0.0	0.0	0.0	4.583337246941172	0.0	2.4468603861528826	1.83441131201236	0.0	0.4390188753499652	0.0	2.494358355767648	0.0	0.0	1.3419518680245477	3.187063045835438	0.4390188753499652	0.0	1.0258821404967302	1.3059561533005162	3.3275041203081823	0.0	0.0	0.0	0.0	0.0	0.27277116068642066	0.0	0.0	1.0920918414238339	3.812102702371758	0.0	0.0	0.0	0.9026584280944749	0.4390188753499652	0.0	0.0	0.0	1.1217598786845109	0.5589508893176887	0.4390188753499652	0.0	0.0	0.27277116068642066	0.27277116068642066	0.0	0.0	0.9477307214717502	0.27277116068642066	0.0	0.0
SRR31418702	0.0	0.0	0.0	2.8132815383543845	2.2191736312732466	0.0	0.32790900587156196	0.0	3.652933780400671	4.809267125890473	3.8070655430725413	0.0	0.32790900587156196	0.0	0.7412125065744946	0.0	0.0	0.0	0.0	0.0	4.4049114166872725	0.0	2.370017805347917	2.5898674920988993	0.32790900587156196	1.0009347074002155	0.0	2.4653008125272455	0.0	1.372062163599782	0.5126025451571987	3.669179424634941	0.6417793582332364	0.32790900587156196	0.5126025451571987	2.145215878247268	3.284395673351767	0.32790900587156196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3283485619763433	3.9256212438357254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4481594266408118	0.32790900587156196	1.372062163599782	0.0	0.0	0.32790900587156196	0.7412125065744946	0.0	0.32790900587156196	0.5126025451571987	0.0	0.0	0.0
SRR31418703	0.35177286802441	0.777536630260477	0.5435412803740611	2.946083757158817	1.203428473822082	0.35177286802441	0.0	0.0	3.4185573542988976	4.821019826482898	3.2026357104253482	0.0	0.0	0.0	0.6761113596236461	0.9287681243641353	0.0	0.0	0.0	0.0	4.554338674160712	0.35177286802441	3.4271542777438144	2.5671725307572246	0.0	0.0	0.5435412803740611	2.9001763466231925	0.0	0.0	0.5435412803740611	3.057024164466458	0.0	0.0	1.129650803523496	1.7756126169228654	2.611783115413999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.705745576984245	0.0	0.0	0.0	0.0	0.35177286802441	0.5435412803740611	0.0	0.0	0.35177286802441	0.0	0.5435412803740611	0.0	0.0	0.0	0.777536630260477	0.0	0.9287681243641353	0.6761113596236461	1.3928673829590785	0.35177286802441	0.0
SRR31418704	0.0	0.0	0.0	2.2118057048955575	1.5616150638532829	0.0	0.0	0.0	3.3572572915748062	4.841572134971665	3.7038383750678827	0.0	0.0	0.0	0.6574677504563852	0.3387424700964377	0.0	0.0	0.0	0.0	4.4153230783244	0.0	2.262311379773353	2.0888017504353082	0.0	0.0	0.0	3.067978009457834	0.0	0.0	0.7578319177070849	1.8842962450833607	1.0656888808600329	0.0	1.272341559878461	2.1510352824388237	3.598082834001662	0.0	0.0	0.0	0.0	0.0	0.5267103295829985	0.0	0.0	1.2137479282798649	3.9532721472850643	0.0	0.0	0.0	0.3387424700964377	0.6574677504563852	0.0	0.0	0.3387424700964377	0.7578319177070849	0.0	0.3387424700964377	0.0	0.3387424700964377	0.5267103295829985	0.0	0.0	0.0	0.6574677504563852	1.9746656795589637	0.0	0.0
SRR31418705	0.0	0.0	0.0	1.7787951416358594	1.063825127006555	0.0	0.0	0.0	2.5997374513319276	4.795515154276329	3.821715324925963	0.0	0.0	0.0	0.27460247636125007	0.0	0.0	0.0	0.0	0.0	4.377344465620396	0.0	1.7387604961253011	1.5902041383225705	0.0	0.27460247636125007	0.27460247636125007	1.7245512489439045	0.0	0.0	0.44151469366003815	1.9546018461559431	0.44151469366003815	0.0	0.6558779172617328	4.084811488051491	3.730771372150801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6558779172617328	3.8188185243959305	0.0	0.0	0.0	0.44151469366003815	0.0	0.0	0.0	0.0	0.6558779172617328	0.27460247636125007	0.5617901177195628	0.0	0.0	0.0	0.27460247636125007	0.0	0.5617901177195628	0.9920786332030049	0.5617901177195628	0.0	0.0
SRR31418706	0.0	0.6142665909411887	0.8590207661730282	1.8881431680037037	1.1764703252170086	0.40773258116345945	0.0	0.0	2.5790442685448394	4.768306209132762	3.517323138736859	0.0	0.0	0.0	0.40773258116345945	0.6142665909411887	0.0	0.0	0.40773258116345945	0.0	4.634859878075733	0.0	2.6955950244834836	2.228290432255659	0.0	0.40773258116345945	0.0	2.4140767930194174	0.0	0.0	0.40773258116345945	1.822131831610519	0.0	0.0	1.294116245083427	2.8750162380814124	2.4747829311834435	0.0	0.0	0.40773258116345945	0.0	0.0	0.0	0.0	0.0	0.6142665909411887	3.9882162994852806	0.0	0.40773258116345945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6142665909411887	2.616588816201397	0.6142665909411887	0.0
SRR31418707	0.0	0.0	0.29261538212733723	2.0400613735022413	1.7157191219916677	0.0	0.9391685863176107	0.0	2.916511998352773	4.863349496748625	3.720518372794318	0.0	0.29261538212733723	0.0	0.0	0.5893761320575106	0.0	0.465865145549351	0.0	0.29261538212733723	4.436812530091154	0.0	1.7826200901113909	2.6467430312185103	0.0	0.0	0.5893761320575106	2.8941833850103165	0.0	0.0	0.8305715779938417	2.11346664782145	1.4607031280454974	0.0	1.0636277276963577	0.6854272365594034	3.2809924813924654	0.29261538212733723	0.0	0.0	0.0	0.0	0.465865145549351	0.29261538212733723	0.0	1.1602497291424374	3.8738746772166013	0.0	0.0	0.0	0.6854272365594034	0.0	0.0	0.0	0.0	2.470199339215316	0.465865145549351	0.5893761320575106	0.0	0.0	0.6854272365594034	0.0	0.0	0.0	0.8882556630231443	0.0	0.0	0.0
SRR31418708	0.0	0.0	0.0	1.5101632481094842	1.9957932504981968	0.0	1.0335686422593573	0.0	2.1761340356233694	4.86567629115823	3.877369686691061	0.29674422540215645	0.0	0.0	0.0	0.5956153708239541	1.625056484101999	0.29674422540215645	0.0	0.0	4.365309064294189	0.0	1.9871088111896769	2.800285120975494	0.29674422540215645	0.5956153708239541	0.0	2.433896920906018	0.0	1.4687969105680212	0.8955619036694833	1.7839177376488866	1.2705970120251364	0.0	0.9465938743385673	1.925985349338211	3.2104513303066824	0.29674422540215645	0.29674422540215645	0.0	0.0	0.0	0.0	0.0	0.0	0.9465938743385673	4.012782629054594	0.0	0.0	0.0	0.29674422540215645	0.0	0.4713974440105081	0.0	0.0	2.236947842383931	0.4713974440105081	0.0	0.0	0.0	0.6920923230088668	0.0	0.0	0.29674422540215645	0.5956153708239541	0.29674422540215645	0.0	0.0
SRR31418709	0.0	0.0	0.0	2.003737896101098	1.6282063254927452	0.0	0.519114036633409	0.0	2.9178047027423357	4.849605765391978	3.434507612901864	0.0	0.0	0.0	1.1235577460942776	0.519114036633409	0.0	0.24752835743357068	0.24752835743357068	0.0	4.441894092035356	0.24752835743357068	1.9584585562542514	2.228485308353751	0.0	0.24752835743357068	0.0	1.7955673064260838	0.0	0.0	0.519114036633409	1.511825821944151	0.9754347659950746	0.0	1.2338065710500747	1.9240945071780138	3.783165979891759	0.24752835743357068	0.0	0.0	0.24752835743357068	0.0	0.0	0.0	0.0	0.8983789798320343	3.9401685289088304	0.0	0.0	0.0	0.519114036633409	0.6849295512015308	0.0	0.0	0.0	2.619708349373967	0.40421352157570345	0.24752835743357068	0.0	0.0	0.40421352157570345	0.0	0.0	0.0	0.8046377790546843	0.0	0.0	0.0
SRR31418710	0.0	0.0	0.0	1.851173325098557	1.1177013686196569	0.5672350046190784	0.0	0.0	2.2454269194889607	4.905918336473624	3.548921766539812	0.0	0.0	0.0	0.0	0.8881476272610321	0.0	0.0	0.37030700810524964	0.0	4.438569281910239	0.0	1.6698758326931917	1.682199515856713	0.0	1.0706691682549383	0.0	2.3297030543336317	0.0	0.0	0.0	2.1693853046412293	0.0	0.0	1.1177013686196569	0.5672350046190784	1.7390615117025277	0.37030700810524964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1987876915166933	3.73353074631106	0.0	0.0	0.0	0.5672350046190784	0.37030700810524964	0.37030700810524964	0.0	0.0	0.702228826694052	0.5672350046190784	0.9578619183111763	0.0	0.37030700810524964	0.702228826694052	0.0	0.0	0.37030700810524964	0.37030700810524964	1.0179179790734183	0.0	0.37030700810524964
