SAMPLE_ID	Abiotrophia	Acaryochloris	Acetilactobacillus	Acetoanaerobium	Acetobacterium	Acetohalobium	Acetomicrobium	Acholeplasma	Achromobacter	Acidaminococcus	Acidiferrobacter	Acidihalobacter	Acidimicrobium	Acidiphilium	Acidipropionibacterium	Acidithiobacillus	Acidovorax	Acinetobacter	Actinobaculum	Actinomarinicola	Actinomyces	Actinopolyspora	Acutalibacter	Adlercreutzia	Advenella	Aequorivita	Aerococcus	Aeromonas	Aggregatibacter	Agrococcus	Ahniella	Akkermansia	Alcaligenes	Algoriphagus	Alicyclobacillus	Alienimonas	Aliivibrio	Alistipes	Alkalihalobacillus	Alkalilimnicola	Alkaliphilus	Alkalitalea	Allofrancisella	Alloprevotella	Allopseudarcicella	Altererythrobacter	Alteromonas	Amedibacterium	Aminipila	Aminobacterium	Ammonifex	Amniculibacterium	Anaerobutyricum	Anaerococcus	Anaerocolumna	Anaerolinea	Anaeromyxobacter	Anaerostipes	Anaerotignum	Aneurinibacillus	Anoxybacillus	Anoxybacter	Apilactobacillus	Aquiflexum	Arachidicoccus	Arcanobacterium	Arcticibacterium	Arenimonas	Arsenophonus	Arthrobacter	Asticcacaulis	Aureimonas	Austwickia	Azoarcus	Azospirillum	Bacillus	Bacteriovorax	Bacteroides	Baekduia	Barnesiella	Basilea	Bdellovibrio	Bergeyella	Bifidobacterium	Biomaibacter	Blastochloris	Blattabacterium	Blautia	Bombilactobacillus	Bordetella	Bosea	Brachyspira	Brevefilum	Brevibacillus	Brevibacterium	Brevundimonas	Brochothrix	Brucella	Buchnera	Burkholderia	Butyricimonas	Butyrivibrio	Caldanaerobacter	Caldicellulosiruptor	Caldilinea	Calditerrivibrio	Caloramator	Caloranaerobacter	Calothrix	Campylobacter	Candidatus Amoebophilus	Candidatus Arthromitus	Candidatus Blochmannia	Candidatus Cardinium	Candidatus Carsonella	Candidatus Chazhemtobacterium	Candidatus Cloacimonas	Candidatus Endolissoclinum	Candidatus Fonsibacter	Candidatus Fukatsuia	Candidatus Gullanella	Candidatus Hamiltonella	Candidatus Hepatoplasma	Candidatus Izimaplasma	Candidatus Koribacter	Candidatus Kuenenia	Candidatus Methanoplasma	Candidatus Methylospira	Candidatus Mikella	Candidatus Moranella	Candidatus Nanosynbacter	Candidatus Nasuia	Candidatus Nesciobacter	Candidatus Planktophila	Candidatus Portiera	Candidatus Profftella	Candidatus Promineofilum	Candidatus Puniceispirillum	Candidatus Purcelliella	Candidatus Reidiella	Candidatus Riesia	Candidatus Ruthia	Candidatus Saccharimonas	Candidatus Sneabacter	Candidatus Solibacter	Candidatus Sulcia	Candidatus Syntrophocurvum	Candidatus Vampirococcus	Candidatus Xiphinematobacter	Capnocytophaga	Caproiciproducens	Cardiobacterium	Carnobacterium	Caulobacter	Cellulomonas	Cellulosilyticum	Cellvibrio	Cetia	Chania	Chelativorans	Chelatococcus	Chitinophaga	Chloracidobacterium	Chloroflexus	Chloroherpeton	Chondrocystis	Christensenella	Chromobacterium	Chryseobacterium	Chryseolinea	Chthonomonas	Citrobacter	Cloacibacillus	Clostridioides	Clostridium	Cohnella	Collinsella	Colwellia	Comamonas	Commensalibacter	Conexibacter	Coprothermobacter	Coraliomargarita	Corynebacterium	Crassaminicella	Cronobacter	Cruoricaptor	Cryptobacterium	Cupriavidus	Cytobacillus	Defluviicoccus	Dehalobacter	Dehalobacterium	Dehalococcoides	Dehalogenimonas	Deinococcus	Denitrobacterium	Denitrovibrio	Desulfallas	Desulfarculus	Desulfitobacterium	Desulfobacter	Desulfobulbus	Desulfocapsa	Desulfofarcimen	Desulfomonile	Desulfosporosinus	Desulfotomaculum	Desulfovibrio	Desulfuromonas	Devosia	Dialister	Dickeya	Dictyoglomus	Dolosigranulum	Draconibacterium	Duganella	Duncaniella	Dysgonomonas	Dysosmobacter	Edwardsiella	Eggerthella	Egicoccus	Ehrlichia	Eikenella	Elizabethkingia	Elusimicrobium	Emcibacter	Empedobacter	Enterobacter	Enterocloster	Enterococcus	Ereboglobus	Erwinia	Erysipelatoclostridium	Erysipelothrix	Escherichia	Ethanoligenens	Eubacterium	Euzebyella	Exiguobacterium	Ezakiella	Faecalibacterium	Faecalibaculum	Faecalitalea	Fastidiosipila	Fibrobacter	Filifactor	Filimonas	Filomicrobium	Fimbriimonas	Finegoldia	Flagellimonas	Flammeovirga	Flavobacterium	Flavonifractor	Flexistipes	Flintibacter	Francisella	Frankia	Frischella	Fructilactobacillus	Fuerstia	Fusobacterium	Gardnerella	Geitlerinema	Gemella	Gemmata	Gemmatimonas	Gemmatirosa	Geoalkalibacter	Geobacillus	Geobacter	Geosporobacter	Geovibrio	Gibbsiella	Gilliamella	Gloeobacter	Gordonibacter	Gottschalkia	Gramella	Granulosicoccus	Gudongella	Haematospirillum	Haemophilus	Hahella	Halanaerobium	Haliangium	Halobacteroides	Halocella	Halorhodospira	Halothermothrix	Hathewaya	Helicobacter	Heliobacterium	Heliorestis	Herbaspirillum	Herbinix	Histophilus	Hungateiclostridium	Hungatella	Hydrogenobacter	Hydrogenobaculum	Hydrogenophaga	Hymenobacter	Hyphobacterium	Hyphomonas	Ignavibacterium	Indioceanicola	Inhella	Intestinibaculum	Intestinimonas	Janthinobacterium	Jonquetella	Kibdelosporangium	Kiritimatiella	Klebsiella	Kocuria	Kosakonia	Kribbella	Kroppenstedtia	Ktedonosporobacter	Kurthia	Kushneria	Kyrpidia	Labilibaculum	Labilithrix	Labrys	Laceyella	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacibacter	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Laribacter	Latilactobacillus	Lautropia	Lawsonia	Leclercia	Legionella	Lentibacillus	Lentilactobacillus	Leptospira	Leptospirillum	Leptotrichia	Leucobacter	Leuconostoc	Levilactobacillus	Libanicoccus	Liberibacter	Ligilactobacillus	Limnobacter	Limnohabitans	Limosilactobacillus	Listeria	Litoricola	Loigolactobacillus	Longibaculum	Luteimonas	Luteitalea	Luteolibacter	Lysinibacillus	Lysobacter	Macrococcus	Mageeibacillus	Magnetococcus	Mahella	Malaciobacter	Mannheimia	Maribacter	Maricaulis	Mariniblastus	Marinobacter	Marinomonas	Mariprofundus	Maritalea	Marivirga	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Melioribacter	Melissococcus	Mesobacillus	Mesoplasma	Mesorhizobium	Mesotoga	Metabacillus	Metakosakonia	Methanobrevibacter	Methanosarcina	Methylacidiphilum	Methylibium	Methylobacterium	Methylocaldum	Methyloceanibacter	Methylomonas	Methylomusa	Methylophaga	Methylovulum	Micavibrio	Microbulbifer	Microcystis	Microlunatus	Mobiluncus	Mogibacterium	Monoglobus	Moorea	Morganella	Moritella	Mucilaginibacter	Mucinivorans	Murdochiella	Muribaculum	Muricauda	Mycoavidus	Mycobacterium	Mycoplasma	Mycoplasmopsis	Myxococcus	Nakamurella	Neisseria	Neorhizobium	Nitrosomonas	Nitrosospira	Nitrospira	Niveispirillum	Nocardia	Nonomuraea	Nordella	Nostoc	Novibacillus	Oblitimonas	Oceanicoccus	Oceanihabitans	Odoribacter	Oenococcus	Oligella	Olivibacter	Olsenella	Orrella	Oscillatoria	Oscillibacter	Ottowia	Oxalobacter	Paenalcaligenes	Paenibacillus	Paeniclostridium	Paenisporosarcina	Pajaroellobacter	Paludibacter	Paludisphaera	Pantoea	Parabacteroides	Paraburkholderia	Paraflavitalea	Paraglaciecola	Paraoceanicella	Paraprevotella	Parolsenella	Parvibaculum	Parvimonas	Parvularcula	Pasteurella	Paucibacter	Pauljensenia	Pectinatus	Pectobacterium	Pediococcus	Pedobacter	Pelistega	Pelobacter	Pelolinea	Pelosinus	Peptacetobacter	Peptoclostridium	Peptoniphilus	Peribacillus	Petrimonas	Petrocella	Phascolarctobacterium	Phocaeicola	Phoenicibacter	Photobacterium	Photorhabdus	Pigmentiphaga	Planctopirus	Planobacterium	Planococcus	Polaribacter	Polynucleobacter	Pontibacter	Porphyromonas	Prevotella	Propionimicrobium	Proteiniphilum	Proteus	Providencia	Pseudanabaena	Pseudescherichia	Pseudoalteromonas	Pseudobutyrivibrio	Pseudoclostridium	Pseudodesulfovibrio	Pseudohongiella	Pseudolabrys	Pseudomonas	Pseudonocardia	Pseudopedobacter	Pseudopropionibacterium	Pseudorhodoplanes	Pseudoxanthomonas	Psychrobacter	Psychroflexus	Pusillimonas	Rahnella	Ralstonia	Raoultella	Rathayibacter	Reinekea	Rheinheimera	Rhizobacter	Rhizobium	Rhodobacter	Rhodococcus	Rhodocytophaga	Rhodomicrobium	Rhodoplanes	Rhodothermus	Rickettsia	Rodentibacter	Romboutsia	Roseburia	Roseivirga	Roseococcus	Rothia	Rouxiella	Rubrobacter	Ruminiclostridium	Ruminococcus	Rummeliibacillus	Runella	Ruthenibacterium	Saccharomonospora	Salimicrobium	Salinibacter	Saliniradius	Salinivibrio	Salmonella	Sandaracinus	Sanguibacter	Saprospira	Scandinavium	Schaalia	Schlegelella	Scytonema	Sediminispirochaeta	Selenomonas	Serratia	Shewanella	Shigella	Shimwellia	Simiduia	Simonsiella	Sinimarinibacterium	Slackia	Sneathia	Snodgrassella	Sodalis	Solibacillus	Solitalea	Sphaerochaeta	Sphaerotilus	Sphingobacterium	Sphingopyxis	Spirochaeta	Spiroplasma	Spirosoma	Sporolactobacillus	Sporomusa	Sporosarcina	Stackebrandtia	Staphylococcus	Staphylospora	Stenotrophomonas	Steroidobacter	Streptococcus	Streptomyces	Succinivibrio	Sulfuricella	Sulfuriferula	Sulfurihydrogenibium	Sulfurivermis	Sulfurospirillum	Sutterella	Symbiobacterium	Synechococcus	Syntrophobacter	Syntrophobotulus	Syntrophomonas	Syntrophothermus	Tamlana	Tannerella	Taylorella	Tenacibaculum	Tenuifilum	Tepidanaerobacter	Tepidiforma	Terasakiella	Terricaulis	Tessaracoccus	Tetragenococcus	Thalassolituus	Thermacetogenium	Thermaerobacter	Thermanaeromonas	Thermanaerovibrio	Thermincola	Thermoanaerobacter	Thermoanaerobacterium	Thermoanaerosceptrum	Thermobacillus	Thermobaculum	Thermobispora	Thermoclostridium	Thermodesulfatator	Thermodesulfobium	Thermomicrobium	Thermovibrio	Thermovirga	Thioalkalivibrio	Thiobacillus	Thiohalobacter	Thiomicrorhabdus	Thiomonas	Thioploca	Thiosulfatimonas	Tissierella	Treponema	Tropheryma	Truepera	Trueperella	Tumebacillus	Turicibacter	Turneriella	Undibacterium	Ureaplasma	Ureibacillus	Vagococcus	Veillonella	Verminephrobacter	Verrucomicrobium	Vibrio	Vitreoscilla	Weissella	Wenzhouxiangella	Winogradskyella	Wolbachia	Wolinella	Xenorhabdus	Xylanimonas	Yersinia	Yokenella	Zobellella	Zunongwangia	Zymomonas
SRR31418681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.5353256627094702	0.0	0.0	0.0	0.0	1.0302351548520132	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5353256627094702	0.0	0.0	0.0	0.0	0.0	2.623474625309518	0.0	0.0	0.0	0.0	0.0	0.6670206561952806	0.0	0.0	0.0	0.0	0.6670206561952806	0.0	0.0	0.0	2.5785288914996176	0.0	1.6264864956134533	0.0	0.0	3.9209970132394236	1.8541676817012807	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.6670206561952806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1573470536233523	0.0	3.3957010806225907	0.0	1.3356006546962789	0.0	0.0	0.0	1.4794743835825641	0.0	0.0	0.3453981531851979	2.0838512479908986	0.5353256627094702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	2.3560510512457413	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5353256627094702	0.5353256627094702	0.3453981531851979	0.0	0.3453981531851979	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.5353256627094702	0.0	0.0	0.0	0.0	0.0	0.0	0.7679345411635967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.3453981531851979	0.0	0.0	0.0	0.0	1.928619061913472	0.0	0.3453981531851979	0.0	0.0	0.0	0.7679345411635967	0.3453981531851979	0.0	0.0	0.0	0.6670206561952806	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.6670206561952806	2.0380081673660158	0.0	2.2301992949820244	0.0	2.2207797849286237	0.3453981531851979	0.3453981531851979	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6670206561952806	0.0	0.0	0.0	0.0	0.6670206561952806	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9946167636663543	0.0	0.3453981531851979	2.718919641611695	0.3453981531851979	0.0	0.0	0.0	0.0	0.3453981531851979	2.893387261487074	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6670206561952806	0.5353256627094702	0.0	0.0	0.3453981531851979	0.6670206561952806	0.0	1.6955253014264082	0.3453981531851979	1.1573470536233523	0.0	0.0	0.0	3.0722079562176323	0.0	0.3453981531851979	2.708720228176522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.6670206561952806	2.1173320541510043	0.0	2.2013047746837433	0.0	0.0	0.5353256627094702	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5353256627094702	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	1.7550796737226309	0.0	0.0	0.3453981531851979	0.0	0.3453981531851979	0.0	0.3453981531851979	0.3453981531851979	1.4616165383249413	0.0	0.5353256627094702	0.0	0.0	0.0	0.5353256627094702	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4235344749153023	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.964761264001296	2.14841546349135	0.0	0.0	0.0	1.0302351548520132	1.0768632156239528	0.3453981531851979	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0768632156239528	0.0	0.0	0.3453981531851979	0.6670206561952806	0.0	0.0	0.849764674059867	0.0	0.0	0.0	1.6264864956134533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.3453981531851979	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	2.637073593104692	0.0	0.3453981531851979	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5353256627094702	0.0	0.3453981531851979	0.0	0.0	0.3453981531851979	1.1573470536233523	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6832175937320315	0.0	0.3453981531851979	0.3453981531851979	0.0	0.3453981531851979	0.0	1.4031632840015837	0.0	0.9185936826849914	0.0	0.5353256627094702	0.0	0.0	0.0	1.3356006546962789	0.0	0.3453981531851979	3.6053430916454308	0.0	0.0	0.0	0.3453981531851979	2.7128287819787014	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	1.8827392016437765	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.9185936826849914	0.6670206561952806	3.9507794842866653	4.184226277982014	0.0	0.0	0.3453981531851979	0.0	0.0	0.7679345411635967	0.0	0.0	0.5353256627094702	0.0	3.472868216108903	4.645791653269005	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	1.6007985558057376	1.544359392987773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2332942718635356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9847050244720177	0.0	0.0	0.0	0.0	0.0	0.0	2.1331517879652826	0.0	0.0	1.1926091183247105	0.0	0.0	0.0	0.0	0.0	1.0768632156239528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.6670206561952806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3490205576024272	0.0	0.0	0.0	0.0	0.5353256627094702	0.0	0.0	0.0	1.4429927866074246	1.1189668897655898	0.0	0.0	0.0	0.0	0.0	0.0	3.5084927477455174	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.6670206561952806	0.6670206561952806	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.3453981531851979	0.0	0.0	0.0	0.9779919598229241	0.6670206561952806	0.0	0.3453981531851979	0.0	0.9779919598229241	0.0	0.0	0.0	0.0	0.0	0.0	0.3453981531851979	0.0	0.0	0.0	0.0
SRR31418682	0.0	0.0	0.0	0.0	0.4486905837921175	0.0	0.0	0.0	0.0	1.559823043520074	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.4486905837921175	3.331208464506439	0.0	0.0	1.1897481042333402	0.0	1.356384972004497	0.279883374167239	0.0	0.279883374167239	0.279883374167239	0.279883374167239	0.5699409640244895	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.0	3.938085075943017	0.0	0.0	0.0	0.279883374167239	0.0	2.0288925598066805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	2.9673925153101184	0.6646228332830408	1.1357458714220035	0.5699409640244895	0.0	3.1239725137397514	3.25658991340589	0.0	1.1357458714220035	0.0	0.0	0.0	0.0	0.6646228332830408	0.0	0.0	0.0	0.0	0.279883374167239	0.279883374167239	0.0	0.0	0.0	1.2377719759440853	0.279883374167239	4.278721514531186	0.0	3.4051921269628727	0.0	0.0	0.0	2.353006653793138	0.0	0.0	0.0	2.762196387569587	0.0	0.0	0.0	0.0	0.0	0.8081903421030999	0.0	0.0	0.0	0.0	0.0	0.279883374167239	2.812206920399729	2.0361853613039402	0.0	0.0	0.279883374167239	0.0	0.5699409640244895	0.0	0.0	0.7423122738979077	0.0	0.279883374167239	0.0	0.0	0.279883374167239	0.0	0.279883374167239	0.0	0.4486905837921175	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.0	1.4352632786127266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1897481042333402	0.0	0.0	0.279883374167239	0.0	0.0	0.0	1.2599289723107716	1.163585809313711	0.0	0.0	0.0	0.0	1.3203307708632928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8865794011477466	0.0	0.6646228332830408	0.0	0.279883374167239	0.279883374167239	0.4486905837921175	1.1357458714220035	3.0594367653470704	0.0	1.3011153466169136	0.0	0.4486905837921175	0.0	0.9159057462752259	0.0	1.2599289723107716	0.7423122738979077	0.0	0.0	0.0	0.0	0.4486905837921175	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.5699409640244895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.7423122738979077	2.2749067357753243	0.0	0.279883374167239	2.2972765056374844	0.0	0.0	0.0	0.279883374167239	0.0	1.163585809313711	1.7833792530691264	0.279883374167239	0.0	1.3203307708632928	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.8653790185710335	0.279883374167239	0.4486905837921175	0.0	0.279883374167239	0.9611619509793973	0.5699409640244895	2.429534159981057	0.9159057462752259	2.5871588396012233	0.0	0.0	0.279883374167239	3.8868141582531943	0.0	0.279883374167239	2.032554268235647	0.4486905837921175	0.279883374167239	0.0	0.0	0.279883374167239	0.4486905837921175	0.279883374167239	0.0	0.5699409640244895	2.544452968481054	0.279883374167239	1.9904700687181163	0.0	0.6646228332830408	0.0	0.279883374167239	0.7423122738979077	1.713298547380854	0.6646228332830408	0.0	1.838037536232632	0.0	0.0	0.0	0.0	0.4486905837921175	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.4486905837921175	0.0	0.0	0.0	0.0	0.279883374167239	1.8656719624211997	0.0	0.0	0.0	1.58095817676988	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.4486905837921175	0.0	0.279883374167239	2.0675673270570685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4486905837921175	2.08729568167593	0.0	0.0	0.0	0.0	2.3090093570861163	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.356384972004497	2.7840612974441226	2.657418724867494	0.0	1.6296914753989569	0.6646228332830408	1.2377719759440853	2.614735788717188	0.6646228332830408	1.4494548367313171	0.0	0.0	0.8081903421030999	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.0	1.891652694125996	0.0	1.1059983027010296	0.0	0.0	0.0	0.4486905837921175	0.0	0.0	1.58095817676988	0.279883374167239	0.0	0.0	1.9904700687181163	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.0	2.9161925953083823	3.287059237538804	0.279883374167239	1.1059983027010296	0.0	0.0	0.0	0.0	0.0	0.5699409640244895	1.4054082721517531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.6646228332830408	0.279883374167239	0.0	0.0	2.0840692311877316	0.0	0.7423122738979077	0.0	1.1357458714220035	0.0	0.0	0.4486905837921175	1.1357458714220035	0.0	0.0	0.0	2.0397863467165886	0.0	0.0	0.0	0.0	1.4631972902859949	0.0	0.279883374167239	0.0	0.279883374167239	0.0	0.0	0.279883374167239	0.0	3.5405146387310893	0.0	0.0	0.0	0.4486905837921175	0.0	0.279883374167239	3.0559957145465395	0.0	0.0	0.0	0.4486905837921175	0.5699409640244895	0.0	0.0	1.5488568226314994	0.0	0.4486905837921175	2.9732835978765895	0.279883374167239	0.0	0.0	0.279883374167239	1.8493031776242908	0.0	0.0	0.5699409640244895	0.0	0.0	0.0	0.0	0.279883374167239	0.5699409640244895	0.0	0.0	0.0	1.4631972902859949	0.0	0.0	1.074062318632714	0.8081903421030999	0.9611619509793973	0.0	0.4486905837921175	1.2377719759440853	3.8399507947502936	4.4099440951010465	0.279883374167239	0.279883374167239	0.0	0.0	0.279883374167239	0.4486905837921175	0.0	0.0	0.0	0.279883374167239	3.629101159084183	3.465168012074648	0.0	0.0	2.2749067357753243	0.279883374167239	0.0	0.0	0.0	2.720130783441514	1.3203307708632928	0.0	0.0	0.0	0.0	0.0	1.2377719759440853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6203725005333083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.8081903421030999	0.0	0.7423122738979077	3.6651389547739393	0.0	0.0	1.6735038369472437	0.0	0.4486905837921175	0.0	2.3816772400628636	0.0	0.279883374167239	2.4309934595228295	0.4486905837921175	0.0	0.8081903421030999	0.0	0.0	1.5488568226314994	0.0	0.0	0.0	0.0	1.4765181941390342	0.0	0.0	0.0	0.8653790185710335	0.0	0.279883374167239	0.6646228332830408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7423122738979077	0.0	0.0	0.0	0.0	0.5699409640244895	0.0	0.0	0.279883374167239	2.45507949095594	0.0	0.0	0.0	0.0	0.8081903421030999	0.279883374167239	0.6646228332830408	0.0	2.4536990462717014	1.48944264250463	0.279883374167239	0.0	0.0	0.0	0.4486905837921175	0.0	3.2717765448263134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.559823043520074	1.665087834970651	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.279883374167239	0.0	0.0	0.0	0.5699409640244895	0.0	0.0	0.0	0.4486905837921175	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.0	0.0	1.1897481042333402	2.169091515403792	0.0	0.0	0.5699409640244895	0.0	1.3011153466169136	0.0	0.0	0.0	0.279883374167239	0.0	0.0	0.4486905837921175	0.0	0.0	0.0	0.0
