SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Cloacimonetes	Candidatus Omnitrophica	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR5865080	1.4846442030836648	3.471718357920791	0.0	1.9035385015970943	4.733906649218049	0.0	0.0	0.0	0.0	1.6757340100151399	0.9232983520312026	0.8649032504187135	0.9232983520312026	0.7174825991918539	1.721541378404373	1.062369671359627	0.49260270031740794	0.0	0.7174825991918539	0.9232983520312026	4.860709116341667	2.907219515920925	0.6194383829663092	2.140120129540676	0.0	0.0	1.197613993875953	4.424867519543067	1.3441703514444945	1.4693765748768217	1.420062275927883	0.3126925098562156	0.49260270031740794	4.60051122363654
SRR5865081	0.7935602465868823	4.3531337795138985	0.651065003465042	0.7935602465868823	4.18280762425287	0.9006732896988041	0.0	0.0	0.0	1.3037988471908435	0.9865257746307348	1.0581757635887026	1.1196619838117856	0.0	1.6127281038203145	1.2214172231426368	1.0581757635887026	1.7662920085878528	4.027634519114538	1.531978457975974	5.136545286518931	1.8376967623924485	0.651065003465042	2.187586540504689	0.437576430616334	0.651065003465042	1.2214172231426368	3.972393231720681	1.3397856154637637	0.7935602465868823	3.3261272994596953	0.651065003465042	0.651065003465042	1.8694304369822605
SRR5865082	0.6020566457923284	3.348008179703969	0.0	1.830904904667755	4.93070775690293	0.24303613695480217	0.0	0.0	0.0	2.0854645458053094	0.9294149897873423	0.7403590398177289	1.113939234720858	1.0606937675242123	1.8404153814316344	0.24303613695480217	0.7403590398177289	0.3979373322455922	2.3541039981652947	0.8450942165428571	4.979893166658927	2.7115919032360063	1.9370116983141865	1.576912613410658	0.3979373322455922	0.0	0.7403590398177289	4.121858922750373	0.5118802727930503	1.4353622095897087	1.4471537299345278	0.0	0.3979373322455922	1.5938353140108492
SRR5865083	0.6080989204436321	3.3298350780260924	0.0	1.7482513344340707	4.906142507710039	0.6080989204436321	0.0	0.0	0.0	0.9733137758456958	0.6080989204436321	0.6830480628819533	1.3350175939997726	0.6080989204436321	1.723883636538107	0.5174607266824802	0.24649914074845425	1.1457568240838603	0.5174607266824802	0.40277785106305986	4.892699812933262	4.228101751313232	0.40277785106305986	1.9810765573907752	0.5174607266824802	0.0	0.7469464709574151	4.158804611249319	0.8519928590486068	1.656214496014877	1.3031972859723795	0.0	0.24649914074845425	3.6979618666809673
SRR5865084	0.0	3.27319003867714	0.0	0.44371951335800364	5.081372501152107	0.0	0.0	0.0	0.0	1.494497105418555	0.8016613119556715	0.2762225989043756	0.5642964464035736	0.0	0.8587004813429808	0.0	0.44371951335800364	0.5642964464035736	0.8016613119556715	0.9951784156039217	4.812675212366868	2.933015178369159	0.0	1.0669782380394428	0.8016613119556715	0.0	0.44371951335800364	3.95333759659471	0.2762225989043756	0.5642964464035736	1.494497105418555	0.0	0.0	1.8069671638026086
SRR5865085	1.2663528106863002	3.0174383059896206	0.41292077256861576	0.9512745551256191	4.432749207085051	0.41292077256861576	0.0	0.0	0.0	1.4216673018570058	1.1367816293504394	1.2663528106863002	0.866344247659621	1.0222817163928672	1.672508700938648	0.0	2.509620993416923	1.7143943580967729	3.376763673239464	2.645807207152309	5.190899168158314	3.0167753922446305	0.0	2.2327122409088536	0.6207065733898364	0.0	0.9512745551256191	3.9670161559958985	1.4709883961246062	1.7143943580967729	2.0908082150430545	0.6207065733898364	0.866344247659621	1.9834659237457493
SRR5865086	1.1323324544463103	3.8943081861021533	0.4463212561227007	1.8829434488079753	4.658009058678261	0.0	0.0	0.0	0.0	2.083641953036974	0.6617389352672122	1.1323324544463103	1.5224831680923065	0.4463212561227007	3.6921258551508993	0.8050813755249328	1.1323324544463103	0.9988280627392284	3.3727496533057546	1.6260942694173055	4.973786499112262	2.2476586198192736	0.4463212561227007	1.9402240078087727	0.6617389352672122	0.4463212561227007	1.1323324544463103	4.2712354990722305	1.566934626118275	1.6614838372205383	4.32763562752733	0.6617389352672122	0.9126705366166691	3.3152556812839507
SRR5865087	0.3926391254689715	3.8562118833513233	0.1359012235927424	1.174986044234959	4.854710602528424	0.2392583171953407	0.0	0.0	0.0	1.2058571860549439	0.8815854985369955	0.5954237157053992	0.45287294708184156	0.2392583171953407	0.9920242131523271	0.5529022685003278	0.7331180572551103	0.45287294708184156	2.6749821859503657	0.7884405308689546	5.013193234385996	3.717042221805483	0.2392583171953407	2.2775755759292	0.2392583171953407	0.0	0.9020539305593094	3.878494142062492	0.8375053924274147	1.559572786212388	1.2438760545415342	0.2392583171953407	0.5057611838735713	3.3151839930877918
SRR5865088	0.4720381909589438	3.3030500037902844	0.0	0.558723306243923	4.949996999437576	0.0	0.0	0.2188060560699022	0.0	1.4131516239485997	0.4720381909589438	0.6928631494540536	0.8385516776177395	0.0	1.0840584628171042	0.6928631494540536	0.7470398919574429	0.36362352609751697	0.36362352609751697	1.0073393109047202	4.855546965456022	2.504260017129227	1.4839634061163876	1.2560149574201147	0.36362352609751697	0.0	0.36362352609751697	4.53294536594351	1.168958193897955	0.8385516776177395	1.4345885154215174	0.36362352609751697	0.4720381909589438	1.3544160517152921
SRR5865089	0.9499620484399606	3.624612628134041	0.41201445103972856	1.7973471786259534	4.322651012967344	0.7594440950681759	0.0	0.0	0.0	1.5343976173242067	1.0819383098891358	1.264954870324439	1.2259153498796347	0.8650675033042325	2.2230968769931048	0.7594440950681759	2.38294700354133	2.0722264082774524	2.5913508625795445	1.3646043760710023	5.14653238448017	1.6854764557489879	1.590800685011563	1.967435993997205	0.7594440950681759	0.0	1.1354115579514836	4.471227433798123	1.3933152812699314	1.7260538309212663	3.034123851578594	0.0	1.0819383098891358	1.6407133810506713
SRR5865090	0.6940196675409355	2.7333869244225295	0.0	1.2246191080334168	5.098466740021819	0.0	0.3644465976363144	0.0	0.0	1.1505856277079374	0.5597734632071202	1.0086472192836449	0.9487386358475749	1.0086472192836449	1.7696395767335034	0.8792231018226135	0.6940196675409355	0.3644465976363144	3.294763940129994	0.9487386358475749	4.764142215350841	3.017884103710324	0.0	2.5792801519373	0.9487386358475749	0.0	0.6940196675409355	3.9402398064364985	0.6940196675409355	1.1891780074602494	2.5231664458598635	0.3644465976363144	0.6940196675409355	2.8849768605911668
SRR5865091	1.0146993054176063	2.0535819523035084	0.0	0.8199750055629831	5.02869385253481	0.0	0.0	0.0	0.0	2.0676985395420204	0.0	0.6755678166416414	0.6755678166416414	0.0	1.3335956868187788	0.4577080558781156	0.0	0.4577080558781156	0.6755678166416414	1.202782778210931	4.85324612974386	2.858763697549806	0.4577080558781156	2.4099882838117743	0.8199750055629831	0.0	0.6755678166416414	4.162640054179155	0.4577080558781156	1.3335956868187788	1.6613623944107458	0.8199750055629831	0.0	3.5329649588921397
SRR5865092	1.2482986476221842	2.9493591863551125	0.18249727081543066	1.676545205681673	5.0032186196576856	0.3106039240701632	0.18249727081543066	0.0	0.0	2.240244252794122	0.6163428840562055	0.8613835344141528	1.0780245160875968	0.7559210330893451	2.168028990234235	0.3106039240701632	0.8915243207414434	0.3106039240701632	0.7141885937873862	1.2482986476221842	4.846688247803948	2.703748412015388	0.5576813458469758	2.1786809094962036	0.668015486882767	0.18249727081543066	1.2080756380393631	4.289479446073116	1.3402771601891064	1.6570043194515993	1.6812960725115147	0.40940365420744607	0.18249727081543066	3.6875562155543564
