bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Lacrimispora	0.00132359191764708	0.471002232771416	0.00103543275792374	0.0499738640482555	-0.306602611976756	0.365092946397089	0.774051390576883	0.266976345813349
Amedibacterium	0.00215394068670849	0.00131552718514554	0.00348221382888706	-1.2488719082628	-1.12444478214477	0.365092946397089	0.445963715764338	0.266976345813349
Alistipes	0.00750689479587052	0.0277485039105197	0.00298710497982823	0.474642719022192	0.731898068990524	0.615945883591416	0.591702912349751	0.266976345813349
Blautia	0.00783024010383371	0.0312200442386518	0.0029810516942046	-0.308685816510599	-0.492919476678492	0.615945883591416	0.591702912349751	0.266976345813349
Klebsiella	0.00928058855059999	0.00566287033937823	0.0114102681527336	0.89026076545901	0.820881700284675	0.615945883591416	0.591702912349751	0.453148564649272
Francisella	0.0109016970547153	0.474934186548648	0.00393770421553612	0.0872654610523592	0.458027098874705	0.615945883591416	0.774051390576883	0.266976345813349
Enterobacter	0.0174576727769118	0.00661857758560541	0.0482389203854684	0.582636305344147	0.401505488536376	0.654561299754824	0.591702912349751	0.511031062833556
Acutalibacter	0.0192526771156436	0.0405967491727626	0.0082947609043169	-0.420760241027998	-0.609948402639808	0.654561299754824	0.59887612675011	0.444341938872923
Butyrivibrio	0.0237490944735418	0.00873400657668787	0.622546439519373	0.357705041270357	0.0567195006306986	0.654561299754824	0.591702912349751	0.850946673075203
Actinopolyspora	0.0283821608736723	0.0196727586997374	0.0242352241737637	-0.324669361819011	-0.324670001214219	0.654561299754824	0.591702912349751	0.485882565993969
Alloprevotella	0.0284170565823827	0.303233235947828	0.00917520227761198	0.130426217490273	0.392740283183802	0.654561299754824	0.695157157954694	0.444341938872923
Blattabacterium	0.0322330897058679	0.99694144877613	0.0156059159771381	0.00069683158954274	0.527776272398691	0.654561299754824	0.99694144877613	0.472665777290508
Stella	0.0325103043234847	0.0108990213390206	0.426735321295576	0.22211278903764	0.0594134792217975	0.654561299754824	0.591702912349751	0.80656705106404
Immundisolibacter	0.0343733033005216	0.0182371781297988	0.999987386872389	0.139455189526812	-8.38965506123252e-07	0.654561299754824	0.591702912349751	0.99999933029178
Lachnoclostridium	0.0364706745574127	0.210273491566863	0.0120304928667948	-0.199833718554598	-0.471953381867313	0.654561299754824	0.661439312739891	0.453148564649272
Brevibacillus	0.038369738267653	0.020326242067727	0.99999933029178	0.150019968294975	-4.90202262920274e-08	0.654561299754824	0.591702912349751	0.99999933029178
Veillonella	0.0439150332776127	0.0250838010792145	0.048236096107881	1.05003087803278	0.927020404316079	0.654561299754824	0.591702912349751	0.511031062833556
Massilistercora	0.0464664791774887	0.150065210114328	0.0162406273792188	-0.238963895737288	-0.462519697733817	0.654561299754824	0.623443824612247	0.472665777290508
Phascolarctobacterium	0.0487298744376967	0.423446276401945	0.016731531939487	0.345439298856023	1.21430096914686	0.654561299754824	0.763554721809889	0.472665777290508
Ethanoligenens	0.0491119794614906	0.0191959292111091	0.666262433665015	-0.460873506151001	-0.0759668675922416	0.654561299754824	0.591702912349751	0.856003911559972
Sodalis	0.0495733560267495	0.0166982890668113	0.232854379835245	0.227718199242216	0.105419316326111	0.654561299754824	0.591702912349751	0.774132955162412
Parabacteroides	0.0524209418659058	0.204764578611558	0.0181640330454408	0.605697145146486	1.29693781233574	0.654561299754824	0.661439312739891	0.473662092492649
Flavobacterium	0.0533484976982848	0.110701043801127	0.0221676059420493	0.138895799768273	0.216180835660403	0.654561299754824	0.612869061583488	0.485882565993969
Salmonella	0.0548789938860877	0.0285045131755088	0.0602997740682243	0.76822730835179	0.665185337478158	0.654561299754824	0.591702912349751	0.567822872475778
Abiotrophia	0.0589801208924468	0.0524459354837259	0.500409524738669	0.187617707744236	-0.0611393150704368	0.654561299754824	0.59887612675011	0.823613009946981
Akkermansia	0.0596151434961056	0.0328616327757322	0.0655725032774516	1.26358042672861	1.086427719381	0.654561299754824	0.591702912349751	0.600785908406921
Burkholderia	0.0613447578056106	0.0226237204529092	0.578009743316051	0.347833504558964	0.0759068961745934	0.654561299754824	0.591702912349751	0.835844025877121
Atlantibacter	0.0619466589462522	0.231164476596262	0.021415478785755	0.191014074261403	0.426814495911512	0.654561299754824	0.661439312739891	0.485882565993969
Corynebacterium	0.0647552073547252	0.0539396998643539	0.58214519190485	-0.226076325712282	0.0612851086129899	0.654561299754824	0.59887612675011	0.835844025877121
Mycoplasma	0.0660008830758294	0.991489317381904	0.0321953447461318	-0.00237286081555287	-0.553891185732302	0.654561299754824	0.99694144877613	0.511031062833556
