Acetanaerobacterium	Acetitomaculum	Acidaminococcus	Actinomyces	Adlercreutzia	Aeromonas	Agathobacter	Akkermansia	Alistipes	Allisonella	Allobaculum	Alloprevotella	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerostipes	Anaerotruncus	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG-352	CAG-56	Campylobacter	Candidatus_Soleaferrea	Candidatus_Stoquefichus	Caproiciproducens	Catabacter	Catenibacterium	CHKCI002	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Collinsella	Coprobacillus	Coprobacter	Coprococcus_1	Coprococcus_2	Coprococcus_3	Coriobacteriaceae_UCG-003	Corynebacterium	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dorea	DTU089	Eggerthella	Eisenbergiella	Enorma	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridium	Erysipelotrichaceae_UCG-003	Escherichia/Shigella	Eubacterium	F0332	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Finegoldia	Flavonifractor	Fournierella	Fusicatenibacter	Fusobacterium	Gardnerella	GCA-900066225	GCA-900066755	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia-Obesumbacterium	Harryflintia	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Intestinibacter	Intestinimonas	Klebsiella	Kluyvera	Kosakonia	Lachnoclostridium	Lachnoclostridium_5	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-008	Lachnospiraceae_UCG-010	Lactobacillus	Lactococcus	Lactonifactor	Lawsonella	Leuconostoc	Libanicoccus	Marvinbryantia	Megamonas	Megasphaera	Merdibacter	Mitsuokella	Negativibacillus	Odoribacter	Olsenella	Oscillibacter	Oscillospira	Oxalobacter	Paeniclostridium	Parabacteroides	Paraeggerthella	Paraprevotella	Parasutterella	Parvibacter	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Prevotella_6	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Pseudocitrobacter	Pseudomonas	Ralstonia	Raoultella	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminiclostridium_1	Ruminiclostridium_5	Ruminiclostridium_6	Ruminiclostridium_9	Ruminococcaceae_NK4A214_group	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-003	Ruminococcaceae_UCG-004	Ruminococcaceae_UCG-005	Ruminococcaceae_UCG-008	Ruminococcaceae_UCG-009	Ruminococcaceae_UCG-010	Ruminococcaceae_UCG-011	Ruminococcaceae_UCG-013	Ruminococcaceae_UCG-014	Ruminococcus_1	Ruminococcus_2	Salmonella	Sanguibacteroides	Sarcina	Scardovia	Sellimonas	Senegalimassilia	Slackia	Solobacterium	Staphylococcus	Streptococcus	Subdoligranulum	Succiniclasticum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	Tyzzerella_3	Tyzzerella_4	UBA1819	UC5-1-2E3	Varibaculum	Veillonella	others	Alias	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	ENA_CHECKLIST	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	Experiment	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	sample_description	Sample.Name	sample_name	SRA_accession	SRA.Study	title	time	ID	prepost
ERR1624556	0	0	0	1.6342186742368	0.753960289623711	0	2.20185676351428	0.98094369171473	2.34993419201406	0	0	0	0.753960289623711	0	0	0	0	2.01312908399929	0	0.903762118311666	2.63925555806458	1.3431558634396	1.79624958206939	1.17680816216617	2.74912702732987	1.67896674865097	1.47463457860482	0	0	1.04645648550872	0	0	0	0	0.689821238485373	0	0	0	2.66268419716406	0	1.94579003370733	0	2.54414400953826	0	0.98094369171473	1.58432463161602	0	1.90565430044208	0	0	0	1.72593900345398	0	0.614540578154763	2.40388555323752	0.614540578154763	0	0	0	1.37282883776134	1.10336981975103	0	0	1.98951727395816	1.96086030054366	0	0	2.31204714357313	0	0	1.55704924917429	0.52341653352772	0	0	0	2.36038942347796	0	0	0	1.97182944473522	1.04645648550872	0	0.903762118311666	0	1.64965270492246	0	2.5412343702002	0	0	0	0	2.09921338032184	0	0	0	1.31130584196181	1.83750285519524	0	1.60998777060693	1.75066242324026	2.15474682905316	1.99639550837044	0	1.17680816216617	0	1.0149342347804	0.85933264591604	0	0.809834455809297	1.84239452261965	0	0	0	0	1.54756303045535	0	0	0	0	0	0.809834455809297	0	0	0	1.04645648550872	0	1.80693604862545	0	0	0.753960289623711	0	0	0	0	0	0	1.90565430044208	0	0	0	0	1.23960587958379	0.944065214498764	0	1.12925384401562	0	0	2.79972425082987	3.10415302391275	0	2.52939686751602	0.753960289623711	0.614540578154763	0	1.42670801954744	0	1.12925384401562	2.34230900083734	2.43974687938036	1.2769338489177	1.99639550837044	2.0883066017937	0	0	0.85933264591604	0	1.97542511111009	2.34230900083734	3.21452139877312	2.19758393165111	0	0.52341653352772	0	0.52341653352772	0	1.29445980074004	0	0	0	3.65040559220743	2.78995567404412	0	0	0	0	0	0	0	0	0.753960289623711	0	0	1.38693813304677	3.21037195797703	0355f060-1cde-11e6-9a08-68b599768938	WGS	500	13225000	PRJEB14082	SAMEA4008113	8204220	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,cram,contigs	s3,ena,gs,ncbi	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694921	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:24Z	public	Illumina MiSeq	16634291	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008113	ERS1179223	ERS1179223	ERP015690	P3_Post	Post	P3	1
ERR1624559	0	0	0	1.71069621671386	0	0	1.80247845587686	0	2.16751942979826	0.701522540125011	0	2.33963342711444	0	0	0.47924940834697	0	0	0	0	0.604453432399561	3.28558217926407	1.25828432074327	0.905881055633445	1.28177470874208	2.96031302390601	1.23345035143965	0.957077736457689	0	0	0	0	0	0	0	0	1.53457380837133	0	0	2.01599471476159	0	2.87475699831174	0	2.28192521386819	0	1.38326719329007	0	0	2.10696703967123	0	0	0	1.76656155263753	0	0	2.31704013191515	0	0	0	0	2.43614590122025	1.08210477635213	0	0	1.57130419245525	3.46931311686803	0	0	2.39587242459507	0	0	1.63658290602419	0.780809816948439	0	0	0	1.86646767456993	0	0	0	2.25114365126058	1.46547677665123	0	1.59417147911491	1.3252563314594	0	0	3.03094255718929	0.701522540125011	0.847832327001509	0	0	1.79552878254993	0	0	0	0	1.28177470874208	0	0	1.62636198159303	1.34546659577136	2.02434737662171	0	1.1490894047527	0	0	0	0	0	0.780809816948439	0	0	0	1.04429213452887	1.74349326072942	0	0	0	0	1.23345035143965	0	0	0	0	0.780809816948439	1.04429213452887	2.1934995356092	0	1.78846608802131	0	0	0	0	0	0	0	2.45496354292852	0	0	0	0	2.79836783134306	2.75676578877395	0	0	0	0	1.23345035143965	2.24371932373368	0	2.57255367959909	1.08210477635213	0	0	2.19068842518748	1.25828432074327	0	1.65633024813322	2.35728271540062	0.47924940834697	1.57130419245525	1.63658290602419	0	0	0	0	1.72740426101562	0.780809816948439	2.02019112592747	0	2.76133741051485	0	0	0	0	1.69331957792926	1.36477803098888	0	0	3.07174251477849	2.67712360086304	0	0	1.11688725774329	0	0	1.1490894047527	0	0	0	0	0	1.69331957792926	3.16872723935683	036bc250-1cde-11e6-9a08-68b599768938	WGS	500	10149000	PRJEB14082	SAMEA4008116	6407488	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,s3,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694924	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:25Z	public	Illumina MiSeq	16634294	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008116	ERS1179226	ERS1179226	ERP015690	P16_Post	Post	P16	1
ERR1624560	0	0	2.67192789685839	1.91974925520956	0	0	1.00541108395563	1.88888126595238	2.22706037825568	2.15015024196867	0	0	1.05177152091009	0.645620244801666	0	0	0	0	0	0.516051703826939	2.83377230889129	0.953503699445605	2.73374153697955	1.41655362575733	2.75602357088349	1.95958068311271	0	0	0	0	0	0	0	0	0	1.95958068311271	0	0	0	0	2.18709755284453	0	3.15123916799632	0	0	1.71875264435194	0	0	0	0	0	2.50721983936158	0	0	2.7319085912018	0	0	0	0	2.66555479268482	0	0	1.95410929975533	0	2.88895158552089	0	0	1.59969578877879	0	0	1.76367942966609	0	0	0	0	2.3379135615719	0.745284633199581	0	0	0	1.19944615727594	0	1.3768220562227	0	0	0	2.08196099699534	0	0	0	0	1.91974925520956	1.05177152091009	0	0	0	2.0433799280011	0	1.1669644781277	1.63553256056315	0	1.57404860393653	0	0	0	0	0	0	0.953503699445605	0	0	0	0	0	1.88888126595238	0	3.11210936792176	0	0	1.77213284129945	0	0	1.05177152091009	0	0	0	2.3622468433505	0	0	1.30944747537346	0	0	0	0	0	0	2.1097649105406	0	0	0	0	0	1.19944615727594	0	1.88243537877236	0	0	0	0	2.34468626330872	2.43714872011391	1.19944615727594	0	0	1.86250300817978	1.22966661280788	0	0	1.00541108395563	0	1.83441838288441	0	0	0	0	0	1.35550446402682	0	1.22966661280788	1.95958068311271	0	0	0	0	0	1.3768220562227	2.17402295481677	0	0.516051703826939	3.58708829029747	2.31213555170341	0	0	1.94856810569496	0.645620244801666	1.66863627397923	1.82710398312084	0	0	1.05177152091009	0	0	1.43513457030703	3.36097786493064	03731550-1cde-11e6-9a08-68b599768938	WGS	500	8820000	PRJEB14082	SAMEA4008117	5515838	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	gs,ncbi,s3,ena	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694925	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:25Z	public	Illumina MiSeq	16634295	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008117	ERS1179227	ERS1179227	ERP015690	P17_Post	Post	P17	1
ERR1624562	0	0	0	1.11121073095556	1.41212649341552	0	1.7605181009273	0	2.03845857773665	1.07646766064279	0	2.47272000763931	0	0	0	0	0	1.80999794773982	0	0	2.27351640689772	0	2.35688733915976	1.14337909713731	2.86392073350942	1.27594883581065	0	0	0	0.775685056383852	0	0	0	0	0	2.73264324367977	0	0	2.21454083351478	1.82315802942234	2.54235446362778	0	2.92132170541851	0	0	1.03870159570533	0	1.22766254696796	0	0	0	1.03870159570533	0.475149421158965	0	2.58137784407708	0	0	0	0	2.20924471464639	0.99733590415138	0	0	0.775685056383852	2.73661663868886	0	0	2.06894606872457	0	0	1.52860517971876	0	0	0	0	2.25473387241096	0	0	0	0	1.51564285017362	0	1.319399641286	0	0	0	3.04780783685885	0	0	0	0	2.11433285843698	0	0	0	0	1.84217936634854	0	0	1.58817966805845	1.55342390943329	1.29821741422493	0	0	0	0	0	0	0.69660272745301	0	0	0	0	0	1.75296586167027	0	0	0	0	0	0	1.22766254696796	0	0	1.07646766064279	0	1.72948766140466	0	1.56532090249377	0	0	0	0	0	0	0	2.22236584947766	0	0	0	0	2.18174973240965	2.03049014824198	0	2.24990851192997	0	0	1.68729559544238	1.20134452737419	1.51564285017362	2.13059963732699	1.25247642457044	0	0	1.65031741839983	0	0	1.78241742324532	1.91615277110565	0.599841047889456	1.86631075189301	0.84256117713471	0	0	0	0	1.66919995329918	0	1.7605181009273	2.1643764289506	0	0	0	0	0	0	1.17332817845447	2.53987282263056	0	3.8070701287487	2.74523221493744	0	0	1.67834201589169	1.14337909713731	1.99270408822701	0.599841047889456	0	0	0	0	0	1.45953932440055	3.13249175666175	03831ae0-1cde-11e6-9a08-68b599768938	WGS	500	10102500	PRJEB14082	SAMEA4008119	6134509	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US,ena	ERC000011	9/12/16	11/16/18	ERX1694927	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:26Z	public	Illumina MiSeq	16634297	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008119	ERS1179229	ERS1179229	ERP015690	P19_Post	Post	P19	1
ERR1624564	0	0	0	1.21415105460577	1.61760336621662	0	2.58767144339952	1.98443620480339	2.95383555100413	0	1.1921410005887	0	0	0.918153810586054	0	0.767519700056505	0	0.702925939880051	0.627017662918886	0	3.26658007914755	0	3.02703294438406	1.75458823113791	2.83603363307761	1.44251059472125	0	0	0	0	0	0	0	0	0	0	0	0	2.81449141472689	0	0	0	3.01157163682418	0.767519700056505	0	0	1.81777710572918	2.1941170350476	0	0	0	0	2.42156100419111	0	2.4448854167299	0.958635777275665	0.958635777275665	1.29248780925157	0	0	0	0	1.55380381627055	1.79018862852022	2.78438333688375	1.46716792318989	0.627017662918886	2.20521152971536	0	0	1.62599808450333	0	0	0.702925939880051	0	1.87292912212512	1.74204199686372	0	0	0	0	0.534971314350789	1.41636861711784	0	0	0	3.19093130808154	0	0	1.0297815992655	0	1.60904317806422	0	0	0	0	2.1365217046933	0	1.44251059472125	1.21415105460577	0	1.42963627542364	0	0.823738470564916	0	0	0	0	0	0	0	0	0	0	1.41636861711784	0	0	0	0	0	0	0	0	0	0	0	2.34930936451864	0	0	0	0	0	0	0	0	1.0614131334604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995663944521257	1.67321982511733	0.918153810586054	0	0	1.76072799801651	0	1.42963627542364	2.29761328467262	2.1365217046933	1.27418812838534	1.84371722079373	2.10458091318015	0	0	0.534971314350789	0	1.81777710572918	0	1.99166041364439	2.74953634707697	0	0	0	0	0	0	1.573008279678	0	0	3.29314128210402	2.84766627903333	0	0	1.34317045927664	0	0	2.04549692263046	0	0	1.70207002504542	0	0	1.21415105460577	3.28428422565144	03940ad0-1cde-11e6-9a08-68b599768938	WGS	500	12322500	PRJEB14082	SAMEA4008121	7643566	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694929	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:27Z	public	Illumina MiSeq	16634299	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008121	ERS1179231	ERS1179231	ERP015690	P24_Post	Post	P24	1
ERR1624565	0.389101572904951	0	0	1.2290671267264	1.57102019611779	0	2.35212224715326	1.71380345311201	2.37395208000117	0	0	0	0.665026300921819	0	0	0.728265151667186	0	2.78779421507036	1.16942586055938	0	3.3970877654009	0	2.59772351971263	1.507412936246	2.98191345311414	1.24725658283225	0	0	0	1.46639162006709	0	0.728265151667186	1.1902297240459	0	0	0	0	0	2.49205783721942	0	1.35687718541027	0	2.75751492869997	1.10027018981709	0	1.82107852050627	2.00442838903025	0	0	0	0	1.81146768059084	2.06807778584659	1.210082417061	2.63209537962274	0	1.35687718541027	0	0	3.1496796276792	0	0	1.2290671267264	2.76080347771866	3.0291327897207	0	0	2.13756232356851	0	1.32827571407825	1.210082417061	0.876411984210875	0.59098355262334	1.16942586055938	0	1.89517676946396	0	0	0	0	0	0.916358155357142	0.728265151667186	0	0	0	0	0.665026300921819	0	0	0	0	1.4089826120682	0	0	0	1.2290671267264	0	0.59098355262334	0	1.24725658283225	0	0	0	0	0	0	0	0.728265151667186	0.501669058010011	0	0	0	0	1.210082417061	0	0	0	0	1.14757507599579	1.24725658283225	0	0	0	0.916358155357142	0	2.33207738936071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61898694361995	0	0	0	0	0	0	0	1.71380345311201	2.20732405411001	0	0	0	1.79664047202698	1.45550092347228	0	1.07453379124294	2.379242296289	1.04717563727167	2.11881757417966	1.38371086326775	0	0	1.07453379124294	0.389101572904951	1.80163933244819	2.15553138790836	1.67567163399195	2.87238247570842	0	0	0	0	0	0	0	0.665026300921819	0	2.81705973076559	2.4229733621485	0	0	1.34281185924328	0	1.7258046738591	0.501669058010011	0	2.45504089573729	1.66897765466501	0	0	0	3.52911599015399	039c9650-1cde-11e6-9a08-68b599768938	WGS	500	12360500	PRJEB14082	SAMEA4008122	7740507	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694930	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:28Z	public	Illumina MiSeq	16634300	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008122	ERS1179232	ERS1179232	ERP015690	P25_Post	Post	P25	1
ERR1624567	0	0	0	1.00580467093156	1.63595915429846	0	1.90192415749938	0.645958224515035	2.01124014003826	0	0	0	0	0	0	0	0	1.54721554652639	0	0	2.60026823315794	1.45337436791108	2.60644825204626	0.826664050576489	2.93142687132843	1.64727668024945	1.35592190879462	1.00580467093156	0	2.49831099180038	0	0	0	0	0	0	0	0.745642857347187	1.82009436551328	0	3.20984774945538	0	2.74768337519378	0	0	1.37724042316731	2.0741117554922	1.92018070088946	0	0	0	0	0	0	2.55985485339351	0	0.516355362072209	0.826664050576489	0	0	1.54721554652639	0	0	1.99146816571841	2.25591294495655	0	0	2.42658267097318	0	0	1.56105842275258	1.09405841820897	0	0	0	2.44831317131617	1.1673714570213	0	0	0	0	0	0	0.645958224515035	0	0	3.32025627686417	0	0	0	0	1.61239893090859	0	0	0	0	0	0	0	1.45337436791108	0	1.82753418026034	0	1.00580467093156	1.13226009653223	0	0	0	1.30986276626716	0	0	0	0	0	1.54721554652639	0	0	0	1.05216947284583	1.43555524030359	0.826664050576489	0	0	0	0	0	1.78085430620074	0	0	0	0	0	0	0	0	0	1.77256216145816	0	0.645958224515035	0	0.894920331940946	3.1565440839364	0	0	0	0	0	1.90809533876437	0	1.1673714570213	2.7616412938074	0.894920331940946	0	0	2.03475282302214	1.05216947284583	0	0	2.11782592470083	1.00580467093156	1.94899988849109	1.54721554652639	1.25833288398311	0	0	0	2.49196793834932	2.23621696600095	2.67760407343272	2.69194949166773	1.51813134797832	0	0	0	0	0	1.97075292514444	0	0.645958224515035	3.39781851248038	2.89320921140366	0	0	0.826664050576489	1.4869587181415	0	0	0	0	1.05216947284583	0	0	1.00580467093156	3.01562383125693	03abffa0-1cde-11e6-9a08-68b599768938	WGS	500	8877500	PRJEB14082	SAMEA4008124	5496869	THE WELLCOME TRUST SANGER INSTITUTE	public	cram,contigs,sra	s3,ena,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694932	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:28Z	public	Illumina MiSeq	16634302	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008124	ERS1179234	ERS1179234	ERP015690	P28_Post	Post	P28	1
ERR1624570	0	0	0	1.17311550770243	0	0	2.28507662008796	0.97027914619382	2.48874293712267	0	0	0	0	0	0	0	0	2.7143211216426	0	0.713429363812707	2.86780403443646	1.86491064399223	3.30571822380286	0	2.97845167642794	1.53597951105607	0	0	0	1.83064221776082	0	0	0	0	0	0	0	0	1.96063353025052	0	1.95397443815655	0	2.77206254294158	0	0.816839551161009	1.39139163989714	1.87307131539049	2.15034337914539	0	0	0	0	0	0	2.58024476593256	0	0	0	0	0	0	0	0.713429363812707	2.2974224164623	1.45931926987317	0	0	2.9358343724988	0	0	1.21184988918178	1.13058511211997	0	0	0	2.38278764441098	0	0	0	0	0	0	0.816839551161009	0	0	0	0.97027914619382	0	0	0	0	0	0	0	0	0	1.24741069944074	1.3108334851553	0.97027914619382	1.90426188586111	1.75274191958901	1.08343302688246	0	1.24741069944074	0	0	0	0	2.52982931619839	0.577436015900837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10063983629366	0	0	0.816839551161009	0	0	0	1.65774627211196	0	0	2.15034337914539	0	0	0	0	0	2.92806906891804	0	0	0	0	0	0	1.36616353598719	2.32966805318445	0	0	0	2.16296671621011	0.97027914619382	0.97027914619382	1.60111658102066	2.09095827933629	0.97027914619382	1.55320231619439	1.45931926987317	0	0	0	0	1.94721164930447	0	2.31530701142431	0	0	0	0	0	0	1.53597951105607	0	0	0	3.61594676978132	2.86780403443646	0	0	0.713429363812707	0	0	0.900300818645505	0	0	0.816839551161009	0	0	1.17311550770243	3.24971425348214	03c37f40-1cde-11e6-9a08-68b599768938	WGS	500	7211500	PRJEB14082	SAMEA4008127	4497951	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	s3,ena,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694935	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:30Z	public	Illumina MiSeq	16634305	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008127	ERS1179237	ERS1179237	ERP015690	P35_Post	Post	P35	1
ERR1624536	0	0	2.20761296177284	0	1.37399795560929	0	2.86598174424324	0	1.54910435376484	0	0	0	0	0	0	0	0	2.6821784142922	0	0	3.18756002275509	0	3.0581168058462	1.04417526702427	3.10491903834331	1.95403926816173	0	0	0	0	0	0	0	0	0	1.15919428227775	0	0	2.10626922744809	0	0	0	2.87627947279463	0	0	1.56921809619817	2.46444779393714	1.61576934386366	0.639177748646784	0	0	0	3.33011069143629	0	2.69780510563542	0.639177748646784	0	0	0	0	0	0	0	2.9016897913242	1.30754276016993	0	0	3.19203321936835	0	0.780702630161471	1.30754276016993	0.5462558576994	0	1.15919428227775	0	2.29344988330938	0	0	0	0	0	0	0	0	0	0	1.20698923358248	0	0.780702630161471	0	0	0.715679754182716	0	0	0	0	2.30624074946389	1.07590921276708	1.5884413866759	1.25004185155873	1.37399795560929	0	0	0	0	0	0	0	0.5462558576994	0	0	0	0.5462558576994	0	1.10548141810731	0	0	0	0	0	1.51707133289997	0	1.00993843076126	0	0	0	2.88348831149815	0	0	0	0	0	0	0	0	0	0	0.5462558576994	0	0	0	0	2.9561715639744	0	0	0	0	0	0	0.715679754182716	2.72403980933166	0	0	0	1.57893609344852	0.427883670926182	0	1.30754276016993	0.887268551343962	0.837246028024807	1.52801364134848	1.07590921276708	0	0	0	0	2.23603814098504	0	2.43735135568272	2.11753622021646	0	0	0	0	0	0	0.427883670926182	0	0	2.48758696418748	2.58870064068914	0	0	1.07590921276708	0	1.00993843076126	0	0	0	0.5462558576994	0	0	0	3.02362538872475	029ab6b0-1cde-11e6-9a08-68b599768938	WGS	500	12263500	PRJEB14082	SAMEA4002728	7685807	THE WELLCOME TRUST SANGER INSTITUTE	public	cram,contigs,sra	s3,ncbi,ena,gs	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694901	SC	2016-09-12T16:42:14Z	2016-05-23T13:49:47Z	public	Illumina MiSeq	16634271	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4002728	ERS1173838	ERS1173838	ERP015690	P2_Pre	Pre	P2	0
ERR1624537	0	0	0	0	0	0	2.94058523073554	0	2.32493569657169	1.12855528871383	0	0	0	0	0	0	0	2.02340295507026	0	0	3.4000829987381	1.92624135073011	3.22138128267273	1.03964660646443	2.53083895178975	1.62395120750835	0.77655094667614	0	0	1.95714147597058	0	0	0	0	0	0	0	0	2.23738950268849	0	1.36922871012386	0	2.63881314810477	0	0.927724302603091	1.53908913723657	0	1.53908913723657	0	0	0	1.83379760427689	2.76597982825858	1.23497962502154	2.39559213256187	0	0	1.48950272347212	0	0	1.08637215664538	0	0	2.05784839905601	1.66087861134029	0	0	3.05536625852886	0	0	1.12855528871383	0	0	0	0	2.6570479915649	0	0	0	1.72646869468715	0.675177679602992	0	0	1.47163060887476	0	0	2.68022800582672	0	0	0	0	2.1112011317313	0	0	0	0	1.43351608182996	0	0	0	1.2937435007165	2.1734586145317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858682414662997	0	0	0	0	1.36922871012386	0	1.08637215664538	0	0.542696716806977	0	2.27627085781692	0	0	0	0	1.23497962502154	0	0	0.927724302603091	0	1.2937435007165	0	0	0	0	2.41264189511199	2.94182288414422	0	2.01825133818262	0	0	0	0	2.44485590417327	2.69246862108832	0	0	0	1.55443490552946	0	1.03964660646443	1.36922871012386	2.19121586673755	1.48950272347212	1.69491071013609	1.87171587984434	0	0	0	0	1.41312631946146	1.64891498832953	2.71699929050906	2.36869272918229	0	0	0	0	0	1.26535471445215	0	0	0	3.20517566224095	2.66763235729393	0	0	1.85694342546498	0	1.90658771442455	0	0.675177679602992	1.39173191406076	0	0	0.987280967110799	0	3.01813113420003	02aedaf0-1cde-11e6-9a08-68b599768938	WGS	500	8142500	PRJEB14082	SAMEA4008094	5106033	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,cram,contigs	s3,ena,gs,ncbi	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694902	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:15Z	public	Illumina MiSeq	16634272	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008094	ERS1179204	ERS1179204	ERP015690	P3_Pre	Pre	P3	0
