bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Streptococcus	0.0002152797732764	0.000215279773276475	0.790538701613353	0.0277710907526556	0.0277710907526652
Actinomyces	0.00123790108260136	0.00123790108260141	0.641735835951595	0.0690712712064845	0.0690712712064823
Rothia	0.00160630863270894	0.00160630863270889	0.55737308974372	0.0690712712064845	0.0690712712064823
Granulicatella	0.00277029724064515	0.00277029724064522	0.475571243689785	0.089342086010806	0.0893420860108082
Enterococcus	0.00492334158984431	0.00492334158984429	0.975333883580049	0.127022213017983	0.127022213017983
Ruminococcaceae_UCG-002	0.0111940351031568	0.0111940351031568	0.499902337990557	0.226315379530358	0.226315379530357
Anaerotruncus	0.0146203390953441	0.0146203390953441	0.280083308577011	0.226315379530358	0.226315379530357
Gemella	0.0158387758151514	0.0158387758151513	0.386158057321523	0.226315379530358	0.226315379530357
Tyzzerella_3	0.0173372655407065	0.0173372655407065	-0.280210868329339	0.226315379530358	0.226315379530357
Ruminococcaceae_UCG-004	0.0175438278705704	0.0175438278705703	0.362348197309407	0.226315379530358	0.226315379530357
Senegalimassilia	0.0214172471348011	0.0214172471348012	-0.28739449302004	0.231015803598129	0.231015803598129
Veillonella	0.0218236586002865	0.0218236586002864	0.465878143144905	0.231015803598129	0.231015803598129
Faecalibacterium	0.0239630008705454	0.0239630008705453	-0.357425619489876	0.231015803598129	0.231015803598129
Atopobium	0.0266774233117243	0.0266774233117243	0.20228045935043	0.231015803598129	0.231015803598129
Alloscardovia	0.0268623027439685	0.0268623027439685	0.223654518219566	0.231015803598129	0.231015803598129
Terrisporobacter	0.0312775514343446	0.0312775514343446	-0.309198474018236	0.248976530423858	0.248976530423858
Lachnospiraceae_FCS020_group	0.0337415207362899	0.0337415207362899	0.401888277072804	0.248976530423858	0.248976530423858
Ruminococcaceae_NK4A214_group	0.0347409112219337	0.0347409112219337	0.438565463797557	0.248976530423858	0.248976530423858
Escherichia/Shigella	0.0385100465013222	0.0385100465013222	0.614337651999256	0.261462947298451	0.261462947298451
Akkermansia	0.0412653030718649	0.041265303071865	0.454842454098087	0.266161204813529	0.266161204813529
Ruminococcaceae_UCG-010	0.044315535847514	0.044315535847514	-0.324785863207312	0.272224005920443	0.272224005920443
Raoultella	0.0509489162658621	0.0509489162658621	0.68890574637619	0.298745918104373	0.298745918104373
Ruminococcaceae_UCG-005	0.0672864015049583	0.0672864015049584	0.374902326469743	0.377388947571288	0.377388947571288
Ruminococcaceae_UCG-014	0.0787810844135592	0.0787810844135592	-0.490639868624205	0.378241310755249	0.378241310755249
Odoribacter	0.0792774683085617	0.0792774683085617	-0.31398500957246	0.378241310755249	0.378241310755249
Ruminococcus_2	0.079961953944532	0.0799619539445321	-0.577060868885	0.378241310755249	0.378241310755249
Family_XIII_AD3011_group	0.0814833879830755	0.0814833879830756	0.278952163789678	0.378241310755249	0.378241310755249
Oxalobacter	0.082228923345316	0.0822289233453159	0.232507524543415	0.378241310755249	0.378241310755249
Anaerostipes	0.0855521771805868	0.0855521771805869	-0.412693728454103	0.378241310755249	0.378241310755249
Erysipelotrichaceae_UCG-003	0.0879630955244766	0.0879630955244766	-0.262508543053317	0.378241310755249	0.378241310755249
Agathobacter	0.100458738969898	0.100458738969898	-0.39618376678641	0.418037978294091	0.418037978294091
Catabacter	0.110299354645306	0.110299354645306	0.137255131281562	0.44464427341389	0.44464427341389
Barnesiella	0.116876087268307	0.116876087268307	-0.310327057780327	0.456879250230653	0.456879250230653
Ruminiclostridium	0.151830171074208	0.151830171074208	-0.113151142046025	0.520350660016236	0.520350660016236
Turicibacter	0.152271266989305	0.152271266989305	-0.410304295317768	0.520350660016236	0.520350660016236
Parasutterella	0.156763848284586	0.156763848284586	0.167553508449183	0.520350660016236	0.520350660016236
Enterorhabdus	0.158426393398872	0.158426393398872	-0.122522835668205	0.520350660016236	0.520350660016236
Ruminococcus_1	0.163685283500521	0.163685283500522	0.369609219175791	0.520350660016236	0.520350660016236
Succiniclasticum	0.16720182778454	0.16720182778454	0.164217513685419	0.520350660016236	0.520350660016236
Fusobacterium	0.168069600487591	0.168069600487591	0.314475649785437	0.520350660016236	0.520350660016236
Prevotella_7	0.17349930907002	0.17349930907002	0.338318886757573	0.520350660016236	0.520350660016236
Solobacterium	0.176197547439981	0.176197547439981	0.134052348056294	0.520350660016236	0.520350660016236
Eisenbergiella	0.177484308039836	0.177484308039836	0.228156985692656	0.520350660016236	0.520350660016236
Butyrivibrio	0.1792951713797	0.1792951713797	-0.0606097740949679	0.520350660016236	0.520350660016236
Collinsella	0.181517672098687	0.181517672098687	0.246978487030701	0.520350660016236	0.520350660016236
Oscillospira	0.192692897784116	0.192692897784116	-0.154244550817679	0.53728226679916	0.53728226679916
CAG-352	0.19575400418264	0.19575400418264	-0.303204726898739	0.53728226679916	0.53728226679916
Flavonifractor	0.201326232735705	0.201326232735705	-0.232947352017191	0.539301234996201	0.539301234996201
Family_XIII_UCG-001	0.209401308419722	0.209401308419722	-0.174771715331256	0.539301234996201	0.539301234996201
Lachnospiraceae_UCG-001	0.210723439685545	0.210723439685545	0.219923350444612	0.539301234996201	0.539301234996201
Lactobacillus	0.216326009289073	0.216326009289073	-0.438481869053976	0.539301234996201	0.539301234996201
Romboutsia	0.217392745889942	0.217392745889942	-0.2807921219086	0.539301234996201	0.539301234996201
Allisonella	0.222109027934237	0.222109027934237	0.197886683153649	0.540604992519181	0.540604992519181
CAG-56	0.233000193801819	0.233000193801819	-0.305581151330123	0.546045455792313	0.546045455792313
Alistipes	0.237799226314031	0.237799226314031	0.22061899801381	0.546045455792313	0.546045455792313
Negativibacillus	0.242467207561726	0.242467207561726	0.250067010552819	0.546045455792313	0.546045455792313
Holdemania	0.243292718969857	0.243292718969857	-0.146960234901193	0.546045455792313	0.546045455792313
Dielma	0.24550880958104	0.24550880958104	-0.154350641589227	0.546045455792313	0.546045455792313
Ruminococcaceae_UCG-011	0.256730437853408	0.256730437853408	-0.0315232852672492	0.561325872594739	0.561325872594739
Acidaminococcus	0.269598029099061	0.269598029099061	0.190535163641653	0.579635762562982	0.579635762562982
Alloprevotella	0.308094147364394	0.308094147364394	0.0901783573408615	0.646615051018143	0.646615051018143
Lachnospiraceae_UCG-004	0.310776226070735	0.310776226070735	0.106022909823039	0.646615051018143	0.646615051018143
Intestinibacter	0.335419362799353	0.335419362799353	-0.249028815137368	0.661262817847172	0.661262817847172
Leuconostoc	0.340049340371614	0.340049340371614	-0.112353099403548	0.661262817847172	0.661262817847172
DTU089	0.343288657952495	0.343288657952495	-0.115758993213538	0.661262817847172	0.661262817847172
Catenibacterium	0.348130049386543	0.348130049386543	-0.239040717965751	0.661262817847172	0.661262817847172
Prevotella_9	0.351556448115752	0.351556448115752	0.284838769190298	0.661262817847172	0.661262817847172
Tyzzerella	0.353411029674705	0.353411029674705	0.228879460999682	0.661262817847172	0.661262817847172
Haemophilus	0.353698716522906	0.353698716522906	-0.138770235806644	0.661262817847172	0.661262817847172
others	0.364432071468288	0.364432071468288	-0.0642627293618193	0.671596245991559	0.671596245991559
Coprococcus_2	0.370728150291459	0.370728150291459	0.300329884462307	0.673576498416876	0.673576498416876
Gordonibacter	0.394533537839358	0.394533537839358	0.057168448539142	0.70687258862885	0.70687258862885
Sutterella	0.423114531943099	0.423114531943099	0.154132859792279	0.747695542748764	0.747695542748764
GCA-900066755	0.439565550860176	0.439565550860176	-0.159047924729307	0.765222249200545	0.765222249200545
Tyzzerella_4	0.444896656511945	0.444896656511945	0.143495902605143	0.765222249200545	0.765222249200545
Holdemanella	0.456640398843213	0.456640398843213	0.271194390254424	0.77308560519466	0.77308560519466
Paraprevotella	0.462386458695618	0.462386458695618	-0.124837013237597	0.77308560519466	0.77308560519466
Bifidobacterium	0.477626357379469	0.477626357379469	-0.155141661436096	0.77308560519466	0.77308560519466
Oscillibacter	0.478227507057218	0.478227507057218	-0.141266379244296	0.77308560519466	0.77308560519466
Lachnoclostridium	0.479432933454053	0.479432933454053	0.174611033164876	0.77308560519466	0.77308560519466
Fusicatenibacter	0.486436329179938	0.486436329179938	-0.151228256400257	0.774694894619902	0.774694894619902
Subdoligranulum	0.506272031019877	0.506272031019877	-0.118557543099879	0.796174236705561	0.796174236705561
Phascolarctobacterium	0.512267144546989	0.512267144546989	0.122343330847301	0.796174236705561	0.796174236705561
Roseburia	0.532229397180789	0.532229397180789	0.130261338887139	0.808658084404591	0.808658084404591
Anaerofilum	0.532836722282095	0.532836722282095	-0.0482583114027279	0.808658084404591	0.808658084404591
Eggerthella	0.542965057445656	0.542965057445656	0.11946207983904	0.814447586168484	0.814447586168484
Faecalitalea	0.567388693597845	0.567388693597845	-0.0795983948745367	0.841300476714046	0.841300476714046
Christensenellaceae_R-7_group	0.576160104106607	0.576160104106607	-0.125799823888287	0.844598334429004	0.844598334429004
Howardella	0.588429322056467	0.588429322056467	-0.0587797526876529	0.852891938711059	0.852891938711059
Dorea	0.611315386063445	0.611315386063445	-0.0822873204622479	0.866132449267915	0.866132449267915
Anaerofustis	0.614622671279251	0.614622671279251	0.0321550385029745	0.866132449267915	0.866132449267915
UBA1819	0.623256241100453	0.623256241100453	0.0961708628004383	0.866132449267915	0.866132449267915
Dialister	0.624421068076869	0.624421068076869	-0.138777145566201	0.866132449267915	0.866132449267915
Lachnospiraceae_ND3007_group	0.644239117071248	0.644239117071248	0.095226195285863	0.884115384065862	0.884115384065862
Bilophila	0.658191988447099	0.658191988447099	0.0698177076298769	0.887938737370075	0.887938737370075
