1174-901-12	28-YEA-48	966-1	A2	Acanthopleuribacter	Acetanaerobacterium	Acetatifactor	Acetoanaerobium	Acetobacteroides	Acetomicrobium	Acholeplasma	Achromobacter	Acidaminococcus	Acidibacter	Acidicaldus	Acidicapsa	Acidipila	Acidothermus	Acinetobacter	Actinobacillus	Actinomadura	Actinomyces	Actinomycetospora	Actinophytocola	Actinospica	Actinotignum	Adhaeribacter	Adlercreutzia	ADurb.Bin063-1	Advenella	Aeribacillus	Aerococcus	Aeromicrobium	Aeromonas	Agaricicola	Agathobacter	Aggregatibacter	Agromyces	AKIW659	Akkermansia	AKYG587	Alcaligenes	Alcanivorax	Algoriella	Algoriphagus	Alicyclobacillus	Alishewanella	Alistipes	Alkalibacter	Alkaliflexus	Alkaliphilus	Alkanibacter	Allisonella	Allobaculum	Alloprevotella	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Alloscardovia	Allostreptomyces	Altererythrobacter	Alterococcus	Amaricoccus	Aminivibrio	Aminobacterium	Ammoniphilus	Amphibacillus	Amphiplicatus	Amycolatopsis	Anaeroarcus	Anaerobacterium	Anaerobium	Anaerocella	Anaerococcus	Anaerofilum	Anaeroglobus	Anaerolinea	Anaeromyxobacter	Anaeroplasma	Anaerosinus	Anaerosphaera	Anaerostipes	Anaerotruncus	Anaerovibrio	Anaerovorax	Angelakisella	Anseongella	Anthococcus	Aquabacterium	Aquicella	Aquincola	Aquisphaera	Arachidicoccus	Arcanobacterium	Arcobacter	Arenimonas	Aridibacter	Armatimonas	Arsenicitalea	Asaccharospora	Asaia	ASF356	Asticcacaulis	AT-s3-44	Atlantibacter	Atopobium	Aureibacter	Aureispira	Azoarcus	Azohydromonas	Azomonas	Azospira	Azotobacter	Bacillus	Bact-08	Bacteriovorax	Bacteroides	Balneola	Barnesiella	Basilea	Bauldia	BD1-7_clade	Bdellovibrio	Bellilinea	Belnapia	Bergeyella	Bifidobacterium	Bilophila	BIyi10	Blastocatella	Blastococcus	Blastocystis	Blastopirellula	Blautia	Blvii28_wastewater-sludge_group	Bombella	Bordetella	Bosea	Brachybacterium	Bradyrhizobium	Brevibacillus	Brevibacterium	Brevifollis	Brevinema	Brevundimonas	Brochothrix	Bryobacter	Bryocella	BSV13	Bulleidia	Burkholderia-Caballeronia-Paraburkholderia	Butyricicoccus	Butyricimonas	Butyrivibrio	Butyrivibrio_2	Byssovorax	C39	Caenimonas	Caenispirillum	CAG-352	CAG-56	CAG-873	Caldibacillus	Caldicoprobacter	Caldithrix	Caldivirga	Calorithrix	Campylobacter	Candidatus_Actinomarina	Candidatus_Alysiosphaera	Candidatus_Amoebophilus	Candidatus_Aquiluna	Candidatus_Aquirestis	Candidatus_Arthromitus	Candidatus_Berkiella	Candidatus_Caldatribacterium	Candidatus_Chlorothrix	Candidatus_Competibacter	Candidatus_Entotheonella	Candidatus_Haloredivivus	Candidatus_Jidaibacter	Candidatus_Koribacter	Candidatus_Latescibacter	Candidatus_Megaira	Candidatus_Methanomethylophilus	Candidatus_Methylopumilus	Candidatus_Methylospira	Candidatus_Microthrix	Candidatus_Navis	Candidatus_Nitrocosmicus	Candidatus_Nitrosopelagicus	Candidatus_Nitrosopumilus	Candidatus_Nitrosotalea	Candidatus_Nitrotoga	Candidatus_Nucleicultrix	Candidatus_Omnitrophus	Candidatus_Ovatusbacter	Candidatus_Planktophila	Candidatus_Protochlamydia	Candidatus_Puniceispirillum	Candidatus_Saccharimonas	Candidatus_Schmidhempelia	Candidatus_Soleaferrea	Candidatus_Solibacter	Candidatus_Stoquefichus	Candidatus_Udaeobacter	Capnocytophaga	Caproiciproducens	Castellaniella	Catabacter	Catenibacterium	Catenococcus	Catonella	Caulobacter	Cavicella	Cedecea	Celerinatantimonas	Cellvibrio	Centipeda	Cephaloticoccus	Cetobacterium	Chelonobacter	Chitinivorax	Chitinophaga	Chloronema	Christensenella	Christensenellaceae_R-7_group	Chryseobacterium	Chryseolinea	Chthoniobacter	Chthonomonas	Chujaibacter	Chungangia	CI75cm.2.12	Ciceribacter	Citrobacter	CL500-29_marine_group	CL500-3	Clade_Ia	Cloacibacillus	Cloacibacterium	Clostridioides	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_10	Clostridium_sensu_stricto_12	Clostridium_sensu_stricto_13	Clostridium_sensu_stricto_8	Clostridium_sensu_stricto_9	Cnuella	Cohnella	Collinsella	Comamonas	Conexibacter	Coprobacillus	Coprobacter	Coprococcus_1	Coprococcus_2	Coprococcus_3	Coraliomargarita	Coriobacteriaceae_UCG-002	Coriobacteriaceae_UCG-003	Corynebacterium	Corynebacterium_1	Cosenzaea	Couchioplanes	Coxiella	Craurococcus	Crenothrix	Crocinitomix	Crossiella	Cupriavidus	Cutibacterium	Cyanobium_PCC-6307	Cystobacter	Cytophaga	Dechloromonas	Deferrisoma	Defluviicoccus	Defluviimonas	Defluviitalea	Defluviitaleaceae_UCG-011	Dehalobacterium	Deinococcus	Delftia	Denitratisoma	Denitromonas	Desulfatiglans	Desulfitibacter	Desulfitobacterium	Desulfobacca	Desulfobulbus	Desulfomicrobium	Desulfomonile	Desulfopila	Desulfovibrio	Desulfuromonas	Dethiobacter	Devosia	Dialister	Diaphorobacter	Dielma	Dietzia	Dinghuibacter	DMER64	DNF00809	Dokdonella	Domibacillus	Dongia	Dorea	Draconibacterium	DTU089	Dubosiella	Dyadobacter	Dyella	Dysgonomonas	Echinicola	Eggerthella	Eikenella	Eisenbergiella	Elev-16S-1166	Ellin6055	Ellin6067	Elusimicrobium	Empedobacter	Emticicia	Enhydrobacter	Enterobacillus	Enterobacter	Enterococcus	Enterorhabdus	Eoetvoesia	Ercella	Eremococcus	Erwinia	Erysipelatoclostridium	Erysipelothrix	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-004	Erythrobacter	Escherichia/Shigella	Eubacterium	Exiguobacterium	Extensimonas	Ezakiella	F0332	Facklamia	Faecalibacterium	Faecalibaculum	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fastidiosipila	FD2005	Fermentimonas	Ferribacterium	Ferrovibrio	Ferruginibacter	FFCH5858	FFCH7168	Fibrobacter	Filifactor	Fimbriimonas	Finegoldia	Flaviaesturariibacter	Flavihumibacter	Flavisolibacter	Flavitalea	Flavobacterium	Flavonifractor	Flectobacillus	Fluviicola	Fodinicola	Fodinicurvata	Fonticella	Fontimonas	Fournierella	Frateuria	Frischella	Fulvimonas	Fusicatenibacter	Fusobacterium	Ga0074140	Gaiella	Galbitalea	Gallicola	Garciella	Gardnerella	GCA-900066225	GCA-900066575	GCA-900066755	Gelria	Gemella	Geminicoccus	Gemmata	Gemmatimonas	Gemmatirosa	Geobacillus	Geobacter	Geodermatophilus	Geopsychrobacter	Geothermobacter	Geothrix	Giesbergeria	Gilliamella	Glycomyces	Gordonia	GOUTA6	GOUTB8	Gracilibacter	Granulicatella	Granulicella	Gulbenkiania	GWD2-49-16	GWE2-31-10	H1	Haematobacter	Haemophilus	Haliangium	Haliscomenobacter	Haloactinopolyspora	Halocella	Haloferula	Haloimpatiens	Halomonas	Halotalea	Haoranjiania	Harryflintia	Helcococcus	Helicobacter	Heliimonas	Herbaspirillum	Herbinix	Herpetosiphon	Hespellia	hgcI_clade	HIMB11	Hirschia	hoa5-07d05_gut_group	Hoeflea	Holdemanella	Holdemania	Howardella	Hoyosella	HSB_OF53-F07	Hungatella	Hwangdonia	Hyalangium	Hydrogenispora	Hydrogenoanaerobacterium	Hydrogenophaga	Hymenobacter	Hyphomicrobium	Hyphomonas	Hypnocyclicus	Iamia	Ideonella	Idiomarina	Ignavibacterium	Ileibacterium	Ilumatobacter	IMCC26134	IMCC26207	Incertae_Sedis	Inhella	Intestinibacter	Intestinimonas	Intrasporangium	IS-44	Janthinobacterium	Jatrophihabitans	JdFR-76	Jeotgalibacillus	Jeotgalicoccus	JG30a-KF-32	JGI_0001001-H03	JGI-0000079-D21	Johnsonella	Jonquetella	Kaistia	KCM-B-112	Kibdelosporangium	Klebsiella	Kluyvera	Kouleothrix	Kribbella	Kurthia	Kushneria	Labilithrix	Lachnoclostridium	Lachnoclostridium_10	Lachnospira	Lachnospiraceae_AC2044_group	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK3A20_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-006	Lachnospiraceae_UCG-008	Lachnospiraceae_UCG-010	Lacibacter	Lacihabitans	Lactivibrio	Lactobacillus	Lactococcus	Lactonifactor	Lacunisphaera	Larsenimonas	Lautropia	Lawsonella	Lawsonia	LD29	Lechevalieria	Legionella	Lentimicrobium	Lentimonas	Leptolinea	Leptolyngbya_PCC-6406	Leptotrichia	Leuconostoc	Lewinella	Libanicoccus	Limibacillus	Limnobacter	Limnohabitans	Listeria	Litoreibacter	Litoricola	Litorilinea	Longilinea	Longimicrobium	Longispora	Lonsdalea	Luminiphilus	Luteibacter	Luteimonas	Luteitalea	Luteivirga	Luteolibacter	Lutimaribacter	Lutimonas	Lysobacter	M2PT2-76_termite_group	Macellibacteroides	Macrococcus	Magnetospira	Mailhella	Malikia	Mangrovibacter	marine_group	Mariniphaga	Marinobacter	Marinobacterium	Marinomonas	Marinoscillum	Marispirillum	Marivita	Marmoricola	Marvinbryantia	Massilia	MB11C04_marine_group	MCWD3	Megamonas	Megasphaera	Meiothermus	Melissococcus	Melittangium	Membranicola	Merdibacter	Methanobrevibacter	Methanoregula	Methanosaeta	Methanospirillum	Methylibium	Methylobacillus	Methylobacterium	Methyloceanibacter	Methylomicrobium	Methylomonas	Methyloparacoccus	Methylophaga	Methylophilus	Methylosinus	Methylotenera	Methyloversatilis	Microbacterium	Microbulbifer	Micropruina	Microvirga	Millionella	Mitsuaria	Mitsuokella	MIZ17	Mizugakiibacter	ML602J-51	mle1-7	MM2	MND1	Mobilitalea	Mobiluncus	Mogibacterium	Moheibacter	Moraxella	Morganella	Moryella	MSBL7	Mucilaginibacter	Mucinivorans	Mucispirillum	Mumia	Murdochiella	Muribaculum	MWH-UniP1_aquatic_group	Mycobacterium	Mycoplasma	Myroides	Natranaerovirga	Necropsobacter	Negativibacillus	Negativicoccus	Neisseria	Neo-b11	Neptunomonas	Niabella	Niastella	Nisaea	Nissabacter	Nitratireductor	Nitrobacter	Nitrolancea	Nitrosomonas	Nitrosospira	Nitrospira	Nocardioides	Nonomuraea	Nordella	Noviherbaspirillum	Novosphingobium	NS4_marine_group	NS5_marine_group	Nubsella	oc32	Occallatibacter	Oceaniovalibus	Oceanivirga	Oceanobacillus	Odoribacter	Ohtaekwangia	OLB12	OLB13	OLB17	Oleiphilus	Oligoflexus	Oligotropha	Olivibacter	Olsenella	OM27_clade	OM43_clade	OM60(NOR5)_clade	Opitutus	Oribacterium	Ornithinibacter	Oscillibacter	Oscillospira	Ottowia	Oxalicibacterium	Oxalobacter	Paenibacillus	Paenisporosarcina	Paenochrobactrum	Pajaroellobacter	Paludibacter	Paludibaculum	Panacagrimonas	Pantoea	Parabacteroides	Paraclostridium	Paracoccus	Parafilimonas	Paralcaligenes	Parapedobacter	Paraprevotella	Parapusillimonas	Parasegetibacter	Parasutterella	Parvibacter	Parvibaculum	Parvimonas	Parviterribacter	Patulibacter	PAUC26f	Paucimonas	Pediococcus	Pedobacter	Pedomicrobium	Pedosphaera	Pelobacter	Pelomonas	Peptoanaerobacter	Peptoclostridium	Peptococcus	Peptoniphilus	Peptostreptococcus	Peredibacter	Persicirhabdus	Persicobacter	Petrimonas	Phaeodactylibacter	Phaeospirillum	Phascolarctobacterium	Phaselicystis	Phenylobacterium	Phocea	Pir4_lineage	Pirellula	Piscinibacter	Planctomicrobium	Planctopirus	Planifilum	Planktothrix_NIVA-CYA_15	Planomicrobium	Planotetraspora	Pluralibacter	Polaromonas	Polyangium	Polycyclovorans	Polynucleobacter	Pontibacter	Porphyrobacter	Porphyromonas	possible_genus_04	possible_genus_Sk018	Povalibacter	Prevotella	Prevotella_1	Prevotella_2	Prevotella_6	Prevotella_7	Prevotella_9	Prevotellaceae_Ga6A1_group	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Prevotellaceae_UCG-003	Propionimicrobium	Prosthecobacter	Prosthecomicrobium	Proteiniclasticum	Proteiniphilum	Proteocatella	Proteus	Providencia	Pseudarcicella	Pseudarthrobacter	Pseudenhygromyxa	Pseudoalteromonas	Pseudobacteroides	Pseudocitrobacter	Pseudoduganella	Pseudoflavonifractor	Pseudofulvimonas	Pseudogracilibacillus	Pseudogulbenkiania	Pseudohaliea	Pseudohongiella	Pseudolabrys	Pseudomonas	Pseudonocardia	Pseudooceanicola	Pseudoramibacter	Pseudorhizobium	Pseudorhodobacter	Pseudorhodoferax	Pseudorhodoplanes	Pseudoxanthomonas	Psychroflexus	Psychroglaciecola	Pullulanibacillus	Pusillimonas	Pygmaiobacter	Pyramidobacter	Pyrinomonas	Qipengyuania	Quadrisphaera	Ralstonia	Ramlibacter	Raoultella	Raoultibacter	RB41	RBG-16-58-14	Rehaibacterium	Reyranella	Rhabdobacter	Rheinheimera	Rhizobacter	Rhizorhapis	Rhodanobacter	Rhodobacter	Rhodocista	Rhodococcus	Rhodocyclus	Rhodocytophaga	Rhodoferax	Rhodopirellula	Rhodoplanes	Rhodovastum	Rickettsia	Rikenella	Rikenellaceae_RC9_gut_group	Rivibacter	Rivicola	Robiginitalea	Romboutsia	Roseburia	Roseiarcus	Roseibacillus	Roseibacterium	Roseimarinus	Roseivirga	Roseobacter_clade_CHAB-I-5_lineage	Roseomonas	Rothia	RS62_marine_group	Rubellimicrobium	Rubritepida	Rubrobacter	Rudaea	Rugamonas	Ruminiclostridium	Ruminiclostridium_1	Ruminiclostridium_5	Ruminiclostridium_6	Ruminiclostridium_9	Ruminobacter	Ruminococcaceae_NK4A214_group	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-003	Ruminococcaceae_UCG-004	Ruminococcaceae_UCG-005	Ruminococcaceae_UCG-008	Ruminococcaceae_UCG-009	Ruminococcaceae_UCG-010	Ruminococcaceae_UCG-012	Ruminococcaceae_UCG-013	Ruminococcaceae_UCG-014	Ruminococcus_1	Ruminococcus_2	Ruminofilibacter	Rummeliibacillus	Runella	S5-A14a	Saccharibacter	Saccharicrinis	Saccharofermentans	Sagittula	Salinibacter	Salinicola	Salinirepens	Salinisphaera	Salinivibrio	Samsonia	Sandaracinus	Sanguibacteroides	SAR92_clade	Sarcina	SC103	SCGC_AAA164-E04	SCGC-AB-539-J10	Schwartzia	Scytonema_UTEX_2349	SD04E11	Sedimentibacter	Sediminibacterium	Sediminispirochaeta	SEEP-SRB1	Segetibacter	Selenomonas	Selenomonas_1	Selenomonas_3	Sellimonas	Senegalimassilia	Serratia	SH-PL14	Sh765B-TzT-35	Shewanella	Shimwellia	Shuttleworthia	Silanimonas	Silicimonas	Silvanigrella	Skermanella	Slackia	SM1A02	SM23-31	Smithella	Sneathia	Snodgrassella	Soehngenia	Solibacillus	Solimonas	Solirubrobacter	Solitalea	Solobacterium	Soonwooa	Sorangium	Sphaerobacter	Sphaerochaeta	Sphingoaurantiacus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingosinicella	Spirillospora	Spirochaeta_2	Sporobacter	Sporocytophaga	Sporolactobacillus	Sporosarcina	Sporotomaculum	Stakelama	Staphylococcus	Stella	Stenotrophobacter	Stenotrophomonas	Steroidobacter	Streptococcus	Streptomyces	Subdoligranulum	Subgroup_10	Subgroup_23	Succinatimonas	Succiniclasticum	Succinimonas	Succinivibrio	Succinivibrionaceae_UCG-002	Sulfurifustis	Sulfurisoma	Sulfurospirillum	SUP05_cluster	Sutterella	Sva0081_sediment_group	Sva0996_marine_group	SWB02	Symbiobacterium	Synechococcus_CC9902	Synechococcus_MBIC10613	Syner-01	Synergistes	Syntrophaceticus	Syntrophobacter	Syntrophomonas	Syntrophorhabdus	Syntrophus	Tabrizicola	Taibaiella	Tangfeifania	Taonella	Tellurimicrobium	Terrabacter	Terracidiphilus	Terribacillus	Terriglobus	Terrimicrobium	Terrimonas	Thauera	Thermaerobacter	Thermicanus	Thermithiobacillus	Thermoactinomyces	Thermobacillus	Thermobifida	Thermobispora	Thermoflexus	Thermomonas	Thermovirga	Thermus	Thioalkalispira	Thiobacillus	Thioclava	Thiomonas	Thiopseudomonas	Thiorhodospira	Thiothrix	Tibeticola	Tissierella	Tolumonas	Trabulsiella	Treponema_2	Trichococcus	Trichomonas	Truepera	TSBb06	Tsukamurella	Tumebacillus	Turicibacter	Turneriella	Tyzzerella	Tyzzerella_3	Tyzzerella_4	U29-B03	UBA1819	UBA6140	UC5-1-2E3	Ureaplasma	Ureibacillus	Uruburuella	UTBCD1	Varibaculum	Veillonella	Veillonellaceae_UCG-001	Verruc-01	Verrucomicrobium	Vibrio	Vicinamibacter	Victivallis	Vitiosangium	Vogesella	Vulgatibacter	W5053	wb1-P19	WCHB1-32	WDS1C4	Weissella	Woeseia	Wolbachia	Wolinella	XBB1006	Xenophilus	XZXXH163	Youngiibacter	Youngimonas	Zoogloea	Zymomonas	others	BioProject	sample_alias	env_material	time	ID	prepost
SRR39238554	0	0	0	0	0	0	0	0	0	0	0	1.64161189501032	0	0	0	0	0	0	2.28167862687616	1.11034554476628	0	1.6173709939813	0	0	0	0	0	0	1.27506071060025	0	0.969645331331664	0	0	0	0	0	0	0	0	1.88038092169059	0	0	0	0	0	0	0	2.47294571756775	0	0	0	0	2.38243768995825	0	2.11998211300134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78100990214605	0	0	0	0	0	0	0.528730337804855	0	0	0	0	0	0	0	0	0.969645331331664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52504458152811	0	0	0	0	0	0	0	0	0	0	3.56563984412613	1.41455177688463	1.30164623920001	0	0	0	0	0	0	0	2.47812951050193	2.11998211300134	0	0	0	0	0	2.64563936882427	0	2.04767419724181	0	0	0	0	0	0	1.39419766702907	0	1.43399450376353	0	1.5352903039697	0	0	1.70714033482001	0	1.41455177688463	1.75508114469718	0	0	0	0	0	1.21644498490394	0	0	0	0	0	0	0	0	1.90032422551104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760203758205745	1.82994282341753	0	0	0	0	0	0	1.65324313689498	0	0	0	0	1.81438643669891	0	0	1.18387599191244	0	0	0	0	0	0	0	0	0	1.30164623920001	0	0	0	0	0	0	0	0	0	0	0	0	1.06831481522338	1.11034554476628	0	0	0	0	0	0	0	0	0	1.78995437227689	1.89377769022355	0	0	0	0	0	0	0.841758209506185	0	0	1.32669777561783	1.35038272777031	0	0	0	0	0	0	0	1.6173709939813	0	0	0	0	0.760203758205745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07891876256468	0	0	0	3.47786016049867	1.55009343856453	0	0	0	0	1.88038092169059	0	0	0	0	0	0	0	0	0	0	0	0	0.910392240870115	0	0	0	0	0	0	1.02177621749533	0	0	0	1.02177621749533	0.910392240870115	0	0	0	0	1.18387599191244	0	1.59169664018658	0	0	2.27074145450103	0	0	0	3.13402738834992	0	0	2.47468053256928	0	0	0	1.99352680975635	0	0.760203758205745	0	0	0	0	0	0	0	0	0	0	2.88406079850955	0	0	0	0	0	1.9376572673134	0	0	0	0	0	0	0	0	1.5352903039697	0	2.15024801523378	3.7557846568793	0	0	0	0	0	0.760203758205745	0	0	0	0	1.59169664018658	0	0	0	0	0	0	0	0	0	0	0	2.5283571678312	0	0	0	0	0	0	0	0	0	0	0.528730337804855	0	0.910392240870115	0	0	0	0	0	0	0	0	0	0	0	1.06831481522338	0	0	0	0	0	0	0	0	0	0	1.82223427986995	0	0	0	0	2.26516781386559	0	0	0	0	1.73653491872117	0	0	0	0	0	0	0	1.78995437227689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6173709939813	0	0	0	2.83933942263114	1.62966055354573	0	1.4875890405525	0	0	2.51594085147453	0	0	0	0	0	0	0	1.50407851144808	0	0.969645331331664	0	0	0	0	0	0	0	1.78149506110476	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30017993774769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48494636739404	0	2.47294571756775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83751692637007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5352903039697	0	0	0	0	0	0	0	0	0.841758209506185	0	0	0.910392240870115	0	0	0	1.43399450376353	1.37284251137548	0	0	0	1.55009343856453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760203758205745	0	0	0	0	0	0	1.90677354227712	0	0	0	0	0	0	0.659709442975516	0	0	1.35038272777031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11034554476628	0	0	1.98825239458921	0	0	0	0	0	0	1.5352903039697	0	1.75508114469718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50407851144808	3.01770746793695	3.17490796585257	0.528730337804855	0	0	0	0	0	2.15388714658473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17525309849711	0	0	0	4.38148936469552	0	0	2.3053244222036	0	2.28704562801526	0	1.81438643669891	0	0	0	0	0	0	0	0	0	1.43399450376353	0	0	0	0	0	0	0	0	0.528730337804855	0	0	1.11034554476628	0	0	2.19533226072264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57826690319475	0.760203758205745	0	0	0	0	1.56440858875046	0	0	0	0	0	0	0	0	0	0	1.85947753333509	0	0	0	0	0	0	0	2.05683292123835	0	1.14866509418625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4883150862145	1.82223427986995	1.59169664018658	1.4875890405525	1.88713096050811	0	1.02177621749533	0	1.5352903039697	2.2509124949945	1.82223427986995	1.92556602552805	0	0	1.06831481522338	1.98825239458921	1.21644498490394	0	0	0	0	0	0	0	1.51996473777728	0	0	0	0	2.20187095255963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32669777561783	0	0	0	0	0	0	0	1.57826690319475	0	0	0	0	0	1.77286769829259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760203758205745	0	0	1.47044869678762	0	2.82950890240775	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2114980297609	0	0	0	0	0	1.97203356081546	0	0	0	0	0	0	0	0.659709442975516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62966055354573	0	0	0	0	0	0	0	0	0	0	0	0	0.969645331331664	0	0	0	2.43670948766653	0	1.35038272777031	0	0	0	0	0	0	0	1.43399450376353	0	0	0	0	0	0	0	0	0	0	0	1.02177621749533	0	1.4875890405525	0	0	0	0	0	0	0	0	1.89377769022355	0	3.91311309255679	PRJNA1480144	ILPr01	fecal	Pre	1	0
