bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Saccharimonadia	0.000202459796137311	4.0101751403259e-05	0.877288901526006	0.230111519006249	0.658143938246111	0.025133178988164	0.244558933601324	0.00465657531115815	0.000922340282274958	0.877288901526006	0.588062770793747
Fusobacteriia	0.00108507034884375	0.00039929811883561	0.00567511327974872	0.00462926727595318	0.956128959450246	0.815378716697841	1.0331929970896	0.0124783090117032	0.00459192836660952	0.0635191215492389	0.106473147346923
Elusimicrobia	0.0026753780538904	0.930156984856145	0.000525528951952932	0.27214389011159	0.0182659800703143	0.880378772315052	0.319520668275321	0.0205112317464931	0.930156984856145	0.0120871658949174	0.625930947256657
Bacilli	0.0047570722349638	0.00073016021122663	0.0464139611215787	0.0224285014835905	0.558214194269518	0.353085638762849	0.503651124604199	0.0224082814325605	0.0055978949527375	0.152503015113759	0.257927767061291
Verrucomicrobiae	0.00487136552881751	0.00100373585233368	0.00828510281077029	0.0591747251731942	0.904364873630209	0.799062777360928	0.689973372626825	0.0224082814325605	0.00577148115091866	0.0635191215492389	0.385603305515492
Lentisphaeria	0.0359510802193921	0.00813390916630345	0.0322179323676591	0.109486564103227	0.758357824357457	0.686012733411582	0.627193333545587	0.137812474174336	0.0374159821649959	0.152503015113759	0.419698495729036
Synergistia	0.121711201792843	0.357452274715842	0.041974726136753	0.0670614444374768	0.206099438562257	0.521528359080045	0.573314528386835	0.399908234462198	0.597798503682301	0.152503015113759	0.385603305515492
Actinobacteria	0.153777445379821	0.129842815018025	0.0581407031553614	0.0941406025163345	-0.48846118805055	-0.685630728839322	-0.733338153446132	0.442110155466985	0.373298093176822	0.167154521571664	0.419698495729036
Methanobacteria	0.190820891421829	0.542820130534795	0.0332959180919246	0.452417477058949	0.175309907312999	0.71891812362952	0.307091156982372	0.481396276292482	0.670766830180405	0.152503015113759	0.693706798157056
Clostridia	0.237106379121171	0.105038455742756	0.10458323219585	0.160088552321141	-0.0903628978310587	-0.102787870930308	-0.109828096133004	0.481396276292482	0.364638526414441	0.240541434050455	0.460254587923281
Oxyphotobacteria	0.246814722074335	0.612439279729935	0.339032444574109	0.136745801670077	-0.0682732234477182	0.145941055193753	0.282746341811223	0.481396276292482	0.670766830180405	0.556981873228893	0.449307634058823
Gammaproteobacteria	0.251163274587382	0.110976942821786	0.756801416866605	0.321892456879021	0.217570541690434	-0.0462956776410472	0.181238512905455	0.481396276292482	0.364638526414441	0.791282013323181	0.65272342032105
Deltaproteobacteria	0.314754286315062	0.207779913388363	0.0781092636035562	0.592409451419424	0.290031607018883	0.46156465904653	0.169826762100005	0.556872968095879	0.477893800793234	0.199612562542421	0.717127230665618
Mollicutes	0.429777352856628	0.592686410443772	0.260901176534194	0.526252050501069	-0.162135789713959	0.390955176666725	0.27209082765273	0.665940107948587	0.670766830180405	0.494607426952314	0.709116740174561
Bacteroidia	0.434308766053426	0.569615355778491	0.38203290979037	0.340551349732722	-0.0472378275143749	0.0817838294624905	0.109756739442588	0.665940107948587	0.670766830180405	0.585783795011901	0.65272342032105
Alphaproteobacteria	0.480542453937261	0.163170130854591	0.232435072000182	0.485017120754358	0.39178961315866	0.376979379265968	0.270367851265556	0.690779777534813	0.416990334406178	0.486000605091289	0.697212111084389
Melainabacteria	0.545938357970393	0.430946866862713	0.43562811478796	0.848376475484878	-0.197723072044014	0.221878571384506	-0.0671479461038782	0.738622484312884	0.61948612111515	0.626215415007692	0.886939042552372
Deferribacteres	0.604386420923527	0.244804689920235	0.279560719581743	0.680758283661642	-0.217447520602451	-0.225227459489287	-0.103937728306782	0.772271537846729	0.511864351651401	0.494607426952314	0.782872026210888
Negativicutes	0.7545134769317	0.84365357638026	0.585354937479609	0.407708620856584	-0.0181091576930296	0.0567930909063606	0.106909003495564	0.84496252185587	0.882001466215726	0.769212301803749	0.669807019978674
Erysipelotrichia	0.759189342795181	0.299478534423163	0.625092711018735	0.554960927093135	-0.170119015357136	-0.0894093344888951	-0.132824592203245	0.84496252185587	0.574000524311063	0.769212301803749	0.709116740174561
others	0.771487519955359	0.402250720804924	0.756878447526521	0.394030324521454	-0.137228853474978	-0.056607839507339	-0.192021687673603	0.84496252185587	0.616784438567551	0.791282013323181	0.669807019978674
Campylobacteria	0.809513671650868	0.363877350067488	0.635436249316141	0.983448300437516	0.130205044138172	0.0763204764122165	0.00411399276210645	0.846309747634998	0.597798503682301	0.769212301803749	0.983448300437516
Coriobacteriia	0.95469221860305	0.599621110461521	0.733516068001665	0.732325996502652	0.197187206500687	0.142150376732836	0.173782805196679	0.95469221860305	0.670766830180405	0.791282013323181	0.802071329502905
