bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Patescibacteria	0.000202459796137311	4.0101751403259e-05	0.877288901526006	0.230111519006249	0.658143938246111	0.025133178988164	0.244558933601324	0.00323935673819697	0.000641628022452145	0.935774828294407	0.561045458363868
Fusobacteria	0.00108507034884375	0.00039929811883561	0.00567511327974872	0.00462926727595318	0.956128959450246	0.815378716697841	1.0331929970896	0.00868056279075002	0.00319438495068488	0.0441872149907749	0.0740682764152508
Elusimicrobia	0.0026753780538904	0.930156984856145	0.000525528951952932	0.27214389011159	0.0182659800703143	0.880378772315052	0.319520668275321	0.0142686829540821	0.930156984856145	0.00840846323124691	0.561045458363868
Verrucomicrobia	0.00487136552881751	0.00100373585233368	0.00828510281077029	0.0591747251731942	0.904364873630209	0.799062777360928	0.689973372626825	0.01948546211527	0.00535325787911296	0.0441872149907749	0.357661036999876
Lentisphaerae	0.034306403948785	0.00816777643228976	0.0285966352943746	0.107737109421443	0.758339395420943	0.702514184110134	0.630772241824982	0.109780492636112	0.0326711057291591	0.110604911713562	0.430948437685771
Synergistetes	0.121711201792843	0.357452274715842	0.041974726136753	0.0670614444374768	0.206099438562257	0.521528359080045	0.573314528386835	0.324563204780914	0.582203760107981	0.111932603031341	0.357661036999876
Euryarchaeota	0.194755550724002	0.564021050708496	0.0345640349104882	0.460657608538046	0.166029353778309	0.713094891807992	0.301306189006281	0.445155544512005	0.63219883780669	0.110604911713562	0.614210144717394
Proteobacteria	0.289226034948032	0.0880612765852432	0.97843611182123	0.350653411477417	0.221916473295277	0.00383941195692389	0.162238478727475	0.578452069896064	0.281796085072778	0.97843611182123	0.561045458363868
Cyanobacteria	0.338611608526963	0.438633740143423	0.239902223497787	0.69485854229666	-0.19623887058742	0.338960037947397	0.138934966628475	0.579076551838889	0.584844986857897	0.406633773937081	0.741182445116438
Firmicutes	0.377430417475055	0.155772107481902	0.198876171664772	0.213761311338033	-0.0666884774975011	-0.0680564088320536	-0.0813583610944586	0.579076551838889	0.415392286618405	0.397752343329544	0.561045458363868
Tenericutes	0.429777352856628	0.592686410443772	0.260901176534194	0.526252050501069	-0.162135789713959	0.390955176666725	0.27209082765273	0.579076551838889	0.63219883780669	0.406633773937081	0.647694831385931
Bacteroidetes	0.434307413879166	0.569615487733998	0.382030466604253	0.340551616476869	-0.0472378250918401	0.0817842741742101	0.109756701982606	0.579076551838889	0.63219883780669	0.509373955472337	0.561045458363868
Actinobacteria	0.532191372473692	0.360360019580284	0.188450892091682	0.340476890864921	-0.290360601445384	-0.467257453389876	-0.409909131646563	0.655004766121467	0.582203760107981	0.397752343329544	0.561045458363868
Deferribacteres	0.604386420923527	0.244804689920235	0.279560719581743	0.680758283661642	-0.217447520602451	-0.225227459489287	-0.103937728306782	0.690727338198316	0.559553576960537	0.406633773937081	0.741182445116438
others	0.787463507646774	0.419775547689588	0.488185765672283	0.438244044666305	-0.139213328102584	-0.133299033806795	-0.182161349630791	0.809513671650868	0.584844986857897	0.600844019288964	0.614210144717394
Epsilonbacteraeota	0.809513671650868	0.363877350067488	0.635436249316141	0.983448300437516	0.130205044138172	0.0763204764122165	0.00411399276210645	0.809513671650868	0.582203760107981	0.726212856361304	0.983448300437516
