SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Actinomycetales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus Nanosynbacterales	Cardiobacteriales	Cellvibrionales	Chitinophagales	Chlamydiales	Chromatiales	Chroococcales	Chrysiogenales	Clostridiales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfuromonadales	Eggerthellales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Flavobacteriales	Fusobacteriales	Gemmatimonadales	Halanaerobiales	Holosporales	Hydrogenophilales	Kiritimatiellales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Mesoaciditogales	Micrococcales	Micromonosporales	Myxococcales	Neisseriales	Nitrosomonadales	Nostocales	Oceanospirillales	Orbales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Selenomonadales	Solirubrobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Synechococcales	Synergistales	Syntrophobacterales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
ERR1624557	0.6738244560660615	2.0139526201153513	0.0	0.0	0.0	1.0127025616332834	0.4562690422558563	0.4562690422558563	0.0	0.0	1.2007107461750766	0.0	3.547554239164308	0.0	0.0	2.1358745445281864	2.02931719503892	1.7247845790311431	0.0	0.0	1.0127025616332834	0.0	0.0	0.0	0.4562690422558563	0.0	3.9376134243003382	2.6264173898641756	2.718128565320203	0.0	0.0	0.2854854473828061	0.0	0.0	1.2710031622975084	0.0	0.2854854473828061	1.7817522387081741	0.0	1.0127025616332834	0.0	2.825711921062106	2.036800336784662	0.0	0.0	0.4562690422558563	0.0	0.0	0.0	2.292771914054396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5785294218477042	0.0	0.0	0.0	1.592364514617202	0.2854854473828061	0.9716063652089404	0.0	0.0	0.0	0.2854854473828061	0.0	0.0	0.2854854473828061	0.0	0.0	0.0	0.0	0.5785294218477042	0.6738244560660615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4562690422558563	0.5785294218477042	0.0	0.0	1.1745020250852078	0.0	0.0	0.2854854473828061	0.0	0.5785294218477042	3.3129374026025267	0.4562690422558563	0.0	0.0
ERR1624558	0.3008175311140875	2.0714605779376027	0.0	0.0	0.0	1.82565611644512	0.0	0.6986300111464016	0.0	0.0	1.5793697539369895	0.0	2.9671234013605283	0.0	0.3008175311140875	2.1698395555443457	0.9996174889406244	0.0	0.0	0.0	1.1756945744479932	0.0	0.9996174889406244	0.0	0.0	0.0	3.7766391927014915	3.07182522458999	0.6986300111464016	0.3008175311140875	0.0	0.0	0.0	0.0	2.3134442515495643	0.0	0.4768379455487648	2.1609459018305377	0.0	2.9149753188162877	0.3008175311140875	2.772630377373011	1.3613212912773847	0.4768379455487648	0.0	0.3008175311140875	0.0	0.0	0.0	3.792666635561326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.490950377981832	0.0	0.0	0.0	1.8569133694260327	0.0	0.6017412555123727	0.0	0.0	0.0	0.3008175311140875	0.0	0.0	0.0	0.0	0.0	0.0	0.3008175311140875	0.0	2.1639307352931656	0.0	0.3008175311140875	0.0	0.3008175311140875	0.0	0.0	0.3008175311140875	0.4768379455487648	0.4768379455487648	0.0	0.0	0.6017412555123727	0.0	0.0	0.0	0.0	0.7777970850332734	1.278350948396937	0.3008175311140875	0.0	0.0
ERR1624559	1.1144356553474604	0.0	0.0	0.0	0.0	1.9248062441803566	0.0	0.7785957151116685	0.0	0.0	1.6133041602301592	0.0	3.5596014900404502	0.0	0.30129672908184657	1.0418775332240136	1.2792588518034975	0.7785957151116685	0.30129672908184657	0.0	0.7785957151116685	0.0	0.0	0.0	0.30129672908184657	0.30129672908184657	3.771311608933853	2.3122845642808967	0.6993966992057465	0.0	0.0	0.0	0.0	0.0	1.8981536478237444	0.0	1.1144356553474604	2.10089961824515	0.0	3.5391068827042025	0.4774768628844852	3.0351612676108597	1.7329171929033678	0.0	0.0	0.0	0.0	0.0	0.0	3.1840874874703244	0.0	0.0	1.0796701322406674	0.0	0.0	0.0	0.0	1.491877803840887	0.0	0.30129672908184657	0.30129672908184657	1.690718505949922	1.0796701322406674	0.0	0.30129672908184657	0.0	0.0	1.4318773269805578	0.0	0.0	0.30129672908184657	0.0	0.0	0.30129672908184657	0.0	0.0	1.602579969843288	0.0	2.4188325601710856	0.0	0.0	0.0	0.0	0.0	0.0	0.30129672908184657	0.0	0.30129672908184657	0.903556663020429	0.0	0.0	0.0	0.0	0.30129672908184657	1.8200691631906818	0.0	0.30129672908184657	0.0
ERR1624560	1.2165616568608908	2.76247457260123	0.0	0.0	0.0	2.23608260151239	0.0	0.0	0.0	0.0	1.2962026830440698	0.8144615747239461	3.032184223521768	0.0	0.3231783660621276	2.7394954082810306	2.0112621558694492	0.0	0.0	0.0	0.0	0.0	1.3421898812657493	0.0	0.0	0.0	3.5707106046941175	3.139055265938355	0.0	0.5064083256101128	0.0	0.0	0.0	0.0	2.4948628432622812	0.0	0.0	2.312513506967323	0.0	3.412791129336245	0.0	2.3854574429845448	0.3231783660621276	0.9928689035737102	0.0	0.3231783660621276	0.0	0.0	0.0	3.6274292009000173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.518969535219045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3231783660621276	0.0	0.0	0.0	0.0	0.3231783660621276	0.3231783660621276	0.0	0.0	0.3231783660621276	0.0	0.6348728859782977	0.3231783660621276	0.0	0.0	0.3231783660621276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9411385205994331	3.1514163946261298	1.8751252866649943	0.0	0.0
ERR1624561	0.3609811811830036	2.2642106390322776	0.0	0.0	0.0	1.0031305530586196	0.0	0.5553482137958317	0.0	0.0	0.7912832887049506	0.0	3.0870279529998506	0.0	0.0	2.5204737517672844	0.7912832887049506	1.102586072523421	0.0	0.0	0.9433112090273965	0.0	0.0	0.0	0.0	0.0	3.4990796958331005	2.5371300040242697	0.0	0.0	0.5553482137958317	0.9433112090273965	0.0	0.0	1.2516051057126591	0.0	0.0	1.9745832513321964	0.0	2.5965959331794055	0.0	2.6734502340394855	0.0	0.0	0.0	0.5553482137958317	0.0	0.0	0.0	4.01040090194857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.791791038897926	0.0	0.0	0.0	1.9921277913428874	0.5553482137958317	0.9433112090273965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.818242114579967	0.0	0.0	0.0	0.0	0.3609811811830036	0.0	0.3609811811830036	0.0	0.6891442988310206	0.0	0.0	0.7912832887049506	0.0	0.0	0.0	0.0	0.0	0.9433112090273965	1.1449007097012656	0.0	0.0
ERR1624562	0.0	0.0	0.0	0.0	0.0	2.691436533644336	0.0	0.29641187346059045	0.29641187346059045	0.0	1.5224690041433357	0.0	2.9702723329855516	0.0	0.0	2.356242559279788	1.7617251849233955	0.4709527808561039	0.0	0.0	0.6915572519557801	0.0	0.0	0.0	0.0	0.0	3.6333785884337995	2.9252234848628764	0.770426870555022	1.5095123868827243	0.0	0.0	0.0	0.29641187346059045	1.3713162633858202	0.0	0.29641187346059045	1.7390697193574136	0.0	3.2103043070935198	0.0	3.075655413467192	0.894975758140789	0.29641187346059045	0.0	0.29641187346059045	0.0	0.0	0.0	3.818084789718082	0.0	0.0	0.5951142612562323	0.0	0.0	0.0	0.0	1.2699614330475286	0.0	0.0	0.0	1.904642419025764	0.0	0.0	0.0	0.0	0.0	0.770426870555022	0.29641187346059045	0.29641187346059045	0.0	0.0	0.29641187346059045	0.0	0.0	0.0	1.7068979234921813	0.0	2.200287068074229	0.0	0.4709527808561039	0.29641187346059045	0.0	0.0	0.29641187346059045	0.4709527808561039	0.0	0.0	0.5951142612562323	0.0	0.29641187346059045	0.0	0.29641187346059045	0.6915572519557801	1.6343800591791484	0.29641187346059045	0.0	0.0
ERR1624563	0.7713649808647982	1.2878274398584493	0.0	0.0	0.0	1.40713356046985	0.0	0.0	0.0	0.0	0.3476701412527636	0.0	2.8774982434294167	0.0	0.0	1.7773084461567932	0.6702671682506699	0.0	0.0	0.0	0.8533158258251954	0.0	0.0	0.0	0.3476701412527636	0.0	3.003527822974588	1.8727655712803812	0.5382577584622398	0.3476701412527636	0.0	1.5775181899016153	0.0	0.0	0.8533158258251954	0.0	1.9388799517750201	1.5330353352173638	0.0	3.4389658521848885	0.3476701412527636	2.1091777997092183	0.5382577584622398	0.3476701412527636	0.0	0.0	0.0	0.0	0.0	4.06660595326565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3476701412527636	0.0	0.0	0.0	1.7591402435177619	0.7713649808647982	0.0	0.0	0.0	0.0	0.7713649808647982	0.0	0.0	0.0	0.0	0.3476701412527636	0.0	0.0	0.0	0.981691906643491	0.0	0.5382577584622398	0.0	0.0	0.0	0.0	0.0	0.0	0.3476701412527636	0.0	0.0	0.8533158258251954	0.0	0.0	0.0	0.3476701412527636	0.5382577584622398	1.385751397244806	0.0	0.3476701412527636	0.0
ERR1624564	1.2004651716984154	0.0	0.0	0.0	0.0	1.3673349542343785	0.0	0.5412862203361604	0.0	0.0	0.8812176478323839	0.710068372982562	3.4819650471889987	0.0	0.0	3.036244649609111	1.382462991090172	0.5412862203361604	0.0	0.2614732459899249	1.3009287518626707	0.0	0.0	0.0	1.438198835206617	0.0	3.773237804790779	3.0221604816068863	0.4235356122793789	0.5412862203361604	0.0	0.0	0.0	0.0	1.7989358457760534	0.0	2.2752554298146626	1.9784124723819394	0.0	2.9611495143863977	0.5412862203361604	3.2389752487571086	0.0	1.7633232581750624	0.0	0.8812176478323839	0.0	0.0	0.0	3.311932784371949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9259799571552463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4235356122793789	0.5412862203361604	0.0	0.2614732459899249	0.0	0.0	0.0	0.0	0.0	1.0378490791360246	0.0	0.0	0.0	0.4235356122793789	0.0	0.2614732459899249	0.4235356122793789	0.0	0.8313059036014758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.152720840387115	2.457512446591919	2.021443255578836	0.2614732459899249	0.0
ERR1624565	0.23613169673669968	0.0	0.23613169673669968	0.23613169673669968	0.0	1.3268874406668607	0.3882400678282101	0.3882400678282101	0.0	0.0	1.227696436058027	0.0	3.48195782500884	0.23613169673669968	0.0	2.6049269312138015	1.4756077381496748	1.7184165380799543	0.0	0.0	0.5006717035928979	0.23613169673669968	0.8751491086847656	0.0	0.5006717035928979	0.0	3.819926674553763	2.756060685826295	0.23613169673669968	0.0	0.9150782425615999	1.4540952512698557	0.5006717035928979	0.0	1.932066287763376	0.0	1.4859771413358653	2.363085758749802	0.0	3.3655996992322295	0.3882400678282101	2.864546373906161	0.5899008319642554	0.0	0.0	0.5006717035928979	0.0	0.0	0.0	3.3418435042078816	0.0	0.0	0.0	0.0	0.0	0.0	0.23613169673669968	1.6607538510838107	0.0	0.23613169673669968	0.0	1.5942456868108934	0.0	2.0029860398591	0.0	0.3882400678282101	0.0	0.23613169673669968	0.23613169673669968	0.23613169673669968	0.5899008319642554	0.0	0.0	0.23613169673669968	0.0	0.5006717035928979	0.9516433984871668	0.0	0.23613169673669968	0.0	0.0	0.0	0.23613169673669968	0.0	0.3882400678282101	0.5006717035928979	0.0	0.23613169673669968	1.0731998921304102	0.0	0.0	0.0	0.0	0.9516433984871668	2.0693162224219055	1.7123748637140976	0.0	0.0
ERR1624566	0.4183815335923332	2.152233653929178	0.0	0.0	0.0	1.1190456531043733	0.2577366522501842	0.8242361481839808	0.0	0.0	1.0303124489928523	0.0	3.2631523495160866	0.0	0.0	2.843736053072946	1.2747424920344868	0.8740140187016174	0.0	0.0	0.4183815335923332	0.0	0.0	0.0	0.2577366522501842	0.0	4.002429756815862	2.5725362874074484	0.5353860582016101	0.2577366522501842	0.0	0.0	0.0	0.0	1.2556362756936112	0.0	1.1450058910760064	2.0676830332633633	0.0	1.767357647713879	0.4183815335923332	3.31143208769066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9504944760590703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.768005241338674	0.0	0.0	0.2577366522501842	2.029958575098539	1.2356506705080132	0.0	0.0	0.0	0.0	0.8242361481839808	0.0	0.0	0.0	0.0	0.0	0.0	1.1926888925563057	0.0	0.0	0.0	0.2577366522501842	0.0	0.4183815335923332	0.2577366522501842	0.2577366522501842	0.703395451874029	0.2577366522501842	0.0	0.0	0.0	0.5353860582016101	0.0	0.0	0.0	0.0	0.4183815335923332	2.482917199386465	0.6274650217691196	0.0	0.2577366522501842
ERR1624567	0.9421278757745385	0.0	0.0	0.0	0.0	1.1199933523878216	0.0	0.32376506558232443	0.0	0.0	0.9938726097938408	0.0	3.2898276617469095	0.0	0.0	2.594448546379815	1.1199933523878216	2.199380121306501	0.0	0.0	1.0818827451422424	0.0	0.32376506558232443	0.0	0.815407643678294	0.0	3.921762295055963	2.737100356382957	0.5071776764278932	0.0	0.0	0.9938726097938408	0.0	0.5071776764278932	1.040103288862266	0.0	0.0	2.2054161544727258	0.0	2.486666517757033	0.0	3.3214672906323703	1.791773627316947	1.1874457328637615	0.0	0.32376506558232443	0.0	0.0	0.0	3.3991967481673524	0.0	0.0	0.0	0.32376506558232443	0.0	0.0	0.0	1.2458164870865194	0.0	0.0	0.0	1.4405896444973731	0.0	0.32376506558232443	0.0	0.0	0.0	0.6357313192921733	0.9938726097938408	0.0	0.0	0.0	0.0	0.0	0.0	0.7347959208656702	0.0	0.0	1.791773627316947	0.0	0.0	0.0	0.0	0.32376506558232443	0.6357313192921733	0.0	0.0	0.0	0.32376506558232443	0.0	0.0	0.0	0.0	0.8833733253847491	1.1199933523878216	0.6357313192921733	0.0	0.0
ERR1624568	0.0	0.0	0.0	0.0	0.0	2.977903248867845	0.0	0.6898660575807339	0.0	0.0	1.1843038624446134	0.3614934980638221	3.5993593594144637	0.0	0.0	1.9872558492392396	1.3113594147327985	1.386992145368446	0.0	0.0	1.5873070013529793	0.0	0.0	0.0	0.0	0.0	3.872876903143709	2.451526650859242	0.3614934980638221	1.3380608404741485	0.3614934980638221	0.3614934980638221	0.0	0.0	1.3380608404741485	0.0	1.6420592867554662	2.4226688404782033	0.0	3.32163933133386	0.5560030464911405	2.43527197532543	1.2197183962152234	1.2524615241293315	0.0	0.3614934980638221	0.3614934980638221	0.0	0.0	2.8209029126388665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10815357088954	0.0	0.0	0.0	1.7130838838176987	0.0	0.0	0.0	0.0	0.3614934980638221	0.0	0.0	0.5560030464911405	0.0	0.0	0.0	0.0	0.0	0.0	1.6420592867554662	0.0	1.7020240841542378	0.0	1.003947765270234	0.0	2.2431217858739636	0.0	0.0	0.7920439168021289	0.0	0.0	1.003947765270234	0.0	0.0	0.0	0.0	0.0	0.9441151312781615	0.9441151312781615	0.3614934980638221	0.0
ERR1624569	0.0	1.4845661936779657	0.0	0.0	0.0	0.8390845717774891	1.035012074270808	0.6933600348559066	0.0	0.0	0.7723059521903193	0.0	3.2523349660420853	0.0	0.0	1.2486418556379761	1.8059984225825423	0.5968027759973056	0.0	0.0	0.6933600348559066	0.0	0.0	0.47245132699903686	0.2975322659884357	0.0	3.6382034559738896	1.8961546317152853	0.2975322659884357	0.0	0.2975322659884357	0.0	0.0	0.0	1.294360041330577	0.2975322659884357	1.561369201014419	1.6266092396437914	0.0	3.692121244706867	0.2975322659884357	2.42275474418012	0.0	0.7723059521903193	0.0	0.47245132699903686	0.0	0.0	0.0	3.642507294581521	0.2975322659884357	0.0	0.6933600348559066	0.0	0.0	0.0	0.0	0.8969503484739392	0.2975322659884357	0.0	0.2975322659884357	1.937539271888266	0.5968027759973056	0.0	0.0	0.2975322659884357	0.0	2.3193454021074853	0.2975322659884357	0.2975322659884357	0.0	0.0	0.0	0.0	0.0	0.0	1.3734823234055338	0.0	1.424602084630819	0.0	0.0	0.0	0.0	0.0	0.2975322659884357	0.6933600348559066	0.0	0.2975322659884357	0.8969503484739392	0.0	0.0	0.0	0.0	0.2975322659884357	2.535821857469318	1.2721022651582472	0.0	0.0
ERR1624570	0.8922657840208079	0.0	0.0	0.0	0.0	1.3306009494876272	0.37302516428994187	0.7060214172163102	0.0	0.0	0.8922657840208079	0.0	3.308880161060377	0.0	0.0	3.298603892272384	1.0221934286125398	1.122069507555505	0.0	0.0	1.3306009494876272	0.0	0.0	0.0	0.0	0.0	3.8345890454269775	2.7709596881544276	0.0	0.0	0.0	0.0	0.0	0.0	0.37302516428994187	0.0	0.37302516428994187	1.977185824812388	0.0	2.2759211765256695	0.5706865158835448	2.3233237096584913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6479820824278937	0.0	0.0	0.9620703918292275	0.37302516428994187	0.0	0.0	0.0	0.8090517335148075	0.0	0.0	0.0	1.648747095639534	0.0	0.37302516428994187	0.0	0.0	0.37302516428994187	0.0	0.0	0.0	0.37302516428994187	0.0	0.0	0.0	0.0	0.0	1.4504384964593606	0.0	2.136915483636449	0.0	0.37302516428994187	0.0	1.560814824954872	0.0	0.0	0.0	0.0	0.0	0.7060214172163102	0.0	0.0	0.0	0.0	1.122069507555505	1.164535759394807	1.0221934286125398	0.0	0.0
ERR1624571	0.0	2.7556274646247365	0.0	0.0	0.0	1.7328839985965097	0.0	0.3331448344830299	0.0	0.0	1.7041547321082116	0.0	3.1158128912048633	0.0	0.0	3.15328584453247	1.6402775824340616	0.957822635846776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7659849199813773	2.9551503639538934	0.519434140714022	0.0	0.0	0.0	0.0	0.0	1.3140673817142967	0.0	0.0	1.8872288853217833	0.0	3.335682334354443	0.0	1.9533705563094146	0.0	2.6416490045311964	0.0	0.6493834834302024	0.0	0.0	0.0	3.569585601291035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0561994318593189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2890534838926622	0.8987799454050835	0.0	0.6493834834302024	0.0	0.0	0.0	0.3331448344830299	0.0	0.3331448344830299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6493834834302024	1.5372080601681157	0.6493834834302024	0.0	0.0
ERR1624572	0.0	0.0	0.0	0.0	0.0	1.8639602509749662	0.0	1.9159871543326832	0.0	0.0	0.9019004424400727	0.6521553018531787	3.6560788766360965	0.0	0.0	3.0363335431666942	1.6768836068685844	0.52192737043726	0.0	0.0	0.9610002362889088	0.3350604601730395	0.0	0.0	0.3350604601730395	0.0	3.8221364237870894	2.822116528249768	0.3350604601730395	0.0	0.0	0.0	0.0	0.0	2.4363957873690945	0.0	0.0	2.208163675331625	0.0	2.458037470696269	0.3350604601730395	2.341726639929673	0.0	1.3635625861583787	0.0	0.3350604601730395	0.3350604601730395	0.0	0.0	3.343851177660817	0.0	0.0	0.52192737043726	0.0	0.0	0.0	0.0	1.1748222955667662	0.0	0.3350604601730395	0.0	2.0142925254065918	0.6521553018531787	1.0130124678583283	0.0	0.0	0.0	0.0	0.0	0.52192737043726	0.0	0.0	0.0	0.0	0.0	0.6521553018531787	0.6521553018531787	0.0	1.9512864674568837	0.0	0.3350604601730395	0.3350604601730395	0.0	0.0	0.52192737043726	0.3350604601730395	0.0	0.0	1.1748222955667662	0.0	0.0	0.0	0.0	0.52192737043726	0.8334721138646259	2.290533824656565	0.3350604601730395	0.8334721138646259
ERR1624573	0.31130922704009195	2.9726066325109612	0.0	0.0	0.0	2.049518979222536	0.0	0.6173890185792112	0.0	0.0	1.5248499183026258	0.0	3.012854101775429	0.0	0.0	2.920116278751928	1.3811845966300056	0.0	0.49077353232920484	0.0	0.6173890185792112	0.0	0.0	0.0	0.0	0.0	3.4130096961012173	3.0671881498225213	0.49077353232920484	0.0	0.31130922704009195	0.0	0.0	0.0	0.9209220626632942	0.0	0.0	2.6068566502040733	0.0	1.8329286034658172	0.0	2.5491787409494213	0.0	0.6173890185792112	0.0	0.0	0.0	0.0	0.0	3.9398671501082014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7758472033770163	0.0	0.0	0.0	2.303518597353122	0.0	0.31130922704009195	0.0	0.0	0.0	0.31130922704009195	0.0	0.6173890185792112	0.0	0.0	0.0	0.0	0.0	0.0	0.6173890185792112	0.0	0.0	0.0	0.31130922704009195	0.0	0.0	0.0	0.0	0.6173890185792112	0.0	0.0	0.31130922704009195	0.0	0.0	0.0	0.0	1.1327343106054026	2.331977788257913	0.0	0.0	0.0
ERR1624574	0.2863465020832567	0.4574308298050913	0.0	0.0	0.0	2.2862388928505117	0.0	0.0	0.0	0.0	0.9277850975108696	0.0	3.318632574348809	0.0	0.0	3.4479739092871555	1.05187049856508	0.0	0.7533954958762037	0.0	0.0	0.0	0.0	0.0	0.0	0.2863465020832567	3.7119851381063675	2.8293002184332785	0.973201455027527	0.0	0.0	1.3331898014011394	0.0	0.0	1.718859186698699	0.0	0.0	1.9874498075314855	0.2863465020832567	1.9435759405943716	0.0	3.651276334854487	0.0	1.2023838358182577	0.2863465020832567	0.0	0.0	0.0	0.0	2.8605799668203296	0.0	0.0	0.4574308298050913	0.0	0.0	0.0	0.0	0.877058614900541	0.0	0.0	0.0	2.0531600773504857	0.0	0.0	0.0	0.0	0.0	1.118451059057612	0.0	0.2863465020832567	0.0	0.0	0.0	0.0	0.0	0.0	0.2863465020832567	0.0	2.2986439428569554	0.0	0.0	0.0	0.0	0.877058614900541	0.0	0.0	0.0	0.0	0.0	0.0	0.2863465020832567	0.0	0.0	0.819613820024931	1.0864354428955019	0.0	0.0	0.0
ERR1624575	0.5370645027635553	1.5615563953499592	0.0	0.0	0.0	1.3128559144483627	0.0	0.3467451085606196	0.0	0.0	1.7666674998588854	1.1949044685507841	3.390877700440295	0.0	0.0	2.705976749084144	0.8518712476271812	2.0906126087110684	0.3467451085606196	0.0	0.668946240172589	0.0	0.0	0.0	0.9207509477049095	0.0	4.0772262444251295	1.6531371728468485	0.0	0.0	0.0	0.0	0.0	0.0	0.5370645027635553	0.0	0.668946240172589	2.158285973861035	0.0	0.8518712476271812	0.9207509477049095	2.8095575881346972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.367693206184101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8639073848141507	0.0	0.0	0.0	2.005199575456129	0.0	0.0	0.0	0.0	0.0	1.079110614310092	0.0	0.5370645027635553	0.0	0.0	0.0	0.0	0.0	0.5370645027635553	0.3467451085606196	0.3467451085606196	0.3467451085606196	0.0	0.0	0.0	0.0	0.0	0.3467451085606196	0.0	0.0	1.079110614310092	1.7385287632400777	0.0	0.0	0.0	0.0	0.9801869527957302	2.37446796284193	0.5370645027635553	0.0	0.0
ERR1624576	0.0	1.727882238704495	0.0	0.0	0.0	1.0472769498561572	0.0	0.0	0.0	0.0	1.814804573763671	0.6418062638529596	3.3661745571664063	0.0	0.0	3.314175092082796	1.727882238704495	2.323804203880771	0.0	0.0	1.0472769498561572	0.0	0.0	0.0	0.0	0.0	3.926730059391948	3.0823747005765183	0.4300227140283564	0.7835481933458339	1.210186852119017	2.9312566913775187	0.0	0.4300227140283564	1.5419972576947616	0.0	0.0	1.9323914584608297	0.0	1.1623673647839028	0.4300227140283564	3.0273756802641913	0.0	1.1623673647839028	0.0	0.0	0.0	0.0	0.0	1.9961489526764975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7835481933458339	0.0	0.4300227140283564	0.0	1.6010658213138291	0.0	0.7835481933458339	0.0	0.0	0.4300227140283564	0.7835481933458339	0.0	0.0	0.0	0.4300227140283564	0.0	0.0	0.0	0.7835481933458339	0.8902366594020594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4300227140283564	0.6418062638529596	0.0	0.0	0.6418062638529596	0.0	0.0	0.0	0.0	0.4300227140283564	1.619095563276602	1.3615726425741952	0.0	0.0
ERR1624577	0.5913037655953091	0.46757340552092963	0.0	0.0	0.0	1.0659981337070281	0.0	0.0	0.0	0.0	0.8905148688979627	0.0	3.616944048249714	0.0	0.0	3.098549605613645	0.7661832765593657	1.1006666267963694	0.0	0.29388885954443184	0.7661832765593657	0.0	0.0	0.0	0.6874871355392643	0.0	3.9452613168004733	2.7897607590316515	0.0	0.0	0.0	0.0	0.0	0.46757340552092963	0.8905148688979627	0.0	0.5913037655953091	1.998577707239546	0.0	1.5300845571927804	0.29388885954443184	2.9185962477544596	1.5175077230016385	0.0	0.0	0.0	0.0	0.0	0.0	2.392195940286904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0283201805548259	0.0	0.0	0.0	2.3887767349128346	1.1327710542442835	0.29388885954443184	0.0	0.0	1.162664710489402	0.0	0.0	0.29388885954443184	0.29388885954443184	0.0	0.46757340552092963	0.0	1.1006666267963694	0.9870601875075797	0.0	0.0	0.0	0.0	0.0	0.0	0.29388885954443184	0.0	0.29388885954443184	0.29388885954443184	0.0	0.0	0.6874871355392643	0.0	0.0	0.0	0.0	0.7661832765593657	2.520935148916771	0.46757340552092963	0.0	0.0
ERR1624578	0.7663286370222432	2.2459245876952054	0.0	0.0	0.0	2.4757790253283094	0.0	0.0	0.0	0.0	0.6876265267563243	0.0	3.140512081053987	0.0	0.0	2.906957137012594	0.8906677095916964	0.0	0.0	0.0	0.6876265267563243	0.0	0.0	0.0	0.2939751177188404	0.0	3.873842731161278	3.1489450538390367	0.2939751177188404	0.6876265267563243	0.0	0.5914342277383342	0.0	0.0	1.6581791937842647	0.0	0.0	2.6380522951762444	0.0	1.0661584754609323	0.0	3.471357950994153	0.0	0.0	0.0	0.2939751177188404	0.0	0.0	0.0	3.215719949203798	0.4676890516278908	0.0	0.0	0.0	0.0	0.0	0.0	0.8906677095916964	0.0	0.0	0.2939751177188404	1.5176778030715874	0.0	0.0	0.0	0.0	0.0	0.2939751177188404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7663286370222432	0.4676890516278908	0.0	0.7663286370222432	0.0	0.4676890516278908	0.0	0.0	0.4676890516278908	0.0	0.4676890516278908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8329328628825332	1.5881951329387307	0.0	0.0	0.0
