SAMPLE_ID	Acetobacteraceae	Acholeplasmataceae	Acidaminococcaceae	Acidithiobacillaceae	Acidobacteriaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Alteromonadaceae	Amoebophilaceae	Anaerolineaceae	Anaplasmataceae	Aphanothecaceae	Archangiaceae	Atopobiaceae	Bacillaceae	Bacteriovoracaceae	Bacteroidaceae	Barnesiellaceae	Bartonellaceae	Bdellovibrionaceae	Bifidobacteriaceae	Blattabacteriaceae	Bogoriellaceae	Borreliaceae	Bradyrhizobiaceae	Budviciaceae	Burkholderiaceae	Caedimonadaceae	Calotrichaceae	Campylobacteraceae	Candidatus Nanosynbacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Cellulomonadaceae	Cellvibrionaceae	Chitinophagaceae	Chlamydiaceae	Christensenellaceae	Chromatiaceae	Chromobacteriaceae	Chroococcaceae	Chrysiogenaceae	Clostridiaceae	Clostridiales Family XIII. Incertae Sedis	Clostridiales Family XVI. Incertae Sedis	Comamonadaceae	Conexibacteraceae	Coriobacteriaceae	Corynebacteriaceae	Coxiellaceae	Cyanothecaceae	Cyclobacteriaceae	Cytophagaceae	Deferribacteraceae	Dehalococcoidaceae	Deinococcaceae	Dermocarpellaceae	Desulfobacteraceae	Desulfomicrobiaceae	Desulfovibrionaceae	Desulfurellaceae	Desulfuromonadaceae	Dysgonomonadaceae	Eggerthellaceae	Endomicrobiaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Fervidobacteriaceae	Flavobacteriaceae	Francisellaceae	Fulvivirgaceae	Fusobacteriaceae	Gemmatimonadaceae	Geobacteraceae	Gomontiellaceae	Hafniaceae	Halanaerobiaceae	Halobacteriovoraceae	Halobacteroidaceae	Halomonadaceae	Heliobacteriaceae	Hungateiclostridiaceae	Hydrogenophilaceae	Hydrogenothermaceae	Hyphomicrobiaceae	Ilumatobacteraceae	Kiritimatiellaceae	Kofleriaceae	Lachnospiraceae	Lactobacillaceae	Legionellaceae	Leptolyngbyaceae	Leptospiraceae	Leuconostocaceae	Limnochordaceae	Listeriaceae	Magnetococcaceae	Marinilabiliaceae	Mariprofundaceae	Merismopediaceae	Mesoaciditogaceae	Methylobacteriaceae	Methylophilaceae	Microbacteriaceae	Microbulbiferaceae	Micrococcaceae	Microcoleaceae	Micromonosporaceae	Moraxellaceae	Morganellaceae	Muribaculaceae	Neisseriaceae	Nitrosomonadaceae	Nocardiaceae	Nocardioidaceae	Oceanospirillaceae	Odoribacteraceae	Orbaceae	Oscillatoriaceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Paludibacteraceae	Parachlamydiaceae	Pasteurellaceae	Pectobacteriaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Piscirickettsiaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Prevotellaceae	Promicromonosporaceae	Propionibacteriaceae	Pseudanabaenaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Puniceicoccaceae	Rhizobiaceae	Rhodanobacteraceae	Rhodobacteraceae	Rhodospirillaceae	Rhodothermaceae	Rickettsiaceae	Rikenellaceae	Rubrobacteraceae	Ruminococcaceae	Sanguibacteraceae	Selenomonadaceae	Shewanellaceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Spiroplasmataceae	Sporomusaceae	Staphylococcaceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sulfurovaceae	Sutterellaceae	Synechococcaceae	Synergistaceae	Syntrophobacteraceae	Syntrophomonadaceae	Tannerellaceae	Tenuifilaceae	Tepidanaerobacteraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales Family IV. Incertae Sedis	Thermodesulfobacteriaceae	Thiovulaceae	Tissierellaceae	Vallitaleaceae	Veillonellaceae	Vibrionaceae	Vulgatibacteraceae	Xanthomonadaceae	Yersiniaceae	Zoogloeaceae
ERR1624546	0.7000812616930716	1.087634803589963	0.532459585727129	0.0	0.0	0.9150333730108748	0.7645775194699586	0.0	1.4390885889314915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4158284135833453	0.0	3.2766992470205945	0.0	0.0	0.2558902213110264	2.872141705893884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8402176253448912	0.0	0.0	0.0	0.0	0.2558902213110264	0.2558902213110264	0.2558902213110264	1.1656465137662084	0.0	0.0	0.0	0.0	1.7321451331689184	1.9735766856093582	0.0	0.0	0.0	0.532459585727129	0.2558902213110264	0.0	0.0	0.0	0.0	0.0	1.2891188875760213	0.0	0.0	0.0	0.0	1.7751517320885593	0.0	0.0	0.0	2.5721612718475537	0.0	2.664332229672137	0.0	1.4390885889314915	3.0297145275745203	0.0	0.2558902213110264	0.0	0.0	0.0	0.0	0.4158284135833453	0.0	1.93485975689529	0.2558902213110264	0.0	0.0	0.0	0.4158284135833453	0.0	1.2891188875760213	1.7923546686610787	0.0	0.0	0.0	0.0	0.0	0.0	3.8162350842335035	1.087634803589963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2558902213110264	0.0	0.0	0.0	0.0	1.7321451331689184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2558902213110264	0.0	0.0	0.0	0.9924732101807754	0.0	0.0	2.186070997193321	0.2558902213110264	0.0	0.0	0.2558902213110264	0.0	0.0	1.9661045117806486	0.7645775194699586	1.6467795294426617	0.0	0.0	0.0	0.0	0.0	0.2558902213110264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2558902213110264	2.7972664270574983	0.0	3.0352130394012793	0.0	0.2558902213110264	0.0	0.0	0.0	1.7190325705810792	0.0	0.0	0.0	2.2188641696214493	0.0	0.0	0.7645775194699586	1.087634803589963	0.2558902213110264	0.532459585727129	0.0	0.0	2.2704268757267214	0.0	0.0	0.0	0.0	0.0	0.0	0.2558902213110264	0.0	0.0	0.0	2.8461122736590285	2.0783813431370293	0.0	0.0	0.2558902213110264	0.2558902213110264	0.0
ERR1624547	0.0	0.30065921476500296	2.3255974847083785	0.0	0.0	1.6805148274890411	0.0	0.30065921476500296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7775331062374367	0.0	0.0	2.242300412970575	0.47662680980855754	0.0	0.0	2.860793553571361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6015037012034323	0.30065921476500296	0.0	0.7775331062374367	0.0	0.30065921476500296	0.0	0.0	0.30065921476500296	0.0	0.30065921476500296	0.0	0.0	2.0204544919369463	1.2780508001828434	0.0	0.0	0.0	2.516456276197075	0.30065921476500296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8444622216722346	0.0	0.0	0.0	2.3666172291394925	0.0	1.1132585862837585	0.30065921476500296	0.0	3.244524382954924	0.0	0.6983766028556334	0.0	0.30065921476500296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9535831243839542	1.7068428563008884	0.0	0.0	0.0	0.0	0.0	0.0	3.5940926657013312	0.7775331062374367	0.0	0.0	0.0	0.47662680980855754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30065921476500296	0.0	0.47662680980855754	0.0	0.0	0.0	0.0	0.0	0.0	1.8121829011396267	0.0	0.0	0.0	0.0	0.0	0.0	0.9993323662928238	0.0	0.0	0.0	0.0	1.3417145514609436	0.0	0.30065921476500296	0.0	2.8725797171827283	0.0	0.0	0.0	0.0	0.6015037012034323	0.0	0.6015037012034323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3215127724150066	0.0	3.366800713434345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30065921476500296	0.0	3.606284183328098	0.30065921476500296	0.0	0.9535831243839542	0.0	0.0	0.0	0.0	0.0	1.7916617867190714	0.0	0.47662680980855754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30065921476500296	0.6015037012034323	1.4306493851320556	0.0	0.0	0.0	0.0	0.9993323662928238
ERR1624548	0.0	0.7326845899483005	1.185025013657396	0.0	0.0	0.8811235491407436	0.8811235491407436	0.0	0.5053953790742118	0.0	1.037750667700016	0.0	0.0	0.0	0.0	0.8132153686537833	0.0	0.5053953790742118	0.8811235491407436	0.0	2.942066641671151	1.1526201208552858	0.0	0.0	2.109595095170018	0.0	0.0	0.0	0.0	0.0	0.32240627931330124	0.0	0.0	1.9443417171470994	0.0	0.0	0.0	0.0	1.1176009623914744	0.0	0.8132153686537833	0.8132153686537833	0.0	0.0	0.0	0.0	3.4173964392553295	1.294805017166329	0.0	0.32240627931330124	0.0	2.0003533331726153	0.32240627931330124	0.0	0.0	0.0	0.0	0.0	0.8811235491407436	0.0	0.0	0.0	0.0	1.8862786013098052	0.0	0.0	0.0	2.190686297253174	0.0	2.3740028638228767	0.9398351451904566	1.1526201208552858	3.2860040248207585	0.32240627931330124	0.6337423823080484	0.0	0.0	0.32240627931330124	0.0	0.0	0.0	0.5053953790742118	0.0	0.0	0.0	0.0	0.0	0.0	1.6940766278487598	1.5590556160636435	0.0	0.0	0.0	0.0	0.0	0.0	3.39294820006743	3.104672984662732	0.0	0.32240627931330124	0.0	0.32240627931330124	0.6337423823080484	0.0	0.5053953790742118	0.0	0.0	0.0	0.0	0.0	0.0	1.5456538531403292	0.0	0.32240627931330124	0.0	0.0	0.0	0.0	0.6337423823080484	0.0	1.6640500873480935	0.0	0.0	0.32240627931330124	1.6742913409467934	0.0	0.0	2.2261807711737642	0.0	0.32240627931330124	0.0	0.0	0.32240627931330124	0.32240627931330124	0.9915465714136171	0.0	2.697759907842209	0.0	0.6337423823080484	0.0	0.0	1.8924469296240978	0.0	0.6337423823080484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6607472193398025	0.0	3.4513291043688423	0.0	0.32240627931330124	0.0	0.0	0.0	0.9398351451904566	0.0	1.8404578397482723	0.0	2.525918895329606	0.5053953790742118	0.0	0.9915465714136171	1.2433745629866126	0.0	0.32240627931330124	0.0	0.0	2.145239763462817	0.0	0.32240627931330124	0.32240627931330124	0.0	0.0	0.8811235491407436	0.0	0.0	0.0	0.0	1.215178994931394	0.0	0.0	0.0	0.0	1.1176009623914744	0.0
ERR1624549	0.0	0.5524389578580422	0.0	0.0	0.0	2.743845927081366	0.0	0.0	0.0	0.0	1.0520188480741857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2349718655925472	0.0	0.0	0.0	2.365732084840316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5524389578580422	0.0	1.685832572113906	0.35870712241628117	0.0	1.141154280846491	0.0	0.0	0.0	0.0	1.4262046977667593	2.0212252639974486	0.0	0.0	0.0	2.5459844166751333	0.35870712241628117	0.0	0.0	0.6859363585839671	0.6859363585839671	0.0	0.0	0.0	0.0	0.0	0.0	0.6859363585839671	0.0	0.0	0.0	2.730569299592597	0.0	2.922684848850035	0.0	0.35870712241628117	2.507875418221563	0.0	0.9994961780387356	0.0	0.0	0.0	0.0	0.0	0.0	2.2811256273122096	0.0	0.0	0.0	1.6241774303491718	0.6859363585839671	0.0	1.141154280846491	1.4847742189481878	0.0	0.0	0.0	0.0	0.0	0.0	3.8604623085604204	1.0520188480741857	0.0	0.0	0.0	0.5524389578580422	0.35870712241628117	0.35870712241628117	0.0	0.0	0.0	0.0	0.0	0.35870712241628117	0.0	0.5524389578580422	0.0	0.6859363585839671	0.0	0.0	0.0	0.0	0.5524389578580422	0.0	1.3333450377296754	0.0	0.0	0.0	1.179684979690928	0.0	0.0	2.572147342779127	0.0	0.0	0.0	0.0	0.0	0.0	0.7879017629461379	0.0	0.35870712241628117	0.0	1.2477954298735499	0.0	0.0	1.4262046977667593	0.0	0.5524389578580422	0.0	0.0	0.0	0.0	0.5524389578580422	0.0	0.35870712241628117	0.0	0.0	0.35870712241628117	2.3609006029654154	0.0	3.3557668059034103	0.35870712241628117	0.0	0.0	0.7879017629461379	0.0	0.0	0.35870712241628117	1.4047841537688823	0.0	2.65361794572789	0.0	0.0	0.0	0.8704208702385754	0.0	0.5524389578580422	0.0	0.7879017629461379	2.7985845971619248	0.0	0.0	0.0	0.0	0.0	1.2782232458487226	0.0	0.0	0.0	0.5524389578580422	1.913260845753092	0.6859363585839671	0.0	0.0	0.0	0.35870712241628117	0.0
ERR1624550	0.6368979658501711	0.0	2.6669282754822516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3245630028094653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3507557130681267	0.0	0.0	0.0	2.531435303564113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5082235088962168	0.0	0.0	0.5082235088962168	0.0	0.0	0.0	0.0	0.3245630028094653	0.0	0.0	0.0	0.0	2.20991080029428	1.2987041893758697	0.0	0.0	0.0	2.2657019677606796	0.5082235088962168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.098549272518035	0.0	0.0	0.0	2.113669868653999	0.0	3.5959498537903625	0.3245630028094653	1.7076668686246417	2.6931410618034475	0.0	0.0	0.0	1.0414823462270233	0.0	0.0	2.4834478249361753	0.0	0.0	0.0	0.5082235088962168	0.0	0.0	0.0	0.0	0.3245630028094653	1.942931995040838	0.0	0.0	0.0	0.0	0.0	0.0	3.523541558057306	1.2190364284814639	0.3245630028094653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6368979658501711	0.5082235088962168	0.0	2.04542071652036	0.0	0.0	0.0	1.5760531968172609	0.0	0.0	1.8304719519848398	0.0	0.0	0.0	0.0	1.1213956197725679	1.678311340052834	0.5082235088962168	1.2190364284814639	2.7490613116295557	0.0	0.0	0.0	0.3245630028094653	0.6368979658501711	0.0	0.0	0.0	0.0	0.3245630028094653	0.0	0.0	0.0	0.0	0.0	0.0	0.9952361509494642	2.0828831814736897	0.0	3.0903565989793464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7351631608389153	0.0	0.0	0.7360340834173427	1.405687723343833	0.0	0.0	0.0	0.0	2.2497040254081684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6901960142439565	1.3659981562314247	0.0	0.0	0.0	1.8232814574112446	0.0
ERR1624551	0.0	0.27498751710099173	0.0	0.0	0.0	0.9928162897143762	1.153934445872409	0.0	0.27498751710099173	0.0	0.0	0.0	0.0	0.0	0.0	0.7338369761733345	0.0	0.27498751710099173	0.27498751710099173	0.0	2.936206345182643	0.7338369761733345	0.0	0.0	3.448425120099667	0.0	0.0	0.0	0.0	0.0	0.27498751710099173	0.0	0.0	2.404334427616676	0.0	0.0	0.9928162897143762	0.0	1.2280077011104462	0.0	0.0	0.27498751710099173	0.0	0.0	0.27498751710099173	0.0	1.646366005514782	1.0645755092832472	0.0	0.0	0.0	2.9514902689055895	0.27498751710099173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6565178933399668	0.0	0.0	1.395449823757355	0.0	0.0	0.0	2.1452722749287276	0.0	0.44203896345202853	0.27498751710099173	0.27498751710099173	2.7470608218847086	0.0	0.27498751710099173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27498751710099173	0.0	0.9928162897143762	2.0639610493213083	0.0	0.0	0.0	0.0	0.0	0.0	3.7399131434032302	0.0	0.0	0.0	0.0	0.44203896345202853	0.44203896345202853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27498751710099173	0.0	0.0	0.0	0.0	0.0	0.0	0.44203896345202853	0.0	2.014927820298691	0.0	0.0	0.27498751710099173	1.5041421043054268	0.0	0.0	2.057286228407018	0.0	0.0	0.0	0.0	0.27498751710099173	0.0	1.0964488717783678	0.799448743683012	2.153434322101401	0.0	0.0	0.0	0.0	2.471468786190287	0.44203896345202853	0.5623862391517573	0.0	0.27498751710099173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8564367239935464	2.2749013555360516	0.0	3.3609143929639185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2749013555360516	0.0	2.1507306479473463	0.0	0.0	1.2046927141503816	1.0645755092832472	0.0	0.0	0.27498751710099173	0.27498751710099173	2.1139595963018163	0.0	0.0	0.0	0.0	0.0	0.0	0.27498751710099173	0.0	0.0	0.0	0.5623862391517573	0.799448743683012	0.0	0.0	0.0	0.0	0.27498751710099173
ERR1624552	0.0	0.4765882287007634	0.6983302945639964	0.0	0.0	2.345556795832731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4765882287007634	0.0	0.0	2.071089006777761	0.0	0.0	0.0	2.3988771262424047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3006302874938795	0.0	0.9023902560901709	0.0	0.6014602910345211	0.0	0.0	0.0	0.0	0.0	0.0	0.3006302874938795	2.012045212133065	1.3002702353361657	0.0	0.6014602910345211	0.0	2.7489379554267344	0.6983302945639964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9535316626031628	0.0	0.0	0.0	2.3045555478505975	0.0	3.222956147310361	0.7774848655780412	1.1132051419584361	3.141277253677914	0.0	0.4765882287007634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3006302874938795	0.0	1.0406656691823093	1.3002702353361657	0.0	0.0	0.0	0.0	0.0	0.0	3.582172353672027	3.5993016721710003	0.3006302874938795	0.3006302874938795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9023902560901709	0.0	0.0	0.0	0.0	1.0406656691823093	0.0	0.0	0.0	0.0	0.0	0.0	1.3416592820806679	0.0	0.0	0.0	0.0	0.0	0.0	1.1453854274617004	0.0	0.3006302874938795	0.0	0.0	0.9535316626031628	0.9535316626031628	0.0	0.3006302874938795	0.9023902560901709	0.0	0.0	0.0	0.3006302874938795	0.3006302874938795	0.0	0.3006302874938795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9387286693616235	0.0	3.171511722312889	0.0	0.0	0.0	0.3006302874938795	0.0	0.0	0.0	0.0	1.7550891151258088	2.825276212951938	0.0	0.0	0.6014602910345211	0.0	0.0	0.0	0.0	0.0	1.590285348176805	0.0	0.0	0.0	0.0	0.0	0.3006302874938795	0.0	0.0	0.0	0.0	2.151494197266022	1.1753448393174006	0.3006302874938795	0.0	0.0	0.4765882287007634	0.0
ERR1624553	0.6476200758321592	0.6476200758321592	0.0	0.0	0.0	1.0541254105867859	0.3319280968990599	0.0	1.096031816895817	0.0	1.5349999177930984	1.0541254105867859	0.0	0.0	0.5178488029182575	0.7474040083198793	0.0	0.0	0.0	0.0	2.8527449053010736	0.0	0.0	0.0	2.9616761361434665	0.3319280968990599	0.0	0.0	0.0	0.0	0.3319280968990599	0.5178488029182575	0.896793403511122	0.6476200758321592	0.5178488029182575	0.0	0.0	0.0	1.2603605875022543	0.3319280968990599	0.0	0.7474040083198793	0.0	0.0	0.0	0.0	1.774671824439027	1.1342480150364138	0.0	0.0	0.0	2.0085056019394836	0.0	0.0	0.0	0.0	0.3319280968990599	0.0	0.0	0.0	0.0	0.0	0.0	2.4019120926621342	0.0	0.0	0.3319280968990599	2.1896633145871784	0.0	0.5178488029182575	0.0	0.0	2.2296276113331643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7474040083198793	0.0	0.0	0.0	0.0	0.5178488029182575	0.0	0.8284906892167787	1.472564448096054	0.0	0.0	0.0	0.0	0.0	0.0	3.7855626918515393	0.3319280968990599	0.0	0.0	0.0	0.0	1.0541254105867859	0.5178488029182575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3319280968990599	0.0	0.0	0.0	0.0	0.0	0.0	3.1077463959913474	0.0	2.067795805749282	0.0	0.3319280968990599	1.096031816895817	1.2320973504101351	0.0	0.3319280968990599	2.6859515898197825	0.0	0.0	0.0	0.6476200758321592	0.6476200758321592	0.0	1.1693716395983418	0.3319280968990599	2.096657317172385	0.0	0.0	0.5178488029182575	0.3319280968990599	1.8650501664540768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5178488029182575	0.0	0.0	0.0	2.302462177926365	0.0	3.5113564124173426	0.0	0.0	0.0	0.0	0.0	0.896793403511122	1.8222077751475005	2.4249905271028673	0.0	1.774671824439027	0.3319280968990599	0.0	1.472564448096054	1.7306518507335136	0.0	0.5178488029182575	0.0	1.096031816895817	2.1596705297511427	0.0	0.0	0.0	0.0	0.0	1.7117135774713756	0.3319280968990599	0.0	0.0	0.0	1.5631454094742498	0.7474040083198793	0.0	0.0	0.3319280968990599	0.0	1.0541254105867859
ERR1624554	0.5633744450511149	0.0	1.8852729383535647	0.0	0.0	0.9531459421249346	0.0	0.0	1.4407676620346335	0.0	0.8835338818681728	0.0	0.0	0.0	0.36727216708333976	0.0	0.0	0.36727216708333976	0.36727216708333976	0.0	2.9832947606308284	0.0	0.0	0.0	1.5823749840410575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36727216708333976	0.0	0.0	0.8835338818681728	0.0	0.8835338818681728	0.0	0.0	0.6979832184314678	0.0	0.0	0.0	0.0	0.36727216708333976	2.118251391901229	0.0	0.0	0.0	2.9980429765415257	0.0	0.5633744450511149	0.0	0.0	0.0	0.0	0.36727216708333976	0.0	0.0	0.36727216708333976	0.0	1.32104429513311	0.0	0.0	0.0	2.383184421707074	0.0	1.9795397242578412	0.36727216708333976	0.0	3.0700353788884795	0.36727216708333976	0.36727216708333976	0.0	0.0	0.0	0.0	0.36727216708333976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7546626989915404	0.0	0.0	0.0	0.0	0.0	0.0	3.8129029220116104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7935063405102643	0.0	0.5633744450511149	0.0	0.0	0.0	0.0	0.36727216708333976	0.0	0.36727216708333976	0.0	0.0	2.256451568152897	0.5633744450511149	0.0	0.0	2.3076921890820463	0.0	0.8835338818681728	0.0	0.0	0.0	0.0	1.3477750361555931	0.5633744450511149	1.1128045539829472	0.0	0.0	0.0	0.0	1.1938216302264733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8005935620673734	0.0	0.0	2.4087040979253356	0.0	3.1677552714537662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9850912190523617	0.0	1.9795397242578412	0.0	0.9531459421249346	0.0	0.5633744450511149	0.0	0.0	1.3967555962449234	0.0	0.0	0.0	0.0	0.0	1.3967555962449234	0.0	0.0	0.0	0.0	3.0094912377286924	2.3710695688783017	0.0	0.0	0.0	0.0	0.0
ERR1624555	0.3329450236945898	0.0	2.4927952772604427	0.0	0.0	1.4744017601788417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3329450236945898	0.3329450236945898	0.0	2.633199145837156	0.0	0.0	0.0	3.3600318855951095	0.0	0.0	0.0	0.0	0.0	0.5191738912524896	0.0	0.898453960001873	0.0	0.0	0.0	0.3329450236945898	0.0	1.3373627324821926	0.0	0.0	1.2338873861838786	0.0	0.0	0.0	0.0	1.0977809371946665	2.311741435505721	0.0	0.0	0.0	3.2798825001058365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17114439687518	0.0	0.0	0.0	2.175145470086512	0.0	1.0977809371946665	0.3329450236945898	0.0	2.3308482740326637	0.0	1.1360099495203058	0.0	0.3329450236945898	0.0	0.0	0.0	0.0	0.3329450236945898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0558591199960774	0.0	0.0	0.0	0.0	0.0	0.0	3.794831056785817	0.5191738912524896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5191738912524896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3329450236945898	0.0	0.0	0.0	1.0977809371946665	0.0	0.0	1.9954741033195351	0.3329450236945898	0.0	0.0	0.0	0.0	0.3329450236945898	1.00945403578003	0.6490940515635044	2.171788397661316	0.0	0.0	0.0	0.0	1.1360099495203058	0.0	0.3329450236945898	0.0	0.3329450236945898	0.0	0.0	0.3329450236945898	0.0	0.0	0.0	0.0	0.3329450236945898	2.237352375777501	0.0	3.2513782444811885	0.0	0.0	0.0	0.3329450236945898	0.0	0.0	0.0	0.5191738912524896	0.3329450236945898	2.7127941299250016	0.0	0.0	0.3329450236945898	0.6490940515635044	0.0	0.0	0.0	0.0	1.860071793291781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9300988267245927	2.2285706255407844	0.0	0.0	0.0	0.0	0.0
ERR1624556	0.42085545656477535	0.25952866993318224	0.0	0.0	0.0	1.6923700427910122	0.8774759553012713	0.0	1.1227369071139324	0.0	0.0	0.7713200830420371	0.8774759553012713	0.0	0.0	0.25952866993318224	0.0	0.9627135323962387	0.0	0.0	2.267144933005515	0.25952866993318224	0.42085545656477535	0.0	1.8867648396975314	0.0	0.0	0.0	0.0	0.0	0.25952866993318224	1.9263844282664644	0.0	1.4340459282920792	0.5382193612886094	0.0	0.9221825591089865	0.0	1.4949320201971632	0.25952866993318224	0.0	0.8276334754204034	0.0	0.0	0.0	0.0	2.0531883704729785	1.6387069143704744	0.25952866993318224	0.0	0.0	2.5650702528993907	0.25952866993318224	0.0	0.0	0.0	0.5382193612886094	0.25952866993318224	0.0	0.0	0.25952866993318224	0.0	0.5382193612886094	1.8431646822540626	0.0	0.0	0.0	1.9588025860497662	0.0	2.1964134932800503	1.4594334976486807	0.5382193612886094	2.667127097635329	0.25952866993318224	0.6305202364110062	0.0	0.9627135323962387	0.25952866993318224	0.0	0.0	0.0	1.5867610357362494	0.0	0.25952866993318224	0.0	0.0	0.0	0.0	1.17322590219373	1.9925955706489509	0.0	0.0	0.0	0.0	0.0	0.0	3.569972408786291	1.2594091339056632	0.0	0.25952866993318224	0.0	0.0	0.42085545656477535	0.25952866993318224	0.0	1.3475427827528368	0.0	0.0	0.0	0.0	0.0	0.25952866993318224	0.0	0.7713200830420371	0.0	0.0	0.0	0.0	0.25952866993318224	0.0	2.146170217221915	0.0	0.0	0.0	1.5867610357362494	0.0	0.0	2.6203683123912938	1.0655965798552536	0.25952866993318224	0.0	1.3144034154432123	0.25952866993318224	1.0339351413242697	1.17322590219373	0.42085545656477535	2.1561992324750503	0.0	0.0	0.0	0.0	1.5381564425771364	0.0	0.25952866993318224	0.0	0.9627135323962387	0.0	0.0	0.25952866993318224	0.0	0.42085545656477535	0.6305202364110062	0.0	2.1118777094589705	2.331278983162318	0.0	3.438588540944076	0.0	0.0	0.0	0.5382193612886094	0.0	0.0	0.7713200830420371	1.9178871477518624	0.0	3.6864111056968105	0.0	0.0	0.42085545656477535	0.25952866993318224	0.0	0.25952866993318224	0.0	0.6305202364110062	1.8276011644201788	0.0	0.0	1.2184518399882829	0.0	0.0	0.8774759553012713	0.0	0.0	0.0	0.5382193612886094	2.269060465941278	1.4949320201971632	0.25952866993318224	0.0	0.0	1.2184518399882829	0.0
