SAMPLE_ID	Abiotrophia defectiva	Acetobacter persici	Acetohalobium arabaticum	Acholeplasma axanthum	Acholeplasma brassicae	Acholeplasma hippikon	Acholeplasma laidlawii	Acholeplasma palmae	Acidaminococcus fermentans	Acidaminococcus intestini	Acidipropionibacterium jensenii	Acidithiobacillus ferrivorans	Acinetobacter sp. Marseille-Q1620	Acinetobacter sp. NCu2D-2	Actinobaculum sp. 313	Actinomyces howellii	Actinomyces israelii	Actinomyces naeslundii	Actinomyces oris	Actinomyces pacaensis	Actinomyces sp. ZJ34	Actinomyces sp. ZJ750	Actinomyces sp. oral taxon 169	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 897	Actinomyces viscosus	Actinopolymorpha singaporensis	Actinotignum schaalii	Acutalibacter muris	Adlercreutzia equolifaciens	Adlercreutzia sp. 8CFCBH1	Aeromonas hydrophila	Aeromonas media	Aeromonas salmonicida	Agarivorans gilvus	Agromyces sp. LHK192	Ahniella affigens	Akkermansia glycaniphila	Akkermansia muciniphila	Alistipes communis	Alistipes dispar	Alistipes finegoldii	Alistipes indistinctus	Alistipes megaguti	Alistipes onderdonkii	Alistipes shahii	Alistipes sp. dk3624	Alkalihalobacillus krulwichiae	Alkaliphilus metalliredigens	Alkaliphilus oremlandii	Alkalitalea saponilacus	Alloprevotella sp. E39	Altererythrobacter sp. TH136	Altererythrobacter sp. ZODW24	Alteromonas macleodii	Amedibacterium intestinale	Aminipila butyrica	Aminipila sp. CBA3637	Aminobacterium colombiense	Aminomonas paucivorans	Anaerobutyricum hallii	Anaerococcus mediterraneensis	Anaerococcus prevotii	Anaerocolumna cellulosilytica	Anaerocolumna sp. CBA3638	Anaerocolumna sp. CTTW	Anaerostipes caccae	Anaerostipes hadrus	Anaerostipes rhamnosivorans	Anaerotignum propionicum	Anaplasma phagocytophilum	Anoxybacter fermentans	Aquaspirillum sp. LM1	Aquimarina sp. BL5	Aquimarina sp. TRL1	Arabia massiliensis	Arachidicoccus sp. BS20	Arcobacter pacificus	Arcobacter peruensis	Arsenophonus endosymbiont of Aleurodicus dispersus	Athalassotoga saccharophila	Atlantibacter hermannii	Auraticoccus monumenti	Azoarcus sp. M9-3-2	Bacillus sp. KH172YL63	Bacillus sp. OxB-1	Bacillus sp. SB49	Bacillus subtilis	Bacillus thuringiensis	Bacillus velezensis	Bacterioplanes sanyensis	Bacteriovorax stolpii	Bacteroides caccae	Bacteroides caecimuris	Bacteroides cellulosilyticus	Bacteroides coprosuis	Bacteroides fragilis	Bacteroides helcogenes	Bacteroides heparinolyticus	Bacteroides intestinalis	Bacteroides ovatus	Bacteroides sp. CBA7301	Bacteroides sp. HF-5141	Bacteroides sp. HF-5287	Bacteroides sp. M10	Bacteroides thetaiotaomicron	Bacteroides uniformis	Bacteroides xylanisolvens	Bacteroides zoogleoformans	Barnesiella viscericola	Bdellovibrio bacteriovorus	Bibersteinia trehalosi	Bifidobacterium actinocoloniiforme	Bifidobacterium adolescentis	Bifidobacterium angulatum	Bifidobacterium animalis	Bifidobacterium asteroides	Bifidobacterium bifidum	Bifidobacterium breve	Bifidobacterium catenulatum	Bifidobacterium dentium	Bifidobacterium lemurum	Bifidobacterium longum	Bifidobacterium pseudolongum	Bifidobacterium pullorum	Bifidobacterium scardovii	Bifidobacterium subtile	Bifidobacterium thermophilum	Blautia argi	Blautia hansenii	Blautia producta	Blautia sp. LZLJ-3	Blautia sp. SC05B48	Blochmannia endosymbiont of Camponotus nipponensis	Brochothrix thermosphacta	Buchnera aphidicola	Burkholderia cenocepacia	Burkholderia sp. DHOD12	Butyricimonas faecalis	Butyrivibrio fibrisolvens	Butyrivibrio hungatei	Butyrivibrio proteoclasticus	Caldicellulosiruptor kristjanssonii	Calditerrivibrio nitroreducens	Caloramator sp. E03	Caloranaerobacter azorensis	Calothrix parietina	Campylobacter concisus	Campylobacter curvus	Campylobacter gracilis	Campylobacter hominis	Campylobacter jejuni	Campylobacter sp. RM6914	Candidatus Amoebophilus asiaticus	Candidatus Arthromitus sp. SFB-mouse	Candidatus Coxiella mudrowiae	Candidatus Desulforudis audaxviator	Candidatus Doolittlea endobia	Candidatus Endomicrobium trichonymphae	Candidatus Enterovibrio luxaltus	Candidatus Erwinia haradaeae	Candidatus Gullanella endobia	Candidatus Hamiltonella defensa	Candidatus Liberibacter americanus	Candidatus Nanosynbacter lyticus	Candidatus Nucleicultrix amoebiphila	Candidatus Phytoplasma ziziphi	Candidatus Saccharimonas aalborgensis	Candidatus Sodalis pierantonius	Candidatus Sulcia muelleri	Candidatus Syntrophocurvum alkaliphilum	Candidatus Vampirococcus archaeovorus	Caproiciproducens sp. NJN-50	Carboxydocella thermautotrophica	Carboxydothermus hydrogenoformans	Cardiobacterium hominis	Carnobacterium divergens	Carnobacterium maltaromaticum	Carnobacterium sp. CP1	Cellulomonas sp. Y8	Cellulosilyticum lentocellum	Cellulosilyticum sp. WCF-2	Cellulosimicrobium sp. BI34T	Chlamydia sp. 2742-308	Chondrocystis sp. NIES-4102	Christensenella minuta	Christensenella sp. Marseille-P3954	Chryseolinea soli	Citrobacter braakii	Citrobacter freundii	Citrobacter sp. 172116965	Citrobacter sp. RHB20-C15	Citrobacter sp. TBCP-5362	Cloacibacillus porcorum	Clostridioides difficile	Clostridium acetobutylicum	Clostridium baratii	Clostridium beijerinckii	Clostridium bornimense	Clostridium botulinum	Clostridium butyricum	Clostridium cellulovorans	Clostridium chauvoei	Clostridium fermenticellae	Clostridium intestinale	Clostridium isatidis	Clostridium kluyveri	Clostridium pasteurianum	Clostridium perfringens	Clostridium saccharobutylicum	Clostridium saccharoperbutylacetonicum	Clostridium septicum	Clostridium sp. CT4	Clostridium sp. DL-VIII	Clostridium sp. JN-1	Clostridium sp. MT351	Clostridium sp. SY8519	Clostridium taeniosporum	Clostridium thermarum	Cohnella sp. MFER-1	Collinsella aerofaciens	Comamonas serinivorans	Comamonas testosteroni	Conexibacter woesei	Coraliomargarita akajimensis	Coriobacterium glomerans	Corynebacterium argentoratense	Corynebacterium camporealensis	Corynebacterium matruchotii	Corynebacterium segmentosum	Corynebacterium simulans	Corynebacterium sp. LMM-1652	Corynebacterium stationis	Corynebacterium striatum	Costertonia aggregata	Crassaminicella sp. SY095	Crinalium epipsammum	Crocosphaera subtropica	Cronobacter dublinensis	Cronobacter sakazakii	Cryptobacterium curtum	Cutibacterium acnes	Cyanothece sp. PCC 7425	Cytophaga hutchinsonii	Dehalobacterium formicoaceticum	Deinococcus puniceus	Denitrobacterium detoxificans	Desulfitobacterium dichloroeliminans	Desulfitobacterium metallireducens	Desulfococcus oleovorans	Desulfofarcimen acetoxidans	Desulfoglaeba alkanexedens	Desulfomicrobium orale	Desulfosarcina ovata	Desulfosporosinus acidiphilus	Desulfosporosinus meridiei	Desulfotomaculum ferrireducens	Desulfotomaculum nigrificans	Desulfotomaculum reducens	Desulfovibrio desulfuricans	Desulfovibrio fairfieldensis	Desulfovibrio hydrothermalis	Desulfovibrio piger	Desulfovibrio vulgaris	Desulfurella acetivorans	Desulfurispirillum indicum	Dialister hominis	Dialister pneumosintes	Dickeya dadantii	Dickeya solani	Dickeya zeae	Dolosigranulum pigrum	Dysosmobacter welbionis	Echinicola rosea	Edwardsiella ictaluri	Eggerthella lenta	Eggerthella sp. HF-1101	Eikenella corrodens	Enterobacter cancerogenus	Enterobacter chengduensis	Enterobacter cloacae	Enterobacter hormaechei	Enterobacter kobei	Enterobacter roggenkampii	Enterobacteriaceae endosymbiont of Plateumaris braccata	Enterocloster bolteae	Enterocloster clostridioformis	Enterococcus avium	Enterococcus casseliflavus	Enterococcus cecorum	Enterococcus durans	Enterococcus faecalis	Enterococcus faecium	Enterococcus gilvus	Enterococcus hirae	Enterococcus mundtii	Enterococcus saigonensis	Enterococcus sp. HSIEG1	Enterococcus wangshanyuanii	Ephemeroptericola cinctiostellae	Erysipelatoclostridium ramosum	Erysipelothrix larvae	Escherichia coli	Ethanoligenens harbinense	Eubacterium callanderi	Eubacterium limosum	Eubacterium sp. NSJ-61	Exiguobacterium mexicanum	Faecalibacterium prausnitzii	Faecalibaculum rodentium	Faecalitalea cylindroides	Fastidiosipila sanguinis	Filifactor alocis	Filimonas lacunae	Finegoldia magna	Flavonifractor plautii	Flintibacter sp. KGMB00164	Francisella tularensis	Fusobacterium gonidiaformans	Fusobacterium hwasookii	Fusobacterium mortiferum	Fusobacterium necrophorum	Fusobacterium nucleatum	Fusobacterium pseudoperiodonticum	Fusobacterium sp. NSJ-57	Fusobacterium ulcerans	Fusobacterium varium	Gardnerella vaginalis	Gemella haemolysans	Gemella morbillorum	Gemella sanguinis	Geminocystis sp. NIES-3708	Geobacter daltonii	Georgenia faecalis	Geosporobacter ferrireducens	Geovibrio thiophilus	Gloeothece verrucosa	Gordonibacter pamelaeae	Gordonibacter urolithinfaciens	Gudongella oleilytica	Haemophilus influenzae	Haemophilus parainfluenzae	Haemophilus pittmaniae	Haliangium ochraceum	Halobacteriovorax sp. BALOs_7	Halocella sp. SP3-1	Heliobacterium modesticaldum	Heliorestis convoluta	Herbinix luporum	Humibacter sp. WJ7-1	Hungateiclostridium clariflavum	Hungateiclostridium saccincola	Hungateiclostridium thermocellum	Hungatella hathewayi	Hydrogenophilus thermoluteolus	Ilumatobacter coccineus	Ilyobacter polytropus	Inhella inkyongensis	Intestinibaculum porci	Intestinimonas butyriciproducens	Jonquetella anthropi	Kiritimatiella glycovorans	Kitasatospora sp. MMS16-BH015	Klebsiella aerogenes	Klebsiella oxytoca	Klebsiella pneumoniae	Klebsiella quasipneumoniae	Klebsiella sp. P1CD1	Klebsiella sp. WP4-W18-ESBL-05	Klebsiella sp. WP8-S18-ESBL-06	Klebsiella variicola	Kluyvera intermedia	Kocuria sp. TGY1127_2	Kocuria varians	Kosakonia cowanii	Kroppenstedtia pulmonis	Kyrpidia tusciae	Lachnoanaerobaculum umeaense	Lachnoclostridium phocaeense	Lachnoclostridium phytofermentans	Lachnoclostridium sp. YL32	Lachnospira eligens	Lacrimispora saccharolytica	Lacrimispora sphenoides	Lacticaseibacillus paracasei	Lactiplantibacillus plantarum	Lactobacillus acidophilus	Lactobacillus animalis	Lactobacillus apis	Lactobacillus backii	Lactobacillus crispatus	Lactobacillus curvatus	Lactobacillus delbrueckii	Lactobacillus gasseri	Lactobacillus iners	Lactobacillus jensenii	Lactobacillus johnsonii	Lactobacillus kefiranofaciens	Lactobacillus kullabergensis	Lactobacillus malefermentans	Lactobacillus manihotivorans	Lactobacillus parabuchneri	Lactobacillus pontis	Lactobacillus rhamnosus	Lactobacillus sakei	Lactobacillus sanfranciscensis	Lactobacillus sp. 3B(2020)	Lactobacillus terrae	Lactobacillus vaginalis	Lactobacillus zhachilii	Lactococcus lactis	Lactococcus piscium	Lactococcus raffinolactis	Lancefieldella parvula	Laribacter hongkongensis	Lawsonella clevelandensis	Lawsonia intracellularis	Leclercia adecarboxylata	Legionella pneumophila	Lelliottia amnigena	Leptolyngbya sp. NIES-3755	Leptospira biflexa	Leuconostoc citreum	Leuconostoc gelidum	Ligilactobacillus ruminis	Ligilactobacillus salivarius	Limnochorda pilosa	Limosilactobacillus fermentum	Limosilactobacillus reuteri	Listeria monocytogenes	Listeria sp. PSOL-1	Longibaculum sp. KGMB06250	Lysobacter sp. II4	Mageeibacillus indolicus	Magnetococcus marinus	Mahella australiensis	Marinithermus hydrothermalis	Marinobacterium aestuarii	Massilistercora timonensis	Megamonas funiformis	Megamonas hypermegale	Megasphaera elsdenii	Melittangium boletus	Methylomusa anaerophila	Microbacterium sp. HY82	Microbacterium sp. ST-M6	Microlunatus sp. KUDC0627	Microvirga ossetica	Mobiluncus curtisii	Mogibacterium diversum	Mogibacterium pumilum	Monoglobus pectinilyticus	Moraxella osloensis	Murdochiella vaginalis	Muribaculum intestinale	Muricauda ruestringensis	Mycetocola sp. JXN-3	Myroides phaeus	Ndongobacter massiliensis	Neisseria gonorrhoeae	Neisseria meningitidis	Neochlamydia sp. S13	Niabella ginsenosidivorans	Nissabacter sp. SGAir0207	Nocardia seriolae	Nocardioides sp. S-1144	Obesumbacterium proteus	Odoribacter splanchnicus	Oecophyllibacter saccharovorans	Oenococcus kitaharae	Olsenella sp. GAM18	Olsenella sp. oral taxon 807	Olsenella timonensis	Olsenella uli	Olsenella umbonata	Orbus sp. IPMB12	Oscillatoria nigro-viridis	Oscillibacter sp. NSJ-62	Oscillibacter sp. PEA192	Oscillibacter valericigenes	Oxalobacter formigenes	Oxynema sp. AP17	Paenibacillus brasilensis	Paenibacillus kribbensis	Paenibacillus psychroresistens	Paenibacillus sp. IHBB 10380	Paenibacillus thiaminolyticus	Paeniclostridium sordellii	Paludibacter propionicigenes	Panacibacter ginsenosidivorans	Pannonibacter phragmitetus	Pantoea sp. CCBC3-3-1	Pantoea stewartii	Pantoea vagans	Parabacteroides distasonis	Parachlamydia acanthamoebae	Paraclostridium bifermentans	Paracoccus kondratievae	Paraprevotella xylaniphila	Parascardovia denticolens	Parolsenella catena	Parvimonas micra	Pasteurella multocida	Pasteurella skyensis	Paucibacter sp. KCTC 42545	Pauljensenia hongkongensis	Pectinatus frisingensis	Pectobacterium carotovorum	Pectobacterium odoriferum	Pediococcus acidilactici	Pediococcus pentosaceus	Pelagibaca abyssi	Pelagibacterium halotolerans	Pelobacter carbinolicus	Pelolinea submarina	Peptacetobacter hiranonis	Peptoclostridium acidaminophilum	Peptoniphilus harei	Peptoniphilus ivorii	Peptoniphilus sp. ING2-D1G	Petrocella atlantisensis	Phascolarctobacterium faecium	Phocaeicola dorei	Phocaeicola salanitronis	Phocaeicola vulgatus	Phoenicibacter congonensis	Photorhabdus laumondii	Photorhabdus thracensis	Pigmentiphaga aceris	Plesiomonas shigelloides	Polaromonas naphthalenivorans	Porphyromonas asaccharolytica	Porphyromonas cangingivalis	Porphyromonas crevioricanis	Porphyromonas gingivalis	Pradoshia sp. D12	Pragia fontium	Prevotella dentalis	Prevotella denticola	Prevotella fusca	Prevotella intermedia	Prevotella jejuni	Prevotella melaninogenica	Prevotella oris	Prevotella ruminicola	Propionibacterium acidifaciens	Propionimicrobium sp. Marseille-P3275	Proteiniphilum saccharofermentans	Proteus mirabilis	Pseudanabaena sp. PCC 7367	Pseudoalteromonas agarivorans	Pseudoalteromonas sp. SM9913	Pseudoalteromonas sp. Xi13	Pseudoalteromonas translucida	Pseudobutyrivibrio xylanivorans	Pseudodesulfovibrio sp. zrk46	Pseudomonas aeruginosa	Pseudomonas azotoformans	Pseudomonas furukawaii	Pseudomonas litoralis	Pseudomonas putida	Pseudomonas sp. HLS-6	Pseudopedobacter saltans	Pseudopropionibacterium propionicum	Rahnella aquatilis	Ralstonia solanacearum	Raoultella terrigena	Rhizobium leguminosarum	Rhodocytophaga sp. 172606-1	Rhodothermus marinus	Rickettsia africae	Rickettsiales endosymbiont of Stachyamoeba lipophora	Romboutsia hominis	Romboutsia ilealis	Romboutsia sp. CE17	Roseburia hominis	Roseburia intestinalis	Rothia aeria	Rothia dentocariosa	Rothia mucilaginosa	Rubrobacter xylanophilus	Ruminiclostridium sp. MA18	Ruminococcus bicirculans	Ruminococcus champanellensis	Ruminococcus sp. JE7A12	Rummeliibacillus stabekisii	Ruthenibacterium lactatiformans	Saccharibacillus brassicae	Saccharophagus degradans	Salmonella bongori	Salmonella enterica	Sanguibacter keddieii	Scardovia inopinata	Schaalia cardiffensis	Schaalia meyeri	Schaalia odontolytica	Sedimenticola thiotaurini	Selenomonas ruminantium	Serratia marcescens	Serratia symbiotica	Shigella boydii	Shigella dysenteriae	Shigella flexneri	Slackia heliotrinireducens	Sodalis endosymbiont of Henestaris halophilus	Sodalis glossinidius	Sorangium cellulosum	Sphingobacterium thalpophilum	Spiroplasma citri	Spiroplasma gladiatoris	Spiroplasma sabaudiense	Spiroplasma sp. TIUS-1	Sporomusa termitida	Sporosarcina sp. PTS2304	Stanieria cyanosphaera	Staphylococcus aureus	Staphylococcus schleiferi	Staphylococcus warneri	Streptococcus agalactiae	Streptococcus anginosus	Streptococcus australis	Streptococcus constellatus	Streptococcus cristatus	Streptococcus dysgalactiae	Streptococcus equi	Streptococcus equinus	Streptococcus ferus	Streptococcus gordonii	Streptococcus halotolerans	Streptococcus infantarius	Streptococcus iniae	Streptococcus intermedius	Streptococcus koreensis	Streptococcus merionis	Streptococcus mitis	Streptococcus mutans	Streptococcus oralis	Streptococcus parasanguinis	Streptococcus parauberis	Streptococcus periodonticum	Streptococcus pneumoniae	Streptococcus porcinus	Streptococcus pseudopneumoniae	Streptococcus pseudoporcinus	Streptococcus pyogenes	Streptococcus ratti	Streptococcus respiraculi	Streptococcus salivarius	Streptococcus sanguinis	Streptococcus sobrinus	Streptococcus sp. 116-D4	Streptococcus sp. A12	Streptococcus sp. CNU G3	Streptococcus sp. HSISS1	Streptococcus sp. HSISS3	Streptococcus sp. I-P16	Streptococcus sp. KS 6	Streptococcus sp. LPB0220	Streptococcus sp. NPS 308	Streptococcus sp. Z15	Streptococcus sp. group B	Streptococcus sp. oral taxon 061	Streptococcus sp. oral taxon 431	Streptococcus suis	Streptococcus thermophilus	Streptococcus troglodytae	Streptococcus vestibularis	Succinivibrio dextrinosolvens	Suicoccus acidiformans	Sulfurihydrogenibium azorense	Sulfurimonas sp. S2-6	Sutterella faecalis	Sutterella megalosphaeroides	Synechococcus sp. JA-2-3Ba(2-13)	Synechococcus sp. PCC 6312	Synechococcus sp. PCC 7336	Synechococcus sp. PCC 7502	Syntrophobacter fumaroxidans	Syntrophomonas wolfei	Tannerella forsythia	Tatumella ptyseos	Tatumella sp. TA1	Tenuifilum thalassicum	Tepidanaerobacter acetatoxydans	Thermacetogenium phaeum	Thermincola potens	Thermoanaerobacterium sp. RBIITD	Thermoclostridium stercorarium	Thermosulfidibacter takaii	Thiomicrospira cyclica	Thiomonas intermedia	Tissierellia sp. JN-28	Tolumonas auensis	Treponema brennaborense	Treponema succinifaciens	Turicibacter sanguinis	Turicibacter sp. H121	Ureibacillus thermosphaericus	Vagococcus sp. HDW17A	Vagococcus sp. MN-17	Vagococcus teuberi	Veillonella atypica	Veillonella dispar	Veillonella parvula	Veillonella rodentium	Veillonella sp. T1-7	Vibrio furnissii	Vibrio parahaemolyticus	Vulgatibacter incomptus	Weissella cibaria	Weissella soli	Weissella viridescens	Wigglesworthia glossinidia	Xylophilus rhododendri	Yersinia pestis	Yersinia pseudotuberculosis	Zunongwangia profunda	[Clostridium] hylemonae	[Clostridium] innocuum	[Clostridium] scindens	[Eubacterium] cellulosolvens	[Ruminococcus] gnavus	cyanobacterium endosymbiont of Epithemia turgida	endosymbiont TC1 of Trimyema compressum	secondary endosymbiont of Heteropsylla cubana	secondary endosymbiont of Trabutina mannipara
ERR1624536	0.0	0.0	0.8625629606975977	0.0	0.0	0.0	0.0	0.0	0.0	2.100770320504556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9913206070300818	1.9762575517557175	1.239219849588524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6787316381011163	0.0	0.0	0.3536176827246741	0.0	0.21184744573433126	0.46032212407787365	1.396051153155133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.21184744573433126	0.8625629606975977	0.21184744573433126	0.0	0.21184744573433126	2.4415082302312134	0.0	0.0	1.6826349466861759	1.0437386732067047	0.3536176827246741	0.0	2.5784822062677026	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.21184744573433126	1.5275479082155912	0.0	0.0	0.3536176827246741	0.0	0.21184744573433126	2.1320895757932914	0.0	0.0	0.0	1.5025290821586197	1.883359637011203	2.1479133014922986	1.5512036202028774	0.0	0.0	0.0	0.0	0.0	2.915263679623291	0.0	0.46032212407787365	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	1.396051153155133	0.0	0.46032212407787365	0.0	0.0	0.0	1.2696125573026635	0.0	0.3536176827246741	0.7803022227270835	3.0562801516805713	0.0	0.0	0.0	0.0	0.0	0.0	2.375480994856701	2.450310003557557	0.0	0.0	0.0	0.0	0.0	1.2546820162431662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46032212407787365	0.0	0.46032212407787365	0.0	0.0	0.0	0.7324795391232782	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.5459123864062059	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	2.752504780533652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.46032212407787365	0.0	0.0	0.0	3.2037363327024364	0.0	0.0	0.0	0.0	0.5459123864062059	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0693494918754207	0.0	0.0	0.0	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46032212407787365	0.0	0.21184744573433126	0.21184744573433126	0.21184744573433126	0.0	0.0	0.0	3.164432558428776	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	1.5588109350363137	0.5459123864062059	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46032212407787365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.195688000660866	0.0	0.0	1.0677515282622858	0.7803022227270835	0.6173798219151005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46032212407787365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.46032212407787365	0.21184744573433126	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	2.7791859829095893	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5459123864062059	1.1327230814771896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4174542956119753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7324795391232782	0.6787316381011163	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6173798219151005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9401934439548394	0.0	0.46032212407787365	0.0	2.855970263689964	1.2840468179540658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.811967252631656	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8613821393414511	0.3536176827246741	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1121272971890603	0.0	0.21184744573433126	0.5459123864062059	0.21184744573433126	1.4477024798117313	2.638936453645876	0.0	0.0	0.0	0.0	0.21184744573433126	0.21184744573433126	2.25268034325019	1.5110298435130267	0.0	0.9316960946892965	0.0	0.8233773371119351	0.0	0.3536176827246741	0.21184744573433126	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3536176827246741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.21184744573433126	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.8985036968100086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.21184744573433126	0.0	0.3536176827246741	1.6993212699740408	0.21184744573433126	0.0	0.0	0.0	0.21184744573433126	0.0	0.0	0.9316960946892965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0739797747665074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8985036968100086	0.0	0.0	0.21184744573433126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8625629606975977	0.7803022227270835	1.7878675563951276	0.0	0.21184744573433126	0.0	0.0	0.0	0.0
