run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR13005732	SAMN16704977	GSM4888863	Control2		RNA-Seq	PAIRED	NextSeq 500	41170351	6132284969	Homo sapiens
SRR13005733	SAMN16704976	GSM4888864	Control3		RNA-Seq	PAIRED	NextSeq 500	31135691	4631430568	Homo sapiens
SRR13005742	SAMN16704967	GSM4888873	Obese Patient7		RNA-Seq	PAIRED	NextSeq 500	34398079	5113766771	Homo sapiens
SRR13005741	SAMN16704968	GSM4888872	Obese Patient6		RNA-Seq	PAIRED	NextSeq 500	32985010	4914129445	Homo sapiens
SRR13005734	SAMN16704975	GSM4888865	Control4		RNA-Seq	PAIRED	NextSeq 500	32696110	4872015150	Homo sapiens
SRR13005737	SAMN16704972	GSM4888868	Obese Patient2		RNA-Seq	PAIRED	NextSeq 500	29482113	4393085819	Homo sapiens
SRR13005738	SAMN16704971	GSM4888869	Obese Patient3		RNA-Seq	PAIRED	NextSeq 500	58960646	8786360059	Homo sapiens
SRR13005739	SAMN16704970	GSM4888870	Obese Patient4		RNA-Seq	PAIRED	NextSeq 500	34495632	5140762149	Homo sapiens
SRR13005743	SAMN16704966	GSM4888874	Obese Patient8		RNA-Seq	PAIRED	NextSeq 500	29583298	4404985849	Homo sapiens
SRR13005731	SAMN16704978	GSM4888862	Control1		RNA-Seq	PAIRED	NextSeq 500	37583393	5599159363	Homo sapiens
SRR13005735	SAMN16704974	GSM4888866	Control5		RNA-Seq	PAIRED	NextSeq 500	37084243	5522498021	Homo sapiens
SRR13005736	SAMN16704973	GSM4888867	Obese Patient1		RNA-Seq	PAIRED	NextSeq 500	26836277	3999834561	Homo sapiens
SRR13005740	SAMN16704969	GSM4888871	Obese Patient5		RNA-Seq	PAIRED	NextSeq 500	54426279	8109551070	Homo sapiens
