run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR18751100	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF37_R1	WGA	PAIRED	Illumina NovaSeq 6000	47241437	14220261147	human gut metagenome
SRR18751101	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF4_R1	WGA	PAIRED	Illumina NovaSeq 6000	51148333	15398198157	human gut metagenome
SRR18751105	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF27_R1	WGA	PAIRED	Illumina NovaSeq 6000	53918095	16242961279	human gut metagenome
SRR18751111	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF21_R1	WGA	PAIRED	Illumina NovaSeq 6000	43660789	13147003730	human gut metagenome
SRR18751115	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF18_R1	WGA	PAIRED	Illumina NovaSeq 6000	36124433	10873888480	human gut metagenome
SRR18751120	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF13_R1	WGA	PAIRED	Illumina NovaSeq 6000	39675459	11942763544	human gut metagenome
SRR18751094	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF10_R1	WGA	PAIRED	Illumina NovaSeq 6000	55017863	16575473182	human gut metagenome
SRR18751104	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF34_R1	WGA	PAIRED	Illumina NovaSeq 6000	28190342	8485939539	human gut metagenome
SRR18751106	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF26_R1	WGA	PAIRED	Illumina NovaSeq 6000	40897045	12312064683	human gut metagenome
SRR18751108	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF24_R1	WGA	PAIRED	Illumina NovaSeq 6000	42232535	12711916802	human gut metagenome
SRR18751114	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF19_R1	WGA	PAIRED	Illumina NovaSeq 6000	44734168	13466141565	human gut metagenome
SRR18751116	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF17_R1	WGA	PAIRED	Illumina NovaSeq 6000	42715577	12859221052	human gut metagenome
SRR18751117	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF16_R1	WGA	PAIRED	Illumina NovaSeq 6000	52773503	15888098503	human gut metagenome
SRR18751122	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF11_R1	WGA	PAIRED	Illumina NovaSeq 6000	43138591	12985229477	human gut metagenome
SRR18751096	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF8_R1	WGA	PAIRED	Illumina NovaSeq 6000	34712537	10448604009	human gut metagenome
SRR18751102	SAMN27578394	Ileostoma	MIMS Environmental/Metagenome sample from human gut metagenome	SF36_R1	WGA	PAIRED	Illumina NovaSeq 6000	44254631	13323492515	human gut metagenome
