run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR34878152	SAMN50464394			non-IBD_5 On	OTHER	SINGLE	Illumina NovaSeq 6000	10068732	1016941932	
SRR34878160	SAMN50464420			UC_4 On	OTHER	SINGLE	Illumina NovaSeq 6000	10376757	1048052457	
SRR34878164	SAMN50464416			UC_2 On	OTHER	SINGLE	Illumina NovaSeq 6000	10938173	1104755473	
SRR34878174	SAMN50464406			pouchitis_4 On	OTHER	SINGLE	Illumina NovaSeq 6000	9650388	974689188	
SRR34878157	SAMN50464389			non-IBD_3 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	11240596	1135300196	
SRR34878179	SAMN50464408			pouchitis_5 On	OTHER	SINGLE	Illumina NovaSeq 6000	11713051	1183018151	
SRR34878159	SAMN50464421			UC_5 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10646591	1075305691	
SRR34878162	SAMN50464418			UC_3 On	OTHER	SINGLE	Illumina NovaSeq 6000	10679563	1078635863	
SRR34878185	SAMN50464397			non-IBD_7 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	12657397	1278397097	
SRR34878189	SAMN50464385			non-IBD_1 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10146056	1024751656	
SRR34878165	SAMN50464415			UC_2 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	9636243	973260543	
SRR34878168	SAMN50464413			UC_1 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	9058459	914904359	
SRR34878171	SAMN50464410			pouchitis_6 On	OTHER	SINGLE	Illumina NovaSeq 6000	1489889	150478789	
SRR34878173	SAMN50464407			pouchitis_5 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	9007531	909760631	
SRR34878154	SAMN50464392			non-IBD_4 On	OTHER	SINGLE	Illumina NovaSeq 6000	10610516	1071662116	
SRR34878186	SAMN50464396			non-IBD_6 On	OTHER	SINGLE	Illumina NovaSeq 6000	10207614	1030969014	
SRR34878156	SAMN50464390			non-IBD_3 On	OTHER	SINGLE	Illumina NovaSeq 6000	10273506	1037624106	
SRR34878166	SAMN50464388			non-IBD_2 On	OTHER	SINGLE	Illumina NovaSeq 6000	10365216	1046886816	
SRR34878169	SAMN50464412			pouchitis_7 On	OTHER	SINGLE	Illumina NovaSeq 6000	10422772	1052699972	
SRR34878170	SAMN50464411			pouchitis_7 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	8761954	884957354	
SRR34878188	SAMN50464386			non-IBD_1 On	OTHER	SINGLE	Illumina NovaSeq 6000	9581457	967727157	
SRR34878153	SAMN50464393			non-IBD_5 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10965457	1107511157	
SRR34878155	SAMN50464391			non-IBD_4 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	8946163	903562463	
SRR34878172	SAMN50464409			pouchitis_6 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	11099365	1121035865	
SRR34878175	SAMN50464405			pouchitis_4 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	9302264	939528664	
SRR34878158	SAMN50464422			UC_5 On	OTHER	SINGLE	Illumina NovaSeq 6000	10528944	1063423344	
SRR34878176	SAMN50464387			non-IBD_2 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10228549	1033083449	
SRR34878161	SAMN50464419			UC_4 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	11403055	1151708555	
SRR34878177	SAMN50464404			pouchitis_3 On	OTHER	SINGLE	Illumina NovaSeq 6000	10677567	1078434267	
SRR34878163	SAMN50464417			UC_3 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10589367	1069526067	
SRR34878178	SAMN50464403			pouchitis_3 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10841113	1094952413	
SRR34878167	SAMN50464414			UC_1 On	OTHER	SINGLE	Illumina NovaSeq 6000	10355548	1045910348	
SRR34878182	SAMN50464400			pouchitis_1 On	OTHER	SINGLE	Illumina NovaSeq 6000	10547094	1065256494	
SRR34878180	SAMN50464402			pouchitis_2 On	OTHER	SINGLE	Illumina NovaSeq 6000	12389351	1251324451	
SRR34878183	SAMN50464399			pouchitis_1 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	9910668	1000977468	
SRR34878181	SAMN50464401			pouchitis_2 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	10824405	1093264905	
SRR34878184	SAMN50464398			non-IBD_7 On	OTHER	SINGLE	Illumina NovaSeq 6000	9333280	942661280	
SRR34878187	SAMN50464395			non-IBD_6 Pre	OTHER	SINGLE	Illumina NovaSeq 6000	9561676	965729276	
