run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR6501967	SAMEA9693138	E-MTAB-10862:A-1-1	A-1-1	A-1-1_s	RNA-Seq	SINGLE	NextSeq 500	339422	25718419	Homo sapiens
ERR6501977	SAMEA9693141	E-MTAB-10862:A-1-4	A-1-4	A-1-4_s	RNA-Seq	SINGLE	NextSeq 500	225676	17104690	Homo sapiens
ERR6501985	SAMEA9693143	E-MTAB-10862:A-2-2	A-2-2	A-2-2_s	RNA-Seq	SINGLE	NextSeq 500	196835	14933799	Homo sapiens
ERR6501987	SAMEA9693143	E-MTAB-10862:A-2-2	A-2-2	A-2-2_s	RNA-Seq	SINGLE	NextSeq 500	196106	14878523	Homo sapiens
ERR6501991	SAMEA9693144	E-MTAB-10862:A-2-3	A-2-3	A-2-3_s	RNA-Seq	SINGLE	NextSeq 500	127690	9690923	Homo sapiens
ERR6501995	SAMEA9693145	E-MTAB-10862:A-2-4	A-2-4	A-2-4_s	RNA-Seq	SINGLE	NextSeq 500	238812	18099935	Homo sapiens
ERR6501998	SAMEA9693146	E-MTAB-10862:A-3-1	A-3-1	A-3-1_s	RNA-Seq	SINGLE	NextSeq 500	142058	10780627	Homo sapiens
ERR6501999	SAMEA9693146	E-MTAB-10862:A-3-1	A-3-1	A-3-1_s	RNA-Seq	SINGLE	NextSeq 500	143637	10900390	Homo sapiens
ERR6502000	SAMEA9693147	E-MTAB-10862:A-3-2	A-3-2	A-3-2_s	RNA-Seq	SINGLE	NextSeq 500	194964	14803008	Homo sapiens
ERR6502001	SAMEA9693147	E-MTAB-10862:A-3-2	A-3-2	A-3-2_s	RNA-Seq	SINGLE	NextSeq 500	190679	14477499	Homo sapiens
ERR6502002	SAMEA9693147	E-MTAB-10862:A-3-2	A-3-2	A-3-2_s	RNA-Seq	SINGLE	NextSeq 500	184781	14029636	Homo sapiens
ERR6502004	SAMEA9693148	E-MTAB-10862:A-3-3	A-3-3	A-3-3_s	RNA-Seq	SINGLE	NextSeq 500	366973	27868665	Homo sapiens
ERR6502006	SAMEA9693148	E-MTAB-10862:A-3-3	A-3-3	A-3-3_s	RNA-Seq	SINGLE	NextSeq 500	349482	26540610	Homo sapiens
ERR6502013	SAMEA9693150	E-MTAB-10862:A-4-1	A-4-1	A-4-1_s	RNA-Seq	SINGLE	NextSeq 500	1237211	93749407	Homo sapiens
ERR6502017	SAMEA9693151	E-MTAB-10862:A-4-2	A-4-2	A-4-2_s	RNA-Seq	SINGLE	NextSeq 500	1058922	80273086	Homo sapiens
ERR6502023	SAMEA9693152	E-MTAB-10862:A-4-3	A-4-3	A-4-3_s	RNA-Seq	SINGLE	NextSeq 500	983148	74489459	Homo sapiens
ERR6502030	SAMEA9693154	E-MTAB-10862:A-5-1	A-5-1	A-5-1_s	RNA-Seq	SINGLE	NextSeq 500	1254418	94997360	Homo sapiens
ERR6502032	SAMEA9693155	E-MTAB-10862:A-5-2	A-5-2	A-5-2_s	RNA-Seq	SINGLE	NextSeq 500	767672	58139761	Homo sapiens
ERR6502036	SAMEA9693156	E-MTAB-10862:A-5-3	A-5-3	A-5-3_s	RNA-Seq	SINGLE	NextSeq 500	1079381	81748049	Homo sapiens
ERR6502039	SAMEA9693156	E-MTAB-10862:A-5-3	A-5-3	A-5-3_s	RNA-Seq	SINGLE	NextSeq 500	1087160	82337166	Homo sapiens
ERR6502041	SAMEA9693157	E-MTAB-10862:A-5-4	A-5-4	A-5-4_s	RNA-Seq	SINGLE	NextSeq 500	1189323	90071035	Homo sapiens
ERR6502042	SAMEA9693157	E-MTAB-10862:A-5-4	A-5-4	A-5-4_s	RNA-Seq	SINGLE	NextSeq 500	1167345	88407315	Homo sapiens
ERR6502047	SAMEA9693158	E-MTAB-10862:A-6-1	A-6-1	A-6-1_s	RNA-Seq	SINGLE	NextSeq 500	1118501	84710603	Homo sapiens
ERR6502049	SAMEA9693159	E-MTAB-10862:A-6-2	A-6-2	A-6-2_s	RNA-Seq	SINGLE	NextSeq 500	1157225	87646462	Homo sapiens
ERR6502058	SAMEA9693161	E-MTAB-10862:A-6-4	A-6-4	A-6-4_s	RNA-Seq	SINGLE	NextSeq 500	1016117	76944328	Homo sapiens
ERR6502068	SAMEA9693164	E-MTAB-10862:H-1-3	H-1-3	H-1-3_s	RNA-Seq	SINGLE	NextSeq 500	112387	8534458	Homo sapiens
ERR6502075	SAMEA9693165	E-MTAB-10862:H-1-4	H-1-4	H-1-4_s	RNA-Seq	SINGLE	NextSeq 500	513896	38935178	Homo sapiens
