run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR23062155	SAMN32709937	GSM6929681	Con-4	GSM6929681	RNA-Seq	PAIRED	Illumina NovaSeq 6000	37379574	11213872200	Homo sapiens
SRR23062158	SAMN32709940	GSM6929678	Con-1	GSM6929678	RNA-Seq	PAIRED	Illumina NovaSeq 6000	53952478	16185743400	Homo sapiens
SRR23062157	SAMN32709939	GSM6929679	Con-2	GSM6929679	RNA-Seq	PAIRED	Illumina NovaSeq 6000	40137578	12041273400	Homo sapiens
SRR23062162	SAMN32709944	GSM6929674	AF-2	GSM6929674	RNA-Seq	PAIRED	Illumina NovaSeq 6000	43870902	13161270600	Homo sapiens
SRR23062163	SAMN32709945	GSM6929673	AF-1	GSM6929673	RNA-Seq	PAIRED	Illumina NovaSeq 6000	38465359	11539607700	Homo sapiens
SRR23062160	SAMN32709942	GSM6929676	AF-4	GSM6929676	RNA-Seq	PAIRED	Illumina NovaSeq 6000	38139420	11441826000	Homo sapiens
SRR23062161	SAMN32709943	GSM6929675	AF-3	GSM6929675	RNA-Seq	PAIRED	Illumina NovaSeq 6000	46466928	13940078400	Homo sapiens
SRR23062154	SAMN32709936	GSM6929682	Con-5	GSM6929682	RNA-Seq	PAIRED	Illumina NovaSeq 6000	39152112	11745633600	Homo sapiens
SRR23062156	SAMN32709938	GSM6929680	Con-3	GSM6929680	RNA-Seq	PAIRED	Illumina NovaSeq 6000	51843925	15553177500	Homo sapiens
SRR23062159	SAMN32709941	GSM6929677	AF-5	GSM6929677	RNA-Seq	PAIRED	Illumina NovaSeq 6000	49105249	14731574700	Homo sapiens
