run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR1785239	SAMN03326231	GSM1599881	SAT01_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20354811	3093931272	Homo sapiens
SRR1785242	SAMN03326240	GSM1599883	SAT03_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	18657382	2835922064	Homo sapiens
SRR1785251	SAMN03326236	GSM1599887	SAT07_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19617595	2981874440	Homo sapiens
SRR1785261	SAMN03326239	GSM1599892	SAT12_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20960572	3186006944	Homo sapiens
SRR1785270	SAMN03326238	GSM1599897	SAT17_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20409050	3102175600	Homo sapiens
SRR1785277	SAMN03326229	GSM1599900	SAT20_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19435506	2954196912	Homo sapiens
SRR1785292	SAMN03326227	GSM1599908	SAT06_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	19132661	2908164472	Homo sapiens
SRR1785295	SAMN03326213	GSM1599909	SAT07_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	22234552	3379651904	Homo sapiens
SRR1785301	SAMN03326212	GSM1599912	SAT10_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	24652164	3747128928	Homo sapiens
SRR1785302	SAMN03326211	GSM1599913	SAT11_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	19667134	2989404368	Homo sapiens
SRR1785305	SAMN03326242	GSM1599914	SAT12_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	19808317	3010864184	Homo sapiens
SRR1785306	SAMN03326206	GSM1599915	SAT13_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	22654046	3443414992	Homo sapiens
SRR1785315	SAMN03326226	GSM1599919	SAT17_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	20146094	3062206288	Homo sapiens
SRR1785243	SAMN03326240	GSM1599883	SAT03_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	18815830	2860006160	Homo sapiens
SRR1785250	SAMN03326236	GSM1599887	SAT07_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19470884	2959574368	Homo sapiens
SRR1785262	SAMN03326234	GSM1599893	SAT13_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	24740365	3760535480	Homo sapiens
SRR1785244	SAMN03326251	GSM1599884	SAT04_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19486712	2961980224	Homo sapiens
SRR1785264	SAMN03326248	GSM1599894	SAT14_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20108801	3056537752	Homo sapiens
SRR1785254	SAMN03326218	GSM1599889	SAT09_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	18442423	2803248296	Homo sapiens
SRR1785265	SAMN03326248	GSM1599894	SAT14_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20156784	3063831168	Homo sapiens
SRR1785255	SAMN03326218	GSM1599889	SAT09_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	18492939	2810926728	Homo sapiens
SRR1785266	SAMN03326233	GSM1599895	SAT15_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20937792	3182544384	Homo sapiens
SRR1785257	SAMN03326222	GSM1599890	SAT10_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	21492568	3266870336	Homo sapiens
SRR1785268	SAMN03326245	GSM1599896	SAT16_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19522773	2967461496	Homo sapiens
SRR1785260	SAMN03326239	GSM1599892	SAT12_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20737278	3152066256	Homo sapiens
SRR1785272	SAMN03326223	GSM1599898	SAT18_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19766605	3004523960	Homo sapiens
SRR1785267	SAMN03326233	GSM1599895	SAT15_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	20640131	3137299912	Homo sapiens
SRR1785273	SAMN03326223	GSM1599898	SAT18_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19425769	2952716888	Homo sapiens
SRR1785278	SAMN03326219	GSM1599901	SAT21_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19261047	2927679144	Homo sapiens
SRR1785274	SAMN03326230	GSM1599899	SAT19_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	21581530	3280392560	Homo sapiens
SRR1785276	SAMN03326229	GSM1599900	SAT20_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19643635	2985832520	Homo sapiens
SRR1785281	SAMN03326221	GSM1599902	SAT22_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	18312490	2783498480	Homo sapiens
SRR1785279	SAMN03326219	GSM1599901	SAT21_T0		RNA-Seq	PAIRED	Illumina HiSeq 2000	19246990	2925542480	Homo sapiens
SRR1785291	SAMN03326235	GSM1599907	SAT05_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	19830766	3014276432	Homo sapiens
SRR1785294	SAMN03326213	GSM1599909	SAT07_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	22103926	3359796752	Homo sapiens
SRR1785286	SAMN03326208	GSM1599905	SAT03_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	20840533	3167761016	Homo sapiens
SRR1785288	SAMN03326246	GSM1599906	SAT04_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	18800637	2857696824	Homo sapiens
SRR1785289	SAMN03326246	GSM1599906	SAT04_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	18553065	2820065880	Homo sapiens
SRR1785296	SAMN03326214	GSM1599910	SAT08_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	21166381	3217289912	Homo sapiens
SRR1785307	SAMN03326206	GSM1599915	SAT13_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	22543022	3426539344	Homo sapiens
SRR1785310	SAMN03326244	GSM1599917	SAT15_T3		RNA-Seq	PAIRED	Illumina HiSeq 2000	20902114	3177121328	Homo sapiens
