run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR13471484	SAMEA115905965	E-MTAB-14331:IP_FSK_esp3	IP_FSK_esp3	IP_FSK_esp3_p	RIP-Seq	PAIRED	NextSeq 550	77267458	5832756271	Homo sapiens
ERR13471492	SAMEA115905973	E-MTAB-14331:IP_KO_FSK_esp4	IP_KO_FSK_esp4	IP_KO_FSK_esp4_p	RIP-Seq	PAIRED	NextSeq 550	92989754	7019269857	Homo sapiens
ERR13471493	SAMEA115905974	E-MTAB-14331:IP_WT_esp1	IP_WT_esp1	IP_WT_esp1_p	RIP-Seq	PAIRED	NextSeq 550	85879772	6482558659	Homo sapiens
ERR13471474	SAMEA115905955	E-MTAB-14331:INPUT_KO_esp2	INPUT_KO_esp2	INPUT_KO_esp2_p	RIP-Seq	PAIRED	NextSeq 550	48816982	3610021717	Homo sapiens
ERR13471479	SAMEA115905960	E-MTAB-14331:INPUT_WT_esp1	INPUT_WT_esp1	INPUT_WT_esp1_p	RIP-Seq	PAIRED	NextSeq 550	57629946	4280162870	Homo sapiens
ERR13471481	SAMEA115905962	E-MTAB-14331:INPUT_WT_esp3	INPUT_WT_esp3	INPUT_WT_esp3_p	RIP-Seq	PAIRED	NextSeq 550	51309700	3810536652	Homo sapiens
ERR13471483	SAMEA115905964	E-MTAB-14331:IP_FSK_esp2	IP_FSK_esp2	IP_FSK_esp2_p	RIP-Seq	PAIRED	NextSeq 550	64175264	4843535061	Homo sapiens
ERR13471485	SAMEA115905966	E-MTAB-14331:IP_IgG_esp2	IP_IgG_esp2	IP_IgG_esp2_p	RIP-Seq	PAIRED	NextSeq 550	1011574	74496185	Homo sapiens
ERR13471486	SAMEA115905967	E-MTAB-14331:IP_IgG_esp3	IP_IgG_esp3	IP_IgG_esp3_p	RIP-Seq	PAIRED	NextSeq 550	751084	54801793	Homo sapiens
ERR13471490	SAMEA115905971	E-MTAB-14331:IP_KO_FSK_esp1	IP_KO_FSK_esp1	IP_KO_FSK_esp1_p	RIP-Seq	PAIRED	NextSeq 550	65643712	4954661918	Homo sapiens
ERR13471470	SAMEA115905951	E-MTAB-14331:INPUT_FSK_esp1	INPUT_FSK_esp1	INPUT_FSK_esp1_p	RIP-Seq	PAIRED	NextSeq 550	60430064	4504707516	Homo sapiens
ERR13471471	SAMEA115905952	E-MTAB-14331:INPUT_FSK_esp3	INPUT_FSK_esp3	INPUT_FSK_esp3_p	RIP-Seq	PAIRED	NextSeq 550	56352354	4179906596	Homo sapiens
ERR13471475	SAMEA115905956	E-MTAB-14331:INPUT_KO_esp3	INPUT_KO_esp3	INPUT_KO_esp3_p	RIP-Seq	PAIRED	NextSeq 550	45457096	3314351226	Homo sapiens
ERR13471482	SAMEA115905963	E-MTAB-14331:IP_FSK_esp1	IP_FSK_esp1	IP_FSK_esp1_p	RIP-Seq	PAIRED	NextSeq 550	78776850	5946267843	Homo sapiens
ERR13471487	SAMEA115905968	E-MTAB-14331:IP_KO_esp1	IP_KO_esp1	IP_KO_esp1_p	RIP-Seq	PAIRED	NextSeq 550	60681056	4580124166	Homo sapiens
ERR13471494	SAMEA115905975	E-MTAB-14331:IP_WT_esp2	IP_WT_esp2	IP_WT_esp2_p	RIP-Seq	PAIRED	NextSeq 550	62339098	4705113830	Homo sapiens
ERR13471495	SAMEA115905976	E-MTAB-14331:IP_WT_esp3	IP_WT_esp3	IP_WT_esp3_p	RIP-Seq	PAIRED	NextSeq 550	85325694	6441681486	Homo sapiens
ERR13471473	SAMEA115905954	E-MTAB-14331:INPUT_KO_esp1	INPUT_KO_esp1	INPUT_KO_esp1_p	RIP-Seq	PAIRED	NextSeq 550	56315416	4158090214	Homo sapiens
ERR13471476	SAMEA115905957	E-MTAB-14331:INPUT_KO_FSK_esp1	INPUT_KO_FSK_esp1	INPUT_KO_FSK_esp1_p	RIP-Seq	PAIRED	NextSeq 550	58355120	4408060177	Homo sapiens
ERR13471478	SAMEA115905959	E-MTAB-14331:INPUT_KO_FSK_esp4	INPUT_KO_FSK_esp4	INPUT_KO_FSK_esp4_p	RIP-Seq	PAIRED	NextSeq 550	52937960	3766094382	Homo sapiens
ERR13471488	SAMEA115905969	E-MTAB-14331:IP_KO_esp2	IP_KO_esp2	IP_KO_esp2_p	RIP-Seq	PAIRED	NextSeq 550	69623344	5254728769	Homo sapiens
ERR13471489	SAMEA115905970	E-MTAB-14331:IP_KO_esp3	IP_KO_esp3	IP_KO_esp3_p	RIP-Seq	PAIRED	NextSeq 550	75684436	5713810229	Homo sapiens
ERR13471472	SAMEA115905953	E-MTAB-14331:INPUT_FSK_esp4	INPUT_FSK_esp4	INPUT_FSK_esp4_p	RIP-Seq	PAIRED	NextSeq 550	61942600	4622943830	Homo sapiens
ERR13471477	SAMEA115905958	E-MTAB-14331:INPUT_KO_FSK_esp3	INPUT_KO_FSK_esp3	INPUT_KO_FSK_esp3_p	RIP-Seq	PAIRED	NextSeq 550	51767002	3793877540	Homo sapiens
ERR13471480	SAMEA115905961	E-MTAB-14331:INPUT_WT_esp2	INPUT_WT_esp2	INPUT_WT_esp2_p	RIP-Seq	PAIRED	NextSeq 550	59238776	4385238566	Homo sapiens
ERR13471491	SAMEA115905972	E-MTAB-14331:IP_KO_FSK_esp3	IP_KO_FSK_esp3	IP_KO_FSK_esp3_p	RIP-Seq	PAIRED	NextSeq 550	75801926	5721794083	Homo sapiens
