run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR6748518	SAMEA9957178	JPlam-12-J-3_S146_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	64212	19252246	rat gut metagenome
ERR6748521	SAMEA9957181	JPlam-15-J-3_S107_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	44574	13360648	rat gut metagenome
ERR6748522	SAMEA9957182	JPlam-15-J14_S106_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	57534	17245989	rat gut metagenome
ERR6748527	SAMEA9957187	JPlam-17-J-3_S150_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	62552	18754484	rat gut metagenome
ERR6748532	SAMEA9957192	JPlam-19-J-3_S169_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	55404	16608060	rat gut metagenome
ERR6748537	SAMEA9957197	JPlam-20-J56_S235_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	46264	13868045	rat gut metagenome
ERR6748538	SAMEA9957198	JPlam-23-J-3_S166_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	64770	19411601	rat gut metagenome
ERR6748541	SAMEA9957201	JPlam-25-J-3_S159_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	54202	16235918	rat gut metagenome
ERR6748549	SAMEA9957209	JPlam-28-J-3_S179_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	37400	11208450	rat gut metagenome
ERR6748572	SAMEA9957232	JPlam-35-J56_S133_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	63832	19131661	rat gut metagenome
ERR6748583	SAMEA9957243	JPlam-39-J56_S151_L001_R1_001	Consistent gut bacterial and short-chain fatty acid signatures in hypoabsorptive bariatric surgeries correlate with metabolic benefits in rats	unspecified	AMPLICON	PAIRED	Illumina MiSeq	45226	13559088	rat gut metagenome
