run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR37344814	SAMN55916819	Sur+IR03	Model organism or animal sample from Mus musculus	Sur+IR03	RNA-Seq	PAIRED	Illumina HiSeq 2500	18451713	5461072581	Mus musculus
SRR37344817	SAMN55916816	Sur+IR+FMT03	Model organism or animal sample from Mus musculus	Sur+IR+FMT03	RNA-Seq	PAIRED	Illumina HiSeq 2500	16463097	4872724484	Mus musculus
SRR37344818	SAMN55916815	Sur+IR+FMT02	Model organism or animal sample from Mus musculus	Sur+IR+FMT02	RNA-Seq	PAIRED	Illumina HiSeq 2500	17624208	5218031090	Mus musculus
SRR37344819	SAMN55916814	Sur+IR+FMT01	Model organism or animal sample from Mus musculus	Sur+IR+FMT01	RNA-Seq	PAIRED	Illumina HiSeq 2500	16989275	5027205792	Mus musculus
SRR37356022	SAMN55935934	study1_Sur7	Metagenome or environmental sample from mouse gut metagenome	study1_Sur7	AMPLICON	PAIRED	Illumina MiSeq	84397	42198500	mouse gut metagenome
SRR37356024	SAMN55935932	study1_Sur5	Metagenome or environmental sample from mouse gut metagenome	study1_Sur5	AMPLICON	PAIRED	Illumina MiSeq	82543	41271500	mouse gut metagenome
SRR37356033	SAMN55935889	Control8	Metagenome or environmental sample from human gut metagenome	Control8	AMPLICON	PAIRED	Illumina MiSeq	153087	76543500	human gut metagenome
SRR37356034	SAMN55935888	Control7	Metagenome or environmental sample from human gut metagenome	Control7	AMPLICON	PAIRED	Illumina MiSeq	239155	119577500	human gut metagenome
SRR37356039	SAMN55935915	Delirium16	Metagenome or environmental sample from human gut metagenome	Delirium16	AMPLICON	PAIRED	Illumina MiSeq	87507	43753500	human gut metagenome
SRR37356046	SAMN55935909	Delirium10	Metagenome or environmental sample from human gut metagenome	Delirium10	AMPLICON	PAIRED	Illumina MiSeq	80623	40311500	human gut metagenome
SRR37356049	SAMN55935906	Delirium7	Metagenome or environmental sample from human gut metagenome	Delirium7	AMPLICON	PAIRED	Illumina MiSeq	85154	42577000	human gut metagenome
SRR37356050	SAMN55935905	Delirium6	Metagenome or environmental sample from human gut metagenome	Delirium6	AMPLICON	PAIRED	Illumina MiSeq	85980	42990000	human gut metagenome
SRR37356054	SAMN55935884	Control3	Metagenome or environmental sample from human gut metagenome	Control3	AMPLICON	PAIRED	Illumina MiSeq	83325	41662500	human gut metagenome
SRR37356055	SAMN55935901	Delirium2	Metagenome or environmental sample from human gut metagenome	Delirium2	AMPLICON	PAIRED	Illumina MiSeq	82110	41055000	human gut metagenome
SRR37356057	SAMN55935899	Control18	Metagenome or environmental sample from human gut metagenome	Control18	AMPLICON	PAIRED	Illumina MiSeq	82844	41422000	human gut metagenome
SRR37356062	SAMN55935894	Control13	Metagenome or environmental sample from human gut metagenome	Control13	AMPLICON	PAIRED	Illumina MiSeq	86449	43224500	human gut metagenome
SRR37356063	SAMN55935893	Control12	Metagenome or environmental sample from human gut metagenome	Control12	AMPLICON	PAIRED	Illumina MiSeq	86425	43212500	human gut metagenome
SRR37356066	SAMN55935882	Control1	Metagenome or environmental sample from human gut metagenome	Control1	AMPLICON	PAIRED	Illumina MiSeq	83369	41684500	human gut metagenome
SRR37356067	SAMN55935947	study2_Sur+IR02	Metagenome or environmental sample from mouse gut metagenome	study2_Sur+IR02	AMPLICON	PAIRED	Illumina MiSeq	85070	42535000	mouse gut metagenome
SRR37356069	SAMN55935945	study2_Sur+IR+FMT08	Metagenome or environmental sample from mouse gut metagenome	study2_Sur+IR+FMT08	AMPLICON	PAIRED	Illumina MiSeq	85249	42624500	mouse gut metagenome
SRR37356074	SAMN55935961	study2_Sur08	Metagenome or environmental sample from mouse gut metagenome	study2_Sur08	AMPLICON	PAIRED	Illumina MiSeq	86386	43193000	mouse gut metagenome
SRR37356083	SAMN55935953	study2_Sur+IR08	Metagenome or environmental sample from mouse gut metagenome	study2_Sur+IR08	AMPLICON	PAIRED	Illumina MiSeq	85646	42823000	mouse gut metagenome
SRR37356085	SAMN55935951	study2_Sur+IR06	Metagenome or environmental sample from mouse gut metagenome	study2_Sur+IR06	AMPLICON	PAIRED	Illumina MiSeq	81614	40807000	mouse gut metagenome
SRR37356087	SAMN55935949	study2_Sur+IR04	Metagenome or environmental sample from mouse gut metagenome	study2_Sur+IR04	AMPLICON	PAIRED	Illumina MiSeq	81619	40809500	mouse gut metagenome
SRR37356011	SAMN55935927	study1_Sur+IR10	Metagenome or environmental sample from mouse gut metagenome	study1_Sur+IR10	AMPLICON	PAIRED	Illumina MiSeq	81707	40853500	mouse gut metagenome
SRR37356012	SAMN55935926	study1_Sur+IR9	Metagenome or environmental sample from mouse gut metagenome	study1_Sur+IR9	AMPLICON	PAIRED	Illumina MiSeq	84182	42091000	mouse gut metagenome
SRR37356020	SAMN55935936	study1_Sur9	Metagenome or environmental sample from mouse gut metagenome	study1_Sur9	AMPLICON	PAIRED	Illumina MiSeq	86629	43314500	mouse gut metagenome
SRR37356042	SAMN55935912	Delirium13	Metagenome or environmental sample from human gut metagenome	Delirium13	AMPLICON	PAIRED	Illumina MiSeq	81582	40791000	human gut metagenome
