run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR14340803	SAMN18901282	GSM5268230	ISC_duodenum_VSG replicate #1 [A12 Duo VSG]		RNA-Seq	SINGLE	NextSeq 500	67006721	5695571285	Mus musculus
SRR14340806	SAMN18901279	GSM5268233	ISC_duodenum_VSG replicate #3 [B14 Duo VSG]		RNA-Seq	SINGLE	NextSeq 500	80506596	6843060660	Mus musculus
SRR14340815	SAMN18901270	GSM5268242	ISCs-Sham ileum [B10 Ile Sham]		RNA-Seq	SINGLE	NextSeq 500	51370910	4366527350	Mus musculus
SRR14340816	SAMN18901269	GSM5268243	ISCs-Sham ileum [B1 Ile Sham]		RNA-Seq	SINGLE	NextSeq 500	58715609	4990826765	Mus musculus
SRR14340808	SAMN18901277	GSM5268235	ISC_duodenum_VSG replicate #4 [B8 Duo VSG]		RNA-Seq	SINGLE	NextSeq 500	57488211	4886497935	Mus musculus
SRR14340810	SAMN18901275	GSM5268237	ISCs-Sham jejunum [B10 Jej Sham]		RNA-Seq	SINGLE	NextSeq 500	76308722	6486241370	Mus musculus
SRR14340811	SAMN18901274	GSM5268238	ISCs-VSG jejunum [B13 Jej VSG]		RNA-Seq	SINGLE	NextSeq 500	58897085	5006252225	Mus musculus
SRR14340817	SAMN18901268	GSM5268244	ISCs-VSG ileum [B8 Ile VSG]		RNA-Seq	SINGLE	NextSeq 500	63718222	5416048870	Mus musculus
SRR14340804	SAMN18901281	GSM5268231	ISC_duodenum_sham replicate #1 [B10 Duo Sham]		RNA-Seq	SINGLE	NextSeq 500	72792790	6187387150	Mus musculus
SRR14340809	SAMN18901276	GSM5268236	ISC-VSG jejunum [A12 Jej VSG]		RNA-Seq	SINGLE	NextSeq 500	45533386	3870337810	Mus musculus
SRR14340812	SAMN18901273	GSM5268239	ISCs-VSG jejunum [B14 Jej VSG]		RNA-Seq	SINGLE	NextSeq 500	37460953	3184181005	Mus musculus
SRR14340814	SAMN18901271	GSM5268241	ISCs-VSG jejunum [B8 Jej VSG]		RNA-Seq	SINGLE	NextSeq 500	72975365	6202906025	Mus musculus
SRR14340805	SAMN18901280	GSM5268232	ISC_duodenum_VSG replicate #2 [B13 Duo VSG]		RNA-Seq	SINGLE	NextSeq 500	68898297	5856355245	Mus musculus
SRR14340807	SAMN18901278	GSM5268234	ISC_duodenum_sham replicate #2 [B1 Duo Sham]		RNA-Seq	SINGLE	NextSeq 500	76479889	6500790565	Mus musculus
SRR14340813	SAMN18901272	GSM5268240	ISCs-Sham jejunum [B1 Jej Sham]		RNA-Seq	SINGLE	NextSeq 500	69247164	5886008940	Mus musculus
SRR14340818	SAMN18901299	GSM5268245	ISCs-VSG ileum [B9 Ile VSG]		RNA-Seq	SINGLE	NextSeq 500	68285013	5804226105	Mus musculus
