run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR14687821	SAMEA117790950	E-MTAB-14902:B1	B1	B1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	32936052	4973343852	Homo sapiens
ERR14687825	SAMEA117790952	E-MTAB-14902:B3	B3	B3_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	23209046	3504565946	Homo sapiens
ERR14687828	SAMEA117790954	E-MTAB-14902:B5	B5	B5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27592794	4166511894	Homo sapiens
ERR14687829	SAMEA117790954	E-MTAB-14902:B5	B5	B5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27492014	4151294114	Homo sapiens
ERR14687830	SAMEA117790955	E-MTAB-14902:B6	B6	B6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29878084	4511590684	Homo sapiens
ERR14687831	SAMEA117790955	E-MTAB-14902:B6	B6	B6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29892488	4513765688	Homo sapiens
ERR14687835	SAMEA117790957	E-MTAB-14902:C2	C2	C2_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28926776	4367943176	Homo sapiens
ERR14687844	SAMEA117790962	E-MTAB-14902:C7	C7	C7_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29332362	4429186662	Homo sapiens
ERR14687832	SAMEA117790956	E-MTAB-14902:C1	C1	C1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27837052	4203394852	Homo sapiens
ERR14687834	SAMEA117790957	E-MTAB-14902:C2	C2	C2_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28940274	4369981374	Homo sapiens
ERR14687839	SAMEA117790959	E-MTAB-14902:C4	C4	C4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	32027408	4836138608	Homo sapiens
ERR14687841	SAMEA117790960	E-MTAB-14902:C5	C5	C5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30943564	4672478164	Homo sapiens
ERR14687842	SAMEA117790961	E-MTAB-14902:C6	C6	C6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	35424790	5349143290	Homo sapiens
ERR14687852	SAMEA117790966	E-MTAB-14902:T4	T4	T4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30159062	4554018362	Homo sapiens
ERR14687856	SAMEA117790968	E-MTAB-14902:T6	T6	T6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28211252	4259899052	Homo sapiens
ERR14687820	SAMEA117790950	E-MTAB-14902:B1	B1	B1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	32911892	4969695692	Homo sapiens
ERR14687822	SAMEA117790951	E-MTAB-14902:B2	B2	B2_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	34790224	5253323824	Homo sapiens
ERR14687836	SAMEA117790958	E-MTAB-14902:C3	C3	C3_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	31998076	4831709476	Homo sapiens
ERR14687837	SAMEA117790958	E-MTAB-14902:C3	C3	C3_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	32043232	4838528032	Homo sapiens
ERR14687845	SAMEA117790962	E-MTAB-14902:C7	C7	C7_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29325828	4428200028	Homo sapiens
ERR14687846	SAMEA117790963	E-MTAB-14902:T1	T1	T1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	36736406	5547197306	Homo sapiens
ERR14687849	SAMEA117790964	E-MTAB-14902:T2	T2	T2_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28315422	4275628722	Homo sapiens
ERR14687850	SAMEA117790965	E-MTAB-14902:T3	T3	T3_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	31367584	4736505184	Homo sapiens
ERR14687851	SAMEA117790965	E-MTAB-14902:T3	T3	T3_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	31374176	4737500576	Homo sapiens
ERR14687855	SAMEA117790967	E-MTAB-14902:T5	T5	T5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30245800	4567115800	Homo sapiens
ERR14687859	SAMEA117790969	E-MTAB-14902:T7	T7	T7_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	35405044	5346161644	Homo sapiens
ERR14687823	SAMEA117790951	E-MTAB-14902:B2	B2	B2_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	34849028	5262203228	Homo sapiens
ERR14687840	SAMEA117790960	E-MTAB-14902:C5	C5	C5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30978052	4677685852	Homo sapiens
ERR14687847	SAMEA117790963	E-MTAB-14902:T1	T1	T1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	36821302	5560016602	Homo sapiens
ERR14687848	SAMEA117790964	E-MTAB-14902:T2	T2	T2_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28467052	4298524852	Homo sapiens
ERR14687853	SAMEA117790966	E-MTAB-14902:T4	T4	T4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30151472	4552872272	Homo sapiens
ERR14687824	SAMEA117790952	E-MTAB-14902:B3	B3	B3_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	23332646	3523229546	Homo sapiens
ERR14687826	SAMEA117790953	E-MTAB-14902:B4	B4	B4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	36030122	5440548422	Homo sapiens
ERR14687827	SAMEA117790953	E-MTAB-14902:B4	B4	B4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	35901532	5421131332	Homo sapiens
ERR14687833	SAMEA117790956	E-MTAB-14902:C1	C1	C1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27796958	4197340658	Homo sapiens
ERR14687838	SAMEA117790959	E-MTAB-14902:C4	C4	C4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	31963846	4826540746	Homo sapiens
ERR14687843	SAMEA117790961	E-MTAB-14902:C6	C6	C6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	35473250	5356460750	Homo sapiens
ERR14687854	SAMEA117790967	E-MTAB-14902:T5	T5	T5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30210566	4561795466	Homo sapiens
ERR14687857	SAMEA117790968	E-MTAB-14902:T6	T6	T6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28076490	4239549990	Homo sapiens
ERR14687858	SAMEA117790969	E-MTAB-14902:T7	T7	T7_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	35450100	5352965100	Homo sapiens
