run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR7438120	SAMEA11024972	a1	G_ILC&HLA-DR_uninfected_stomach	G_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	168311480	25246722000	Homo sapiens
ERR7438125	SAMEA11024973	a2	G_ILC&HLA-DR_HPI_stomach	G_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	135945358	20391803700	Homo sapiens
ERR7438133	SAMEA11024975	a4	G_Tcells_HPI_stomach	G_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	183848252	27577237800	Homo sapiens
ERR7438141	SAMEA11024977	a6	H_ILC&HLA-DR_HPI_stomach	H_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27863052	4179457800	Homo sapiens
ERR7438142	SAMEA11024977	a6	H_ILC&HLA-DR_HPI_stomach	H_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24839848	3725977200	Homo sapiens
ERR7438129	SAMEA11024974	a3	G_Tcells_uninfected_stomach	G_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	164538238	24680735700	Homo sapiens
ERR7438131	SAMEA11024975	a4	G_Tcells_HPI_stomach	G_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	143599900	21539985000	Homo sapiens
ERR7438147	SAMEA11024979	a8	H_Tcells_HPI_stomach	H_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30402076	4560311400	Homo sapiens
ERR7438124	SAMEA11024973	a2	G_ILC&HLA-DR_HPI_stomach	G_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	205230604	30784590600	Homo sapiens
ERR7438132	SAMEA11024975	a4	G_Tcells_HPI_stomach	G_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	239680138	35952020700	Homo sapiens
ERR7438139	SAMEA11024977	a6	H_ILC&HLA-DR_HPI_stomach	H_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30925364	4638804600	Homo sapiens
ERR7438145	SAMEA11024978	a7	H_Tcells_uninfected_stomach	H_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	22398396	3359759400	Homo sapiens
ERR7438121	SAMEA11024972	a1	G_ILC&HLA-DR_uninfected_stomach	G_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	182327972	27349195800	Homo sapiens
ERR7438122	SAMEA11024972	a1	G_ILC&HLA-DR_uninfected_stomach	G_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	110033178	16504976700	Homo sapiens
ERR7438126	SAMEA11024973	a2	G_ILC&HLA-DR_HPI_stomach	G_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	139685664	20952849600	Homo sapiens
ERR7438128	SAMEA11024974	a3	G_Tcells_uninfected_stomach	G_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	152649022	22897353300	Homo sapiens
ERR7438134	SAMEA11024975	a4	G_Tcells_HPI_stomach	G_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	198392766	29758914900	Homo sapiens
ERR7438136	SAMEA11024976	a5	H_ILC&HLA-DR_uninfected_stomach	H_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	26153286	3922992900	Homo sapiens
ERR7438137	SAMEA11024976	a5	H_ILC&HLA-DR_uninfected_stomach	H_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21498912	3224836800	Homo sapiens
ERR7438138	SAMEA11024976	a5	H_ILC&HLA-DR_uninfected_stomach	H_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25219668	3782950200	Homo sapiens
ERR7438140	SAMEA11024977	a6	H_ILC&HLA-DR_HPI_stomach	H_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24181312	3627196800	Homo sapiens
ERR7438143	SAMEA11024978	a7	H_Tcells_uninfected_stomach	H_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24111800	3616770000	Homo sapiens
ERR7438144	SAMEA11024978	a7	H_Tcells_uninfected_stomach	H_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29179574	4376936100	Homo sapiens
ERR7438146	SAMEA11024978	a7	H_Tcells_uninfected_stomach	H_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	18611676	2791751400	Homo sapiens
ERR7438148	SAMEA11024979	a8	H_Tcells_HPI_stomach	H_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30114672	4517200800	Homo sapiens
ERR7438150	SAMEA11024979	a8	H_Tcells_HPI_stomach	H_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30277334	4541600100	Homo sapiens
ERR7438123	SAMEA11024973	a2	G_ILC&HLA-DR_HPI_stomach	G_ILC&HLA-DR_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	172376106	25856415900	Homo sapiens
ERR7438127	SAMEA11024974	a3	G_Tcells_uninfected_stomach	G_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	154082296	23112344400	Homo sapiens
ERR7438130	SAMEA11024974	a3	G_Tcells_uninfected_stomach	G_Tcells_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	152787064	22918059600	Homo sapiens
ERR7438135	SAMEA11024976	a5	H_ILC&HLA-DR_uninfected_stomach	H_ILC&HLA-DR_uninfected_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	22087696	3313154400	Homo sapiens
ERR7438149	SAMEA11024979	a8	H_Tcells_HPI_stomach	H_Tcells_HPI_stomach	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29707616	4456142400	Homo sapiens
