run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4662295	SAMEA7377141	TNB_WES_CHP212	TerminateNB WES		WXS	PAIRED	Illumina NovaSeq 6000	541523116	54152311600	Homo sapiens
ERR4666074	SAMEA7377148	TNB_WES_NBEBC1	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	163813032	24735767832	Homo sapiens
ERR4682521	SAMEA7378693	TNB_mRNAseq_NBEBC1_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	90251950	6859148200	Homo sapiens
ERR4913456	SAMEA7378669	TNB_mRNAseq_SKNSH_r2	TerminateNB mRNAseq		RNA-Seq	SINGLE	NextSeq 500	33977574	5130613674	Homo sapiens
ERR4682598	SAMEA7377158	TNB_mRNAseq_IMR32	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	128461510	9763074760	Homo sapiens
ERR4662285	SAMEA7377153	TNB_WES_SKNSH	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	202530678	30582132378	Homo sapiens
ERR4662286	SAMEA7377149	TNB_WES_NGP	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	200515618	30277858318	Homo sapiens
ERR4662290	SAMEA7377146	TNB_WES_LAN6	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	243437722	36759096022	Homo sapiens
ERR4662293	SAMEA7377143	TNB_WES_IMR32	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	292474228	44163608428	Homo sapiens
ERR4682522	SAMEA7378678	TNB_mRNAseq_LAN6_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	96308328	7319432928	Homo sapiens
ERR4682524	SAMEA7377168	TNB_mRNAseq_SKNAS	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	97708014	7425809064	Homo sapiens
ERR4682529	SAMEA7378689	TNB_mRNAseq_KELLY_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	101431090	7708762840	Homo sapiens
ERR4682542	SAMEA7378680	TNB_mRNAseq_NBEBC1_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	110478550	8396369800	Homo sapiens
ERR4682546	SAMEA7378676	TNB_mRNAseq_KELLY_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	116576578	8859819928	Homo sapiens
ERR4682548	SAMEA7378674	TNB_mRNAseq_IMR32_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	125232110	9517640360	Homo sapiens
ERR4682549	SAMEA7378681	TNB_mRNAseq_SKNAS_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	125893256	9567887456	Homo sapiens
ERR4913718	SAMEA7378667	TNB_mRNAseq_NGP_r2	TerminateNB mRNAseq		RNA-Seq	SINGLE	NextSeq 500	38128898	5757463598	Homo sapiens
ERR4662160	SAMEA7377156	TNB_mRNAseq_CHP212	TerminateNB mRNAseq		RNA-Seq	PAIRED	NextSeq 500	111815354	8386151550	Homo sapiens
ERR4682539	SAMEA7377160	TNB_mRNAseq_KELLY	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	101339946	7701835896	Homo sapiens
ERR4682550	SAMEA7378687	TNB_mRNAseq_IMR32_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	125981724	9574611024	Homo sapiens
ERR4682574	SAMEA7378694	TNB_mRNAseq_SKNAS_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	104897582	7972216232	Homo sapiens
ERR4913484	SAMEA7377169	TNB_mRNAseq_SKNSH	TerminateNB mRNAseq		RNA-Seq	SINGLE	NextSeq 500	33896340	5118347340	Homo sapiens
ERR4913676	SAMEA7377165	TNB_mRNAseq_NGP	TerminateNB mRNAseq		RNA-Seq	SINGLE	NextSeq 500	40991046	6189647946	Homo sapiens
ERR4662161	SAMEA7377163	TNB_mRNAseq_N206	TerminateNB mRNAseq		RNA-Seq	PAIRED	NextSeq 500	119936108	8995208100	Homo sapiens
ERR4662283	SAMEA7376207	TNB_WES_KELLY	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	186712972	28193658772	Homo sapiens
ERR4662287	SAMEA7377152	TNB_WES_SKNAS	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	199561584	30133799184	Homo sapiens
ERR4662294	SAMEA7377147	TNB_WES_N206	TerminateNB WES		WXS	PAIRED	Illumina NovaSeq 6000	452787678	45278767800	Homo sapiens
ERR4682523	SAMEA7377164	TNB_mRNAseq_NBEBC1	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	96915460	7365574960	Homo sapiens
ERR4682541	SAMEA7378691	TNB_mRNAseq_LAN6_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	114002264	8664172064	Homo sapiens
ERR4685239	SAMEA7377162	TNB_mRNAseq_LAN6	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	108390368	8237667968	Homo sapiens
