run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR10148658	SAMEA111310398	Pat1_Baseline	Pat1_Baseline	551_S1	snRNA-seq	PAIRED	Illumina NovaSeq 6000	359535360	22650727680	Homo sapiens
ERR10169104	SAMEA111310398	Pat1_Baseline	Pat1_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	24515717	1225785850	Homo sapiens
ERR10169128	SAMEA111344072	Pat11_Week6	Pat11_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	21832486	1091624300	Homo sapiens
ERR10169130	SAMEA111344074	Pat12_Week2	Pat12_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	27802828	1390141400	Homo sapiens
ERR10169131	SAMEA111344075	Pat12_Week6	Pat12_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	22872327	1143616350	Homo sapiens
ERR10169143	SAMEA111344087	Pat16_Week6	Pat16_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	33286130	1664306500	Homo sapiens
ERR10169145	SAMEA111344089	Pat17_Week2	Pat17_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	31059988	1552999400	Homo sapiens
ERR10169148	SAMEA111344092	Pat18_Week2	Pat18_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	22502010	1125100500	Homo sapiens
ERR10169164	SAMEA111344109	Pat4_Week6	Pat4_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	27198929	1359946450	Homo sapiens
ERR10169171	SAMEA111344116	Pat7_Baseline	Pat7_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	28203196	1410159800	Homo sapiens
ERR10169134	SAMEA111344078	Pat13_Week6	Pat13_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	26337216	1316860800	Homo sapiens
ERR10169146	SAMEA111344090	Pat17_Week6	Pat17_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	33279289	1663964450	Homo sapiens
ERR10169147	SAMEA111344091	Pat18_Baseline	Pat18_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	22992455	1149622750	Homo sapiens
ERR10169151	SAMEA111344095	Pat19_Week2	Pat19_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	29185790	1459289500	Homo sapiens
ERR10169162	SAMEA111344107	Pat4_Baseline	Pat4_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	19177802	958890100	Homo sapiens
ERR10169163	SAMEA111344108	Pat4_Week2	Pat4_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	60823786	3041189300	Homo sapiens
ERR10169165	SAMEA111344110	Pat5_Baseline	Pat5_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	20079480	1003974000	Homo sapiens
ERR10169168	SAMEA111344113	Pat6_Baseline	Pat6_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	25513925	1275696250	Homo sapiens
ERR10169178	SAMEA111344123	Pat9_Week2	Pat9_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	43287440	2164372000	Homo sapiens
ERR10169122	SAMEA111310399	Pat1_Week6	Pat1_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	28621937	1431096850	Homo sapiens
ERR10169123	SAMEA111310400	Pat10_Baseline	Pat10_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	29570945	1478547250	Homo sapiens
ERR10169125	SAMEA111310401	Pat10_Week6	Pat10_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	23427092	1171354600	Homo sapiens
ERR10169133	SAMEA111344077	Pat13_Week2	Pat13_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	32086645	1604332250	Homo sapiens
ERR10169135	SAMEA111344079	Pat14_Baseline	Pat14_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	20732434	1036621700	Homo sapiens
ERR10169142	SAMEA111344086	Pat16_Week2	Pat16_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	27355695	1367784750	Homo sapiens
ERR10169144	SAMEA111344088	Pat17_Baseline	Pat17_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	28740471	1437023550	Homo sapiens
ERR10169149	SAMEA111344093	Pat18_Week6	Pat18_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	25751783	1287589150	Homo sapiens
ERR10169152	SAMEA111344096	Pat19_Week6	Pat19_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	25805054	1290252700	Homo sapiens
ERR10169158	SAMEA111344100	Pat20_Week6	Pat20_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	29380920	1469046000	Homo sapiens
ERR10169160	SAMEA111344102	Pat21_Week2	Pat21_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	30379853	1518992650	Homo sapiens
ERR10169172	SAMEA111344117	Pat7_Week2	Pat7_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	28315792	1415789600	Homo sapiens
ERR10169179	SAMEA111344124	Pat9_Week6	Pat9_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	20587351	1029367550	Homo sapiens
ERR10148659	SAMEA111310399	Pat1_Week6	Pat1_Week6	83_S5	snRNA-seq	PAIRED	Illumina NovaSeq 6000	380895672	23996427336	Homo sapiens
ERR10148660	SAMEA111310400	Pat10_Baseline	Pat10_Baseline	THAC-793-93-lib1_S5	snRNA-seq	PAIRED	Illumina NovaSeq 6000	884620230	55731074490	Homo sapiens
ERR10169121	SAMEA111344097	Pat1_Week2	Pat1_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	31943549	1597177450	Homo sapiens
ERR10169124	SAMEA111344069	Pat10_Week2	Pat10_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	31704490	1585224500	Homo sapiens
ERR10169126	SAMEA111344070	Pat11_Baseline	Pat11_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	28426167	1421308350	Homo sapiens
ERR10169127	SAMEA111344071	Pat11_Week2	Pat11_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	23326580	1166329000	Homo sapiens
ERR10169129	SAMEA111344073	Pat12_Baseline	Pat12_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	25366283	1268314150	Homo sapiens
ERR10169139	SAMEA111344083	Pat15_Week2	Pat15_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	28344744	1417237200	Homo sapiens
ERR10169154	SAMEA111344105	Pat2_Week2	Pat2_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	38894670	1944733500	Homo sapiens
ERR10169156	SAMEA111344098	Pat20_Baseline	Pat20_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	27519594	1375979700	Homo sapiens
ERR10169166	SAMEA111344111	Pat5_Week2	Pat5_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	49120081	2456004050	Homo sapiens
ERR10169169	SAMEA111344114	Pat6_Week2	Pat6_Week2		RNA-Seq	SINGLE	Illumina HiSeq 3000	30170068	1508503400	Homo sapiens
ERR10169170	SAMEA111344115	Pat6_Week6	Pat6_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	26333556	1316677800	Homo sapiens
ERR10169173	SAMEA111344118	Pat7_Week6	Pat7_Week6		RNA-Seq	SINGLE	Illumina HiSeq 3000	25686421	1284321050	Homo sapiens
ERR10169174	SAMEA111344119	Pat8_Baseline	Pat8_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	40681388	2034069400	Homo sapiens
ERR10169177	SAMEA111344122	Pat9_Baseline	Pat9_Baseline		RNA-Seq	SINGLE	Illumina HiSeq 3000	29646928	1482346400	Homo sapiens
