run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
DRR313316	SAMD00396937	SAMD00396937	WGS_10B-620	10B-620	WGS	SINGLE	Sequel	656709	7058844292	Eustoma russellianum
DRR313522	SAMD00396936	SAMD00396936	WGS_10B-503	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1685579	313517694	Eustoma russellianum
DRR313531	SAMD00396956	SAMD00396956	Eustoma_F2_021	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1493781	277843266	Eustoma russellianum
DRR313534	SAMD00396959	SAMD00396959	Eustoma_F2_056	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1286080	239210880	Eustoma russellianum
DRR313537	SAMD00396962	SAMD00396962	Eustoma_F2_062	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1296408	241131888	Eustoma russellianum
DRR313544	SAMD00396969	SAMD00396969	Eustoma_F2_083	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1648801	306676986	Eustoma russellianum
DRR313559	SAMD00396984	SAMD00396984	Eustoma_F2_123	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1115393	207463098	Eustoma russellianum
DRR313560	SAMD00396985	SAMD00396985	Eustoma_F2_125	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	707470	131589420	Eustoma russellianum
DRR313565	SAMD00396990	SAMD00396990	Eustoma_F2_132	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1387842	258138612	Eustoma russellianum
DRR313567	SAMD00396992	SAMD00396992	Eustoma_F2_134	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1311376	243915936	Eustoma russellianum
DRR313568	SAMD00396993	SAMD00396993	Eustoma_F2_135	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1273458	236863188	Eustoma russellianum
DRR313582	SAMD00397007	SAMD00397007	Eustoma_F2_202	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1547503	287835558	Eustoma russellianum
DRR313585	SAMD00397010	SAMD00397010	Eustoma_F2_214	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1833869	341099634	Eustoma russellianum
DRR313592	SAMD00397017	SAMD00397017	Eustoma_F2_246	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	522523	97189278	Eustoma russellianum
DRR313600	SAMD00397025	SAMD00397025	Eustoma_F2_279	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1239846	230611356	Eustoma russellianum
DRR313602	SAMD00397027	SAMD00397027	Eustoma_F2_290	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	1474419	274241934	Eustoma russellianum
DRR313605	SAMD00397030	SAMD00397030	Eustoma_F2_298	RAD-Seq	OTHER	PAIRED	Illumina HiSeq 4000	725075	134863950	Eustoma russellianum
