run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR13916551	SAMEA116338580	Library1	Library1	Library1_L001	RNA-Seq	PAIRED	Illumina NovaSeq X	446322098	67394636798	Homo sapiens
ERR13916554	SAMEA116338580	Library1	Library1	Library1_L004	RNA-Seq	PAIRED	Illumina NovaSeq X	417526130	63046445630	Homo sapiens
ERR13916558	SAMEA116338580	Library1	Library1	Library1_L008	RNA-Seq	PAIRED	Illumina NovaSeq X	418115518	63135443218	Homo sapiens
ERR13916567	SAMEA116338582	Library3	Library3	Library3_L001	RNA-Seq	PAIRED	Illumina NovaSeq X	422372990	63778321490	Homo sapiens
ERR13916569	SAMEA116338582	Library3	Library3	Library3_L003	RNA-Seq	PAIRED	Illumina NovaSeq X	401763004	60666213604	Homo sapiens
ERR13916584	SAMEA116338584	Library5	Library5	Library5_L002	RNA-Seq	PAIRED	Illumina NovaSeq X	436724228	65945358428	Homo sapiens
ERR13916586	SAMEA116338584	Library5	Library5	Library5_L004	RNA-Seq	PAIRED	Illumina NovaSeq X	431398224	65141131824	Homo sapiens
ERR13916594	SAMEA116338585	Library6	Library6	Library6_L004	RNA-Seq	PAIRED	Illumina NovaSeq X	369579058	55806437758	Homo sapiens
ERR13916597	SAMEA116338585	Library6	Library6	Library6_L007	RNA-Seq	PAIRED	Illumina NovaSeq X	371827636	56145973036	Homo sapiens
ERR13916598	SAMEA116338585	Library6	Library6	Library6_L008	RNA-Seq	PAIRED	Illumina NovaSeq X	371868668	56152168868	Homo sapiens
ERR13916599	SAMEA116338586	Library7	Library7	Library7_L001	RNA-Seq	PAIRED	Illumina NovaSeq X	401160814	60575282914	Homo sapiens
ERR13916604	SAMEA116338586	Library7	Library7	Library7_L006	RNA-Seq	PAIRED	Illumina NovaSeq X	362522598	54740912298	Homo sapiens
ERR13916608	SAMEA116338587	Library8	Library8	Library8_L002	RNA-Seq	PAIRED	Illumina NovaSeq X	400141568	60421376768	Homo sapiens
ERR13916614	SAMEA116338587	Library8	Library8	Library8_L008	RNA-Seq	PAIRED	Illumina NovaSeq X	385845318	58262643018	Homo sapiens
ERR13916616	SAMEA116338588	Library9	Library9	Library9_L002	RNA-Seq	PAIRED	Illumina NovaSeq X	442988740	66891299740	Homo sapiens
ERR13916623	SAMEA116338589	Library10	Library10	Library10_L001	RNA-Seq	PAIRED	Illumina NovaSeq X	437819846	66110796746	Homo sapiens
ERR13916624	SAMEA116338589	Library10	Library10	Library10_L002	RNA-Seq	PAIRED	Illumina NovaSeq X	423454562	63941638862	Homo sapiens
ERR13916625	SAMEA116338589	Library10	Library10	Library10_L003	RNA-Seq	PAIRED	Illumina NovaSeq X	415555692	62748909492	Homo sapiens
ERR13916630	SAMEA116338589	Library10	Library10	Library10_L008	RNA-Seq	PAIRED	Illumina NovaSeq X	420605986	63511503886	Homo sapiens
ERR13916638	SAMEA116338590	Library11	Library11	Library11_L008	RNA-Seq	PAIRED	Illumina NovaSeq X	331012772	49982928572	Homo sapiens
