run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR13471424	SAMEA115905905	E-MTAB-14328:119_FSK_input	119_FSK_input	119_FSK_input_p	RNA-Seq	PAIRED	NextSeq 550	56578948	4019264250	Homo sapiens
ERR13471433	SAMEA115905914	E-MTAB-14328:200_FSK_poly	200_FSK_poly	200_FSK_poly_p	RNA-Seq	PAIRED	NextSeq 550	54923486	4139263295	Homo sapiens
ERR13471443	SAMEA115905924	E-MTAB-14328:201_KO_FSK_poly	201_KO_FSK_poly	201_KO_FSK_poly_p	RNA-Seq	PAIRED	NextSeq 550	49065350	3627211625	Homo sapiens
ERR13471426	SAMEA115905907	E-MTAB-14328:119_KO_FSK_input	119_KO_FSK_input	119_KO_FSK_input_p	RNA-Seq	PAIRED	NextSeq 550	59406784	4373680672	Homo sapiens
ERR13471428	SAMEA115905909	E-MTAB-14328:119_KO_input	119_KO_input	119_KO_input_p	RNA-Seq	PAIRED	NextSeq 550	62659698	4576670140	Homo sapiens
ERR13471440	SAMEA115905921	E-MTAB-14328:201_FSK_input	201_FSK_input	201_FSK_input_p	RNA-Seq	PAIRED	NextSeq 550	54705350	4061828576	Homo sapiens
ERR13471442	SAMEA115905923	E-MTAB-14328:201_KO_FSK_input	201_KO_FSK_input	201_KO_FSK_input_p	RNA-Seq	PAIRED	NextSeq 550	53704214	3989917364	Homo sapiens
ERR13471444	SAMEA115905925	E-MTAB-14328:201_KO_input	201_KO_input	201_KO_input_p	RNA-Seq	PAIRED	NextSeq 550	56255166	4186789994	Homo sapiens
ERR13471437	SAMEA115905918	E-MTAB-14328:200_KO_poly	200_KO_poly	200_KO_poly_p	RNA-Seq	PAIRED	NextSeq 550	55904182	4210057722	Homo sapiens
ERR13471439	SAMEA115905920	E-MTAB-14328:200_WT_poly	200_WT_poly	200_WT_poly_p	RNA-Seq	PAIRED	NextSeq 550	52907158	3984539587	Homo sapiens
ERR13471441	SAMEA115905922	E-MTAB-14328:201_FSK_poly	201_FSK_poly	201_FSK_poly_p	RNA-Seq	PAIRED	NextSeq 550	59833236	4498374130	Homo sapiens
ERR13471452	SAMEA115905933	E-MTAB-14328:202_KO_input	202_KO_input	202_KO_input_p	RNA-Seq	PAIRED	NextSeq 550	50072656	3721925476	Homo sapiens
ERR13471427	SAMEA115905908	E-MTAB-14328:119_KO_FSK_poly	119_KO_FSK_poly	119_KO_FSK_poly_p	RNA-Seq	PAIRED	NextSeq 550	54671786	4097849631	Homo sapiens
ERR13471429	SAMEA115905910	E-MTAB-14328:119_KO_poly	119_KO_poly	119_KO_poly_p	RNA-Seq	PAIRED	NextSeq 550	61037430	4596600541	Homo sapiens
ERR13471431	SAMEA115905912	E-MTAB-14328:119_WT_poly	119_WT_poly	119_WT_poly_p	RNA-Seq	PAIRED	NextSeq 550	54865460	4128850745	Homo sapiens
