run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR3458577	SAMEA5816631	14Bue1016Cn05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	7411	3716636	metagenome
ERR3458579	SAMEA5816633	14Bue1017Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	24849	12468411	metagenome
ERR3458588	SAMEA5816642	14Bue1019Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	8923	4475026	metagenome
ERR3458589	SAMEA5816643	14Bue1019Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	8948	4488861	metagenome
ERR3458593	SAMEA5816647	14Man1001Cn05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	13710	6877727	metagenome
ERR3458595	SAMEA5816649	14Man1011Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	8798	4412784	metagenome
ERR3458602	SAMEA5816656	14Man1013Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	12459	6247932	metagenome
ERR3458606	SAMEA5816660	14Man1014Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	8996	4510892	metagenome
ERR3458608	SAMEA5816662	14Man1014Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	6046	3031308	metagenome
ERR3458609	SAMEA5816663	14Man1014Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	19131	9598936	metagenome
ERR3458611	SAMEA5816665	14Man1015Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	19080	9571238	metagenome
ERR3458612	SAMEA5816666	14Man1015Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	7290	3654899	metagenome
ERR3458623	SAMEA5816678	14Man1018Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	17350	8705490	metagenome
ERR3458625	SAMEA5816680	14Man1018Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	7210	3613660	metagenome
ERR3458629	SAMEA5816684	14Man1019Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	7907	3966807	metagenome
ERR3458631	SAMEA5816686	14Man1020Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	24933	12510670	metagenome
ERR3458633	SAMEA5816688	14Man1020Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	28964	14534291	metagenome
ERR3458636	SAMEA5816691	14Man1021Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	17279	8658605	metagenome
ERR3458641	SAMEA5816696	14Man1022Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	18836	9452652	metagenome
ERR3458645	SAMEA5816700	14Per1011Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	34396	17259084	metagenome
ERR3458646	SAMEA5816701	14Per1012Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	34115	17107614	metagenome
ERR3458658	SAMEA5816713	14Per2011Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	30719	15409386	metagenome
ERR3458661	SAMEA5816716	14Per2011Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	14929	7486724	metagenome
ERR3458671	SAMEA5816726	14Per2015Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	21388	10731588	metagenome
ERR3458682	SAMEA5816737	15Bau1003Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	11904	5964067	metagenome
ERR3458687	SAMEA5816742	15Bau1005Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	16042	8050324	metagenome
ERR3458689	SAMEA5816744	15Bau1005Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	18897	9480378	metagenome
ERR3458697	SAMEA5816752	15Bau1008Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	17195	8629205	metagenome
ERR3458702	SAMEA5816757	15Bau1011Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	13180	6607909	metagenome
ERR3458703	SAMEA5816758	15Bau1011Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	16005	8028363	metagenome
ERR3458718	SAMEA5816773	15Bau1015Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	7266	3640915	metagenome
ERR3458719	SAMEA5816774	15Bau1015Ch02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	6298	3154326	metagenome
ERR3458720	SAMEA5816775	15Bau1015Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	10743	5388665	metagenome
ERR3458729	SAMEA5816784	15Bau1020Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	15418	7736686	metagenome
ERR3458734	SAMEA5816789	15Bau1023Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	21680	10874866	metagenome
ERR3458740	SAMEA5816795	15Bau1024Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	29442	14776191	metagenome
ERR3458747	SAMEA5816802	15Jus1001CH02A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	26754	13424452	metagenome
ERR3458750	SAMEA5816805	15Jus1002Ch01A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	19921	9992022	metagenome
ERR3458756	SAMEA5816811	15Jus1004Ch05A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	22413	11240446	metagenome
ERR3458759	SAMEA5816814	15Jus1006Ch03A	microbiota	Run1	AMPLICON	PAIRED	Illumina MiSeq	13383	6713739	metagenome
