run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR13114405	SAMN16874204	GSM4929729	SG3		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	22902684	6364261818	Rattus norvegicus
SRR13114408	SAMN16874201	GSM4929732	SHAM1		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	25577553	7141645165	Rattus norvegicus
SRR13114410	SAMN16874199	GSM4929734	SHAM3		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	24437588	6815910922	Rattus norvegicus
SRR13114411	SAMN16874198	GSM4929735	SHAM4		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	24249199	6706186892	Rattus norvegicus
SRR13114412	SAMN16874197	GSM4929736	SHAM5		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	24314281	6742021134	Rattus norvegicus
SRR13114404	SAMN16874205	GSM4929728	SG2		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	24833665	6860592296	Rattus norvegicus
SRR13114402	SAMN16874207	GSM4929726	re_DM2		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	25649282	7095702071	Rattus norvegicus
SRR13114403	SAMN16874206	GSM4929727	SG1		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	22882828	6345422088	Rattus norvegicus
SRR13114406	SAMN16874203	GSM4929730	SG4		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	24464929	6799669821	Rattus norvegicus
SRR13114409	SAMN16874200	GSM4929733	SHAM2		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	24232008	6751720487	Rattus norvegicus
SRR13114401	SAMN16874208	GSM4929725	re_DM1		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	23380997	6418794708	Rattus norvegicus
SRR13114407	SAMN16874202	GSM4929731	SG5		ncRNA-Seq	PAIRED	Illumina HiSeq 4000	21403500	5988502940	Rattus norvegicus
