run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR39661055	SAMN61708794	GSM9884357	RNA-seq of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 02	GSM9884357	RNA-Seq	PAIRED	Illumina NovaSeq 6000	43874983	4475248266	Homo sapiens
SRR39661059	SAMN61708798	GSM9884353	RNA-seq of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 01	GSM9884353	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21695811	2212972722	Homo sapiens
SRR39661061	SAMN61708801	GSM9884350	ATAC of sorted intestinal stem cells from inflamed pouch inlet-derived organoids, sample 01	GSM9884350	ATAC-seq	PAIRED	Illumina NovaSeq 6000	58766162	5994148524	Homo sapiens
SRR39661063	SAMN61708804	GSM9884347	ATAC of sorted intestinal stem cells from non-inflamed pouch inlet-derived organoids, sample 01	GSM9884347	ATAC-seq	PAIRED	Illumina NovaSeq 6000	95038426	9693919452	Homo sapiens
SRR39661072	SAMN61708814	GSM9884337	ATAC of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 03	GSM9884337	ATAC-seq	PAIRED	Illumina NovaSeq 6000	60447579	6165653058	Homo sapiens
SRR39661086	SAMN61708809	GSM9884342	ATAC of sorted intestinal stem cells from tofacitinib-treated inflamed pouch body-derived organoids, sample 01	GSM9884342	ATAC-seq	PAIRED	Illumina NovaSeq 6000	73217622	7468197444	Homo sapiens
SRR39661087	SAMN61708828	GSM9884323	H3K4me1 CUT&RUN of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 01	GSM9884323	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	20721633	4185769866	Homo sapiens
SRR39661052	SAMN61708791	GSM9884360	RNA-seq of sorted intestinal stem cells from non-inflamed pouch inlet-derived organoids, sample 02	GSM9884360	RNA-Seq	PAIRED	Illumina NovaSeq 6000	40371218	4117864236	Homo sapiens
SRR39661062	SAMN61708803	GSM9884348	ATAC of sorted intestinal stem cells from non-inflamed pouch inlet-derived organoids, sample 02	GSM9884348	ATAC-seq	PAIRED	Illumina NovaSeq 6000	86581255	8831288010	Homo sapiens
SRR39661064	SAMN61708805	GSM9884346	ATAC of sorted intestinal stem cells from tofacitinib-treated inflamed pouch body-derived organoids, sample 05	GSM9884346	ATAC-seq	PAIRED	Illumina NovaSeq 6000	78333339	7990000578	Homo sapiens
SRR39661079	SAMN61708820	GSM9884331	H3K27ac CUT&RUN of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 03	GSM9884331	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	15425845	3116020690	Homo sapiens
SRR39661084	SAMN61708826	GSM9884325	H3K4me1 CUT&RUN of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 03	GSM9884325	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	17431295	3521121590	Homo sapiens
SRR39661049	SAMN61708788	GSM9884363	RNA-seq of sorted intestinal stem cells from inflamed pouch inlet-derived organoids, sample 02	GSM9884363	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25582367	2609401434	Homo sapiens
SRR39661050	SAMN61708789	GSM9884362	RNA-seq of sorted intestinal stem cells from inflamed pouch inlet-derived organoids, sample 01	GSM9884362	RNA-Seq	PAIRED	Illumina NovaSeq 6000	23393108	2386097016	Homo sapiens
SRR39661066	SAMN61708808	GSM9884343	ATAC of sorted intestinal stem cells from tofacitinib-treated inflamed pouch body-derived organoids, sample 02	GSM9884343	ATAC-seq	PAIRED	Illumina NovaSeq 6000	79100224	8068222848	Homo sapiens
SRR39661070	SAMN61708817	GSM9884334	H3K27ac CUT&RUN of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 03	GSM9884334	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	27362402	5527205204	Homo sapiens
SRR39661074	SAMN61708825	GSM9884326	H3K4me1 CUT&RUN of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 01	GSM9884326	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	27027262	5459506924	Homo sapiens
SRR39661075	SAMN61708824	GSM9884327	H3K4me1 CUT&RUN of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 02	GSM9884327	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	38411290	7759080580	Homo sapiens
SRR39661076	SAMN61708823	GSM9884328	H3K4me1 CUT&RUN of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 03	GSM9884328	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	16403646	3313536492	Homo sapiens
SRR39661077	SAMN61708822	GSM9884329	H3K27ac CUT&RUN of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 01	GSM9884329	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	11477346	2318423892	Homo sapiens
SRR39661078	SAMN61708821	GSM9884330	H3K27ac CUT&RUN of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 02	GSM9884330	ChIP-Seq	PAIRED	Illumina NovaSeq 6000	11378336	2298423872	Homo sapiens
SRR39661083	SAMN61708816	GSM9884335	ATAC of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 01	GSM9884335	ATAC-seq	PAIRED	Illumina NovaSeq 6000	74320671	7580708442	Homo sapiens
SRR39661046	SAMN61708795	GSM9884356	RNA-seq of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 01	GSM9884356	RNA-Seq	PAIRED	Illumina NovaSeq 6000	32044586	3268547772	Homo sapiens
SRR39661047	SAMN61708796	GSM9884355	RNA-seq of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 03	GSM9884355	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30353982	3096106164	Homo sapiens
SRR39661048	SAMN61708787	GSM9884364	RNA-seq of sorted intestinal stem cells from inflamed pouch inlet-derived organoids, sample 03	GSM9884364	RNA-Seq	PAIRED	Illumina NovaSeq 6000	33523145	3419360790	Homo sapiens
SRR39661051	SAMN61708790	GSM9884361	RNA-seq of sorted intestinal stem cells from non-inflamed pouch inlet-derived organoids, sample 03	GSM9884361	RNA-Seq	PAIRED	Illumina NovaSeq 6000	32519377	3316976454	Homo sapiens
SRR39661053	SAMN61708792	GSM9884359	RNA-seq of sorted intestinal stem cells from non-inflamed pouch inlet-derived organoids, sample 01	GSM9884359	RNA-Seq	PAIRED	Illumina NovaSeq 6000	42415093	4326339486	Homo sapiens
SRR39661057	SAMN61708807	GSM9884344	ATAC of sorted intestinal stem cells from tofacitinib-treated inflamed pouch body-derived organoids, sample 03	GSM9884344	ATAC-seq	PAIRED	Illumina NovaSeq 6000	75965800	7748511600	Homo sapiens
SRR39661060	SAMN61708800	GSM9884351	ATAC of sorted intestinal stem cells from inflamed pouch inlet-derived organoids, sample 02	GSM9884351	ATAC-seq	PAIRED	Illumina NovaSeq 6000	86462227	8819147154	Homo sapiens
SRR39661065	SAMN61708799	GSM9884352	ATAC of sorted intestinal stem cells from inflamed pouch inlet-derived organoids, sample 03	GSM9884352	ATAC-seq	PAIRED	Illumina NovaSeq 6000	96404644	7966414312	Homo sapiens
SRR39661067	SAMN61708810	GSM9884341	ATAC of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 04	GSM9884341	ATAC-seq	PAIRED	Illumina NovaSeq 6000	65691634	5452625346	Homo sapiens
SRR39661068	SAMN61708811	GSM9884340	ATAC of sorted intestinal stem cells from inflamed pouch body-derived organoids, sample 03	GSM9884340	ATAC-seq	PAIRED	Illumina NovaSeq 6000	113420443	9394281826	Homo sapiens
SRR39661071	SAMN61708815	GSM9884336	ATAC of sorted intestinal stem cells from non-inflamed pouch body-derived organoids, sample 02	GSM9884336	ATAC-seq	PAIRED	Illumina NovaSeq 6000	83948552	8562752304	Homo sapiens
SRR39661080	SAMN61708802	GSM9884349	ATAC of sorted intestinal stem cells from non-inflamed pouch inlet-derived organoids, sample 03	GSM9884349	ATAC-seq	PAIRED	Illumina NovaSeq 6000	67565603	6891691506	Homo sapiens
