run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
DRR514890	SAMD00659185	SAMD00659185	Shrimp_stomach_sample_05ppm_6h_01		AMPLICON	PAIRED	Illumina MiSeq	225016	112940937	shrimp gut metagenome
DRR514891	SAMD00659186	SAMD00659186	Shrimp_stomach_sample_05ppm_6h_02		AMPLICON	PAIRED	Illumina MiSeq	265377	129707119	shrimp gut metagenome
DRR514894	SAMD00659189	SAMD00659189	Shrimp_stomach_sample_05ppm_6h_05		AMPLICON	PAIRED	Illumina MiSeq	228578	114701330	shrimp gut metagenome
DRR514906	SAMD00659201	SAMD00659201	Shrimp_stomach_sample_1ppm_6h_02		AMPLICON	PAIRED	Illumina MiSeq	270309	135672933	shrimp gut metagenome
DRR514908	SAMD00659203	SAMD00659203	Shrimp_stomach_sample_1ppm_6h_04		AMPLICON	PAIRED	Illumina MiSeq	225818	113041354	shrimp gut metagenome
DRR514910	SAMD00659205	SAMD00659205	Shrimp_stomach_sample_1ppm_24h_01		AMPLICON	PAIRED	Illumina MiSeq	236536	118606303	shrimp gut metagenome
DRR514917	SAMD00659212	SAMD00659212	Shrimp_stomach_sample_1ppm_168h_03		AMPLICON	PAIRED	Illumina MiSeq	225145	112964229	shrimp gut metagenome
DRR514919	SAMD00659214	SAMD00659214	Shrimp_stomach_sample_1ppm_168h_05		AMPLICON	PAIRED	Illumina MiSeq	225191	113024985	shrimp gut metagenome
DRR514922	SAMD00659217	SAMD00659217	Shrimp_stomach_sample_0ppm_6h_03		AMPLICON	PAIRED	Illumina MiSeq	204589	102685907	shrimp gut metagenome
DRR514923	SAMD00659218	SAMD00659218	Shrimp_stomach_sample_0ppm_6h_04		AMPLICON	PAIRED	Illumina MiSeq	275039	137976886	shrimp gut metagenome
DRR514925	SAMD00659220	SAMD00659220	Shrimp_stomach_sample_0ppm_24h_01		AMPLICON	PAIRED	Illumina MiSeq	222404	109068739	shrimp gut metagenome
DRR514931	SAMD00659226	SAMD00659226	Shrimp_stomach_sample_0ppm_168h_02		AMPLICON	PAIRED	Illumina MiSeq	246386	123615490	shrimp gut metagenome
DRR514932	SAMD00659227	SAMD00659227	Shrimp_stomach_sample_0ppm_168h_03		AMPLICON	PAIRED	Illumina MiSeq	219222	109976796	shrimp gut metagenome
DRR514899	SAMD00659194	SAMD00659194	Shrimp_stomach_sample_05ppm_24h_05		AMPLICON	PAIRED	Illumina MiSeq	276390	138377566	shrimp gut metagenome
DRR514903	SAMD00659198	SAMD00659198	Shrimp_stomach_sample_05ppm_168h_04		AMPLICON	PAIRED	Illumina MiSeq	242018	117511147	shrimp gut metagenome
DRR514907	SAMD00659202	SAMD00659202	Shrimp_stomach_sample_1ppm_6h_03		AMPLICON	PAIRED	Illumina MiSeq	257364	129075853	shrimp gut metagenome
DRR514896	SAMD00659191	SAMD00659191	Shrimp_stomach_sample_05ppm_24h_02		AMPLICON	PAIRED	Illumina MiSeq	223861	111814727	shrimp gut metagenome
DRR514909	SAMD00659204	SAMD00659204	Shrimp_stomach_sample_1ppm_6h_05		AMPLICON	PAIRED	Illumina MiSeq	229481	115134596	shrimp gut metagenome
DRR514912	SAMD00659207	SAMD00659207	Shrimp_stomach_sample_1ppm_24h_03		AMPLICON	PAIRED	Illumina MiSeq	238610	119750832	shrimp gut metagenome
DRR514914	SAMD00659209	SAMD00659209	Shrimp_stomach_sample_1ppm_24h_05		AMPLICON	PAIRED	Illumina MiSeq	214741	107685384	shrimp gut metagenome
DRR514898	SAMD00659193	SAMD00659193	Shrimp_stomach_sample_05ppm_24h_04		AMPLICON	PAIRED	Illumina MiSeq	246051	123186117	shrimp gut metagenome
DRR514916	SAMD00659211	SAMD00659211	Shrimp_stomach_sample_1ppm_168h_02		AMPLICON	PAIRED	Illumina MiSeq	207310	103964617	shrimp gut metagenome
DRR514927	SAMD00659222	SAMD00659222	Shrimp_stomach_sample_0ppm_24h_03		AMPLICON	PAIRED	Illumina MiSeq	277584	139334040	shrimp gut metagenome
DRR514900	SAMD00659195	SAMD00659195	Shrimp_stomach_sample_05ppm_168h_01		AMPLICON	PAIRED	Illumina MiSeq	277890	129030953	shrimp gut metagenome
DRR514929	SAMD00659224	SAMD00659224	Shrimp_stomach_sample_0ppm_24h_05		AMPLICON	PAIRED	Illumina MiSeq	279534	140312803	shrimp gut metagenome
DRR514904	SAMD00659199	SAMD00659199	Shrimp_stomach_sample_05ppm_168h_05		AMPLICON	PAIRED	Illumina MiSeq	282488	127952910	shrimp gut metagenome
DRR514911	SAMD00659206	SAMD00659206	Shrimp_stomach_sample_1ppm_24h_02		AMPLICON	PAIRED	Illumina MiSeq	243862	122331556	shrimp gut metagenome
DRR514924	SAMD00659219	SAMD00659219	Shrimp_stomach_sample_0ppm_6h_05		AMPLICON	PAIRED	Illumina MiSeq	239800	120344959	shrimp gut metagenome
DRR514933	SAMD00659228	SAMD00659228	Shrimp_stomach_sample_0ppm_168h_04		AMPLICON	PAIRED	Illumina MiSeq	232677	116545456	shrimp gut metagenome
DRR514893	SAMD00659188	SAMD00659188	Shrimp_stomach_sample_05ppm_6h_04		AMPLICON	PAIRED	Illumina MiSeq	242433	117338182	shrimp gut metagenome
DRR514895	SAMD00659190	SAMD00659190	Shrimp_stomach_sample_05ppm_24h_01		AMPLICON	PAIRED	Illumina MiSeq	237475	119194588	shrimp gut metagenome
DRR514897	SAMD00659192	SAMD00659192	Shrimp_stomach_sample_05ppm_24h_03		AMPLICON	PAIRED	Illumina MiSeq	239576	120153468	shrimp gut metagenome
