run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR12804267	SAMEA115456383	OB_004_B	OB_004_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	523924	131504924	clinical metagenome
ERR12804271	SAMEA115456387	OB_006_B	OB_006_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	561758	141001258	clinical metagenome
ERR12804278	SAMEA115456394	OB_010_A	OB_010_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	186302	46761802	clinical metagenome
ERR12804282	SAMEA115456396	OB_011_A	OB_011_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	151810	38104310	clinical metagenome
ERR12804283	SAMEA115456397	OB_011_B	OB_011_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	305488	76677488	clinical metagenome
ERR12804363	SAMEA115456415	OB_020_B	OB_020_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	217218	54521718	clinical metagenome
ERR12804480	SAMEA115456430	OB_028_A	OB_028_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	363634	91272134	clinical metagenome
ERR12804486	SAMEA115456435	OB_030_B	OB_030_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	605788	152052788	clinical metagenome
ERR12804493	SAMEA115456439	OB_032_B	OB_032_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	298188	74845188	clinical metagenome
ERR12804495	SAMEA115456441	OB_033_B	OB_033_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	282674	70951174	clinical metagenome
ERR12804510	SAMEA115456455	OB_040_A	OB_040_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	179784	45125784	clinical metagenome
ERR12804512	SAMEA115456457	OB_041_A	OB_041_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	175810	44128310	clinical metagenome
ERR12804559	SAMEA115456466	OB_043_3_B	OB_043_3_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	288840	72498840	clinical metagenome
ERR12806316	SAMEA115456468	OB_043_4_B	OB_043_4_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	355098	89129598	clinical metagenome
ERR12812874	SAMEA115456480	OB_045_3_B	OB_045_3_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	243468	61110468	clinical metagenome
ERR12812880	SAMEA115456482	OB_045_4_B	OB_045_4_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	250798	62950298	clinical metagenome
ERR12812888	SAMEA115456484	OB_045_B	OB_045_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	291728	73223728	clinical metagenome
ERR12813154	SAMEA115456488	OB_046_2_B	OB_046_2_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	324942	81560442	clinical metagenome
ERR12813166	SAMEA115456495	OB_047_2_A	OB_047_2_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	225280	56545280	clinical metagenome
ERR12813171	SAMEA115456497	OB_047_3_A	OB_047_3_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	241316	60570316	clinical metagenome
ERR12813187	SAMEA115456505	OB_048_3_A	OB_048_3_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	336178	84380678	clinical metagenome
ERR12813193	SAMEA115456508	OB_048_4_B	OB_048_4_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	221932	55704932	clinical metagenome
ERR12814178	SAMEA115456520	OB_050_4_B	OB_050_4_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	552496	138676496	clinical metagenome
ERR12814325	SAMEA115456537	OB_053_4_A	OB_053_4_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	655030	164412530	clinical metagenome
ERR12814329	SAMEA115456540	OB_054_1_B	OB_054_1_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	293130	73575630	clinical metagenome
ERR12814352	SAMEA115456548	OB_55_2_B	OB_55_2_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	251196	63050196	clinical metagenome
ERR12814369	SAMEA115456554	OB-003_n47	OB-003_n47		AMPLICON	PAIRED	Illumina NovaSeq 6000	429978	107924478	clinical metagenome
ERR12814372	SAMEA115456556	OB-004_n27	OB-004_n27		AMPLICON	PAIRED	Illumina NovaSeq 6000	345806	86797306	clinical metagenome
ERR12814396	SAMEA115456564	OB-008_n24	OB-008_n24		AMPLICON	PAIRED	Illumina NovaSeq 6000	401738	100836238	clinical metagenome
ERR12814484	SAMEA115456573	OB-013_n16	OB-013_n16		AMPLICON	PAIRED	Illumina NovaSeq 6000	121020	30376020	clinical metagenome
ERR12814687	SAMEA115456578	OB-015_n37	OB-015_n37		AMPLICON	PAIRED	Illumina NovaSeq 6000	592862	148808362	clinical metagenome
ERR12814711	SAMEA115456589	OB-021_n17	OB-021_n17		AMPLICON	PAIRED	Illumina NovaSeq 6000	1301314	326629814	clinical metagenome
ERR12814724	SAMEA115456598	OB-025_n37	OB-025_n37		AMPLICON	PAIRED	Illumina NovaSeq 6000	585274	146903774	clinical metagenome
ERR12814737	SAMEA115456612	OB-032_n47	OB-032_n47		AMPLICON	PAIRED	Illumina NovaSeq 6000	503668	126420668	clinical metagenome
ERR12814743	SAMEA115456618	OB-035_n47	OB-035_n47		AMPLICON	PAIRED	Illumina NovaSeq 6000	400870	100618370	clinical metagenome
ERR12814756	SAMEA115456622	OB-037_n47	OB-037_n47		AMPLICON	PAIRED	Illumina NovaSeq 6000	947154	237735654	clinical metagenome
ERR12814760	SAMEA115456411	OB_018_B	OB_018_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	226516	56855516	clinical metagenome
ERR12814767	SAMEA115456606	OB-029_n47	OB-029_n47		AMPLICON	PAIRED	Illumina NovaSeq 6000	351068	88118068	clinical metagenome
ERR12804265	SAMEA115456381	OB_003_B	OB_003_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	330032	82838032	clinical metagenome
ERR12804273	SAMEA115456389	OB_007_B	OB_007_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	354078	88873578	clinical metagenome
ERR12804285	SAMEA115456399	OB_012_B	OB_012_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	352418	88456918	clinical metagenome
ERR12804294	SAMEA115456402	OB_014_A	OB_014_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	211402	53061902	clinical metagenome
ERR12804352	SAMEA115456405	OB_015_B	OB_015_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	718150	180255650	clinical metagenome
ERR12804354	SAMEA115456407	OB_016_B	OB_016_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	622378	156216878	clinical metagenome
ERR12804355	SAMEA115456408	OB_017_A	OB_017_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	207570	52100070	clinical metagenome
ERR12804391	SAMEA115456417	OB_021_B	OB_021_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	127758	32067258	clinical metagenome
ERR12804393	SAMEA115456419	OB_022_B	OB_022_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	546302	137121802	clinical metagenome
ERR12804395	SAMEA115456421	OB_023_B	OB_023_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	295250	74107750	clinical metagenome
ERR12804396	SAMEA115456422	OB_024_A	OB_024_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	136936	34370936	clinical metagenome
ERR12804397	SAMEA115456423	OB_024_B	OB_024_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	298370	74890870	clinical metagenome
ERR12804399	SAMEA115456425	OB_025_B	OB_025_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	518560	130158560	clinical metagenome
ERR12804443	SAMEA115456428	OB_027_A	OB_027_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	165146	41451646	clinical metagenome
ERR12804479	SAMEA115456429	OB_027_B	OB_027_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	551944	138537944	clinical metagenome
ERR12804483	SAMEA115456432	OB_029_A	OB_029_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	327232	82135232	clinical metagenome
ERR12804484	SAMEA115456433	OB_029_B	OB_029_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	268788	67465788	clinical metagenome
ERR12804485	SAMEA115456434	OB_030_A	OB_030_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	177992	44675992	clinical metagenome
ERR12804264	SAMEA115456379	OB_002_B	OB_002_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	314180	78859180	clinical metagenome
ERR12804491	SAMEA115456437	OB_031_B	OB_031_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	680320	170760320	clinical metagenome
ERR12804269	SAMEA115456385	OB_005_B	OB_005_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	333378	83677878	clinical metagenome
ERR12804496	SAMEA115456442	OB_034_A	OB_034_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	132264	33198264	clinical metagenome
ERR12804286	SAMEA115456400	OB_013_A	OB_013_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	253742	63689242	clinical metagenome
ERR12804499	SAMEA115456445	OB_035_B	OB_035_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	719910	180697410	clinical metagenome
ERR12804351	SAMEA115456404	OB_015_A	OB_015_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	109324	27440324	clinical metagenome
ERR12804356	SAMEA115456378	OB_002_A	OB_002_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	132442	33242942	clinical metagenome
ERR12804503	SAMEA115456448	OB_037_A	OB_037_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	188846	47400346	clinical metagenome
ERR12804489	SAMEA115456436	OB_031_A	OB_031_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	122500	30747500	clinical metagenome
ERR12804514	SAMEA115456459	OB_042_2_A	OB_042_2_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	272468	68389468	clinical metagenome
ERR12804492	SAMEA115456438	OB_032_A	OB_032_A		AMPLICON	PAIRED	Illumina NovaSeq 6000	290208	72842208	clinical metagenome
ERR12804502	SAMEA115456447	OB_036_B	OB_036_B		AMPLICON	PAIRED	Illumina NovaSeq 6000	533986	134030486	clinical metagenome
