run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR23703038	SAMN33590291	SB044	Metagenome or environmental sample from human metagenome	SAMPLE19351098	AMPLICON	PAIRED	Illumina MiSeq	65316	39320232	human metagenome
SRR23703043	SAMN33590322	SB298	Metagenome or environmental sample from human metagenome	SAMPLE34496914	AMPLICON	PAIRED	Illumina MiSeq	21512	12950224	human metagenome
SRR23703044	SAMN33590321	SB292	Metagenome or environmental sample from human metagenome	SAMPLE12359178	AMPLICON	PAIRED	Illumina MiSeq	68400	41176800	human metagenome
SRR23703045	SAMN33590320	SB291	Metagenome or environmental sample from human metagenome	SAMPLE34255214	AMPLICON	PAIRED	Illumina MiSeq	89866	54099332	human metagenome
SRR23703050	SAMN33590315	SB246	Metagenome or environmental sample from human metagenome	SAMPLE33819141	AMPLICON	PAIRED	Illumina MiSeq	80959	48737318	human metagenome
SRR23703053	SAMN33590313	SB226	Metagenome or environmental sample from human metagenome	SAMPLE27223714	AMPLICON	PAIRED	Illumina MiSeq	73200	44066400	human metagenome
SRR23703055	SAMN33590311	SB205	Metagenome or environmental sample from human metagenome	SAMPLE33190958	AMPLICON	PAIRED	Illumina MiSeq	129780	78127560	human metagenome
SRR23703069	SAMN33590298	SB103	Metagenome or environmental sample from human metagenome	SAMPLE28015916	AMPLICON	PAIRED	Illumina MiSeq	97072	58437344	human metagenome
SRR23703073	SAMN33590294	SB077	Metagenome or environmental sample from human metagenome	SAMPLE23641358	AMPLICON	PAIRED	Illumina MiSeq	21635	13024270	human metagenome
SRR23703040	SAMN33590289	SB036	Metagenome or environmental sample from human metagenome	SAMPLE17695482	AMPLICON	PAIRED	Illumina MiSeq	74106	44611812	human metagenome
SRR23703047	SAMN33590318	SB274	Metagenome or environmental sample from human metagenome	SAMPLE34106994	AMPLICON	PAIRED	Illumina MiSeq	62713	37753226	human metagenome
SRR23703051	SAMN33590314	SB227	Metagenome or environmental sample from human metagenome	SAMPLE20461832	AMPLICON	PAIRED	Illumina MiSeq	18900	11377800	human metagenome
SRR23703056	SAMN33590310	SB201	Metagenome or environmental sample from human metagenome	SAMPLE33038144	AMPLICON	PAIRED	Illumina MiSeq	81877	49289954	human metagenome
SRR23703063	SAMN33590286	SB014	Metagenome or environmental sample from human metagenome	SAMPLE30864128	AMPLICON	PAIRED	Illumina MiSeq	21262	12799724	human metagenome
SRR23703070	SAMN33590297	SB102	Metagenome or environmental sample from human metagenome	SAMPLE31912107	AMPLICON	PAIRED	Illumina MiSeq	77809	46841018	human metagenome
SRR23703039	SAMN33590290	SB037	Metagenome or environmental sample from human metagenome	SAMPLE31236377	AMPLICON	PAIRED	Illumina MiSeq	81452	49034104	human metagenome
SRR23703046	SAMN33590319	SB283	Metagenome or environmental sample from human metagenome	SAMPLE28626587	AMPLICON	PAIRED	Illumina MiSeq	94391	56823382	human metagenome
SRR23703049	SAMN33590316	SB260	Metagenome or environmental sample from human metagenome	SAMPLE14350812	AMPLICON	PAIRED	Illumina MiSeq	48055	28929110	human metagenome
SRR23703054	SAMN33590312	SB220	Metagenome or environmental sample from human metagenome	SAMPLE33370134	AMPLICON	PAIRED	Illumina MiSeq	96549	58122498	human metagenome
SRR23703057	SAMN33590309	SB199	Metagenome or environmental sample from human metagenome	SAMPLE13985835	AMPLICON	PAIRED	Illumina MiSeq	67928	40892656	human metagenome
SRR23703061	SAMN33590305	SB156	Metagenome or environmental sample from human metagenome	SAMPLE32474879	AMPLICON	PAIRED	Illumina MiSeq	59171	35620942	human metagenome
