run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR10948766	SAMEA112701781	E-MTAB-12686:DT-DAOY-VIN N = 3	DT-DAOY-VIN N = 3	DT-DAOY-VIN N = 3_s	OTHER	SINGLE	NextSeq 500	2781926	211426376	Homo sapiens
ERR10948778	SAMEA112701784	E-MTAB-12686:DT-D283-CIS N = 3	DT-D283-CIS N = 3	DT-D283-CIS N = 3_s	OTHER	SINGLE	NextSeq 500	1935353	147086828	Homo sapiens
ERR10948779	SAMEA112701784	E-MTAB-12686:DT-D283-CIS N = 3	DT-D283-CIS N = 3	DT-D283-CIS N = 3_s	OTHER	SINGLE	NextSeq 500	1950784	148259584	Homo sapiens
ERR10948781	SAMEA112701784	E-MTAB-12686:DT-D283-CIS N = 3	DT-D283-CIS N = 3	DT-D283-CIS N = 3_s	OTHER	SINGLE	NextSeq 500	1906210	144871960	Homo sapiens
ERR10948785	SAMEA112701785	E-MTAB-12686:DT-D458-CIS N = 1	DT-D458-CIS N = 1	DT-D458-CIS N = 1_s	OTHER	SINGLE	NextSeq 500	1814921	137933996	Homo sapiens
ERR10948793	SAMEA112701787	E-MTAB-12686:DT-D458-CIS N = 3	DT-D458-CIS N = 3	DT-D458-CIS N = 3_s	OTHER	SINGLE	NextSeq 500	2069409	157275084	Homo sapiens
ERR10948797	SAMEA112701788	E-MTAB-12686:DT-HDMB-03-CIS N = 1	DT-HDMB-03-CIS N = 1	DT-HDMB-03-CIS N = 1_s	OTHER	SINGLE	NextSeq 500	1884624	143231424	Homo sapiens
ERR10948801	SAMEA112701789	E-MTAB-12686:DT-HDMB-03-CIS N = 2	DT-HDMB-03-CIS N = 2	DT-HDMB-03-CIS N = 2_s	OTHER	SINGLE	NextSeq 500	2018482	153404632	Homo sapiens
ERR10948803	SAMEA112701790	E-MTAB-12686:DT-HDMB-03-CIS N = 3	DT-HDMB-03-CIS N = 3	DT-HDMB-03-CIS N = 3_s	OTHER	SINGLE	NextSeq 500	1920749	145976924	Homo sapiens
ERR10948813	SAMEA112701792	E-MTAB-12686:DT-D283-DMF N = 2	DT-D283-DMF N = 2	DT-D283-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2074438	157657288	Homo sapiens
ERR10948820	SAMEA112701794	E-MTAB-12686:DT-D458-DMF N = 1	DT-D458-DMF N = 1	DT-D458-DMF N = 1_s	OTHER	SINGLE	NextSeq 500	2280438	173313288	Homo sapiens
ERR10948822	SAMEA112701795	E-MTAB-12686:DT-D458-DMF N = 2	DT-D458-DMF N = 2	DT-D458-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2126234	161593784	Homo sapiens
ERR10948826	SAMEA112701796	E-MTAB-12686:DT-D458-DMF N = 3	DT-D458-DMF N = 3	DT-D458-DMF N = 3_s	OTHER	SINGLE	NextSeq 500	2065885	157007260	Homo sapiens
ERR10948832	SAMEA112701797	E-MTAB-12686:DT-HDMB-03-DMF N = 1	DT-HDMB-03-DMF N = 1	DT-HDMB-03-DMF N = 1_s	OTHER	SINGLE	NextSeq 500	2095582	159264232	Homo sapiens
ERR10948840	SAMEA112701799	E-MTAB-12686:DT-HDMB-03-DMF N = 3	DT-HDMB-03-DMF N = 3	DT-HDMB-03-DMF N = 3_s	OTHER	SINGLE	NextSeq 500	2024514	153863064	Homo sapiens
ERR10948843	SAMEA112701800	E-MTAB-12686:DT-DAOY-DMSO N = 1	DT-DAOY-DMSO N = 1	DT-DAOY-DMSO N = 1_s	OTHER	SINGLE	NextSeq 500	1804221	137120796	Homo sapiens
ERR10948844	SAMEA112701800	E-MTAB-12686:DT-DAOY-DMSO N = 1	DT-DAOY-DMSO N = 1	DT-DAOY-DMSO N = 1_s	OTHER	SINGLE	NextSeq 500	1802791	137012116	Homo sapiens
ERR10948852	SAMEA112701802	E-MTAB-12686:DT-DAOY-DMSO N = 3	DT-DAOY-DMSO N = 3	DT-DAOY-DMSO N = 3_s	OTHER	SINGLE	NextSeq 500	2203900	167496400	Homo sapiens
ERR10948759	SAMEA112701779	E-MTAB-12686:DT-DAOY-VIN N = 1	DT-DAOY-VIN N = 1	DT-DAOY-VIN N = 1_s	OTHER	SINGLE	NextSeq 500	1623014	123349064	Homo sapiens
ERR10948767	SAMEA112701781	E-MTAB-12686:DT-DAOY-VIN N = 3	DT-DAOY-VIN N = 3	DT-DAOY-VIN N = 3_s	OTHER	SINGLE	NextSeq 500	2848539	216488964	Homo sapiens
ERR10948771	SAMEA112701782	E-MTAB-12686:DT-D283-CIS N = 1	DT-D283-CIS N = 1	DT-D283-CIS N = 1_s	OTHER	SINGLE	NextSeq 500	2015638	153188488	Homo sapiens
ERR10948772	SAMEA112701782	E-MTAB-12686:DT-D283-CIS N = 1	DT-D283-CIS N = 1	DT-D283-CIS N = 1_s	OTHER	SINGLE	NextSeq 500	1982552	150673952	Homo sapiens
ERR10948773	SAMEA112701782	E-MTAB-12686:DT-D283-CIS N = 1	DT-D283-CIS N = 1	DT-D283-CIS N = 1_s	OTHER	SINGLE	NextSeq 500	2030100	154287600	Homo sapiens
ERR10948774	SAMEA112701783	E-MTAB-12686:DT-D283-CIS N = 2	DT-D283-CIS N = 2	DT-D283-CIS N = 2_s	OTHER	SINGLE	NextSeq 500	2186772	166194672	Homo sapiens
ERR10948788	SAMEA112701786	E-MTAB-12686:DT-D458-CIS N = 2	DT-D458-CIS N = 2	DT-D458-CIS N = 2_s	OTHER	SINGLE	NextSeq 500	1860344	141386144	Homo sapiens
ERR10948790	SAMEA112701787	E-MTAB-12686:DT-D458-CIS N = 3	DT-D458-CIS N = 3	DT-D458-CIS N = 3_s	OTHER	SINGLE	NextSeq 500	2049710	155777960	Homo sapiens
ERR10948799	SAMEA112701789	E-MTAB-12686:DT-HDMB-03-CIS N = 2	DT-HDMB-03-CIS N = 2	DT-HDMB-03-CIS N = 2_s	OTHER	SINGLE	NextSeq 500	1964741	149320316	Homo sapiens
ERR10948800	SAMEA112701789	E-MTAB-12686:DT-HDMB-03-CIS N = 2	DT-HDMB-03-CIS N = 2	DT-HDMB-03-CIS N = 2_s	OTHER	SINGLE	NextSeq 500	1997576	151815776	Homo sapiens
ERR10948807	SAMEA112701791	E-MTAB-12686:DT-D283-DMF N = 1	DT-D283-DMF N = 1	DT-D283-DMF N = 1_s	OTHER	SINGLE	NextSeq 500	2194016	166745216	Homo sapiens
ERR10948809	SAMEA112701791	E-MTAB-12686:DT-D283-DMF N = 1	DT-D283-DMF N = 1	DT-D283-DMF N = 1_s	OTHER	SINGLE	NextSeq 500	2193162	166680312	Homo sapiens
ERR10948810	SAMEA112701792	E-MTAB-12686:DT-D283-DMF N = 2	DT-D283-DMF N = 2	DT-D283-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2126258	161595608	Homo sapiens
ERR10948811	SAMEA112701792	E-MTAB-12686:DT-D283-DMF N = 2	DT-D283-DMF N = 2	DT-D283-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2130267	161900292	Homo sapiens
ERR10948812	SAMEA112701792	E-MTAB-12686:DT-D283-DMF N = 2	DT-D283-DMF N = 2	DT-D283-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2107065	160136940	Homo sapiens
ERR10948817	SAMEA112701793	E-MTAB-12686:DT-D283-DMF N = 3	DT-D283-DMF N = 3	DT-D283-DMF N = 3_s	OTHER	SINGLE	NextSeq 500	2208689	167860364	Homo sapiens
ERR10948818	SAMEA112701794	E-MTAB-12686:DT-D458-DMF N = 1	DT-D458-DMF N = 1	DT-D458-DMF N = 1_s	OTHER	SINGLE	NextSeq 500	2221202	168811352	Homo sapiens
ERR10948819	SAMEA112701794	E-MTAB-12686:DT-D458-DMF N = 1	DT-D458-DMF N = 1	DT-D458-DMF N = 1_s	OTHER	SINGLE	NextSeq 500	2257090	171538840	Homo sapiens
ERR10948828	SAMEA112701796	E-MTAB-12686:DT-D458-DMF N = 3	DT-D458-DMF N = 3	DT-D458-DMF N = 3_s	OTHER	SINGLE	NextSeq 500	2009251	152703076	Homo sapiens
ERR10948829	SAMEA112701796	E-MTAB-12686:DT-D458-DMF N = 3	DT-D458-DMF N = 3	DT-D458-DMF N = 3_s	OTHER	SINGLE	NextSeq 500	2063096	156795296	Homo sapiens
ERR10948835	SAMEA112701798	E-MTAB-12686:DT-HDMB-03-DMF N = 2	DT-HDMB-03-DMF N = 2	DT-HDMB-03-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2079076	158009776	Homo sapiens
ERR10948836	SAMEA112701798	E-MTAB-12686:DT-HDMB-03-DMF N = 2	DT-HDMB-03-DMF N = 2	DT-HDMB-03-DMF N = 2_s	OTHER	SINGLE	NextSeq 500	2026447	154009972	Homo sapiens
ERR10948839	SAMEA112701799	E-MTAB-12686:DT-HDMB-03-DMF N = 3	DT-HDMB-03-DMF N = 3	DT-HDMB-03-DMF N = 3_s	OTHER	SINGLE	NextSeq 500	2002518	152191368	Homo sapiens
ERR10948842	SAMEA112701800	E-MTAB-12686:DT-DAOY-DMSO N = 1	DT-DAOY-DMSO N = 1	DT-DAOY-DMSO N = 1_s	OTHER	SINGLE	NextSeq 500	1785963	135733188	Homo sapiens
ERR10948846	SAMEA112701801	E-MTAB-12686:DT-DAOY-DMSO N = 2	DT-DAOY-DMSO N = 2	DT-DAOY-DMSO N = 2_s	OTHER	SINGLE	NextSeq 500	1623916	123417616	Homo sapiens
ERR10948849	SAMEA112701801	E-MTAB-12686:DT-DAOY-DMSO N = 2	DT-DAOY-DMSO N = 2	DT-DAOY-DMSO N = 2_s	OTHER	SINGLE	NextSeq 500	1639327	124588852	Homo sapiens
ERR10948758	SAMEA112701779	E-MTAB-12686:DT-DAOY-VIN N = 1	DT-DAOY-VIN N = 1	DT-DAOY-VIN N = 1_s	OTHER	SINGLE	NextSeq 500	1663258	126407608	Homo sapiens
