run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR2818468	SAMEA4949232	2	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	20500	5185639	feces metagenome
ERR2818485	SAMEA4949249	19	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	11500	2908815	feces metagenome
ERR2818486	SAMEA4949250	20	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	37000	9360745	feces metagenome
ERR2818487	SAMEA4949251	21	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	24000	6071719	feces metagenome
ERR2818494	SAMEA4949258	28	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	11000	2782548	feces metagenome
ERR2818502	SAMEA4949266	36	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656149	feces metagenome
ERR2818504	SAMEA4949268	38	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	45500	11511275	feces metagenome
ERR2818511	SAMEA4949275	45	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	11000	2782404	feces metagenome
ERR2818517	SAMEA4949281	51	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	21500	5438967	feces metagenome
ERR2818520	SAMEA4949284	54	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2655526	feces metagenome
ERR2818527	SAMEA4949291	61	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656392	feces metagenome
ERR2818532	SAMEA4949296	66	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656062	feces metagenome
ERR2818535	SAMEA4949299	69	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656261	feces metagenome
ERR2818544	SAMEA4949308	78	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	9000	2276724	feces metagenome
ERR2818548	SAMEA4949312	82	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	19000	4805979	feces metagenome
ERR2818550	SAMEA4949314	84	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	19000	4805717	feces metagenome
ERR2818568	SAMEA4949333	103	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	20000	5059966	feces metagenome
ERR2818573	SAMEA4949338	108	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	17000	4300748	feces metagenome
ERR2818575	SAMEA4949340	110	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	21000	5312509	feces metagenome
ERR2818577	SAMEA4949342	112	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	29000	7336231	feces metagenome
ERR2818578	SAMEA4949343	113	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	16500	4174195	feces metagenome
ERR2818470	SAMEA4949234	4	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	17000	4300726	feces metagenome
ERR2818479	SAMEA4949243	13	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	12500	3161983	feces metagenome
ERR2818484	SAMEA4949248	18	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	7000	1770706	feces metagenome
ERR2818489	SAMEA4949253	23	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	15000	3794957	feces metagenome
ERR2818495	SAMEA4949259	29	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656040	feces metagenome
ERR2818510	SAMEA4949274	44	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	11000	2782899	feces metagenome
ERR2818514	SAMEA4949278	48	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	25500	6451155	feces metagenome
ERR2818515	SAMEA4949279	49	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	11000	2782169	feces metagenome
ERR2818519	SAMEA4949283	53	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	13500	3415323	feces metagenome
ERR2818525	SAMEA4949289	59	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	22500	5692192	feces metagenome
ERR2818526	SAMEA4949290	60	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	7500	1897246	feces metagenome
ERR2818534	SAMEA4949298	68	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	18500	4679482	feces metagenome
ERR2818536	SAMEA4949300	70	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	6500	1644303	feces metagenome
ERR2818537	SAMEA4949301	71	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	17000	4300608	feces metagenome
ERR2818541	SAMEA4949305	75	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	9000	2276871	feces metagenome
ERR2818542	SAMEA4949306	76	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	5500	1391272	feces metagenome
ERR2818546	SAMEA4949310	80	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	9000	2276432	feces metagenome
ERR2818555	SAMEA4949319	89	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	8000	2023911	feces metagenome
ERR2818556	SAMEA4949320	90	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10000	2529771	feces metagenome
ERR2818558	SAMEA4949322	92	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	7000	1770759	feces metagenome
ERR2818467	SAMEA4949231	1	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	9500	2403234	feces metagenome
ERR2818476	SAMEA4949240	10	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	22500	5691095	feces metagenome
ERR2818478	SAMEA4949242	12	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656103	feces metagenome
ERR2818482	SAMEA4949246	16	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	21000	5312700	feces metagenome
ERR2818490	SAMEA4949254	24	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	21500	5439323	feces metagenome
ERR2818498	SAMEA4949262	32	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	6000	1517808	feces metagenome
ERR2818501	SAMEA4949265	35	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10000	2529630	feces metagenome
ERR2818503	SAMEA4949267	37	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	33000	8347657	feces metagenome
ERR2818506	SAMEA4949270	40	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	33500	8474147	feces metagenome
ERR2818516	SAMEA4949280	50	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10000	2529372	feces metagenome
ERR2818518	SAMEA4949282	52	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	16500	4173967	feces metagenome
ERR2818521	SAMEA4949285	55	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2655823	feces metagenome
ERR2818522	SAMEA4949286	56	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	2500	632364	feces metagenome
ERR2818524	SAMEA4949288	58	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	7000	1770864	feces metagenome
ERR2818528	SAMEA4949292	62	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	2500	632457	feces metagenome
ERR2818529	SAMEA4949293	63	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10000	2529137	feces metagenome
ERR2818530	SAMEA4949294	64	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10500	2656296	feces metagenome
ERR2818545	SAMEA4949309	79	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	18500	4679082	feces metagenome
ERR2818552	SAMEA4949316	86	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	7500	1897253	feces metagenome
ERR2818554	SAMEA4949318	88	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	8000	2023917	feces metagenome
ERR2818557	SAMEA4949321	91	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	9500	2403323	feces metagenome
ERR2818559	SAMEA4949323	93	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	15000	3794609	feces metagenome
ERR2818560	SAMEA4949324	94	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	21500	5439316	feces metagenome
ERR2818561	SAMEA4949325	95	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	47000	11890161	feces metagenome
ERR2818567	SAMEA4949332	102	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	10000	2529747	feces metagenome
ERR2818570	SAMEA4949335	105	bariatric surgery	unspecified	AMPLICON	SINGLE	Illumina MiSeq	11000	2782706	feces metagenome
