run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR10427833	SAMN13258165	83	80T1	80T1	WGS	PAIRED	Illumina HiSeq 2000	23304138	5825892750	human gut metagenome
SRR10427836	SAMN13258091	9	16T0	16T0	WGS	PAIRED	Illumina HiSeq 2000	16209546	3241390900	human gut metagenome
SRR10427840	SAMN13258159	77	71T1	71T1	WGS	PAIRED	Illumina HiSeq 2000	22413594	5603081875	human gut metagenome
SRR10427842	SAMN13258157	75	69T1	69T1	WGS	PAIRED	Illumina HiSeq 2000	19630594	4907053125	human gut metagenome
SRR10427845	SAMN13258154	72	68T0	68T0	WGS	PAIRED	Illumina HiSeq 2000	18503615	4624955000	human gut metagenome
SRR10427850	SAMN13258150	68	65T0	65T0	WGS	PAIRED	Illumina HiSeq 2000	19668114	4916838750	human gut metagenome
SRR10427853	SAMN13258147	65	63T1	63T1	WGS	PAIRED	Illumina HiSeq 2000	16149426	4037004250	human gut metagenome
SRR10427858	SAMN13258089	7	13T0	13T0	WGS	PAIRED	Illumina HiSeq 2000	18092390	3617842800	human gut metagenome
SRR10427864	SAMN13258137	55	56T0	56T0	WGS	PAIRED	Illumina HiSeq 2000	18399279	4599739375	human gut metagenome
SRR10427865	SAMN13258136	54	52T1	52T1	WGS	PAIRED	Illumina HiSeq 2000	17708433	4427020250	human gut metagenome
SRR10427877	SAMN13258125	43	46T0	46T0	WGS	PAIRED	Illumina HiSeq 2000	18697699	4674245125	human gut metagenome
SRR10427878	SAMN13258124	42	44T1	44T1	WGS	PAIRED	Illumina HiSeq 2000	21146844	5286347750	human gut metagenome
SRR10427879	SAMN13258123	41	44T0	44T0	WGS	PAIRED	Illumina HiSeq 2000	23543830	5882944125	human gut metagenome
SRR10427882	SAMN13258121	39	3T0	3T0	WGS	PAIRED	Illumina HiSeq 2000	17054279	3410334800	human gut metagenome
SRR10427885	SAMN13258118	36	36T1	36T1	WGS	PAIRED	Illumina HiSeq 2000	18011821	4502273000	human gut metagenome
SRR10427890	SAMN13258113	31	32T0	32T0	WGS	PAIRED	Illumina HiSeq 2000	18359793	4589758750	human gut metagenome
SRR10427894	SAMN13258110	28	30T1	30T1	WGS	PAIRED	Illumina HiSeq 2000	15945825	3188823900	human gut metagenome
SRR10427897	SAMN13258107	25	29T0	29T0	WGS	PAIRED	Illumina HiSeq 2000	16753207	4185112125	human gut metagenome
SRR10427899	SAMN13258105	23	25T0	25T0	WGS	PAIRED	Illumina HiSeq 2000	10856511	2158978000	human gut metagenome
SRR10427900	SAMN13258104	22	24T1	24T1	WGS	PAIRED	Illumina HiSeq 2000	14026895	2804882700	human gut metagenome
SRR10427901	SAMN13258103	21	24T0	24T0	WGS	PAIRED	Illumina HiSeq 2000	14054673	2810559000	human gut metagenome
SRR10427903	SAMN13258102	20	21T1	21T1	WGS	PAIRED	Illumina HiSeq 2000	14455768	2890954500	human gut metagenome
SRR10427908	SAMN13258097	15	19T0	19T0	WGS	PAIRED	Illumina HiSeq 2000	16421093	3283174600	human gut metagenome
SRR10427909	SAMN13258096	14	18T1	18T1	WGS	PAIRED	Illumina HiSeq 2000	17213143	3442327900	human gut metagenome
SRR10427835	SAMN13258163	81	76T1	76T1	WGS	PAIRED	Illumina HiSeq 2000	26342045	6584044500	human gut metagenome
SRR10427848	SAMN13258152	70	66T0	66T0	WGS	PAIRED	Illumina HiSeq 2000	16739870	4184627875	human gut metagenome
SRR10427855	SAMN13258145	63	62T1	62T1	WGS	PAIRED	Illumina HiSeq 2000	19035673	3806528100	human gut metagenome
SRR10427857	SAMN13258143	61	61T1	61T1	WGS	PAIRED	Illumina HiSeq 2000	17309189	4327183750	human gut metagenome
SRR10427863	SAMN13258138	56	56T1	56T1	WGS	PAIRED	Illumina HiSeq 2000	18442315	4610471500	human gut metagenome
SRR10427872	SAMN13258130	48	48T1	48T1	WGS	PAIRED	Illumina HiSeq 2000	19179417	4794736750	human gut metagenome
