run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR38512034	SAMN59728955			GSM9729580	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512035	SAMN59728956			GSM9729579	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512040	SAMN59728961			GSM9729574	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512032	SAMN59728953			GSM9729582	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512039	SAMN59728960			GSM9729575	miRNA-Seq	SINGLE	NextSeq 500	14524567	1103867092	
SRR38512041	SAMN59728962			GSM9729573	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512038	SAMN59728959			GSM9729576	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512033	SAMN59728954			GSM9729581	miRNA-Seq	SINGLE	NextSeq 500	15084197	1146398972	
SRR38512037	SAMN59728958			GSM9729577	miRNA-Seq	SINGLE	NextSeq 500	0	0	
SRR38512036	SAMN59728957			GSM9729578	miRNA-Seq	SINGLE	NextSeq 500	0	0	
