run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR13761462	SAMN18018178	W32B05N03_F	Metagenome or environmental sample from human gut metagenome	W32B05N03_F	AMPLICON	PAIRED	Illumina MiSeq	52764	31763928	human gut metagenome
SRR13761463	SAMN18018177	W41B10N05_F	Metagenome or environmental sample from human gut metagenome	W41B10N05_F	AMPLICON	PAIRED	Illumina MiSeq	52069	31345538	human gut metagenome
SRR13761465	SAMN18018175	W44B11N06_F	Metagenome or environmental sample from human gut metagenome	W44B11N06_F	AMPLICON	PAIRED	Illumina MiSeq	44715	26918430	human gut metagenome
SRR13966072	SAMN18298831	W43B16N06_F	Metagenome or environmental sample from human gut metagenome	W43B16N06_F	AMPLICON	PAIRED	Illumina MiSeq	34978	21056756	human gut metagenome
SRR13966077	SAMN18298788	W43B10N02_F	Metagenome or environmental sample from human gut metagenome	W43B10N02_F	AMPLICON	PAIRED	Illumina MiSeq	30914	18610228	human gut metagenome
SRR13966081	SAMN18298795	W42B16N08_F	Metagenome or environmental sample from human gut metagenome	W42B16N08_F	AMPLICON	PAIRED	Illumina MiSeq	39958	24054716	human gut metagenome
SRR13966082	SAMN18298824	W42B14N07_F	Metagenome or environmental sample from human gut metagenome	W42B14N07_F	AMPLICON	PAIRED	Illumina MiSeq	39843	23985486	human gut metagenome
SRR13966085	SAMN18298871	W42B09N04_F	Metagenome or environmental sample from human gut metagenome	W42B09N04_F	AMPLICON	PAIRED	Illumina MiSeq	40320	24272640	human gut metagenome
SRR13966088	SAMN18298812	W42B07N02_F	Metagenome or environmental sample from human gut metagenome	W42B07N02_F	AMPLICON	PAIRED	Illumina MiSeq	53667	32307534	human gut metagenome
SRR13966093	SAMN18298855	W41B40N09_F	Metagenome or environmental sample from human gut metagenome	W41B40N09_F	AMPLICON	PAIRED	Illumina MiSeq	54037	32530274	human gut metagenome
SRR13966100	SAMN18298808	W41B04N02_F	Metagenome or environmental sample from human gut metagenome	W41B04N02_F	AMPLICON	PAIRED	Illumina MiSeq	48727	29333654	human gut metagenome
SRR13966104	SAMN18298784	W39B12N04_F	Metagenome or environmental sample from human gut metagenome	W39B12N04_F	AMPLICON	PAIRED	Illumina MiSeq	51423	30956646	human gut metagenome
SRR13966109	SAMN18298779	W37_CA	Metagenome or environmental sample from human gut metagenome	W37_CA	AMPLICON	PAIRED	Illumina MiSeq	66588	40085976	human gut metagenome
SRR13966111	SAMN18298776	W37F01N01_F	Metagenome or environmental sample from human gut metagenome	W37F01N01_F	AMPLICON	PAIRED	Illumina MiSeq	55425	33365850	human gut metagenome
SRR13966115	SAMN18298797	W37B06N04_F	Metagenome or environmental sample from human gut metagenome	W37B06N04_F	AMPLICON	PAIRED	Illumina MiSeq	55469	33392338	human gut metagenome
SRR13966126	SAMN18298847	W35_CA	Metagenome or environmental sample from human gut metagenome	W35_CA	AMPLICON	PAIRED	Illumina MiSeq	86651	52163902	human gut metagenome
SRR13966135	SAMN18298801	W35B07N03_F	Metagenome or environmental sample from human gut metagenome	W35B07N03_F	AMPLICON	PAIRED	Illumina MiSeq	57404	34557208	human gut metagenome
SRR13966158	SAMN18298848	W46F03N01_F	Metagenome or environmental sample from human gut metagenome	W46F03N01_F	AMPLICON	PAIRED	Illumina MiSeq	69169	41639738	human gut metagenome
SRR13966159	SAMN18298786	W46F01N02_F	Metagenome or environmental sample from human gut metagenome	W46F01N02_F	AMPLICON	PAIRED	Illumina MiSeq	43580	26235160	human gut metagenome
SRR13966161	SAMN18298826	W46B13N04_F	Metagenome or environmental sample from human gut metagenome	W46B13N04_F	AMPLICON	PAIRED	Illumina MiSeq	48723	29331246	human gut metagenome
SRR13966162	SAMN18298761	W46B09N02_F	Metagenome or environmental sample from human gut metagenome	W46B09N02_F	AMPLICON	PAIRED	Illumina MiSeq	42969	25867338	human gut metagenome
SRR13966164	SAMN18298760	W30B35N10_F	Metagenome or environmental sample from human gut metagenome	W30B35N10_F	AMPLICON	PAIRED	Illumina MiSeq	39021	23490642	human gut metagenome
SRR13966166	SAMN18298813	W29B33NO8_F	Metagenome or environmental sample from human gut metagenome	W29B33NO8_F	AMPLICON	PAIRED	Illumina MiSeq	61638	37106076	human gut metagenome
SRR13966167	SAMN18298774	W45F05N01_F	Metagenome or environmental sample from human gut metagenome	W45F05N01_F	AMPLICON	PAIRED	Illumina MiSeq	41970	25265940	human gut metagenome
SRR13966169	SAMN18298844	W45B10N05_F	Metagenome or environmental sample from human gut metagenome	W45B10N05_F	AMPLICON	PAIRED	Illumina MiSeq	38424	23131248	human gut metagenome
SRR13761464	SAMN18018176	W36B05N03_F	Metagenome or environmental sample from human gut metagenome	W36B05N03_F	AMPLICON	PAIRED	Illumina MiSeq	42023	25297846	human gut metagenome
SRR13966079	SAMN18298862	W42F06N01_F	Metagenome or environmental sample from human gut metagenome	W42F06N01_F	AMPLICON	PAIRED	Illumina MiSeq	73416	44196432	human gut metagenome
SRR13966089	SAMN18298830	W42B05N01_F	Metagenome or environmental sample from human gut metagenome	W42B05N01_F	AMPLICON	PAIRED	Illumina MiSeq	54370	32730740	human gut metagenome
SRR13966094	SAMN18298767	W41B38N08_F	Metagenome or environmental sample from human gut metagenome	W41B38N08_F	AMPLICON	PAIRED	Illumina MiSeq	48441	29161482	human gut metagenome
SRR13966095	SAMN18298794	W41B36N07_F	Metagenome or environmental sample from human gut metagenome	W41B36N07_F	AMPLICON	PAIRED	Illumina MiSeq	49502	29800204	human gut metagenome
SRR13966096	SAMN18298838	W41B13N06_F	Metagenome or environmental sample from human gut metagenome	W41B13N06_F	AMPLICON	PAIRED	Illumina MiSeq	37679	22682758	human gut metagenome
SRR13966099	SAMN18298809	W41B06N03_F	Metagenome or environmental sample from human gut metagenome	W41B06N03_F	AMPLICON	PAIRED	Illumina MiSeq	48983	29487766	human gut metagenome
SRR13966101	SAMN18298845	W41B02N01_F	Metagenome or environmental sample from human gut metagenome	W41B02N01_F	AMPLICON	PAIRED	Illumina MiSeq	42989	25879378	human gut metagenome
SRR13966105	SAMN18298762	W39B11N03_F	Metagenome or environmental sample from human gut metagenome	W39B11N03_F	AMPLICON	PAIRED	Illumina MiSeq	55787	33583774	human gut metagenome
SRR13966108	SAMN18298870	W29B38N13_F	Metagenome or environmental sample from human gut metagenome	W29B38N13_F	AMPLICON	PAIRED	Illumina MiSeq	52984	31896368	human gut metagenome
SRR13966110	SAMN18298821	W37F01N02_F	Metagenome or environmental sample from human gut metagenome	W37F01N02_F	AMPLICON	PAIRED	Illumina MiSeq	65304	39313008	human gut metagenome
SRR13966119	SAMN18298816	W29B37N12_F	Metagenome or environmental sample from human gut metagenome	W29B37N12_F	AMPLICON	PAIRED	Illumina MiSeq	62687	37737574	human gut metagenome
SRR13966141	SAMN18298833	W29B35N10_F	Metagenome or environmental sample from human gut metagenome	W29B35N10_F	AMPLICON	PAIRED	Illumina MiSeq	57324	34509048	human gut metagenome
SRR13966155	SAMN18298804	W47B08N03_F	Metagenome or environmental sample from human gut metagenome	W47B08N03_F	AMPLICON	PAIRED	Illumina MiSeq	45925	27646850	human gut metagenome
SRR13966157	SAMN18298766	W46_CA	Metagenome or environmental sample from human gut metagenome	W46_CA	AMPLICON	PAIRED	Illumina MiSeq	57269	34475938	human gut metagenome
SRR13966165	SAMN18298867	W29B34NO9_F	Metagenome or environmental sample from human gut metagenome	W29B34NO9_F	AMPLICON	PAIRED	Illumina MiSeq	57074	34358548	human gut metagenome
SRR13966171	SAMN18298800	W45B05N03_F	Metagenome or environmental sample from human gut metagenome	W45B05N03_F	AMPLICON	PAIRED	Illumina MiSeq	35436	21332472	human gut metagenome
SRR13966175	SAMN18298769	W44F01N01_F	Metagenome or environmental sample from human gut metagenome	W44F01N01_F	AMPLICON	PAIRED	Illumina MiSeq	41968	25264736	human gut metagenome
