run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4296817	SAMEA7016897	Sample 18.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 18.1	RNA-Seq	SINGLE	Illumina MiSeq	5063985	382379967	Homo sapiens
ERR4296820	SAMEA7016900	Sample 20.2	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 20.2	RNA-Seq	SINGLE	Illumina MiSeq	5055264	381579810	Homo sapiens
ERR4296828	SAMEA7016908	Sample V27.2	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample V27.2	RNA-Seq	SINGLE	Illumina MiSeq	6714378	507007396	Homo sapiens
ERR4296832	SAMEA7016912	Sample hTF-4.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample hTF-4.1	RNA-Seq	SINGLE	Illumina MiSeq	16758793	1248400189	Homo sapiens
ERR4296834	SAMEA7016914	Sample hTF-6.2	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample hTF-6.2	RNA-Seq	SINGLE	Illumina MiSeq	14626683	1089832785	Homo sapiens
ERR4296843	SAMEA7016923	Sample P2-9.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample P2-9.1	RNA-Seq	SINGLE	Illumina MiSeq	7015910	529751179	Homo sapiens
ERR4296844	SAMEA7016924	Sample P2-10.5	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample P2-10.5	RNA-Seq	SINGLE	Illumina MiSeq	6840398	516558272	Homo sapiens
ERR4296846	SAMEA7016926	Sample P2-12.3	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample P2-12.3	RNA-Seq	SINGLE	Illumina MiSeq	6766657	511004690	Homo sapiens
ERR4296811	SAMEA7016891	Sample 9.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 9.1	RNA-Seq	SINGLE	Illumina MiSeq	4302632	324879341	Homo sapiens
ERR4296813	SAMEA7016893	Sample 11.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 11.1	RNA-Seq	SINGLE	Illumina MiSeq	4532364	342283172	Homo sapiens
ERR4296814	SAMEA7016894	Sample 11.2	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 11.2	RNA-Seq	SINGLE	Illumina MiSeq	4470907	337640728	Homo sapiens
ERR4296815	SAMEA7016895	Sample 13.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 13.1	RNA-Seq	SINGLE	Illumina MiSeq	4603422	347648172	Homo sapiens
ERR4296819	SAMEA7016899	Sample 20.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample 20.1	RNA-Seq	SINGLE	Illumina MiSeq	5114152	386076887	Homo sapiens
ERR4296823	SAMEA7016903	Sample V25.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample V25.1	RNA-Seq	SINGLE	Illumina MiSeq	6947835	524496170	Homo sapiens
ERR4296825	SAMEA7016905	Sample V26.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample V26.1	RNA-Seq	SINGLE	Illumina MiSeq	6004151	453362845	Homo sapiens
ERR4296827	SAMEA7016907	Sample V27.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample V27.1	RNA-Seq	SINGLE	Illumina MiSeq	7138609	538994279	Homo sapiens
ERR4296835	SAMEA7016915	Sample P1-1.1	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample P1-1.1	RNA-Seq	SINGLE	Illumina MiSeq	6689755	505134297	Homo sapiens
ERR4296836	SAMEA7016916	Sample P1-2.5	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample P1-2.5	RNA-Seq	SINGLE	Illumina MiSeq	6594136	497938773	Homo sapiens
ERR4296842	SAMEA7016922	Sample P1-8.3	Suppression of Activated Fibroblasts to Prevent Postoperative Fibrosis	Sample P1-8.3	RNA-Seq	SINGLE	Illumina MiSeq	5915690	446682532	Homo sapiens
