run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4880043	SAMEA7633101	E-MTAB-9823:RNA_08	RNA_08	RNA_08_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	74302576	11145386400	Homo sapiens
ERR4880036	SAMEA7633094	E-MTAB-9823:RNA_01	RNA_01	RNA_01_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	67846776	10177016400	Homo sapiens
ERR4880040	SAMEA7633098	E-MTAB-9823:RNA_05	RNA_05	RNA_05_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	66408482	9961272300	Homo sapiens
ERR4880049	SAMEA7633107	E-MTAB-9823:RNA_14	RNA_14	RNA_14_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	69109240	10366386000	Homo sapiens
ERR4880051	SAMEA7633109	E-MTAB-9823:RNA_16	RNA_16	RNA_16_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	64879470	9731920500	Homo sapiens
ERR4880052	SAMEA7633110	E-MTAB-9823:RNA_17	RNA_17	RNA_17_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	67204090	10080613500	Homo sapiens
ERR4880053	SAMEA7633111	E-MTAB-9823:RNA_18	RNA_18	RNA_18_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	67938558	10190783700	Homo sapiens
ERR4880039	SAMEA7633097	E-MTAB-9823:RNA_04	RNA_04	RNA_04_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	89191318	13378697700	Homo sapiens
ERR4880042	SAMEA7633100	E-MTAB-9823:RNA_07	RNA_07	RNA_07_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	67880724	10182108600	Homo sapiens
ERR4880048	SAMEA7633106	E-MTAB-9823:RNA_13	RNA_13	RNA_13_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	68712798	10306919700	Homo sapiens
ERR4880037	SAMEA7633095	E-MTAB-9823:RNA_02	RNA_02	RNA_02_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	66075652	9911347800	Homo sapiens
ERR4880044	SAMEA7633102	E-MTAB-9823:RNA_09	RNA_09	RNA_09_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	76387958	11458193700	Homo sapiens
ERR4880046	SAMEA7633104	E-MTAB-9823:RNA_11	RNA_11	RNA_11_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	67788948	10168342200	Homo sapiens
ERR4880050	SAMEA7633108	E-MTAB-9823:RNA_15	RNA_15	RNA_15_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	69194896	10379234400	Homo sapiens
ERR4880038	SAMEA7633096	E-MTAB-9823:RNA_03	RNA_03	RNA_03_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	65748574	9862286100	Homo sapiens
ERR4880041	SAMEA7633099	E-MTAB-9823:RNA_06	RNA_06	RNA_06_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	68294438	10244165700	Homo sapiens
ERR4880045	SAMEA7633103	E-MTAB-9823:RNA_10	RNA_10	RNA_10_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	71827420	10774113000	Homo sapiens
ERR4880047	SAMEA7633105	E-MTAB-9823:RNA_12	RNA_12	RNA_12_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	80086240	12012936000	Homo sapiens
