run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR32392098	SAMN46888497	M21		M21	AMPLICON	PAIRED	Illumina NovaSeq 6000	86605	42696265	Homo sapiens
SRR32392099	SAMN46888496	M20		M20	AMPLICON	PAIRED	Illumina NovaSeq 6000	82370	40690780	Homo sapiens
SRR32392102	SAMN46888493	M17		M17	AMPLICON	PAIRED	Illumina NovaSeq 6000	66178	32758110	Homo sapiens
SRR32392112	SAMN46888484	M8		M8	AMPLICON	PAIRED	Illumina NovaSeq 6000	64380	31674960	Homo sapiens
SRR32392120	SAMN46888477	M1		M1	AMPLICON	PAIRED	Illumina NovaSeq 6000	65224	32285880	Homo sapiens
SRR32392123	SAMN46888474	H37		H37	AMPLICON	PAIRED	Illumina NovaSeq 6000	82472	40823640	Homo sapiens
SRR32392137	SAMN46888461	H24		H24	AMPLICON	PAIRED	Illumina NovaSeq 6000	58728	28894176	Homo sapiens
SRR32392139	SAMN46888460	H23		H23	AMPLICON	PAIRED	Illumina NovaSeq 6000	87752	43261736	Homo sapiens
SRR32392150	SAMN46888450	H13		H13	AMPLICON	PAIRED	Illumina NovaSeq 6000	73697	36480015	Homo sapiens
SRR32392154	SAMN46888446	H9		H9	AMPLICON	PAIRED	Illumina NovaSeq 6000	70005	34652475	Homo sapiens
SRR32392158	SAMN46888442	H5		H5	AMPLICON	PAIRED	Illumina NovaSeq 6000	73292	36279540	Homo sapiens
SRR32392165	SAMN46888436	C37		C37	AMPLICON	PAIRED	Illumina NovaSeq 6000	63832	31469176	Homo sapiens
SRR32392167	SAMN46888434	C35		C35	AMPLICON	PAIRED	Illumina NovaSeq 6000	69413	34359435	Homo sapiens
SRR32392169	SAMN46888432	C32		C32	AMPLICON	PAIRED	Illumina NovaSeq 6000	58842	29009106	Homo sapiens
SRR32392178	SAMN46888424	C24		C24	AMPLICON	PAIRED	Illumina NovaSeq 6000	63570	31340010	Homo sapiens
SRR32392179	SAMN46888423	C23		C23	AMPLICON	PAIRED	Illumina NovaSeq 6000	61821	30539574	Homo sapiens
SRR32392184	SAMN46888419	C19		C19	AMPLICON	PAIRED	Illumina NovaSeq 6000	58980	29136120	Homo sapiens
SRR32392190	SAMN46888413	C13		C13	AMPLICON	PAIRED	Illumina NovaSeq 6000	58626	28843992	Homo sapiens
SRR32392106	SAMN46888490	M14		M14	AMPLICON	PAIRED	Illumina NovaSeq 6000	59782	29532308	Homo sapiens
SRR32392107	SAMN46888489	M13		M13	AMPLICON	PAIRED	Illumina NovaSeq 6000	60655	30024225	Homo sapiens
SRR32392115	SAMN46888481	M5		M5	AMPLICON	PAIRED	Illumina NovaSeq 6000	57951	28685745	Homo sapiens
SRR32392117	SAMN46888480	M4		M4	AMPLICON	PAIRED	Illumina NovaSeq 6000	59563	29304996	Homo sapiens
SRR32392119	SAMN46888478	M2		M2	AMPLICON	PAIRED	Illumina NovaSeq 6000	86811	42884634	Homo sapiens
SRR32392121	SAMN46888476	H39		H39	AMPLICON	PAIRED	Illumina NovaSeq 6000	78631	38765083	Homo sapiens
SRR32392130	SAMN46888468	H31		H31	AMPLICON	PAIRED	Illumina NovaSeq 6000	75830	37384190	Homo sapiens
SRR32392134	SAMN46888464	H27		H27	AMPLICON	PAIRED	Illumina NovaSeq 6000	78253	38578729	Homo sapiens
SRR32392144	SAMN46888455	H18		H18	AMPLICON	PAIRED	Illumina NovaSeq 6000	71655	35397570	Homo sapiens
SRR32392145	SAMN46888454	H17		H17	AMPLICON	PAIRED	Illumina NovaSeq 6000	70220	34758900	Homo sapiens
SRR32392148	SAMN46888451	H14		H14	AMPLICON	PAIRED	Illumina NovaSeq 6000	71854	35495876	Homo sapiens
SRR32392155	SAMN46888445	H8		H8	AMPLICON	PAIRED	Illumina NovaSeq 6000	103387	50866404	Homo sapiens
SRR32392156	SAMN46888444	H7		H7	AMPLICON	PAIRED	Illumina NovaSeq 6000	73664	36316352	Homo sapiens
SRR32392160	SAMN46888405	C5		C5	AMPLICON	PAIRED	Illumina NovaSeq 6000	70067	34472964	Homo sapiens
SRR32392161	SAMN46888440	H3		H3	AMPLICON	PAIRED	Illumina NovaSeq 6000	78135	38520555	Homo sapiens
SRR32392170	SAMN46888431	C31		C31	AMPLICON	PAIRED	Illumina NovaSeq 6000	90004	44461976	Homo sapiens
SRR32392172	SAMN46888430	C30		C30	AMPLICON	PAIRED	Illumina NovaSeq 6000	57237	28332315	Homo sapiens
SRR32392173	SAMN46888429	C29		C29	AMPLICON	PAIRED	Illumina NovaSeq 6000	62327	30664884	Homo sapiens
SRR32392174	SAMN46888428	C28		C28	AMPLICON	PAIRED	Illumina NovaSeq 6000	56846	28025078	Homo sapiens
SRR32392180	SAMN46888422	C22		C22	AMPLICON	PAIRED	Illumina NovaSeq 6000	61139	30263805	Homo sapiens
SRR32392181	SAMN46888421	C21		C21	AMPLICON	PAIRED	Illumina NovaSeq 6000	63099	31044708	Homo sapiens
SRR32392185	SAMN46888418	C18		C18	AMPLICON	PAIRED	Illumina NovaSeq 6000	58876	29143620	Homo sapiens
SRR32392100	SAMN46888495	M19		M19	AMPLICON	PAIRED	Illumina NovaSeq 6000	61748	30441764	Homo sapiens
