run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR28400183	SAMN40557910	GSM8156882	0mgKg_3	GSM8156882	RNA-Seq	PAIRED	Illumina NovaSeq 6000	54897659	16579093018	Mus musculus
SRR28400181	SAMN40557908	GSM8156884	0mgKg_7	GSM8156884	RNA-Seq	PAIRED	Illumina NovaSeq 6000	44212736	13352246272	Mus musculus
SRR28400182	SAMN40557909	GSM8156883	0mgKg_4	GSM8156883	RNA-Seq	PAIRED	Illumina NovaSeq 6000	47121955	14230830410	Mus musculus
SRR28400176	SAMN40557903	GSM8156889	10mgKg_6	GSM8156889	RNA-Seq	PAIRED	Illumina NovaSeq 6000	64314335	19422929170	Mus musculus
SRR28400178	SAMN40557905	GSM8156887	10mgKg_3	GSM8156887	RNA-Seq	PAIRED	Illumina NovaSeq 6000	62101003	18754502906	Mus musculus
SRR28400179	SAMN40557906	GSM8156886	0mgKg_12	GSM8156886	RNA-Seq	PAIRED	Illumina NovaSeq 6000	61968294	18714424788	Mus musculus
SRR28400174	SAMN40557901	GSM8156891	10mgKg_10	GSM8156891	RNA-Seq	PAIRED	Illumina NovaSeq 6000	52475602	15847631804	Mus musculus
SRR28400175	SAMN40557902	GSM8156890	10mgKg_7	GSM8156890	RNA-Seq	PAIRED	Illumina NovaSeq 6000	61441640	18555375280	Mus musculus
SRR28400177	SAMN40557904	GSM8156888	10mgKg_4	GSM8156888	RNA-Seq	PAIRED	Illumina NovaSeq 6000	54410398	16431940196	Mus musculus
SRR28400180	SAMN40557907	GSM8156885	0mgKg_11	GSM8156885	RNA-Seq	PAIRED	Illumina NovaSeq 6000	49408380	14921330760	Mus musculus
