run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR12255744	SAMEA114516027	LIB-MP022-C10	LIB-MP022-C10		WGS	PAIRED	Illumina NovaSeq 6000	1086	160090	human gut metagenome
ERR12255745	SAMEA114516035	LIB-MP023-F10	LIB-MP023-F10		WGS	PAIRED	Illumina NovaSeq 6000	290	41147	human gut metagenome
ERR12255757	SAMEA114516017	LIB-MP011-C10	LIB-MP011-C10		WGS	PAIRED	Illumina NovaSeq 6000	244316	35993565	human gut metagenome
ERR12255758	SAMEA114516026	LIB-MP012-F3	LIB-MP012-F3		WGS	PAIRED	Illumina NovaSeq 6000	12	1521	human gut metagenome
ERR12255762	SAMEA114516064	LIB-MP014-E12	LIB-MP014-E12		WGS	PAIRED	Illumina NovaSeq 6000	46	6788	human gut metagenome
ERR12255773	SAMEA114515956	LIB-MP010-B3	PaPr00000116MP		WGS	PAIRED	Illumina NovaSeq 6000	13828890	2038943098	human gut metagenome
ERR12255774	SAMEA114515926	LIB-MP011-F2	PaPr00000002MP		WGS	PAIRED	Illumina NovaSeq 6000	24050628	3578467349	human gut metagenome
ERR12255779	SAMEA114515996	LIB-MP012-C4	PaPr00000245MP		WGS	PAIRED	Illumina NovaSeq 6000	17629240	2480956865	human gut metagenome
ERR12255780	SAMEA114515992	LIB-MP023-E9	PaPr00000231MP		WGS	PAIRED	Illumina NovaSeq 6000	6951206	1015298229	human gut metagenome
ERR12255784	SAMEA114515942	LIB-MP023-G8	PaPr00000074MP		WGS	PAIRED	Illumina NovaSeq 6000	10602146	1487278750	human gut metagenome
ERR12255787	SAMEA114515998	LIB-MP007-C10	LIB-MP007-C10		WGS	PAIRED	Illumina NovaSeq 6000	3230	472655	human gut metagenome
ERR12255788	SAMEA114516057	LIB-MP024-A9	LIB-MP024-A9		WGS	PAIRED	Illumina NovaSeq 6000	21103264	3052672456	human gut metagenome
ERR12255794	SAMEA114516028	LIB-MP022-C3	LIB-MP022-C3		WGS	PAIRED	Illumina NovaSeq 6000	3004	442654	human gut metagenome
ERR12255801	SAMEA114516008	LIB-MP008-F3	LIB-MP008-F3		WGS	PAIRED	Illumina NovaSeq 6000	8554	1252162	human gut metagenome
ERR12256144	SAMEA114515961	LIB-MP011-E1	PaPr00000147MP		WGS	PAIRED	Illumina NovaSeq 6000	10340	1525579	human gut metagenome
ERR12256153	SAMEA114516065	LIB-MP014-F12	LIB-MP014-F12		WGS	PAIRED	Illumina NovaSeq 6000	5552334	753942147	human gut metagenome
ERR12256156	SAMEA114516003	LIB-MP007-H8	LIB-MP007-H8		WGS	PAIRED	Illumina NovaSeq 6000	33183654	4825341376	human gut metagenome
ERR12256839	SAMEA114516044	LIB-MP011-E12	LIB-MP011-E12		WGS	PAIRED	Illumina NovaSeq 6000	10340	1525579	human gut metagenome
ERR12256842	SAMEA114516039	LIB-MP024-F3	LIB-MP024-F3		WGS	PAIRED	Illumina NovaSeq 6000	1914	278136	human gut metagenome
ERR12256844	SAMEA114515936	LIB-MP012-B8	PaPr00000045MP		WGS	PAIRED	Illumina NovaSeq 6000	19078674	2770852891	human gut metagenome
ERR12256850	SAMEA114515896	LIB-MP011-C12	DoBa00000044MP		WGS	PAIRED	Illumina NovaSeq 6000	32257134	4787856302	human gut metagenome
ERR12256868	SAMEA114516034	LIB-MP023-D12	LIB-MP023-D12		WGS	PAIRED	Illumina NovaSeq 6000	8221530	1212518957	human gut metagenome
