run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR12057818	SAMEA114396339	E-MTAB-13354:07_POST_surgery	07_POST_surgery	07_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	184052722	18120548022	Homo sapiens
ERR12057830	SAMEA114396351	E-MTAB-13354:26_POST_surgery	26_POST_surgery	26_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	119971608	11963199122	Homo sapiens
ERR12057831	SAMEA114396352	E-MTAB-13354:26_PRE_surgery	26_PRE_surgery	26_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	47280084	4699880373	Homo sapiens
ERR12057838	SAMEA114396359	E-MTAB-13354:46_POST_surgery	46_POST_surgery	46_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	54433846	5329896697	Homo sapiens
ERR12057841	SAMEA114396362	E-MTAB-13354:48_PRE_surgery	48_PRE_surgery	48_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	72051692	6990639710	Homo sapiens
ERR12057823	SAMEA114396344	E-MTAB-13354:10_PRE_surgery	10_PRE_surgery	10_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	135060624	12522228161	Homo sapiens
ERR12057826	SAMEA114396347	E-MTAB-13354:17_POST_surgery	17_POST_surgery	17_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	136414024	13465821153	Homo sapiens
ERR12057829	SAMEA114396350	E-MTAB-13354:20_PRE_surgery	20_PRE_surgery	20_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	129649914	12764485236	Homo sapiens
ERR12057821	SAMEA114396342	E-MTAB-13354:09_PRE_surgery	09_PRE_surgery	09_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	168059814	16421962745	Homo sapiens
ERR12057824	SAMEA114396345	E-MTAB-13354:11_POST_surgery	11_POST_surgery	11_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	145591528	14333020847	Homo sapiens
ERR12057825	SAMEA114396346	E-MTAB-13354:11_PRE_surgery	11_PRE_surgery	11_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	142321366	13915308781	Homo sapiens
ERR12057834	SAMEA114396355	E-MTAB-13354:38_POST_surgery	38_POST_surgery	38_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	145771882	14344616721	Homo sapiens
ERR12057837	SAMEA114396358	E-MTAB-13354:41_PRE_surgery	41_PRE_surgery	41_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	138677584	13661788831	Homo sapiens
ERR12057819	SAMEA114396340	E-MTAB-13354:07_PRE_surgery	07_PRE_surgery	07_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	156924264	15454839915	Homo sapiens
ERR12057820	SAMEA114396341	E-MTAB-13354:09_POST_surgery	09_POST_surgery	09_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	99869784	9864516068	Homo sapiens
ERR12057822	SAMEA114396343	E-MTAB-13354:10_POST_surgery	10_POST_surgery	10_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	110717398	10889142302	Homo sapiens
ERR12057833	SAMEA114396354	E-MTAB-13354:33_PRE_surgery	33_PRE_surgery	33_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	59783098	5776565345	Homo sapiens
ERR12057840	SAMEA114396361	E-MTAB-13354:48_POST_surgery	48_POST_surgery	48_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	60980732	6010716833	Homo sapiens
ERR12057827	SAMEA114396348	E-MTAB-13354:17_PRE_surgery	17_PRE_surgery	17_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	163816382	16138149051	Homo sapiens
ERR12057828	SAMEA114396349	E-MTAB-13354:20_POST_surgery	20_POST_surgery	20_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	275592184	26880553120	Homo sapiens
ERR12057832	SAMEA114396353	E-MTAB-13354:33_POST_surgery	33_POST_surgery	33_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	68917998	6774274772	Homo sapiens
ERR12057835	SAMEA114396356	E-MTAB-13354:38_PRE_surgery	38_PRE_surgery	38_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	112760116	10997089882	Homo sapiens
ERR12057836	SAMEA114396357	E-MTAB-13354:41_POST_surgery	41_POST_surgery	41_POST_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	152066270	14875682797	Homo sapiens
ERR12057839	SAMEA114396360	E-MTAB-13354:46_PRE_surgery	46_PRE_surgery	46_PRE_surgery_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	85733746	8069200042	Homo sapiens
