run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR2232392	SAMEA104450938	Tpm4.2 undifferentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	7704246	1556257692	Rattus norvegicus
ERR2232405	SAMEA104450951	WT undifferentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	8587895	1734754790	Rattus norvegicus
ERR2232407	SAMEA104450953	WT differentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	9264346	1871397892	Rattus norvegicus
ERR2232382	SAMEA104450928	Tpm2.1 differentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	9045277	1827145954	Rattus norvegicus
ERR2232386	SAMEA104450932	Tpm1.12 undifferentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	22878283	3477499016	Rattus norvegicus
ERR2232396	SAMEA104450942	Tpm4.2 differentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	18419878	2799821456	Rattus norvegicus
ERR2232400	SAMEA104450946	Tpm3.1 differentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	10616273	2144487146	Rattus norvegicus
ERR2232406	SAMEA104450952	WT differentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	9532803	1925626206	Rattus norvegicus
ERR2232380	SAMEA104450926	Tpm2.1 undifferentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	20334390	4107546780	Rattus norvegicus
ERR2232383	SAMEA104450929	Tpm2.1 differentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	8645155	1746321310	Rattus norvegicus
ERR2232385	SAMEA104450931	Tpm1.12 undifferentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	22878283	3477499016	Rattus norvegicus
ERR2232389	SAMEA104450935	Tpm1.12 differentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	9844973	1988684546	Rattus norvegicus
ERR2232390	SAMEA104450936	Tpm1.12 differentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	23134577	3516455704	Rattus norvegicus
ERR2232395	SAMEA104450941	Tpm4.2 differentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	10240957	2068673314	Rattus norvegicus
ERR2232397	SAMEA104450943	Tpm3.1 undifferentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	8599694	1737138188	Rattus norvegicus
ERR2232398	SAMEA104450944	Tpm3.1 undifferentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	9206069	1859625938	Rattus norvegicus
ERR2232404	SAMEA104450950	WT undifferentiated replicate 2	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	8641124	1745507048	Rattus norvegicus
ERR2232381	SAMEA104450927	Tpm2.1 undifferentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	9502999	1919605798	Rattus norvegicus
ERR2232384	SAMEA104450930	Tpm2.1 differentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	8990901	1816162002	Rattus norvegicus
ERR2232388	SAMEA104450934	Tpm1.12 differentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	22878283	3477499016	Rattus norvegicus
ERR2232391	SAMEA104450937	Tpm4.2 undifferentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	6048351	1221766902	Rattus norvegicus
ERR2232393	SAMEA104450939	Tpm4.2 undifferentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	7436524	1502177848	Rattus norvegicus
ERR2232394	SAMEA104450940	Tpm4.2 differentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	16555850	2516489200	Rattus norvegicus
ERR2232399	SAMEA104450945	Tpm3.1 undifferentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	8856906	1789095012	Rattus norvegicus
ERR2232408	SAMEA104450954	WT differentiated replicate 3	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	10767725	2175080450	Rattus norvegicus
ERR2232379	SAMEA104450925	Tpm2.1 undifferentiated replicate 1	B35 differentiated and undifferentiated neuroblastoma cells	unspecified	RNA-Seq	PAIRED	Illumina HiSeq 2500	20008596	4041736392	Rattus norvegicus
