run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR20277470	SAMN29786733	C 7	Health 7	C 7	AMPLICON	PAIRED	Illumina MiSeq	68980	41525960	feces metagenome
SRR20277475	SAMN29786728	C 2	Health 2	C 2	AMPLICON	PAIRED	Illumina MiSeq	52580	31653160	feces metagenome
SRR20277476	SAMN29786727	C 1	Health 1	C 1	AMPLICON	PAIRED	Illumina MiSeq	44358	26703516	feces metagenome
SRR20277479	SAMN29786725	B 29	Control B 16	B 29	AMPLICON	PAIRED	Illumina MiSeq	52708	31730216	feces metagenome
SRR20277480	SAMN29786724	B 28	Control B 15	B 28	AMPLICON	PAIRED	Illumina MiSeq	52917	31856034	feces metagenome
SRR20277488	SAMN29786672	A 6	Treatment A 6	A 6	AMPLICON	PAIRED	Illumina MiSeq	50545	30428090	feces metagenome
SRR20277495	SAMN29786710	B 14	Control B 1	B 14	AMPLICON	PAIRED	Illumina MiSeq	60064	36158528	feces metagenome
SRR20277496	SAMN29786709	B 13	Treatment B 13	B 13	AMPLICON	PAIRED	Illumina MiSeq	62388	37557576	feces metagenome
SRR20277497	SAMN29786708	B 12	Treatment B 12	B 12	AMPLICON	PAIRED	Illumina MiSeq	85280	51338560	feces metagenome
SRR20277499	SAMN29786675	A 9	Treatment A 9	A 9	AMPLICON	PAIRED	Illumina MiSeq	36541	21997682	feces metagenome
SRR20277507	SAMN29786702	B 6	Treatment B 6	B 6	AMPLICON	PAIRED	Illumina MiSeq	53771	32370142	feces metagenome
SRR20277509	SAMN29786700	B 4	Treatment B 4	B 4	AMPLICON	PAIRED	Illumina MiSeq	57327	34510854	feces metagenome
SRR20277512	SAMN29786697	B 1	Treatment B 1	B 1	AMPLICON	PAIRED	Illumina MiSeq	50234	30240868	feces metagenome
SRR20277513	SAMN29786670	A 4	Treatment A 4	A 4	AMPLICON	PAIRED	Illumina MiSeq	63277	38092754	feces metagenome
SRR20277515	SAMN29786695	A 29	Control A 16	A 29	AMPLICON	PAIRED	Illumina MiSeq	50686	30512972	feces metagenome
SRR20277519	SAMN29786691	A 25	Control A 12	A 25	AMPLICON	PAIRED	Illumina MiSeq	34358	20683516	feces metagenome
SRR20277520	SAMN29786690	A 24	Control A 11	A 24	AMPLICON	PAIRED	Illumina MiSeq	65210	39256420	feces metagenome
SRR20277521	SAMN29786689	A 23	Control A 10	A 23	AMPLICON	PAIRED	Illumina MiSeq	54375	32733750	feces metagenome
SRR20277522	SAMN29786688	A 22	Control A 9	A 22	AMPLICON	PAIRED	Illumina MiSeq	51808	31188416	feces metagenome
SRR20277529	SAMN29786682	A 16	Control A 3	A 16	AMPLICON	PAIRED	Illumina MiSeq	56707	34137614	feces metagenome
SRR20277463	SAMN29786739	C 13	Health 13	C 13	AMPLICON	PAIRED	Illumina MiSeq	44431	26747462	feces metagenome
SRR20277471	SAMN29786732	C 6	Health 6	C 6	AMPLICON	PAIRED	Illumina MiSeq	66432	39992064	feces metagenome
SRR20277474	SAMN29786729	C 3	Health 3	C 3	AMPLICON	PAIRED	Illumina MiSeq	72944	43912288	feces metagenome
SRR20277478	SAMN29786726	B 30	Control B 17	B 30	AMPLICON	PAIRED	Illumina MiSeq	53098	31964996	feces metagenome
SRR20277482	SAMN29786722	B 26	Control B 13	B 26	AMPLICON	PAIRED	Illumina MiSeq	50449	30370298	feces metagenome
SRR20277484	SAMN29786720	B 24	Control B 11	B 24	AMPLICON	PAIRED	Illumina MiSeq	34873	20993546	feces metagenome
SRR20277486	SAMN29786718	B 22	Control B 9	B 22	AMPLICON	PAIRED	Illumina MiSeq	63428	38183656	feces metagenome
SRR20277490	SAMN29786715	B 19	Control B 6	B 19	AMPLICON	PAIRED	Illumina MiSeq	60997	36720194	feces metagenome
SRR20277503	SAMN29786706	B 10	Treatment B 10	B 10	AMPLICON	PAIRED	Illumina MiSeq	75194	45266788	feces metagenome
SRR20277534	SAMN29786677	A 11	Treatment A 11	A 11	AMPLICON	PAIRED	Illumina MiSeq	45350	27300700	feces metagenome
SRR20277536	SAMN29786667	A 1	Treatment A 1	A 1	AMPLICON	PAIRED	Illumina MiSeq	49728	29936256	feces metagenome
SRR20277466	SAMN29786674	A 8	Treatment A 8	A 8	AMPLICON	PAIRED	Illumina MiSeq	47595	28652190	feces metagenome
SRR20277469	SAMN29786734	C 8	Health 8	C 8	AMPLICON	PAIRED	Illumina MiSeq	57689	34728778	feces metagenome
SRR20277473	SAMN29786730	C 4	Health 4	C 4	AMPLICON	PAIRED	Illumina MiSeq	65988	39724776	feces metagenome
SRR20277493	SAMN29786712	B 16	Control B 3	B 16	AMPLICON	PAIRED	Illumina MiSeq	74635	44930270	feces metagenome
SRR20277494	SAMN29786711	B 15	Control B 2	B 15	AMPLICON	PAIRED	Illumina MiSeq	73678	44354156	feces metagenome
SRR20277502	SAMN29786671	A 5	Treatment A 5	A 5	AMPLICON	PAIRED	Illumina MiSeq	46918	28244636	feces metagenome
SRR20277504	SAMN29786705	B 9	Treatment B 9	B 9	AMPLICON	PAIRED	Illumina MiSeq	73531	44265662	feces metagenome
