run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4873444	SAMEA7625080	E-MTAB-9813:Sample 15	Sample 15	Sample 15_s	AMPLICON	SINGLE	Ion Torrent Proton	11414466	1314622487	Homo sapiens
ERR4873446	SAMEA7625082	E-MTAB-9813:Sample 9	Sample 9	Sample 9_s	AMPLICON	SINGLE	Ion Torrent Proton	10897465	1323076624	Homo sapiens
ERR4873449	SAMEA7625085	E-MTAB-9813:Sample 8	Sample 8	Sample 8_s	AMPLICON	SINGLE	Ion Torrent Proton	14452450	1758901246	Homo sapiens
ERR4873450	SAMEA7625086	E-MTAB-9813:Sample 1	Sample 1	Sample 1_s	AMPLICON	SINGLE	Ion Torrent Proton	4082982	476287596	Homo sapiens
ERR4873445	SAMEA7625081	E-MTAB-9813:Sample 3	Sample 3	Sample 3_s	AMPLICON	SINGLE	Ion Torrent Proton	6852688	814984732	Homo sapiens
ERR4873453	SAMEA7625089	E-MTAB-9813:Sample 12	Sample 12	Sample 12_s	AMPLICON	SINGLE	Ion Torrent Proton	10098828	1195012319	Homo sapiens
ERR4873447	SAMEA7625083	E-MTAB-9813:Sample 14	Sample 14	Sample 14_s	AMPLICON	SINGLE	Ion Torrent Proton	9788814	1132658744	Homo sapiens
ERR4873455	SAMEA7625091	E-MTAB-9813:Sample 6	Sample 6	Sample 6_s	AMPLICON	SINGLE	Ion Torrent Proton	7843174	910971926	Homo sapiens
ERR4873448	SAMEA7625084	E-MTAB-9813:Sample 2	Sample 2	Sample 2_s	AMPLICON	SINGLE	Ion Torrent Proton	10803176	1265588333	Homo sapiens
ERR4873457	SAMEA7625093	E-MTAB-9813:Sample 17	Sample 17	Sample 17_s	AMPLICON	SINGLE	Ion Torrent Proton	11355174	1323714406	Homo sapiens
ERR4873451	SAMEA7625087	E-MTAB-9813:Sample 13	Sample 13	Sample 13_s	AMPLICON	SINGLE	Ion Torrent Proton	9729654	1131891820	Homo sapiens
ERR4873456	SAMEA7625092	E-MTAB-9813:Sample 11	Sample 11	Sample 11_s	AMPLICON	SINGLE	Ion Torrent Proton	7103872	829642649	Homo sapiens
ERR4873459	SAMEA7625095	E-MTAB-9813:Sample 10	Sample 10	Sample 10_s	AMPLICON	SINGLE	Ion Torrent Proton	13239001	1548359773	Homo sapiens
ERR4873461	SAMEA7625097	E-MTAB-9813:Sample 4	Sample 4	Sample 4_s	AMPLICON	SINGLE	Ion Torrent Proton	11620633	1366988360	Homo sapiens
ERR4873452	SAMEA7625088	E-MTAB-9813:Sample 7	Sample 7	Sample 7_s	AMPLICON	SINGLE	Ion Torrent Proton	11114141	1328064305	Homo sapiens
ERR4873454	SAMEA7625090	E-MTAB-9813:Sample 18	Sample 18	Sample 18_s	AMPLICON	SINGLE	Ion Torrent Proton	9696884	1117182270	Homo sapiens
ERR4873458	SAMEA7625094	E-MTAB-9813:Sample 5	Sample 5	Sample 5_s	AMPLICON	SINGLE	Ion Torrent Proton	7329270	840612582	Homo sapiens
ERR4873460	SAMEA7625096	E-MTAB-9813:Sample 16	Sample 16	Sample 16_s	AMPLICON	SINGLE	Ion Torrent Proton	9707548	1124083971	Homo sapiens
