run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR16040830	SAMEA120833862	E-MTAB-16403:R113	R113	R113_p	RNA-Seq	PAIRED	Illumina NovaSeq X	53469126	8020368900	Homo sapiens
ERR16040826	SAMEA120833858	E-MTAB-16403:CTRL2	CTRL2	CTRL2_p	RNA-Seq	PAIRED	Illumina NovaSeq X	54069752	8110462800	Homo sapiens
ERR16040831	SAMEA120833863	E-MTAB-16403:R121	R121	R121_p	RNA-Seq	PAIRED	Illumina NovaSeq X	51067258	7660088700	Homo sapiens
ERR16040834	SAMEA120833866	E-MTAB-16403:R211	R211	R211_p	RNA-Seq	PAIRED	Illumina NovaSeq X	62467222	9370083300	Homo sapiens
ERR16040827	SAMEA120833859	E-MTAB-16403:CTRL3	CTRL3	CTRL3_p	RNA-Seq	PAIRED	Illumina NovaSeq X	54624108	8193616200	Homo sapiens
ERR16040828	SAMEA120833860	E-MTAB-16403:R111	R111	R111_p	RNA-Seq	PAIRED	Illumina NovaSeq X	63730454	9559568100	Homo sapiens
ERR16040829	SAMEA120833861	E-MTAB-16403:R112	R112	R112_p	RNA-Seq	PAIRED	Illumina NovaSeq X	49473958	7421093700	Homo sapiens
ERR16040835	SAMEA120833867	E-MTAB-16403:R212	R212	R212_p	RNA-Seq	PAIRED	Illumina NovaSeq X	65210998	9781649700	Homo sapiens
ERR16040836	SAMEA120833868	E-MTAB-16403:R213	R213	R213_p	RNA-Seq	PAIRED	Illumina NovaSeq X	53439810	8015971500	Homo sapiens
ERR16040837	SAMEA120833869	E-MTAB-16403:R221	R221	R221_p	RNA-Seq	PAIRED	Illumina NovaSeq X	53316630	7997494500	Homo sapiens
ERR16040832	SAMEA120833864	E-MTAB-16403:R122	R122	R122_p	RNA-Seq	PAIRED	Illumina NovaSeq X	51814262	7772139300	Homo sapiens
ERR16040838	SAMEA120833870	E-MTAB-16403:R222	R222	R222_p	RNA-Seq	PAIRED	Illumina NovaSeq X	57945314	8691797100	Homo sapiens
ERR16040839	SAMEA120833871	E-MTAB-16403:R223	R223	R223_p	RNA-Seq	PAIRED	Illumina NovaSeq X	57212480	8581872000	Homo sapiens
ERR16040825	SAMEA120833857	E-MTAB-16403:CTRL1	CTRL1	CTRL1_p	RNA-Seq	PAIRED	Illumina NovaSeq X	46392284	6958842600	Homo sapiens
ERR16040833	SAMEA120833865	E-MTAB-16403:R123	R123	R123_p	RNA-Seq	PAIRED	Illumina NovaSeq X	50748552	7612282800	Homo sapiens
