run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR9884146	SAMEA110191391	E-MTAB-11883:NGP_siNTC_rep2	NGP_siNTC_rep2	NGP_siNTC_rep2_s	RNA-Seq	SINGLE	NextSeq 500	21626012	1629708729	Homo sapiens
ERR9884153	SAMEA110191382	E-MTAB-11883:CLBGA_siNTC_rep1	CLBGA_siNTC_rep1	CLBGA_siNTC_rep1_p	RNA-Seq	PAIRED	NextSeq 500	61913532	3128892781	Homo sapiens
ERR9884154	SAMEA110191383	E-MTAB-11883:CLBGA_siNTC_rep2	CLBGA_siNTC_rep2	CLBGA_siNTC_rep2_p	RNA-Seq	PAIRED	NextSeq 500	54534826	2755965861	Homo sapiens
ERR9884155	SAMEA110191384	E-MTAB-11883:CLBGA_siNTC_rep3	CLBGA_siNTC_rep3	CLBGA_siNTC_rep3_p	RNA-Seq	PAIRED	NextSeq 500	48972066	2474756464	Homo sapiens
ERR9884158	SAMEA110191387	E-MTAB-11883:CLBGA_siSOX11_rep2	CLBGA_siSOX11_rep2	CLBGA_siSOX11_rep2_p	RNA-Seq	PAIRED	NextSeq 500	54349844	2746577002	Homo sapiens
ERR9884159	SAMEA110191388	E-MTAB-11883:CLBGA_siSOX11_rep3	CLBGA_siSOX11_rep3	CLBGA_siSOX11_rep3_p	RNA-Seq	PAIRED	NextSeq 500	47828332	2417014132	Homo sapiens
ERR9884148	SAMEA110191393	E-MTAB-11883:NGP_siNTC_rep4	NGP_siNTC_rep4	NGP_siNTC_rep4_s	RNA-Seq	SINGLE	NextSeq 500	19999538	1507051894	Homo sapiens
ERR9884149	SAMEA110191394	E-MTAB-11883:NGP_siSOX11_rep1	NGP_siSOX11_rep1	NGP_siSOX11_rep1_s	RNA-Seq	SINGLE	NextSeq 500	21831289	1645198022	Homo sapiens
ERR9884156	SAMEA110191385	E-MTAB-11883:CLBGA_siNTC_rep4	CLBGA_siNTC_rep4	CLBGA_siNTC_rep4_p	RNA-Seq	PAIRED	NextSeq 500	62642004	3165643358	Homo sapiens
ERR9884145	SAMEA110191390	E-MTAB-11883:NGP_siNTC_rep1	NGP_siNTC_rep1	NGP_siNTC_rep1_s	RNA-Seq	SINGLE	NextSeq 500	24524367	1847632886	Homo sapiens
ERR9884150	SAMEA110191395	E-MTAB-11883:NGP_siSOX11_rep2	NGP_siSOX11_rep2	NGP_siSOX11_rep2_s	RNA-Seq	SINGLE	NextSeq 500	22043972	1661147387	Homo sapiens
ERR9884151	SAMEA110191396	E-MTAB-11883:NGP_siSOX11_rep3	NGP_siSOX11_rep3	NGP_siSOX11_rep3_s	RNA-Seq	SINGLE	NextSeq 500	21246891	1600513959	Homo sapiens
ERR9884152	SAMEA110191397	E-MTAB-11883:NGP_siSOX11_rep4	NGP_siSOX11_rep4	NGP_siSOX11_rep4_s	RNA-Seq	SINGLE	NextSeq 500	21031418	1584379049	Homo sapiens
ERR9884157	SAMEA110191386	E-MTAB-11883:CLBGA_siSOX11_rep1	CLBGA_siSOX11_rep1	CLBGA_siSOX11_rep1_p	RNA-Seq	PAIRED	NextSeq 500	48470642	2449624276	Homo sapiens
ERR9884147	SAMEA110191392	E-MTAB-11883:NGP_siNTC_rep3	NGP_siNTC_rep3	NGP_siNTC_rep3_s	RNA-Seq	SINGLE	NextSeq 500	23901684	1801365705	Homo sapiens
ERR9884160	SAMEA110191389	E-MTAB-11883:CLBGA_siSOX11_rep4	CLBGA_siSOX11_rep4	CLBGA_siSOX11_rep4_p	RNA-Seq	PAIRED	NextSeq 500	49856108	2519586469	Homo sapiens
