run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR33047771	SAMN47859851	GSM8899500	41	GSM8899500	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24470078	4942955756	Homo sapiens
SRR33047774	SAMN47859854	GSM8899497	38	GSM8899497	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27305117	5515633634	Homo sapiens
SRR33047776	SAMN47859856	GSM8899495	36	GSM8899495	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25663814	5184090428	Homo sapiens
SRR33047783	SAMN47859863	GSM8899488	28	GSM8899488	RNA-Seq	PAIRED	Illumina NovaSeq 6000	20874051	4216558302	Homo sapiens
SRR33047788	SAMN47859868	GSM8899483	23	GSM8899483	RNA-Seq	PAIRED	Illumina NovaSeq 6000	22791055	4603793110	Homo sapiens
SRR33047790	SAMN47859870	GSM8899481	21	GSM8899481	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21124140	4267076280	Homo sapiens
SRR33047791	SAMN47859871	GSM8899480	20	GSM8899480	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21304557	4303520514	Homo sapiens
SRR33047792	SAMN47859872	GSM8899479	19	GSM8899479	RNA-Seq	PAIRED	Illumina NovaSeq 6000	26339260	5320530520	Homo sapiens
SRR33047793	SAMN47859873	GSM8899478	18	GSM8899478	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21133734	4269014268	Homo sapiens
SRR33047795	SAMN47859875	GSM8899476	16	GSM8899476	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25482931	5147552062	Homo sapiens
SRR33047798	SAMN47859878	GSM8899473	13	GSM8899473	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24312423	4911109446	Homo sapiens
SRR33047801	SAMN47859881	GSM8899470	9	GSM8899470	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28589467	5775072334	Homo sapiens
SRR33047807	SAMN47859887	GSM8899464	3	GSM8899464	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25661979	5183719758	Homo sapiens
SRR33047808	SAMN47859888	GSM8899463	2	GSM8899463	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24981279	5046218358	Homo sapiens
SRR33047772	SAMN47859852	GSM8899499	40	GSM8899499	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25154517	5081212434	Homo sapiens
SRR33047775	SAMN47859855	GSM8899496	37	GSM8899496	RNA-Seq	PAIRED	Illumina NovaSeq 6000	31416786	6346190772	Homo sapiens
SRR33047781	SAMN47859861	GSM8899490	30	GSM8899490	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25530918	5157245436	Homo sapiens
SRR33047794	SAMN47859874	GSM8899477	17	GSM8899477	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29510358	5961092316	Homo sapiens
SRR33047796	SAMN47859876	GSM8899475	15	GSM8899475	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21004403	4242889406	Homo sapiens
SRR33047799	SAMN47859879	GSM8899472	12	GSM8899472	RNA-Seq	PAIRED	Illumina NovaSeq 6000	26304670	5313543340	Homo sapiens
SRR33047809	SAMN47859889	GSM8899462	1	GSM8899462	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25745993	5200690586	Homo sapiens
SRR33047778	SAMN47859858	GSM8899493	33	GSM8899493	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30478404	6156637608	Homo sapiens
SRR33047789	SAMN47859869	GSM8899482	22	GSM8899482	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25183972	5087162344	Homo sapiens
SRR33047779	SAMN47859859	GSM8899492	32	GSM8899492	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30812430	6224110860	Homo sapiens
SRR33047797	SAMN47859877	GSM8899474	14	GSM8899474	RNA-Seq	PAIRED	Illumina NovaSeq 6000	28187238	5693822076	Homo sapiens
SRR33047782	SAMN47859862	GSM8899489	29	GSM8899489	RNA-Seq	PAIRED	Illumina NovaSeq 6000	23877709	4823297218	Homo sapiens
SRR33047800	SAMN47859880	GSM8899471	10	GSM8899471	RNA-Seq	PAIRED	Illumina NovaSeq 6000	22661778	4577679156	Homo sapiens
SRR33047785	SAMN47859865	GSM8899486	26	GSM8899486	RNA-Seq	PAIRED	Illumina NovaSeq 6000	22139004	4472078808	Homo sapiens
SRR33047802	SAMN47859882	GSM8899469	8	GSM8899469	RNA-Seq	PAIRED	Illumina NovaSeq 6000	29370709	5932883218	Homo sapiens
SRR33047805	SAMN47859885	GSM8899466	5	GSM8899466	RNA-Seq	PAIRED	Illumina NovaSeq 6000	27568801	5568897802	Homo sapiens
SRR33047803	SAMN47859883	GSM8899468	7	GSM8899468	RNA-Seq	PAIRED	Illumina NovaSeq 6000	21713599	4386146998	Homo sapiens
SRR33047804	SAMN47859884	GSM8899467	6	GSM8899467	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24668314	4982999428	Homo sapiens
SRR33047770	SAMN47859850	GSM8899501	43	GSM8899501	RNA-Seq	PAIRED	Illumina NovaSeq 6000	20355318	4111774236	Homo sapiens
SRR33047773	SAMN47859853	GSM8899498	39	GSM8899498	RNA-Seq	PAIRED	Illumina NovaSeq 6000	24316788	4911991176	Homo sapiens
SRR33047777	SAMN47859857	GSM8899494	34	GSM8899494	RNA-Seq	PAIRED	Illumina NovaSeq 6000	23168688	4680074976	Homo sapiens
SRR33047780	SAMN47859860	GSM8899491	31	GSM8899491	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30406054	6142022908	Homo sapiens
SRR33047784	SAMN47859864	GSM8899487	27	GSM8899487	RNA-Seq	PAIRED	Illumina NovaSeq 6000	25798673	5211331946	Homo sapiens
SRR33047786	SAMN47859866	GSM8899485	25	GSM8899485	RNA-Seq	PAIRED	Illumina NovaSeq 6000	30421727	6145188854	Homo sapiens
SRR33047787	SAMN47859867	GSM8899484	24	GSM8899484	RNA-Seq	PAIRED	Illumina NovaSeq 6000	22470906	4539123012	Homo sapiens
SRR33047806	SAMN47859886	GSM8899465	4	GSM8899465	RNA-Seq	PAIRED	Illumina NovaSeq 6000	26754010	5404310020	Homo sapiens
