run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR36559776	SAMN54261282			GSM9409165	RNA-Seq	PAIRED	Illumina HiSeq 2500	17280655	4320163750	
SRR36559789	SAMN54261288			GSM9409159	RNA-Seq	PAIRED	Illumina HiSeq 2500	8956666	2239166500	
SRR36559793	SAMN54261290			GSM9409149	RNA-Seq	PAIRED	Illumina HiSeq 2500	9290869	2322717250	
SRR36559796	SAMN54261292			GSM9409147	RNA-Seq	PAIRED	Illumina HiSeq 2500	17690203	4422550750	
SRR36559798	SAMN54261293			GSM9409146	RNA-Seq	PAIRED	Illumina HiSeq 2500	13981563	3495390750	
SRR36559777	SAMN54261282			GSM9409165	RNA-Seq	PAIRED	Illumina HiSeq 2500	9316331	2329082750	
SRR36559781	SAMN54261286			GSM9409161	RNA-Seq	PAIRED	Illumina HiSeq 2500	23124758	5781189500	
SRR36559783	SAMN54261285			GSM9409162	RNA-Seq	PAIRED	Illumina HiSeq 2500	5696032	1424008000	
SRR36559787	SAMN54261287			GSM9409160	RNA-Seq	PAIRED	Illumina HiSeq 2500	6412438	1603109500	
SRR36559792	SAMN54261290			GSM9409149	RNA-Seq	PAIRED	Illumina HiSeq 2500	16784025	4196006250	
SRR36559801	SAMN54261294			GSM9409145	RNA-Seq	PAIRED	Illumina HiSeq 2500	9527060	2381765000	
SRR36559804	SAMN54261296			GSM9409143	RNA-Seq	PAIRED	Illumina HiSeq 2500	14605882	3651470500	
SRR36559806	SAMN54261297			GSM9409142	RNA-Seq	PAIRED	Illumina HiSeq 2500	20443910	5110977500	
SRR36559778	SAMN54261283			GSM9409164	RNA-Seq	PAIRED	Illumina HiSeq 2500	15731860	3932965000	
SRR36559784	SAMN54261284			GSM9409163	RNA-Seq	PAIRED	Illumina HiSeq 2500	18608507	4652126750	
SRR36559786	SAMN54261287			GSM9409160	RNA-Seq	PAIRED	Illumina HiSeq 2500	19482099	4870524750	
SRR36559795	SAMN54261291			GSM9409148	RNA-Seq	PAIRED	Illumina HiSeq 2500	15411267	3852816750	
SRR36559797	SAMN54261292			GSM9409147	RNA-Seq	PAIRED	Illumina HiSeq 2500	8250212	2062553000	
SRR36559800	SAMN54261294			GSM9409145	RNA-Seq	PAIRED	Illumina HiSeq 2500	17063533	4265883250	
SRR36559805	SAMN54261296			GSM9409143	RNA-Seq	PAIRED	Illumina HiSeq 2500	10846551	2711637750	
SRR36559807	SAMN54261297			GSM9409142	RNA-Seq	PAIRED	Illumina HiSeq 2500	5441379	1360344750	
SRR36559779	SAMN54261283			GSM9409164	RNA-Seq	PAIRED	Illumina HiSeq 2500	10489251	2622312750	
SRR36559780	SAMN54261286			GSM9409161	RNA-Seq	PAIRED	Illumina HiSeq 2500	9842355	2460588750	
SRR36559802	SAMN54261295			GSM9409144	RNA-Seq	PAIRED	Illumina HiSeq 2500	17832817	4458204250	
SRR36559782	SAMN54261285			GSM9409162	RNA-Seq	PAIRED	Illumina HiSeq 2500	20348669	5087167250	
SRR36559785	SAMN54261284			GSM9409163	RNA-Seq	PAIRED	Illumina HiSeq 2500	7643098	1910774500	
SRR36559788	SAMN54261288			GSM9409159	RNA-Seq	PAIRED	Illumina HiSeq 2500	17851286	4462821500	
SRR36559790	SAMN54261289			GSM9409158	RNA-Seq	PAIRED	Illumina HiSeq 2500	17745699	4436424750	
SRR36559791	SAMN54261289			GSM9409158	RNA-Seq	PAIRED	Illumina HiSeq 2500	7421819	1855454750	
SRR36559794	SAMN54261291			GSM9409148	RNA-Seq	PAIRED	Illumina HiSeq 2500	13625486	3406371500	
SRR36559799	SAMN54261293			GSM9409146	RNA-Seq	PAIRED	Illumina HiSeq 2500	14008986	3502246500	
SRR36559803	SAMN54261295			GSM9409144	RNA-Seq	PAIRED	Illumina HiSeq 2500	8016167	2004041750	
