run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4903802	SAMEA7617362	NB098 Tissue	NB098 Tissue		RNA-Seq	SINGLE	NextSeq 500	52978703	3667318953	Homo sapiens
ERR4903805	SAMEA7617363	NB098 Organoid	NB098 Organoid		RNA-Seq	SINGLE	NextSeq 500	22361238	1478542528	Homo sapiens
ERR4903807	SAMEA7617363	NB098 Organoid	NB098 Organoid		RNA-Seq	SINGLE	NextSeq 500	15338058	1078774310	Homo sapiens
ERR4903819	SAMEA7617361	NB086 Tissue	NB086 Tissue		RNA-Seq	SINGLE	NextSeq 500	27136769	1944249870	Homo sapiens
ERR4903822	SAMEA7617360	NB067 Organoid	NB067 Organoid		RNA-Seq	SINGLE	NextSeq 500	7585896	531641893	Homo sapiens
ERR4903823	SAMEA7617367	NB124 Tissue	NB124 Tissue		RNA-Seq	SINGLE	NextSeq 500	27806059	1989162607	Homo sapiens
ERR4903828	SAMEA7617368	NB125 Tissue	NB125 Tissue		RNA-Seq	SINGLE	NextSeq 500	32852999	2338658230	Homo sapiens
ERR4903840	SAMEA7617367	NB124 Tissue	NB124 Tissue		RNA-Seq	SINGLE	NextSeq 500	101350402	7067053674	Homo sapiens
ERR4903841	SAMEA7617367	NB124 Tissue	NB124 Tissue		RNA-Seq	SINGLE	NextSeq 500	44047531	3052433537	Homo sapiens
ERR4903853	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	27810264	2018222413	Homo sapiens
ERR4903854	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	35272507	2580267356	Homo sapiens
ERR4903862	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	18042562	1331990367	Homo sapiens
ERR4903873	SAMEA7617372	NB151 Tissue	NB151 Tissue		RNA-Seq	SINGLE	NextSeq 500	28229134	2032100300	Homo sapiens
ERR4903880	SAMEA7617365	NB107 Tissue	NB107 Tissue		RNA-Seq	SINGLE	NextSeq 500	20443683	1141020020	Homo sapiens
ERR4903890	SAMEA7617358	NB039 Organoid	NB039 Organoid		RNA-Seq	SINGLE	NextSeq 500	96773862	6897776113	Homo sapiens
ERR4903808	SAMEA7617370	NB132 Tissue	NB132 Tissue		RNA-Seq	SINGLE	NextSeq 500	15705089	1077590280	Homo sapiens
ERR4903813	SAMEA7617370	NB132 Tissue	NB132 Tissue		RNA-Seq	SINGLE	NextSeq 500	19573240	1363071867	Homo sapiens
ERR4903814	SAMEA7617370	NB132 Tissue	NB132 Tissue		RNA-Seq	SINGLE	NextSeq 500	18786613	1249206502	Homo sapiens
ERR4903815	SAMEA7617359	NB060 Tissue	NB060 Tissue		RNA-Seq	SINGLE	NextSeq 500	26045793	1770360614	Homo sapiens
ERR4903820	SAMEA7617360	NB067 Organoid	NB067 Organoid		RNA-Seq	SINGLE	NextSeq 500	10869934	761995692	Homo sapiens
ERR4903824	SAMEA7617366	NB123 Tissue	NB123 Tissue		RNA-Seq	SINGLE	NextSeq 500	11886215	827817150	Homo sapiens
ERR4903837	SAMEA7617367	NB124 Tissue	NB124 Tissue		RNA-Seq	SINGLE	NextSeq 500	33700252	2441528201	Homo sapiens
ERR4903838	SAMEA7617367	NB124 Tissue	NB124 Tissue		RNA-Seq	SINGLE	NextSeq 500	30563031	2194214003	Homo sapiens
ERR4903843	SAMEA7617371	NB138 Tissue	NB138 Tissue		RNA-Seq	SINGLE	NextSeq 500	26447710	1931013056	Homo sapiens
ERR4903852	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	35622154	2609756223	Homo sapiens
ERR4903855	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	42143920	3114686182	Homo sapiens
ERR4903857	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	29898025	2193713839	Homo sapiens
ERR4903861	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	28865791	2114002467	Homo sapiens
ERR4903874	SAMEA7617372	NB151 Tissue	NB151 Tissue		RNA-Seq	SINGLE	NextSeq 500	25605184	1842833111	Homo sapiens
ERR4903881	SAMEA7617365	NB107 Tissue	NB107 Tissue		RNA-Seq	SINGLE	NextSeq 500	42800018	2351475400	Homo sapiens
ERR4903885	SAMEA7617358	NB039 Organoid	NB039 Organoid		RNA-Seq	SINGLE	NextSeq 500	37450501	2644023045	Homo sapiens
ERR4903886	SAMEA7617358	NB039 Organoid	NB039 Organoid		RNA-Seq	SINGLE	NextSeq 500	38870505	2728560909	Homo sapiens
ERR4903803	SAMEA7617362	NB098 Tissue	NB098 Tissue		RNA-Seq	SINGLE	NextSeq 500	46937152	3310311240	Homo sapiens
ERR4903804	SAMEA7617362	NB098 Tissue	NB098 Tissue		RNA-Seq	SINGLE	NextSeq 500	5503841	386754402	Homo sapiens
ERR4903817	SAMEA7617359	NB060 Tissue	NB060 Tissue		RNA-Seq	SINGLE	NextSeq 500	57689696	3736874541	Homo sapiens
ERR4903821	SAMEA7617360	NB067 Organoid	NB067 Organoid		RNA-Seq	SINGLE	NextSeq 500	5516488	394146733	Homo sapiens
ERR4903831	SAMEA7617369	NB130 Tissue	NB130 Tissue		RNA-Seq	SINGLE	NextSeq 500	30586277	2219233546	Homo sapiens
ERR4903833	SAMEA7617369	NB130 Tissue	NB130 Tissue		RNA-Seq	SINGLE	NextSeq 500	53779707	3921448124	Homo sapiens
ERR4903834	SAMEA7617369	NB130 Tissue	NB130 Tissue		RNA-Seq	SINGLE	NextSeq 500	28046976	2037678501	Homo sapiens
ERR4903844	SAMEA7617371	NB138 Tissue	NB138 Tissue		RNA-Seq	SINGLE	NextSeq 500	29749625	2160016386	Homo sapiens
ERR4903846	SAMEA7617371	NB138 Tissue	NB138 Tissue		RNA-Seq	SINGLE	NextSeq 500	17058825	1242905877	Homo sapiens
ERR4903848	SAMEA7617371	NB138 Tissue	NB138 Tissue		RNA-Seq	SINGLE	NextSeq 500	33630910	2455435858	Homo sapiens
ERR4903849	SAMEA7617371	NB138 Tissue	NB138 Tissue		RNA-Seq	SINGLE	NextSeq 500	24094780	1736863784	Homo sapiens
ERR4903850	SAMEA7617372	NB151 Tissue	NB151 Tissue		RNA-Seq	SINGLE	NextSeq 500	40707404	2911809866	Homo sapiens
ERR4903851	SAMEA7617373	NB152 Tissue	NB152 Tissue		RNA-Seq	SINGLE	NextSeq 500	32854888	2363406936	Homo sapiens
