run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR37203600	SAMN55315637			GSM9513970	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203603	SAMN55315640			GSM9513967	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203605	SAMN55315642			GSM9513965	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203609	SAMN55315646			GSM9513961	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203621	SAMN55315658			GSM9513949	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203623	SAMN55315660			GSM9513947	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203627	SAMN55315664			GSM9513943	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203635	SAMN55315672			GSM9513935	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203636	SAMN55315673			GSM9513934	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203656	SAMN55315693			GSM9513914	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203660	SAMN55315697			GSM9513910	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203664	SAMN55315701			GSM9513906	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203607	SAMN55315644			GSM9513963	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203611	SAMN55315648			GSM9513959	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203614	SAMN55315651			GSM9513956	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203618	SAMN55315655			GSM9513952	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203628	SAMN55315665			GSM9513942	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203630	SAMN55315667			GSM9513940	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203640	SAMN55315677			GSM9513930	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203646	SAMN55315683			GSM9513924	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203650	SAMN55315687			GSM9513920	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203653	SAMN55315690			GSM9513917	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203661	SAMN55315698			GSM9513909	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203665	SAMN55315702			GSM9513905	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203667	SAMN55315704			GSM9513903	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203668	SAMN55315705			GSM9513902	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203604	SAMN55315641			GSM9513966	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203612	SAMN55315649			GSM9513958	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203619	SAMN55315656			GSM9513951	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203620	SAMN55315657			GSM9513950	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203626	SAMN55315663			GSM9513944	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203629	SAMN55315666			GSM9513941	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203631	SAMN55315668			GSM9513939	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203634	SAMN55315671			GSM9513936	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203639	SAMN55315676			GSM9513931	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203648	SAMN55315685			GSM9513922	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203651	SAMN55315688			GSM9513919	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203652	SAMN55315689			GSM9513918	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203657	SAMN55315694			GSM9513913	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203662	SAMN55315699			GSM9513908	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203666	SAMN55315703			GSM9513904	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203599	SAMN55315636			GSM9513971	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203610	SAMN55315647			GSM9513960	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203615	SAMN55315652			GSM9513955	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203617	SAMN55315654			GSM9513953	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203622	SAMN55315659			GSM9513948	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203624	SAMN55315661			GSM9513946	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203625	SAMN55315662			GSM9513945	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203633	SAMN55315670			GSM9513937	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203638	SAMN55315675			GSM9513932	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203642	SAMN55315679			GSM9513928	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203643	SAMN55315680			GSM9513927	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203655	SAMN55315692			GSM9513915	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203658	SAMN55315695			GSM9513912	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203659	SAMN55315696			GSM9513911	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203663	SAMN55315700			GSM9513907	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203601	SAMN55315638			GSM9513969	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203602	SAMN55315639			GSM9513968	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
SRR37203606	SAMN55315643			GSM9513964	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	
