run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4174159	SAMEA6854803	BARIA_C2_161_A	human gut metagenome	BARIA_C2_161_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	35609567	1780478350	human gut metagenome
ERR4174160	SAMEA6854804	BARIA_C2_161_B	human gut metagenome	BARIA_C2_161_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	4918289	172140115	human gut metagenome
ERR4174163	SAMEA6854805	BARIA_C2_138_A	human gut metagenome	BARIA_C2_138_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	33297598	1664879900	human gut metagenome
ERR4174172	SAMEA6854808	BARIA_C2_023_B	human gut metagenome	BARIA_C2_023_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	38954805	1947740250	human gut metagenome
ERR4174180	SAMEA6854811	BARIA_C2_060_A	human gut metagenome	BARIA_C2_060_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	27803765	1390188250	human gut metagenome
ERR4174183	SAMEA6854812	BARIA_C2_060_B	human gut metagenome	BARIA_C2_060_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	41653332	2082666600	human gut metagenome
ERR4174184	SAMEA6854813	BARIA_C2_086_A	human gut metagenome	BARIA_C2_086_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	17914162	895708100	human gut metagenome
ERR4174185	SAMEA6854813	BARIA_C2_086_A	human gut metagenome	BARIA_C2_086_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	26924093	1346204650	human gut metagenome
ERR4174187	SAMEA6854814	BARIA_C2_086_B	human gut metagenome	BARIA_C2_086_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	15051626	526806910	human gut metagenome
ERR4174198	SAMEA6854817	BARIA_C2_097_A	human gut metagenome	BARIA_C2_097_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	548356	27417764	human gut metagenome
ERR4174201	SAMEA6854818	BARIA_C2_097_B	human gut metagenome	BARIA_C2_097_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	85213914	4260695700	human gut metagenome
ERR4174203	SAMEA6854819	BARIA_C2_045_A	human gut metagenome	BARIA_C2_045_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	42414547	2120727350	human gut metagenome
ERR4174222	SAMEA6854828	BARIA_C2_038_B	human gut metagenome	BARIA_C2_038_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	34629043	1212016505	human gut metagenome
ERR4174223	SAMEA6854828	BARIA_C2_038_B	human gut metagenome	BARIA_C2_038_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	26632236	932128260	human gut metagenome
ERR4174225	SAMEA6854829	BARIA_C2_131_A	human gut metagenome	BARIA_C2_131_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	18735434	936771700	human gut metagenome
ERR4174242	SAMEA6854832	BARIA_C2_188_B	human gut metagenome	BARIA_C2_188_B_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	744537	26058795	human gut metagenome
ERR4174245	SAMEA6854833	BARIA_C2_182_A	human gut metagenome	BARIA_C2_182_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	781672	27358520	human gut metagenome
ERR4174247	SAMEA6854833	BARIA_C2_182_A	human gut metagenome	BARIA_C2_182_A_3	WGS	SINGLE	AB 5500xl Genetic Analyzer	557113	27855650	human gut metagenome
ERR4174249	SAMEA6854833	BARIA_C2_182_A	human gut metagenome	BARIA_C2_182_A_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	43166	2158300	human gut metagenome
ERR4174253	SAMEA6854834	BARIA_C2_182_B	human gut metagenome	BARIA_C2_182_B_3	WGS	SINGLE	AB 5500xl Genetic Analyzer	11039460	551973000	human gut metagenome
ERR4174261	SAMEA6854836	BARIA_C2_106_B	human gut metagenome	BARIA_C2_106_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	16669157	583420495	human gut metagenome
ERR4174270	SAMEA6854840	BARIA_C2_139_B	human gut metagenome	BARIA_C2_139_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	25431668	890108380	human gut metagenome
ERR4174271	SAMEA6854841	BARIA_C2_041_A	human gut metagenome	BARIA_C2_041_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	3216741	112585935	human gut metagenome
ERR4174275	SAMEA6854841	BARIA_C2_041_A	human gut metagenome	BARIA_C2_041_A_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	6022709	210794815	human gut metagenome
ERR4174280	SAMEA6854844	BARIA_C2_150_B	human gut metagenome	BARIA_C2_150_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	50765535	1776793725	human gut metagenome
ERR4174281	SAMEA6854844	BARIA_C2_150_B	human gut metagenome	BARIA_C2_150_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	743538	26023830	human gut metagenome
ERR4174284	SAMEA6854846	BARIA_C2_081_B	human gut metagenome	BARIA_C2_081_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	1432042	50121468	human gut metagenome
ERR4174285	SAMEA6854846	BARIA_C2_081_B	human gut metagenome	BARIA_C2_081_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	742674	25993590	human gut metagenome
ERR4174288	SAMEA6854847	BARIA_C2_057_A	human gut metagenome	BARIA_C2_057_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	20353117	1017655850	human gut metagenome
ERR4174292	SAMEA6854848	BARIA_C2_057_B	human gut metagenome	BARIA_C2_057_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	25890229	906158015	human gut metagenome
ERR4174294	SAMEA6854848	BARIA_C2_057_B	human gut metagenome	BARIA_C2_057_B_3	WGS	SINGLE	AB 5500xl Genetic Analyzer	11306067	395712345	human gut metagenome
ERR4174295	SAMEA6854848	BARIA_C2_057_B	human gut metagenome	BARIA_C2_057_B_4	WGS	SINGLE	AB 5500xl Genetic Analyzer	592467	20736345	human gut metagenome
ERR4174304	SAMEA6854851	BARIA_C2_170_A	human gut metagenome	BARIA_C2_170_A_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	28315773	1415788650	human gut metagenome
ERR4174306	SAMEA6854852	BARIA_C2_170_B	human gut metagenome	BARIA_C2_170_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	51569983	1804949405	human gut metagenome
ERR4174315	SAMEA6854855	BARIA_C2_109_A	human gut metagenome	BARIA_C2_109_A_3	WGS	SINGLE	AB 5500xl Genetic Analyzer	1327676	66383800	human gut metagenome
ERR4174332	SAMEA6854860	BARIA_C2_008_B	human gut metagenome	BARIA_C2_008_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	793257	27763995	human gut metagenome
ERR4174333	SAMEA6854861	BARIA_C2_179_A	human gut metagenome	BARIA_C2_179_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	28404	1420200	human gut metagenome
ERR4174334	SAMEA6854861	BARIA_C2_179_A	human gut metagenome	BARIA_C2_179_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	38494767	1924738350	human gut metagenome
ERR4174337	SAMEA6854861	BARIA_C2_179_A	human gut metagenome	BARIA_C2_179_A_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	10450923	522546150	human gut metagenome
ERR4174342	SAMEA6854863	BARIA_C2_192_A	human gut metagenome	BARIA_C2_192_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	45046351	2252317550	human gut metagenome
ERR4174348	SAMEA6854864	BARIA_C2_192_B	human gut metagenome	BARIA_C2_192_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	35260193	1234106755	human gut metagenome
ERR4174352	SAMEA6854865	BARIA_C2_118_A	human gut metagenome	BARIA_C2_118_A_4	WGS	SINGLE	AB 5500xl Genetic Analyzer	9840674	492033700	human gut metagenome
ERR4174354	SAMEA6854866	BARIA_C2_118_B	human gut metagenome	BARIA_C2_118_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	742792	25997720	human gut metagenome
ERR4174355	SAMEA6854866	BARIA_C2_118_B	human gut metagenome	BARIA_C2_118_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	24601706	861059710	human gut metagenome
ERR4174357	SAMEA6854867	BARIA_C2_163_A	human gut metagenome	BARIA_C2_163_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	11963895	598194750	human gut metagenome
ERR4174358	SAMEA6854867	BARIA_C2_163_A	human gut metagenome	BARIA_C2_163_A_3	WGS	SINGLE	AB 5500xl Genetic Analyzer	464955	23247750	human gut metagenome
ERR4174359	SAMEA6854867	BARIA_C2_163_A	human gut metagenome	BARIA_C2_163_A_4	WGS	SINGLE	AB 5500xl Genetic Analyzer	2029770	101488500	human gut metagenome
ERR4174366	SAMEA6854869	BARIA_C2_104_A	human gut metagenome	BARIA_C2_104_A_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	5865389	293269450	human gut metagenome
ERR4174375	SAMEA6854871	BARIA_C2_111_A	human gut metagenome	BARIA_C2_111_A_5	WGS	SINGLE	AB 5500xl Genetic Analyzer	8287997	414399850	human gut metagenome
ERR4174379	SAMEA6854873	BARIA_C2_047_A	human gut metagenome	BARIA_C2_047_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	9846384	492319200	human gut metagenome
ERR4174401	SAMEA6854879	BARIA_C2_095_A	human gut metagenome	BARIA_C2_095_A_3	WGS	SINGLE	AB 5500xl Genetic Analyzer	747740	26170900	human gut metagenome
ERR4174410	SAMEA6854881	BARIA_C2_075_A	human gut metagenome	BARIA_C2_075_A_4	WGS	SINGLE	AB 5500xl Genetic Analyzer	115645	5782250	human gut metagenome
ERR4174415	SAMEA6854882	BARIA_C2_075_B	human gut metagenome	BARIA_C2_075_B_4	WGS	SINGLE	AB 5500xl Genetic Analyzer	4888088	171083080	human gut metagenome
ERR4174420	SAMEA6854883	BARIA_C2_178_A	human gut metagenome	BARIA_C2_178_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	74555051	2609426785	human gut metagenome
ERR4174424	SAMEA6854885	BARIA_C2_102_A	human gut metagenome	BARIA_C2_102_A_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	9485092	474254600	human gut metagenome
ERR4174429	SAMEA6854886	BARIA_C2_102_B	human gut metagenome	BARIA_C2_102_B_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	27472689	961544115	human gut metagenome
ERR4174430	SAMEA6854886	BARIA_C2_102_B	human gut metagenome	BARIA_C2_102_B_2	WGS	SINGLE	AB 5500xl Genetic Analyzer	34178357	1708917850	human gut metagenome
ERR4174431	SAMEA6854887	BARIA_C2_108_A	human gut metagenome	BARIA_C2_108_A_1	WGS	SINGLE	AB 5500xl Genetic Analyzer	518421	18144729	human gut metagenome
