run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR28496443	SAMN40653607	CA10	CA10	CA10	WGS	PAIRED	NextSeq 550	21973200	4337276488	human gut metagenome
SRR28496446	SAMN40653604	CA7	CA7	CA7	WGS	PAIRED	NextSeq 550	14954697	2951450974	human gut metagenome
SRR28496448	SAMN40653602	CA5	CA5	CA5	WGS	PAIRED	NextSeq 550	17610378	3481799012	human gut metagenome
SRR28496449	SAMN40653601	CA4	CA4	CA4	WGS	PAIRED	NextSeq 550	20323941	4006143629	human gut metagenome
SRR28496453	SAMN40653618	CA21	CA21	CA21	WGS	PAIRED	NextSeq 550	18664333	3659774043	human gut metagenome
SRR28496456	SAMN40653616	CA19	CA19	CA19	WGS	PAIRED	NextSeq 550	17120291	3387820300	human gut metagenome
SRR28497931	SAMN40654938	17B5W2058	17B5W2058	17B5W2058	AMPLICON	PAIRED	Illumina MiSeq	175678	88190356	mouse gut metagenome
SRR28497942	SAMN40654992	NegCtrl	NegCtrl	NegCtrl	AMPLICON	PAIRED	Illumina MiSeq	23218	11655436	mouse gut metagenome
SRR28497944	SAMN40654990	18B4W6110	18B4W6110	18B4W6110	AMPLICON	PAIRED	Illumina MiSeq	240365	120663230	mouse gut metagenome
SRR28497952	SAMN40654983	18A3W6103	18A3W6103	18A3W6103	AMPLICON	PAIRED	Illumina MiSeq	181499	91112498	mouse gut metagenome
SRR28497959	SAMN40654977	18B2W4097	18B2W4097	18B2W4097	AMPLICON	PAIRED	Illumina MiSeq	140261	70411022	mouse gut metagenome
SRR28497963	SAMN40654973	18A4W4093	18A4W4093	18A4W4093	AMPLICON	PAIRED	Illumina MiSeq	232698	116814396	mouse gut metagenome
SRR28497967	SAMN40654969	18B5W2089	18B5W2089	18B5W2089	AMPLICON	PAIRED	Illumina MiSeq	152162	76385324	mouse gut metagenome
SRR28497971	SAMN40654966	18B2W2086	18B2W2086	18B2W2086	AMPLICON	PAIRED	Illumina MiSeq	180204	90462408	mouse gut metagenome
SRR28497981	SAMN40654957	17B4W6077	17B4W6077	17B4W6077	AMPLICON	PAIRED	Illumina MiSeq	171311	85998122	mouse gut metagenome
SRR28497992	SAMN40654947	17B4W4067	17B4W4067	17B4W4067	AMPLICON	PAIRED	Illumina MiSeq	185730	93236460	mouse gut metagenome
SRR28497998	SAMN40654941	17A3W4061	17A3W4061	17A3W4061	AMPLICON	PAIRED	Illumina MiSeq	164019	82337538	mouse gut metagenome
SRR28496445	SAMN40653605	CA8	CA8	CA8	WGS	PAIRED	NextSeq 550	20653592	4055225440	human gut metagenome
SRR28496450	SAMN40653621	CA24	CA24	CA24	WGS	PAIRED	NextSeq 550	29302942	5761622925	human gut metagenome
SRR28497934	SAMN40654999	DNAExtrcNegControl	DNAExtrcNegControl	DNAExtrcNegControl	AMPLICON	PAIRED	Illumina MiSeq	1389	697278	mouse gut metagenome
SRR28497935	SAMN40654936	17B3W2056	17B3W2056	17B3W2056	AMPLICON	PAIRED	Illumina MiSeq	164624	82641248	mouse gut metagenome
SRR28497937	SAMN40654997	CA10_inoculum	CA10	CA10_inoculum	AMPLICON	PAIRED	Illumina MiSeq	178552	89633104	mouse gut metagenome
SRR28497938	SAMN40654996	CA7_inoculum	CA7	CA7_inoculum	AMPLICON	PAIRED	Illumina MiSeq	133296	66914592	mouse gut metagenome
SRR28497939	SAMN40654995	CA3_inoculum	CA3	CA3_inoculum	AMPLICON	PAIRED	Illumina MiSeq	198132	99462264	mouse gut metagenome
SRR28497940	SAMN40654994	ATCCMSA2002control	ATCCMSA2002control	ATCCMSA2002control	AMPLICON	PAIRED	Illumina MiSeq	149636	75117272	mouse gut metagenome
SRR28497945	SAMN40654989	18B3W6109	18B3W6109	18B3W6109	AMPLICON	PAIRED	Illumina MiSeq	317958	159614916	mouse gut metagenome
SRR28497950	SAMN40654985	18A5W6105	18A5W6105	18A5W6105	AMPLICON	PAIRED	Illumina MiSeq	150688	75645376	mouse gut metagenome
