run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR22387254	SAMN31806643	AC_PLACEBO_9	missing	59	RNA-Seq	PAIRED	Illumina NovaSeq 6000	156135	77286825	human gut metagenome
SRR22387255	SAMN31806642	AC_PLACEBO_8	missing	58	RNA-Seq	PAIRED	Illumina NovaSeq 6000	159341	78873795	human gut metagenome
SRR22387267	SAMN31806631	BT_CRC_47	missing	47	RNA-Seq	PAIRED	Illumina NovaSeq 6000	140814	69702930	human gut metagenome
SRR22387272	SAMN31806626	BT_CRC_42	missing	42	RNA-Seq	PAIRED	Illumina NovaSeq 6000	165571	81957645	human gut metagenome
SRR22387276	SAMN31806623	BT_CRC_39	missing	39	RNA-Seq	PAIRED	Illumina NovaSeq 6000	115349	57097755	human gut metagenome
SRR22387285	SAMN31806588	BT_CRC_4	missing	4	RNA-Seq	PAIRED	Illumina NovaSeq 6000	132998	65834010	human gut metagenome
SRR22387289	SAMN31806676	AC_PLACEBO_42	missing	92	RNA-Seq	PAIRED	Illumina NovaSeq 6000	139601	69102495	human gut metagenome
SRR22387292	SAMN31806674	AC_PLACEBO_40	missing	90	RNA-Seq	PAIRED	Illumina NovaSeq 6000	163384	80875080	human gut metagenome
SRR22387297	SAMN31806669	AC_PLACEBO_35	missing	85	RNA-Seq	PAIRED	Illumina NovaSeq 6000	185428	91786860	human gut metagenome
SRR22387302	SAMN31806593	BT_CRC_9	missing	9	RNA-Seq	PAIRED	Illumina NovaSeq 6000	131786	65234070	human gut metagenome
SRR22387304	SAMN31806663	AC_PLACEBO_29	missing	79	RNA-Seq	PAIRED	Illumina NovaSeq 6000	116463	57649185	human gut metagenome
SRR22387317	SAMN31806651	AC_PLACEBO_17	missing	67	RNA-Seq	PAIRED	Illumina NovaSeq 6000	146102	72320490	human gut metagenome
SRR22387323	SAMN31806613	BT_CRC_29	missing	29	RNA-Seq	PAIRED	Illumina NovaSeq 6000	113811	56336445	human gut metagenome
