run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR14893388	SAMEA118011492	P63	SH4	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	701513322	104324751202	Homo sapiens
ERR14893394	SAMEA118011503	P22	SH15	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	825337826	122587957171	Homo sapiens
ERR14893476	SAMEA118205561	P04-9M	Patient 04_9 months after surgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	430150	129234486	human gut metagenome
ERR14893477	SAMEA118205580	P13-0M	Patient 13 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	830780	249638403	human gut metagenome
ERR14901073	SAMEA118011494	P77	SH6	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	833084980	123836609696	Homo sapiens
ERR14886754	SAMEA118011506	P25	SH18	Illumina DNA PCR-Free library kit	WGS	SINGLE	Illumina NovaSeq 6000	815009384	120816750529	Homo sapiens
ERR14891258	SAMEA118011498	P13	SH10	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	767331676	114071039687	Homo sapiens
ERR14891260	SAMEA118011502	P21	SH14	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	793664792	117763926882	Homo sapiens
ERR14893389	SAMEA118011493	P18	SH5	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	636173936	94590776614	Homo sapiens
ERR14893391	SAMEA118011497	P17	SH9	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	725000660	107774645687	Homo sapiens
ERR14893392	SAMEA118011499	P20	SH11	Illumina DNA PCR-Free library kit	WGS	PAIRED	Illumina NovaSeq 6000	547627394	81409767202	Homo sapiens
ERR14893478	SAMEA118205578	P14-0M	Patient 14 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	779780	234273156	human gut metagenome
ERR14893480	SAMEA118205571	P18-0M	Patient 18 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	920086	276459227	human gut metagenome
ERR14893482	SAMEA118205573	P18-6M	Patient 18_6 months after surgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	732184	220023941	human gut metagenome
ERR14893484	SAMEA118205584	P19-0M	Patient 19 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	407022	122332262	human gut metagenome
ERR14893486	SAMEA118205581	P20-0M	Patient 20 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	950922	285706413	human gut metagenome
ERR14893488	SAMEA118205583	P20-9M	Patient 20_9 months after surgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	717518	215513373	human gut metagenome
ERR14893502	SAMEA118205570	P63-0M	Patient 63 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	889050	266855092	human gut metagenome
ERR14893503	SAMEA118205566	P76-0M	Patient 76 presurgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	909992	273081956	human gut metagenome
ERR14893504	SAMEA118205567	P76-3M	Patient 76_3 months after surgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	354292	106441992	human gut metagenome
ERR14893506	SAMEA118205569	P76-9M	Patient 76_9 months after surgery	MiSeq Reagent Kit v3	AMPLICON	PAIRED	Illumina MiSeq	716080	215069228	human gut metagenome
