run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR1624545	SAMEA4008102	02ffe120-1cde-11e6-9a08-68b599768938	P24_Pre	16634280	WGS	PAIRED	Illumina MiSeq	34370	8592500	human gut metagenome
ERR1624540	SAMEA4008097	02d77190-1cde-11e6-9a08-68b599768938	P16_Pre	16634275	WGS	PAIRED	Illumina MiSeq	36508	9127000	human gut metagenome
ERR1624556	SAMEA4008113	0355f060-1cde-11e6-9a08-68b599768938	P3_Post	16634291	WGS	PAIRED	Illumina MiSeq	52900	13225000	human gut metagenome
ERR1624557	SAMEA4008114	035d1c50-1cde-11e6-9a08-68b599768938	P8_Post	16634292	WGS	PAIRED	Illumina MiSeq	43696	10924000	human gut metagenome
ERR1624558	SAMEA4008115	03644840-1cde-11e6-9a08-68b599768938	P10_Post	16634293	WGS	PAIRED	Illumina MiSeq	38620	9655000	human gut metagenome
ERR1624562	SAMEA4008119	03831ae0-1cde-11e6-9a08-68b599768938	P19_Post	16634297	WGS	PAIRED	Illumina MiSeq	40410	10102500	human gut metagenome
ERR1624571	SAMEA4008128	03cad240-1cde-11e6-9a08-68b599768938	P37_Post	16634306	WGS	PAIRED	Illumina MiSeq	34092	8523000	human gut metagenome
ERR1624548	SAMEA4008105	03182410-1cde-11e6-9a08-68b599768938	P28_Pre	16634283	WGS	PAIRED	Illumina MiSeq	40012	10003000	human gut metagenome
ERR1624565	SAMEA4008122	039c9650-1cde-11e6-9a08-68b599768938	P25_Post	16634300	WGS	PAIRED	Illumina MiSeq	49442	12360500	human gut metagenome
ERR1624574	SAMEA4008131	03e07d20-1cde-11e6-9a08-68b599768938	C42	16634309	WGS	PAIRED	Illumina MiSeq	41634	10408500	human gut metagenome
ERR1624567	SAMEA4008124	03abffa0-1cde-11e6-9a08-68b599768938	P28_Post	16634302	WGS	PAIRED	Illumina MiSeq	35510	8877500	human gut metagenome
ERR1624579	SAMEA4008136	04051c20-1cde-11e6-9a08-68b599768938	C56	16634314	WGS	PAIRED	Illumina MiSeq	37298	9324500	human gut metagenome
ERR1624582	SAMEA4008139	041a9ff0-1cde-11e6-9a08-68b599768938	C59	16634317	WGS	PAIRED	Illumina MiSeq	47496	11874000	human gut metagenome
ERR1624572	SAMEA4008129	03d1fe30-1cde-11e6-9a08-68b599768938	P38_Post	16634307	WGS	PAIRED	Illumina MiSeq	34672	8668000	human gut metagenome
ERR1624583	SAMEA4008140	04221a00-1cde-11e6-9a08-68b599768938	C60	16634318	WGS	PAIRED	Illumina MiSeq	42958	10739500	human gut metagenome
ERR1624578	SAMEA4008135	03fd7b00-1cde-11e6-9a08-68b599768938	C54	16634313	WGS	PAIRED	Illumina MiSeq	40714	10178500	human gut metagenome
ERR1624584	SAMEA4008141	04296d00-1cde-11e6-9a08-68b599768938	C63	16634319	WGS	PAIRED	Illumina MiSeq	49682	12420500	human gut metagenome
ERR1624536	SAMEA4002728	029ab6b0-1cde-11e6-9a08-68b599768938	P2_Pre	16634271	WGS	PAIRED	Illumina MiSeq	49054	12263500	human gut metagenome
ERR1624537	SAMEA4008094	02aedaf0-1cde-11e6-9a08-68b599768938	P3_Pre	16634272	WGS	PAIRED	Illumina MiSeq	32570	8142500	human gut metagenome
ERR1624539	SAMEA4008096	02cdfbb0-1cde-11e6-9a08-68b599768938	P10_Pre	16634274	WGS	PAIRED	Illumina MiSeq	42374	10593500	human gut metagenome
ERR1624543	SAMEA4008100	02f0ed00-1cde-11e6-9a08-68b599768938	P19_Pre	16634278	WGS	PAIRED	Illumina MiSeq	52358	13089500	human gut metagenome
ERR1624546	SAMEA4008103	0307d060-1cde-11e6-9a08-68b599768938	P25_Pre	16634281	WGS	PAIRED	Illumina MiSeq	48228	12057000	human gut metagenome
ERR1624553	SAMEA4008110	033fd050-1cde-11e6-9a08-68b599768938	P38_Pre	16634288	WGS	PAIRED	Illumina MiSeq	40558	10139500	human gut metagenome
ERR1624561	SAMEA4008118	037ab670-1cde-11e6-9a08-68b599768938	P18_Post	16634296	WGS	PAIRED	Illumina MiSeq	29086	7271500	human gut metagenome
ERR1624568	SAMEA4008125	03b43d00-1cde-11e6-9a08-68b599768938	P33_Post	16634303	WGS	PAIRED	Illumina MiSeq	31392	7848000	human gut metagenome
