run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR28779598	SAMN40992388	BCG11	Human sample from Homo sapiens	BCG11.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	106184	26546000	Homo sapiens
SRR28779599	SAMN40992352	ACG5	Human sample from Homo sapiens	ACG5.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	106046	26511500	Homo sapiens
SRR28779604	SAMN40992383	BCG6	Human sample from Homo sapiens	BCG6.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	95006	23751500	Homo sapiens
SRR28779609	SAMN40992378	BCG1	Human sample from Homo sapiens	BCG1.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	78795	19698750	Homo sapiens
SRR28779612	SAMN40992376	APG19	Human sample from Homo sapiens	APG19.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	205164	51291000	Homo sapiens
SRR28779620	SAMN40992368	APG5	Human sample from Homo sapiens	APG5.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	105050	26262500	Homo sapiens
SRR28779623	SAMN40992366	APG1	Human sample from Homo sapiens	APG1.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	100982	25245500	Homo sapiens
SRR28779627	SAMN40992362	ACG15	Human sample from Homo sapiens	ACG15.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	213075	53268750	Homo sapiens
SRR28779635	SAMN40992354	ACG7	Human sample from Homo sapiens	ACG7.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	102211	25552750	Homo sapiens
SRR28779647	SAMN40992397	BPG2	Human sample from Homo sapiens	BPG2.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	105359	26339750	Homo sapiens
SRR28779651	SAMN40992393	BCG16	Human sample from Homo sapiens	BCG16.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	106231	26557750	Homo sapiens
SRR28779652	SAMN40992392	BCG15	Human sample from Homo sapiens	BCG15.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	118344	29586000	Homo sapiens
SRR28779600	SAMN40992387	BCG10	Human sample from Homo sapiens	BCG10.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	105511	26377750	Homo sapiens
SRR28779603	SAMN40992384	BCG7	Human sample from Homo sapiens	BCG7.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	55268	13817000	Homo sapiens
SRR28779606	SAMN40992381	BCG4	Human sample from Homo sapiens	BCG4.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	103387	25846750	Homo sapiens
SRR28779613	SAMN40992375	APG17	Human sample from Homo sapiens	APG17.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	216496	54124000	Homo sapiens
SRR28779617	SAMN40992371	APG13	Human sample from Homo sapiens	APG13.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	103413	25853250	Homo sapiens
SRR28779624	SAMN40992365	ACG18	Human sample from Homo sapiens	ACG18.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	102886	25721500	Homo sapiens
SRR28779634	SAMN40992408	BPG19	Human sample from Homo sapiens	BPG19.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	119368	29842000	Homo sapiens
SRR28779638	SAMN40992405	BPG16	Human sample from Homo sapiens	BPG16.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	105422	26355500	Homo sapiens
SRR28779640	SAMN40992403	BPG14	Human sample from Homo sapiens	BPG14.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	113643	28410750	Homo sapiens
SRR28779644	SAMN40992399	BPG6	Human sample from Homo sapiens	BPG6.raw_1.fastq	RNA-Seq	SINGLE	Illumina HiSeq 2500	106712	26678000	Homo sapiens
