run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR34827329	SAMN50315063	GSM9146047	preCTC1	GSM9146047	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827324	SAMN50315058	GSM9146052	preSTC5	GSM9146052	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827331	SAMN50315065	GSM9146045	postSTC5	GSM9146045	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827323	SAMN50315057	GSM9146053	preSTC7	GSM9146053	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827327	SAMN50315061	GSM9146049	preCTC7	GSM9146049	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827330	SAMN50315064	GSM9146046	postSTC7	GSM9146046	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827322	SAMN50315056	GSM9146054	preSTC9	GSM9146054	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827325	SAMN50315059	GSM9146051	preSTC1	GSM9146051	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827326	SAMN50315060	GSM9146050	preCTC9	GSM9146050	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827328	SAMN50315062	GSM9146048	preCTC5	GSM9146048	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827332	SAMN50315066	GSM9146044	postSTC2	GSM9146044	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
SRR34827333	SAMN50315067	GSM9146043	postSTC1	GSM9146043	RNA-Seq	PAIRED	Illumina NovaSeq 6000	0	0	Rattus norvegicus
