run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR5250966	SAMN06328304	GSM2486389	FAIRE_VSG_rep2		FAIRE-seq	PAIRED	Illumina HiSeq 2500	53246654	10755824108	Mus musculus
SRR5250971	SAMN06328299	GSM2486394	RNA_VSG_rep1		RNA-Seq	SINGLE	Illumina HiSeq 2500	48197840	2458089840	Mus musculus
SRR5250972	SAMN06328298	GSM2486395	RNA_VSG_rep2		RNA-Seq	SINGLE	Illumina HiSeq 2500	28342448	1445464848	Mus musculus
SRR5250961	SAMN06328309	GSM2486384	FAIRE_Ctl_rep1		FAIRE-seq	PAIRED	Illumina HiSeq 2500	41861357	8455994114	Mus musculus
SRR5250967	SAMN06328303	GSM2486390	RNA_Ctl_rep1		RNA-Seq	SINGLE	Illumina HiSeq 2500	30490720	1555026720	Mus musculus
SRR5250965	SAMN06328305	GSM2486388	FAIRE_VSG_rep1		FAIRE-seq	PAIRED	Illumina HiSeq 2500	47310110	9556642220	Mus musculus
SRR5250962	SAMN06328308	GSM2486385	FAIRE_Ctl_rep2		FAIRE-seq	PAIRED	Illumina HiSeq 2500	58445882	11806068164	Mus musculus
SRR5250964	SAMN06328306	GSM2486387	FAIRE_Sham_rep2		FAIRE-seq	PAIRED	Illumina HiSeq 2500	46331162	9358894724	Mus musculus
SRR5250970	SAMN06328300	GSM2486393	RNA_Sham_rep2		RNA-Seq	SINGLE	Illumina HiSeq 2500	35777875	1824671625	Mus musculus
SRR5250963	SAMN06328307	GSM2486386	FAIRE_Sham_rep1		FAIRE-seq	PAIRED	Illumina HiSeq 2500	43902067	8868217534	Mus musculus
SRR5250968	SAMN06328302	GSM2486391	RNA_Ctl_rep2		RNA-Seq	SINGLE	Illumina HiSeq 2500	25265520	1288541520	Mus musculus
SRR5250969	SAMN06328301	GSM2486392	RNA_Sham_rep1		RNA-Seq	SINGLE	Illumina HiSeq 2500	21291283	1085855433	Mus musculus
